Date,AUD,CAD,CHF,CYP,CZK,DKK,EEK,EUR,GBP,HKD,HUF,ISK,JPY,KRW,LTL,LVL,MTL,NOK,NZD,PLN,ROL,SEK,SGD,SIT,SKK,TRL,ZAR,BGN,TRY,CNY,HRK,IDR,MYR,PHP,RUB,THB,RON,BRL,MXN,INR,ILS
2003-11-03,1.4166,1.317,1.3342,0.50177,27.564,6.3963,13.463,0.86044,0.59052,7.766,223.08,76.398,109.03,1183.5,2.9707,0.55558,0.36698,7.065,1.6367,4.0442,33976.0,7.7847,1.7393,202.89,35.622,1484600.0,6.9083,1.6766,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-11-04,1.4135,1.3281,1.3414,0.50314,27.63,6.4143,13.502,0.86289,0.58991,7.7656,226.77,76.133,110.2,1185.6,2.9789,0.55673,0.36768,7.099,1.6326,4.0198,34045.0,7.829,1.7417,203.45,35.745,1474200.0,6.8573,1.6806,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-11-05,1.4274,1.3367,1.3629,0.50845,27.952,6.4819,13.644,0.87199,0.59644,7.767,227.09,76.36,110.28,1185.1,3.0104,0.55903,0.37121,7.1791,1.638,4.0328,34413.0,7.8957,1.7455,205.79,36.118,1474500.0,6.9397,1.698,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-11-06,1.4095,1.3317,1.3642,0.50817,27.836,6.4818,13.638,0.87161,0.59605,7.7675,224.13,76.196,109.56,1182.4,3.0099,0.5587,0.37113,7.1891,1.6206,4.0019,34517.0,7.874,1.7404,205.71,36.011,1476100.0,6.8997,1.6974,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-11-07,1.408,1.3321,1.368,0.50921,27.921,6.4945,13.667,0.87344,0.59656,7.7679,225.11,76.208,109.97,1181.0,3.0162,0.55909,0.37174,7.1993,1.6214,4.0164,34617.0,7.8636,1.743,206.13,36.09,1494100.0,6.9965,1.7008,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-11-10,1.4134,1.3308,1.3745,0.50999,27.911,6.508,13.697,0.87535,0.60145,7.7694,225.58,76.864,110.14,1179.1,3.0228,0.56005,0.37281,7.2076,1.6271,4.0205,34761.0,7.851,1.7411,206.54,36.099,1504200.0,7.0358,1.7038,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-11-11,1.4002,1.3158,1.3698,0.50737,27.896,6.4753,13.626,0.87085,0.59793,7.7454,224.07,76.618,108.68,1174.1,3.0071,0.55735,0.37107,7.1689,1.613,3.9889,34792.0,7.8165,1.736,205.51,35.936,1490200.0,6.9782,1.6949,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-11-12,1.4013,1.3137,1.3646,0.50675,27.825,6.4677,13.61,0.86979,0.59981,7.7552,224.07,76.811,108.75,1177.5,3.0034,0.55719,0.37097,7.141,1.5988,3.9704,34744.0,7.8177,1.7341,205.29,35.814,1488200.0,6.941,1.6929,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-11-13,1.3974,1.3069,1.3507,0.50231,27.588,6.4103,13.489,0.86207,0.59741,7.7628,222.97,76.181,108.98,1172.9,2.9766,0.55586,0.36836,7.0698,1.5967,3.955,34388.0,7.7394,1.7339,203.47,35.491,1484700.0,6.9097,1.6778,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-11-14,1.3908,1.3009,1.3456,0.49878,27.427,6.367,13.396,0.85616,0.59401,7.7642,221.36,75.822,108.47,1171.7,2.9561,0.55368,0.3661,7.0051,1.5902,3.9143,34193.0,7.6648,1.7267,202.11,35.197,1480000.0,6.8123,1.6664,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-11-17,1.3901,1.2998,1.3317,0.49533,27.26,6.3234,13.3,0.84998,0.59244,7.7576,219.19,75.58,108.3,1171.3,2.9346,0.55079,0.36396,6.9826,1.5847,3.8915,34003.0,7.6133,1.7212,200.72,34.836,1472000.0,6.7422,1.6546,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-11-18,1.3953,1.3034,1.3201,0.49403,27.123,6.3032,13.258,0.84731,0.59168,7.7616,218.35,75.487,108.93,1182.5,2.9254,0.55042,0.36307,6.9522,1.5873,3.8759,33822.0,7.5974,1.725,200.07,34.71,1468100.0,6.721,1.6496,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-11-19,1.3934,1.3096,1.3218,0.49519,27.241,6.3155,13.285,0.84904,0.59182,7.7585,218.37,75.7,108.82,1180.5,2.9315,0.55077,0.36364,6.9528,1.5836,3.9033,33872.0,7.6129,1.7223,200.47,34.755,1465200.0,6.7243,1.6529,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-11-20,1.384,1.3016,1.3029,0.49013,26.734,6.2452,13.138,0.83963,0.5895,7.7562,216.92,75.348,109.0,1176.7,2.8992,0.54845,0.36045,6.8732,1.5746,3.8717,33616.0,7.5541,1.7154,198.19,34.374,1459100.0,6.5707,1.6353,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-11-21,1.3824,1.303,1.2999,0.49017,26.748,6.2453,13.139,0.8397,0.58729,7.7603,216.74,74.775,108.88,1191.7,2.8994,0.54824,0.36023,6.8629,1.5548,3.8954,33726.0,7.5355,1.7174,198.32,34.386,1482500.0,6.5938,1.6361,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-11-24,1.3825,1.3067,1.2995,0.49055,26.808,6.2504,13.15,0.84041,0.58686,7.7608,216.66,74.729,108.72,1195.5,2.902,0.54811,0.36037,6.8598,1.5563,3.9222,33757.0,7.5321,1.7202,198.59,34.422,1470200.0,6.5232,1.6376,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-11-25,1.3865,1.3077,1.3133,0.49382,26.979,6.2894,13.234,0.84581,0.58873,7.7644,218.89,75.269,109.05,1204.0,2.9205,0.54986,0.36226,6.9056,1.5644,3.9215,33865.0,7.5801,1.7241,199.86,34.647,1471400.0,6.5777,1.6476,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-11-26,1.3944,1.3157,1.3203,0.49638,27.104,6.3221,13.298,0.84991,0.58996,7.7676,222.76,75.591,109.99,1202.9,2.9346,0.55167,0.36367,6.9327,1.5716,3.9511,34046.0,7.6362,1.7228,200.85,34.804,1470200.0,6.5921,1.6554,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-11-27,1.3884,1.3074,1.3104,0.49381,26.961,6.2895,13.229,0.84545,0.58911,7.7679,220.92,75.448,109.63,1202.5,2.919,0.55005,0.36219,6.8904,1.5676,3.9394,33934.0,7.6053,1.7243,199.92,34.583,1470200.0,6.4937,1.6475,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-11-28,1.3844,1.3079,1.3014,0.49074,26.911,6.2508,13.147,0.84019,0.58368,7.7652,222.06,74.987,109.22,1203.1,2.9009,0.54856,0.35994,6.8598,1.566,3.9162,33878.0,7.5931,1.7248,198.66,34.406,1463100.0,6.4188,1.6382,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-12-01,1.3826,1.2966,1.291,0.48704,26.759,6.2028,13.046,0.83375,0.58121,7.7636,220.73,74.446,109.42,1202.0,2.8785,0.54652,0.3576,6.8055,1.5606,3.9225,33517.0,7.5434,1.7227,197.1,34.267,1457400.0,6.42,1.6279,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-12-02,1.3757,1.2999,1.29,0.48571,26.681,6.1904,13.019,0.83202,0.5795,7.7651,218.86,74.54,109.34,1199.4,2.8725,0.54572,0.35693,6.8017,1.556,3.8677,33472.0,7.5037,1.7227,196.71,34.138,1451800.0,6.398,1.6248,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-12-03,1.3732,1.3057,1.2987,0.48757,27.103,6.2142,13.066,0.83507,0.58109,7.7621,228.74,74.656,109.28,1195.4,2.883,0.54672,0.358,6.8171,1.5537,3.9016,33547.0,7.5254,1.7219,197.43,34.405,1458500.0,6.3944,1.6311,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-12-04,1.3599,1.2972,1.2865,0.48223,26.81,6.1491,12.929,0.82631,0.57833,7.7637,225.33,73.831,108.45,1195.3,2.8531,0.54379,0.35498,6.7282,1.5389,3.8439,33314.0,7.426,1.7161,195.41,33.945,1458200.0,6.1731,1.6148,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-12-05,1.36,1.3074,1.2903,0.48335,26.746,6.1632,12.959,0.82823,0.58013,7.7664,223.87,74.101,108.22,1190.7,2.8599,0.54423,0.35581,6.7008,1.5475,3.8499,33409.0,7.4234,1.7167,195.88,33.969,1454900.0,6.1835,1.6167,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-12-08,1.3614,1.3049,1.2887,0.48283,26.766,6.1566,12.945,0.82734,0.58087,7.7636,220.44,73.898,108.21,1192.0,2.857,0.54406,0.35559,6.6849,1.5531,3.836,33416.0,7.4066,1.7161,195.68,33.937,1451100.0,6.3884,1.615,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-12-09,1.3501,1.3014,1.2669,0.47774,26.365,6.0907,12.807,0.81846,0.57644,7.7649,219.22,73.58,107.55,1186.1,2.8262,0.54117,0.35219,6.6128,1.5436,3.8054,33156.0,7.3111,1.7111,193.65,33.594,1435400.0,6.3573,1.5972,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-12-10,1.348,1.2986,1.2623,0.47627,26.233,6.0722,12.765,0.81579,0.57379,7.7637,217.98,73.275,107.24,1186.7,2.8168,0.53997,0.35112,6.6161,1.5426,3.8091,33116.0,7.293,1.7126,193.04,33.521,1432500.0,6.3968,1.5914,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-12-11,1.3504,1.3108,1.2633,0.47703,26.223,6.0806,12.785,0.81706,0.5739,7.764,215.45,73.413,108.12,1185.7,2.821,0.54073,0.35158,6.6427,1.5411,3.7937,33065.0,7.3021,1.7136,193.33,33.647,1432700.0,6.4147,1.5929,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-12-12,1.3546,1.3206,1.2726,0.47921,26.307,6.1035,12.839,0.82055,0.57274,7.7651,215.31,73.636,108.21,1187.7,2.8329,0.54156,0.35251,6.7067,1.5484,3.8222,33244.0,7.3699,1.7132,194.18,33.815,1445600.0,6.426,1.6005,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-12-15,1.3459,1.3105,1.2647,0.47661,26.183,6.071,12.769,0.81606,0.57226,7.7629,214.83,73.225,107.83,1185.1,2.8174,0.54007,0.35099,6.6795,1.5419,3.8032,33183.0,7.3164,1.7108,193.11,33.585,1436000.0,6.4086,1.5925,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-12-16,1.3512,1.3195,1.2687,0.47764,26.271,6.0832,12.794,0.81766,0.57343,7.763,215.82,73.287,108.0,1182.8,2.823,0.54088,0.35168,6.7073,1.5465,3.8092,33183.0,7.3524,1.7093,193.51,33.675,1432800.0,6.4015,1.5957,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-12-17,1.3429,1.3192,1.2585,0.47347,26.147,6.0317,12.681,0.81044,0.57233,7.7629,214.24,73.093,107.58,1189.6,2.7979,0.53918,0.3493,6.6634,1.5345,3.768,33003.0,7.3264,1.7063,191.81,33.359,1426500.0,6.3097,1.5826,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-12-18,1.35,1.3308,1.2595,0.47393,26.227,6.0324,12.683,0.81057,0.56983,7.7632,213.79,72.822,107.61,1188.6,2.7984,0.53895,0.34903,6.7075,1.5434,3.7726,32920.0,7.3219,1.71,191.89,33.363,1430500.0,6.4893,1.5841,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-12-19,1.3577,1.33,1.2548,0.47148,26.074,6.0008,12.615,0.80626,0.56563,7.7647,212.63,72.571,107.54,1188.8,2.7834,0.53705,0.34725,6.7201,1.5533,3.7537,32830.0,7.3228,1.7081,190.9,33.169,1432800.0,6.6523,1.5759,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-12-22,1.3557,1.3356,1.2524,0.47126,26.177,5.9933,12.6,0.80528,0.56603,7.7664,211.38,72.475,107.61,1190.7,2.7801,0.53696,0.347,6.7096,1.5501,3.7484,32801.0,7.3349,1.7074,190.69,33.124,1427900.0,6.6698,1.5748,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-12-23,1.3608,1.3338,1.2518,0.47073,26.106,5.9842,12.584,0.80425,0.56732,7.7637,211.32,72.044,107.39,1194.5,2.7766,0.53667,0.34679,6.697,1.5552,3.7417,32673.0,7.3128,1.7079,190.49,33.115,1432600.0,6.9447,1.5725,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-12-24,1.362,1.3271,1.2598,0.47277,26.244,6.0056,12.627,0.80697,0.5669,7.7634,211.94,72.337,107.48,1195.8,2.786,0.53777,0.34764,6.7556,1.5566,3.7499,32599.0,7.3464,1.7084,191.12,33.215,1429600.0,6.866,1.5779,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-12-25,1.3482,1.3177,1.2565,0.47211,26.308,5.999,12.611,0.806,0.56561,7.7658,209.85,72.266,107.29,1199.6,2.7824,0.5372,0.34714,6.7863,1.546,3.7635,32631.0,7.3269,1.7075,190.87,33.175,1426900.0,6.8318,1.576,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-12-26,1.3482,1.3177,1.2565,0.47211,26.308,5.999,12.611,0.806,0.56561,7.7658,209.85,72.266,107.29,1199.6,2.7824,0.5372,0.34714,6.7863,1.546,3.7635,32631.0,7.3269,1.7075,190.87,33.175,1426900.0,6.8318,1.576,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-12-29,1.3482,1.3177,1.2565,0.47211,26.308,5.999,12.611,0.806,0.56561,7.7658,209.85,72.266,107.29,1199.6,2.7824,0.5372,0.34714,6.7863,1.546,3.7635,32631.0,7.3269,1.7075,190.87,33.175,1426900.0,6.8318,1.576,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-12-30,1.3442,1.3053,1.2471,0.46889,26.008,5.9554,12.519,0.80006,0.56325,7.7638,208.52,71.606,106.95,1197.9,2.7621,0.53516,0.34499,6.7477,1.54,3.744,32581.0,7.2719,1.7033,189.48,32.931,1413000.0,6.7034,1.5648,?,?,?,?,?,?,?,?,?,?,?,?,?
2003-12-31,1.3398,1.3108,1.2479,0.46911,26.056,5.9576,12.522,0.80026,0.56306,7.7633,209.42,71.727,107.01,1197.3,2.7627,0.53497,0.34507,6.739,1.5316,3.7518,32868.0,7.2639,1.7028,189.54,32.927,1402500.0,6.5887,1.5652,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-01-01,1.3303,1.2854,1.2335,0.46427,25.661,5.8947,12.389,0.79177,0.55804,7.7632,207.84,70.831,106.93,1192.6,2.7335,0.53246,0.34181,6.662,1.5237,3.7228,32587.0,7.1892,1.6983,187.41,32.597,1402700.0,6.5935,1.5485,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-01-02,1.3303,1.2854,1.2335,0.46427,25.661,5.8947,12.389,0.79177,0.55804,7.7632,207.84,70.831,106.93,1192.6,2.7335,0.53246,0.34181,6.662,1.5237,3.7228,32587.0,7.1892,1.6983,187.41,32.597,1402700.0,6.5935,1.5485,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-01-05,1.3249,1.2929,1.2401,0.46567,25.729,5.9126,12.426,0.79416,0.56024,7.7644,208.01,70.966,106.99,1195.0,2.7418,0.53328,0.34276,6.6657,1.5235,3.7348,32657.0,7.1871,1.7016,188.1,32.676,1397700.0,6.7023,1.5531,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-01-06,1.3069,1.2838,1.232,0.46328,25.573,5.884,12.362,0.79008,0.55511,7.7638,206.59,70.333,106.29,1192.1,2.7284,0.53148,0.341,6.6414,1.4945,3.701,32608.0,7.1644,1.6997,187.22,32.425,1377700.0,6.3536,1.5452,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-01-07,1.2966,1.2807,1.2281,0.45952,25.384,5.8384,12.266,0.78394,0.5486,7.7631,204.01,69.693,106.19,1187.0,2.7077,0.52948,0.33819,6.7153,1.4843,3.6785,32478.0,7.1557,1.6978,185.79,32.048,1375300.0,6.4403,1.5332,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-01-08,1.3022,1.2865,1.2364,0.46247,25.524,5.874,12.341,0.78871,0.55036,7.7634,207.07,69.982,106.18,1186.8,2.7238,0.53088,0.33993,6.7588,1.4907,3.6911,32541.0,7.1814,1.6978,186.96,32.27,1367100.0,6.5747,1.5426,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-01-09,1.2978,1.2886,1.2424,0.46423,25.616,5.8953,12.385,0.79151,0.54975,7.7637,208.68,70.247,106.15,1182.4,2.7334,0.53158,0.34075,6.8134,1.4867,3.7001,32679.0,7.1927,1.6957,187.69,32.354,1366900.0,6.6403,1.548,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-01-12,1.291,1.2783,1.23,0.46053,25.524,5.8474,12.285,0.78511,0.54518,7.7631,210.57,69.773,106.92,1181.6,2.7112,0.52972,0.33807,6.7893,1.4708,3.6852,32377.0,7.1539,1.6947,186.35,31.916,1359100.0,6.7704,1.5354,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-01-13,1.2863,1.2725,1.22,0.45727,25.391,5.806,12.198,0.77954,0.53983,7.7631,210.67,69.333,106.46,1176.0,2.6921,0.52767,0.33575,6.7092,1.466,3.6613,32234.0,7.1028,1.6915,185.0,31.696,1334000.0,6.7522,1.5246,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-01-14,1.283,1.2753,1.2254,0.46018,25.543,5.8424,12.273,0.78438,0.54098,7.7634,210.37,69.778,106.39,1179.5,2.7085,0.52898,0.33752,6.7213,1.4599,3.6943,32443.0,7.1646,1.6932,186.21,31.83,1337500.0,6.9834,1.5338,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-01-15,1.2858,1.2732,1.2292,0.4623,25.678,5.8683,12.328,0.7879,0.54377,7.7643,209.46,69.721,106.13,1180.3,2.7208,0.52986,0.33887,6.7499,1.4664,3.7408,32512.0,7.2294,1.6951,187.07,32.0,1348800.0,7.1401,1.5407,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-01-16,1.2947,1.2911,1.2367,0.46442,25.793,5.8948,12.384,0.79145,0.54737,7.7632,211.52,69.83,106.13,1186.2,2.733,0.53162,0.34048,6.7602,1.4805,3.7531,32618.0,7.2529,1.6954,188.0,32.268,1338300.0,7.1607,1.5477,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-01-19,1.3013,1.2958,1.2543,0.46964,26.182,5.9622,12.525,0.80045,0.55103,7.7659,213.78,69.935,106.04,1186.1,2.7639,0.5339,0.34371,6.8847,1.4951,3.7721,32930.0,7.3563,1.7004,190.15,32.634,1338700.0,7.3509,1.5653,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-01-20,1.3192,1.3019,1.269,0.47419,26.518,6.0198,12.646,0.80821,0.55993,7.7659,213.85,69.66,107.03,1185.2,2.7905,0.5373,0.34672,6.9559,1.5169,3.818,33125.0,7.4161,1.7086,192.03,32.959,1353900.0,7.286,1.5805,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-01-21,1.3062,1.2928,1.254,0.46803,26.252,5.9403,12.482,0.7977,0.55145,7.7691,210.75,69.065,107.24,1188.0,2.7539,0.53382,0.34285,6.8638,1.5034,3.7736,32775.0,7.3094,1.7084,189.48,32.463,1338100.0,7.2869,1.5601,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-01-22,1.2952,1.294,1.2446,0.46539,25.993,5.9072,12.411,0.79321,0.54731,7.768,209.29,68.97,106.97,1188.4,2.7389,0.53232,0.341,6.8533,1.4866,3.7347,32560.0,7.2689,1.6997,188.31,32.192,1330800.0,7.1099,1.5514,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-01-23,1.2847,1.2972,1.2331,0.46159,25.846,5.8607,12.311,0.78678,0.54194,7.7663,206.63,68.324,106.43,1188.5,2.717,0.52974,0.33839,6.7215,1.4763,3.7025,32533.0,7.1644,1.6939,186.78,31.817,1323100.0,7.0797,1.5389,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-01-26,1.2882,1.3133,1.2338,0.46224,25.984,5.8695,12.328,0.7879,0.54294,7.7646,207.06,68.059,105.96,1186.0,2.7208,0.52978,0.3388,6.7704,1.4783,3.6974,32345.0,7.2042,1.6949,187.02,31.937,1327900.0,7.136,1.541,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-01-27,1.2926,1.3121,1.2441,0.466,26.208,5.9237,12.443,0.79523,0.54775,7.7668,208.56,68.843,106.11,1180.5,2.7454,0.53233,0.34163,6.8501,1.4855,3.7369,32566.0,7.2774,1.6953,188.75,32.202,1321800.0,7.2355,1.5554,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-01-28,1.294,1.3115,1.2528,0.46821,26.299,5.9507,12.501,0.79891,0.55193,7.7642,209.83,69.282,105.86,1177.0,2.7586,0.53327,0.34329,6.8715,1.4857,3.7736,32599.0,7.3173,1.6994,189.61,32.424,1322200.0,7.1238,1.5626,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-01-29,1.2902,1.3154,1.2487,0.46658,26.325,5.9289,12.455,0.79599,0.54672,7.7669,209.5,69.076,105.91,1171.5,2.7489,0.53188,0.34172,6.9108,1.4806,3.7672,32397.0,7.2638,1.693,188.95,32.361,1328300.0,6.9834,1.5568,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-01-30,1.2992,1.3271,1.2529,0.47014,26.639,5.9746,12.55,0.80205,0.54941,7.7737,211.23,69.602,105.98,1172.5,2.7697,0.53361,0.344,7.0292,1.4849,3.802,32640.0,7.35,1.6998,190.41,32.684,1342200.0,7.0272,1.5687,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-02-02,1.324,1.3342,1.2618,0.47322,26.908,6.0154,12.635,0.80749,0.55281,7.7746,213.62,69.549,105.83,1173.5,2.7887,0.53513,0.34609,7.0405,1.504,3.8557,32813.0,7.4241,1.6995,191.62,33.047,1344600.0,7.0515,1.5794,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-02-03,1.3153,1.3325,1.2589,0.47032,26.675,5.9791,12.557,0.8025,0.54843,7.7753,211.94,69.352,105.59,1170.5,2.7714,0.5335,0.34403,6.9798,1.4805,3.8417,32503.0,7.3976,1.6939,190.43,32.762,1339300.0,7.009,1.5695,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-02-04,1.3047,1.3302,1.2445,0.46571,26.476,5.9205,12.433,0.7946,0.54319,7.7754,211.84,68.868,105.54,1168.1,2.744,0.53095,0.34088,6.8995,1.4709,3.8132,32139.0,7.2918,1.6926,188.52,32.34,1338900.0,6.9123,1.554,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-02-05,1.3105,1.3423,1.253,0.46804,26.507,5.9496,12.494,0.79847,0.54447,7.7764,211.22,69.027,105.43,1168.3,2.7574,0.5321,0.3423,6.9634,1.4724,3.817,32339.0,7.333,1.6939,189.49,32.394,1333400.0,6.9397,1.5616,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-02-06,1.309,1.3339,1.2476,0.4659,26.483,5.9214,12.435,0.79472,0.5447,7.7732,212.07,68.545,105.48,1166.0,2.7444,0.53135,0.34117,6.9435,1.4575,3.8439,32430.0,7.2923,1.6923,188.6,32.242,1327200.0,6.8751,1.5542,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-02-09,1.3136,1.3381,1.2526,0.46791,26.504,5.9466,12.489,0.79815,0.54526,7.7748,214.26,68.84,106.58,1168.0,2.7563,0.53268,0.34225,6.9722,1.459,3.8808,32647.0,7.2771,1.6949,189.42,32.485,1350000.0,7.0676,1.5609,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-02-10,1.2866,1.3267,1.234,0.46113,26.139,5.8604,12.308,0.7866,0.53787,7.7684,210.14,68.237,105.74,1166.2,2.7165,0.52899,0.33776,6.8414,1.4381,3.8095,32221.0,7.1629,1.6839,186.7,31.877,1344300.0,6.9826,1.5381,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-02-11,1.2767,1.3239,1.2292,0.45926,25.964,5.8376,12.259,0.78345,0.53439,7.7682,207.02,68.2,105.38,1162.0,2.7056,0.52703,0.33634,6.9093,1.4279,3.7814,32043.0,7.1498,1.673,185.97,31.718,1344400.0,6.8931,1.532,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-02-12,1.2836,1.332,1.2412,0.4623,25.965,5.8763,12.34,0.78864,0.53462,7.7702,209.23,68.509,105.55,1160.6,2.7233,0.52831,0.33801,6.9523,1.4381,3.8388,32072.0,7.186,1.6737,187.23,31.905,1344200.0,6.9035,1.5422,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-02-13,1.2716,1.321,1.2314,0.45793,25.73,5.8205,12.222,0.78113,0.52914,7.7713,206.69,67.872,105.48,1160.4,2.6975,0.5257,0.33503,6.9208,1.4324,3.7913,31808.0,7.1526,1.6732,185.46,31.585,1317800.0,6.6651,1.5276,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-02-16,1.2636,1.3187,1.2321,0.45743,25.435,5.8138,12.209,0.78027,0.52887,7.7708,205.49,67.759,105.37,1160.0,2.6945,0.52583,0.33474,6.882,1.4216,3.7882,31806.0,7.1365,1.6745,185.25,31.529,1317100.0,6.6138,1.5261,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-02-17,1.2655,1.3187,1.2365,0.45977,25.529,5.8479,12.281,0.78487,0.53041,7.77,207.01,68.244,105.48,1158.6,2.7103,0.52696,0.33632,6.9163,1.4164,3.8132,31881.0,7.1987,1.6753,186.41,31.728,1327300.0,6.6372,1.5349,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-02-18,1.2552,1.3113,1.2247,0.45558,25.434,5.7951,12.169,0.77773,0.52473,7.7703,204.97,67.468,105.58,1158.1,2.6857,0.52465,0.33341,6.8315,1.4136,3.7892,31669.0,7.15,1.6748,184.74,31.459,1322900.0,6.6447,1.521,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-02-19,1.2561,1.3149,1.2296,0.45682,25.526,5.8104,12.201,0.77979,0.52527,7.7707,204.97,67.545,105.78,1152.1,2.6929,0.52527,0.33414,6.861,1.4161,3.8131,31710.0,7.1706,1.6751,185.28,31.531,1318600.0,6.5547,1.525,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-02-20,1.2638,1.3247,1.2388,0.46041,25.794,5.8563,12.297,0.78592,0.52719,7.7727,205.67,68.029,106.77,1164.2,2.714,0.52727,0.33622,6.9129,1.4229,3.8499,31786.0,7.2147,1.6827,186.72,31.826,1324700.0,6.6672,1.536,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-02-23,1.2728,1.3342,1.2444,0.46262,25.776,5.884,12.356,0.7897,0.53179,7.7746,206.63,68.475,107.8,1167.3,2.7271,0.52934,0.33799,6.9675,1.4397,3.8969,32014.0,7.2547,1.6866,187.64,32.026,1326700.0,6.6896,1.5413,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-02-24,1.2939,1.3395,1.2552,0.46586,25.926,5.925,12.442,0.79517,0.53713,7.7761,207.54,68.949,108.24,1179.8,2.7459,0.53197,0.34089,6.9839,1.4609,3.8847,32179.0,7.3135,1.6939,188.96,32.296,1327900.0,6.6799,1.5508,?,?,?,?,?,?,?,?,?,?,?,?,?
2004-02-25,1.2909,1.3355,1.2501,0.46512,25.911,5.9159,12.423,0.79397,0.53291,7.7779,205.52,68.877,108.36,1176.0,2.7417,0.5314,0.3395,6.969,1.4565,3.8772,32009.0,7.3031,1.695,188.73,32.239,1326200.0,6.6635,1.5459,?,?,?,?,?,?,?,?,?,?,?,?,?
