AUD,CAD,CHF,CZK,DKK,EUR,GBP,HKD,HUF,JPY,KRW,NOK,NZD,PLN,SEK,SGD,ZAR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1.0385,1.0113,1.0185,15.157,4.731,0.63436,0.50257,7.7988,149.35,105.58,1048.1,5.0806,1.3088,2.1259,6.0075,1.3604,7.8299,,,,,,,,,,,,,,,,,
1.0472,1.0183,1.0177,15.103,4.7274,0.6339100000000001,0.50136,7.7984,149.58,105.59,1052.9,5.0739,1.3147,2.1306,5.9954,1.3608,7.9043,,,,,,,,,,,,,,,,,
1.04,1.0213,1.0208,15.099,4.7184,0.63267,0.5031,7.7989,149.5,106.55,1038.0,5.0867,1.318,2.1242,5.9811,1.3622,7.8464,,,,,,,,,,,,,,,,,
1.0393,1.0146,1.0133,14.993,4.6947,0.62952,0.50312,7.7979,149.03,106.15,1047.0,5.0661,1.3183,2.108,5.9514,1.3596,7.8332,,,,,,,,,,,,,,,,,
1.0389,1.0165,1.0264,15.12,4.7585,0.63812,0.50463,7.7978,149.2,106.76,1048.8,5.096,1.3205,2.1221,5.9942,1.3628,7.7079,,,,,,,,,,,,,,,,,
1.0455,1.0215,1.0318,15.047,4.7647,0.63894,0.50879,7.8008,148.82,107.64,1041.3,5.1022,1.3278,2.1155,6.0102,1.3642,7.7439,,,,,,,,,,,,,,,,,
1.0503,1.0182,1.0262,15.049,4.754,0.63747,0.50641,7.8001,147.29,107.07,1030.7,5.1084,1.3329,2.1039,6.004,1.3639,7.7701,,,,,,,,,,,,,,,,,
1.0501,1.0151,1.0325,14.948,4.7469,0.6363300000000001,0.5068699999999999,7.8021,146.67,107.46,999.75,5.1212,1.3257,2.0815,6.0123,1.3626,7.6627,,,,,,,,,,,,,,,,,
1.0413,1.0108,1.0328,14.938,4.7492,0.63662,0.50653,7.8018,146.8,107.27,999.75,5.1315,1.32,2.0817,6.0097,1.3619,7.6833,,,,,,,,,,,,,,,,,
1.0371,1.0161,1.0229,14.85,4.7116,0.63151,0.50467,7.8036,146.2,106.32,1001.5,5.0903,1.3146,2.065,5.9864,1.3583,7.7524,,,,,,,,,,,,,,,,,
1.0329,1.0093,1.0243,14.709,4.708,0.63103,0.50325,7.8034,145.27,106.8,1005.0,5.0814,1.3144,2.0529,5.9743,1.3558,7.6185,,,,,,,,,,,,,,,,,
1.0181,0.99931,1.0047,14.619000000000002,4.6652,0.62539,0.49753,7.7986,145.57,104.74,1009.8,5.0263,1.2943,2.0381,5.937,1.3457,7.661,,,,,,,,,,,,,,,,,
1.024,1.002,1.0096,14.61,4.6945,0.62941,0.49972,7.798999999999999,146.26,104.27,1009.3,5.0768,1.296,2.0278,5.9896,1.3491,7.6309,,,,,,,,,,,,,,,,,
1.025,1.0007,1.0187,14.602,4.7062,0.63095,0.49934,7.7973,145.2,105.64,1011.5,5.088,1.3036,2.0339,5.9801,1.3511,7.5563,,,,,,,,,,,,,,,,,
1.0298,1.0054,1.0247,14.582,4.7167,0.63227,0.50149,7.7984,144.26,106.87,1014.0,5.0955,1.31,2.0352,5.9747,1.3551,7.5348,,,,,,,,,,,,,,,,,
1.0253,1.004,1.0228,14.484000000000002,4.7051,0.6306,0.50107,7.797999999999999,144.63,106.98,1011.2,5.0817,1.3135,2.0313,5.9616,1.3521,7.593,,,,,,,,,,,,,,,,,
1.0229,1.0015,1.016,14.456,4.6869,0.6281800000000001,0.49849,7.7970000000000015,143.9,106.33,1017.0,5.0603,1.3114,2.0295,5.9528,1.3531,7.5608,,,,,,,,,,,,,,,,,
1.0374,1.0081,1.0347,15.09,4.7404,0.6352800000000001,0.5001,7.8013,147.45,107.84,1011.8,5.1394,1.3319,2.065,6.0161,1.364,7.5091,,,,,,,,,,,,,,,,,
1.041,1.0099,1.038,15.041,4.7596,0.63788,0.50329,7.7993,148.18,107.75,1006.5,5.1668,1.3488,2.0541,6.0385,1.3618,7.5659,,,,,,,,,,,,,,,,,
1.0447,1.0149,1.0339,14.996,4.7425,0.63557,0.50133,7.7984,147.04,107.26,1007.0,5.1363,1.3448,2.0389,6.0131,1.3606,7.5937,,,,,,,,,,,,,,,,,
1.0457,1.0217,1.0342,15.048,4.7388,0.63508,0.5033,7.8013,146.62,107.73,1006.6,5.1283,1.344,2.0356,6.0039,1.3624,7.5156,,,,,,,,,,,,,,,,,
1.0477,1.0243,1.0379,15.106,4.7512,0.63674,0.5028699999999999,7.8013,146.93,107.82,1009.2,5.1401,1.3522,2.0418,6.0172,1.364,7.4976,,,,,,,,,,,,,,,,,
1.0564,1.0228,1.0466,15.358,4.7866,0.64148,0.50465,7.8036,148.64,107.9,1012.8,5.1594,1.3635,2.0646,6.0613,1.3692,7.4097,,,,,,,,,,,,,,,,,
1.0598,1.023,1.0476,15.34,4.7795,0.64057,0.50538,7.8028,148.14,108.27,1011.5,5.1377,1.3642,2.0539,6.063,1.3679,7.3403,,,,,,,,,,,,,,,,,
1.0699,1.0261,1.0482,15.412,4.7899,0.6421,0.50588,7.8039999999999985,150.1,107.51,1015.5,5.1342,1.3726,2.0695,6.0647,1.3693,7.3289,,,,,,,,,,,,,,,,,
1.0727,1.0301,1.0501,15.414,4.7928,0.6424300000000001,0.50858,7.8042,150.16,108.18,1016.8,5.1391,1.3695,2.0642,6.0748,1.3729,7.2042,,,,,,,,,,,,,,,,,
1.0906,1.044,1.0533,15.45,4.8173,0.6457,0.51195,7.8046,151.82,107.87,1017.5,5.186,1.381,2.0765,6.1098,1.3779,7.382999999999999,,,,,,,,,,,,,,,,,
1.0932,1.044,1.0525,15.493,4.8205,0.64608,0.51173,7.8053,152.66,108.64,1014.7,5.1867,1.3825,2.0932,6.1027,1.3799,7.415,,,,,,,,,,,,,,,,,
1.0979,1.0472,1.055,15.581,4.8225,0.64637,0.5122800000000001,7.8056,151.38,109.34,1016.5,5.169,1.3921,2.0980000000000003,6.0841,1.3858,7.4352,,,,,,,,,,,,,,,,,
1.1201,1.0664,1.0772,16.061,4.949,0.6633899999999999,0.52017,7.8135,156.61,109.86,1027.9,5.3015,1.4193,2.1656,6.2323,1.4026,7.6821,,,,,,,,,,,,,,,,,
1.1224,1.0667,1.0793,16.054000000000002,4.9692,0.66613,0.52068,7.8091,157.68,109.73,1033.2,5.3274,1.4199,2.1756,6.2601,1.4073,7.6925,,,,,,,,,,,,,,,,,
1.1436,1.069,1.0877,16.069000000000006,5.0042,0.67083,0.5262,7.8084,158.63,110.0,1033.7,5.3747,1.4348,2.1972,6.2983,1.4107,7.7621,,,,,,,,,,,,,,,,,
1.1488,1.068,1.0878,16.065,5.0053,0.67101,0.53291,7.8078,159.12,108.74,1039.5,5.3654,1.4339,2.205,6.2921,1.4045,7.8246,,,,,,,,,,,,,,,,,
1.1411,1.0582,1.088,16.335,5.0038,0.67083,0.53351,7.8104,159.17,109.59,1039.7,5.3706,1.4219,2.2198,6.2949,1.4077,7.8124,,,,,,,,,,,,,,,,,
1.1563,1.0649,1.097,16.624000000000002,5.0639,0.67893,0.53683,7.8138,162.57,110.46,1039.7,5.4087,1.4287,2.2663,6.3514,1.4152,7.9428,,,,,,,,,,,,,,,,,
1.1451,1.0581,1.0997,16.678,5.0726,0.68009,0.53598,7.8128,161.06,110.31,1045.0,5.422999999999999,1.4012,2.2732,6.3571,1.4136,7.772,,,,,,,,,,,,,,,,,
1.1536,1.0654,1.0976,16.623,5.0818,0.68134,0.5372399999999999,7.8109,160.65,109.77,1049.5,5.4183,1.4096,2.2694,6.3773,1.4184,7.7557,,,,,,,,,,,,,,,,,
1.1486,1.0615,1.0979,16.566,5.0624,0.6787,0.5383100000000001,7.8098,159.26,110.1,1046.5,5.3998,1.4053,2.2509,6.3727,1.4137,7.7379,,,,,,,,,,,,,,,,,
1.1483,1.0529,1.0917,16.461,5.0354,0.67504,0.53571,7.8068,157.88,108.24,1054.3,5.3632,1.3999,2.2359,6.3335,1.4112,7.7163,,,,,,,,,,,,,,,,,
1.1494,1.0469,1.0959,16.459,5.0377,0.6753100000000001,0.53795,7.8073,157.81,109.77,1062.5,5.3576,1.4034,2.226,6.3329,1.4102,7.6823,,,,,,,,,,,,,,,,,
1.1526,1.0445,1.098,16.525,5.0515,0.67719,0.53945,7.81,158.41,109.92,1079.7,5.3721,1.4111,2.2378,6.3324,1.4169,7.7172,,,,,,,,,,,,,,,,,
1.1728,1.0535,1.1055,16.797,5.1096,0.68503,0.5448,7.8079,162.08,109.73,1088.5,5.4223,1.4442,2.2772,6.4225,1.4244,7.8298,,,,,,,,,,,,,,,,,
1.1589,1.044,1.0924,16.613,5.0511,0.67719,0.54155,7.808,159.62,109.01,1081.7,5.3674,1.4241,2.253,6.3572,1.4163,7.7727,,,,,,,,,,,,,,,,,
1.154,1.0464,1.0905,16.724,5.0494,0.677,0.54478,7.8072,161.51,109.3,1081.7,5.3598,1.4189,2.2678,6.3895,1.4161,7.7171,,,,,,,,,,,,,,,,,
1.1582,1.0526,1.097,16.787,5.0614,0.67866,0.54632,7.8066,161.3,108.73,1087.8,5.3909,1.4177,2.274,6.4052,1.4147,7.7095,,,,,,,,,,,,,,,,,
1.172,1.0659,1.0987,16.972,5.1001,0.68395,0.55513,7.8066,162.57,107.87,1116.1,5.4466,1.4345,2.2844,6.4707,1.4232,7.7286,,,,,,,,,,,,,,,,,
1.1983,1.0666,1.1088,17.118,5.1371,0.6889,0.56004,7.8072,164.12,108.85,1133.2,5.5156,1.4572,2.3099,6.5183,1.433,7.7914,,,,,,,,,,,,,,,,,
1.2009999999999998,1.0733,1.1114,17.172,5.1635,0.69247,0.56319,7.8083,165.4,108.55,1148.5,5.5474,1.4673,2.3333,6.555,1.4383,7.8873,,,,,,,,,,,,,,,,,
1.196,1.0591,1.1068,17.105,5.1464,0.69023,0.56115,7.8065,164.78,108.2,1128.7,5.537000000000001,1.4569,2.3371,6.546,1.4282,7.8879,,,,,,,,,,,,,,,,,
1.2359,1.0665,1.1152,17.423,5.2335,0.7019,0.56805,7.8073,169.83,106.37,1117.9,5.6198,1.5054,2.4098,6.6533,1.4369999999999998,8.0473,,,,,,,,,,,,,,,,,
1.2203,1.0617,1.1293,17.545,5.2461,0.70353,0.56789,7.8029,169.62,108.64,1081.1,5.6265,1.4835,2.4427,6.6548,1.4271,7.8373,,,,,,,,,,,,,,,,,
1.2293,1.0626,1.1309,17.511,5.2721,0.70701,0.5677300000000001,7.7998,169.14,108.1,1097.0,5.6794,1.4826,2.4403,6.6943,1.4306,7.8945,,,,,,,,,,,,,,,,,
1.2446,1.0707,1.1301,17.632,5.2912,0.7095199999999999,0.56904,7.7991,171.27,106.8,1097.0,5.7187,1.4984,2.4659,6.7486,1.4351,8.0595,,,,,,,,,,,,,,,,,
1.2576,1.0729,1.138,17.676,5.3513,0.71767,0.5699,7.7989,173.07,106.71,1112.5,5.811,1.5434,2.4561,6.8275,1.4455,8.3106,,,,,,,,,,,,,,,,,
1.24,1.069,1.1374,17.372,5.3008,0.7109300000000001,0.56605,7.7982,170.34,107.29,1112.5,5.7703,1.5251,2.3934,6.7662,1.4367,8.1722,,,,,,,,,,,,,,,,,
1.2398,1.0699,1.1238,17.180999999999994,5.2698,0.7066600000000001,0.56106,7.7945,170.25,105.91,1110.0,5.7826,1.521,2.3666,6.75,1.4375,8.1697,,,,,,,,,,,,,,,,,
1.2587,1.0712,1.1091,16.871,5.2274,0.70092,0.55898,7.7795,170.53,103.78,1159.5,5.7798,1.523,2.3845,6.7574,1.4306,8.165,,,,,,,,,,,,,,,,,
1.2588,1.0669,1.1193,16.875999999999998,5.2446,0.70304,0.55902,7.7805,170.06,105.64,1116.3,5.8282,1.5178,2.3538,6.7579,1.4356,8.1503,,,,,,,,,,,,,,,,,
1.2385,1.0612,1.0921,16.525,5.1443,0.6895600000000001,0.54779,7.7810000000000015,166.98,104.79,1154.0,5.7468,1.479,2.3065,6.6194,1.4286,8.1775,,,,,,,,,,,,,,,,,
1.2296,1.0645,1.1222,17.029,5.2402,0.70244,0.55303,7.7845,168.56,107.5,1128.0,5.8008,1.4753,2.321,6.7001,1.4353,8.0711,,,,,,,,,,,,,,,,,
1.1966,1.0504,1.0972,16.523,5.1193,0.68629,0.54355,7.773,164.66,106.51,1130.0,5.6053,1.4526,2.2668,6.5445,1.4188,8.0441,,,,,,,,,,,,,,,,,
1.1887,1.0341,1.0811,16.389,5.0641,0.67884,0.53971,7.7619,163.4,105.51,1148.6,5.5767,1.4522,2.248,6.5117,1.4127,8.0748,,,,,,,,,,,,,,,,,
1.1952,1.0351,1.0858,16.562,5.0782,0.68074,0.53938,7.7638,164.29,105.9,1153.5,5.6222,1.4628,2.2645,6.5647,1.4214,8.1947,,,,,,,,,,,,,,,,,
1.1899,1.0344,1.0846,16.608,5.0748,0.6802699999999999,0.53878,7.7721,163.78,106.06,1150.5,5.6265,1.4539,2.2718,6.5870000000000015,1.4214,8.1558,,,,,,,,,,,,,,,,,
1.2066,1.0347,1.0846,16.691,5.0962,0.68306,0.54286,7.7732,164.38,105.28,1168.0,5.6475,1.4586,2.2982,6.6168,1.4246,8.1721,,,,,,,,,,,,,,,,,
1.2276,1.0404,1.1043,17.148,5.1992,0.69691,0.55467,7.7643,169.08,106.14,1184.9,5.79,1.4791,2.3584,6.7607,1.4327,8.195,,,,,,,,,,,,,,,,,
1.2402,1.046,1.1028,17.241,5.2165,0.69915,0.5525399999999999,7.769,169.78,105.2,1206.9,5.8261,1.4782,2.3748,6.8477,1.429,8.2689,,,,,,,,,,,,,,,,,
1.254,1.0590000000000002,1.1234,17.409000000000002,5.2982,0.71018,0.56239,7.7679,171.61,106.21,1193.5,5.8661,1.4799,2.4017,6.9077,1.4343,8.2672,,,,,,,,,,,,,,,,,
1.2714,1.0648,1.1316,17.812,5.3657,0.71927,0.56621,7.7688,175.42,105.34,1226.1,5.9635,1.4928,2.4518,6.9965,1.4426,8.396,,,,,,,,,,,,,,,,,
1.2867,1.077,1.1316,17.923,5.3934,0.7228600000000001,0.56639,7.7707,177.9,104.88,1227.3,5.9939,1.5092,2.4777,7.0129,1.4503,8.5348,,,,,,,,,,,,,,,,,
1.3362,1.0846,1.1394,18.098,5.4715,0.73346,0.56682,7.7673,182.54,103.26,1286.6,6.1229,1.5418,2.5263,7.1629999999999985,1.4626,8.6578,,,,,,,,,,,,,,,,,
1.378,1.0997,1.1389,17.958,5.4741,0.7335699999999999,0.57017,7.7663,182.75,102.34,1315.7,6.148,1.5725,2.5183,7.0852,1.4633,8.8058,,,,,,,,,,,,,,,,,
1.4582,1.1001,1.1318,17.892,5.4288,0.72828,0.56871,7.7649,183.49,100.81,1394.0,6.1157,1.6372,2.5158,7.0497,1.4655,9.1486,,,,,,,,,,,,,,,,,
1.4254,1.1254,1.1301,18.035,5.4476,0.7308899999999999,0.57704,7.7657,184.9,100.75,1361.8,6.1131,1.6147,2.5234,7.0585,1.47,9.0813,,,,,,,,,,,,,,,,,
1.5125,1.1664,1.1175,18.363,5.4855,0.73643,0.58767,7.7598,192.25,99.183,1307.6,6.1989,1.67,2.6136,7.1073,1.4814,9.307,,,,,,,,,,,,,,,,,
1.4898,1.166,1.1303,18.075,5.4642,0.73319,0.57585,7.7623,185.5,100.18,1232.0,6.1797,1.6534,2.6084,7.0892,1.4695,9.2411,,,,,,,,,,,,,,,,,
1.3864,1.138,1.129,17.896,5.4198,0.72717,0.56795,7.7625,181.79,102.71,1184.5,6.1355,1.5812,2.5236,7.0368,1.4596,8.8853,,,,,,,,,,,,,,,,,
1.4364,1.1621,1.1321,18.171,5.4708,0.7339399999999999,0.56965,7.7593,193.03,101.42,1241.5,6.3145,1.5959,2.5829,7.223,1.4695,9.2565,,,,,,,,,,,,,,,,,
1.482,1.1887,1.1323,18.37,5.5177,0.74036,0.57944,7.7552,196.93,100.62,1335.0,6.5892,1.638,2.6505,7.4391,1.4802,10.08,,,,,,,,,,,,,,,,,
1.4635,1.1889,1.135,18.824,5.5598,0.74605,0.57826,7.7566,200.31,101.14,1300.0,6.6361,1.6303,2.6634,7.4746,1.4808,10.268,,,,,,,,,,,,,,,,,
1.4422,1.1844,1.1397,18.613,5.5526,0.74493,0.5748300000000001,7.7570000000000014,199.84,101.65,1317.5,6.5457,1.6232,2.6643,7.3889999999999985,1.4789,10.072,,,,,,,,,,,,,,,,,
1.4624,1.2081,1.1547,19.196,5.654,0.7585,0.58935,7.7541,208.42,100.93,1342.0,6.7461,1.6351,2.7385,7.5789,1.4811,10.407,,,,,,,,,,,,,,,,,
1.4851,1.2527,1.1673,19.843,5.8035,0.77863,0.61368,7.7526,214.55,98.793,1390.0,7.0182,1.6783,2.9308,7.8813,1.4982,10.973,,,,,,,,,,,,,,,,,
1.5123,1.2713,1.1653,20.162,5.8217,0.78064,0.61803,7.7527,221.7,97.119,1415.0,7.1468,1.702,3.0464,7.8548,1.5041,11.61,,,,,,,,,,,,,,,,,
1.628,1.2698,1.1564,19.844,5.9197,0.7939,0.6399699999999999,7.751,219.91,93.204,1456.0,6.9863,1.8124,3.0704,7.9243,1.5093,11.123,,,,,,,,,,,,,,,,,
1.6369,1.2816,1.1587,19.798,5.9811,0.80257,0.6471100000000001,7.7507,217.52,92.897,1437.6,7.0746,1.8461,3.0811,8.1027,1.5116,11.127,,,,,,,,,,,,,,,,,
1.5996,1.288,1.1592,19.432,5.9515,0.7983399999999999,0.637,7.7533,209.16,95.338,1460.0,6.8258,1.811,2.9541,7.9413,1.506,10.577,,,,,,,,,,,,,,,,,
1.5405,1.2588,1.1507,18.7,5.8343,0.78309,0.6231800000000001,7.7524,200.51,97.103,1415.0,6.6985,1.737,2.8141,7.7561,1.4976,10.124,,,,,,,,,,,,,,,,,
1.4733,1.2042,1.1354,18.78,5.7137,0.76717,0.6066,7.7522,197.35,98.757,1277.9,6.5362,1.6889,2.7349,7.5267,1.4684,9.9877,,,,,,,,,,,,,,,,,
1.5087,1.2292,1.1512,18.986,5.8373,0.78388,0.6168399999999999,7.751,204.93,97.962,1306.0,6.6865,1.7157,2.8193,7.7651,1.4837,10.063,,,,,,,,,,,,,,,,,
1.4898,1.1964,1.1568,18.936,5.8059,0.77991,0.62151,7.7504,201.5,98.565,1265.8,6.6136,1.703,2.7759,7.683,1.4733,9.7777,,,,,,,,,,,,,,,,,
1.4473,1.1661,1.1656,18.848,5.8058,0.78003,0.62988,7.7502,202.7,99.337,1276.0,6.6782,1.6461,2.7509,7.7206,1.4731,9.8573,,,,,,,,,,,,,,,,,
1.4459,1.1545,1.1695,18.881,5.7838,0.777,0.62665,7.7503,201.48,98.99,1252.0,6.7288,1.6583,2.7331,7.721,1.4792,9.6752,,,,,,,,,,,,,,,,,
1.4701,1.1724,1.1737,19.503,5.8296,0.78309,0.63038,7.7504,205.12,97.776,1336.0,6.8269,1.6732,2.8207,7.8371,1.4842,9.8888,,,,,,,,,,,,,,,,,
1.497,1.1935,1.1746,19.671,5.8369,0.78394,0.63378,7.7502,210.88,97.437,1326.0,6.8368,1.7021,2.8704,7.8818,1.4964,10.078,,,,,,,,,,,,,,,,,
1.446,1.1721,1.1739,19.605,5.7765,0.77574,0.63339,7.7501,205.97,99.209,1317.0,6.7404,1.6624,2.8276,7.7377,1.4868,9.8549,,,,,,,,,,,,,,,,,
1.4927,1.1899,1.175,19.887,5.8389,0.7845,0.63913,7.75,209.19,97.882,1334.8,6.8597,1.7132,2.9407,7.8756,1.4983,10.095,,,,,,,,,,,,,,,,,
1.5157,1.2125,1.1866,20.283,5.9424,0.79808,0.6569,7.7509,216.28,97.215,1367.0,7.0092,1.7399,3.0054,8.0654,1.5076,10.44,,,,,,,,,,,,,,,,,
1.5646,1.2347,1.1909999999999998,20.194000000000006,5.9464,0.7984,0.67401,7.7502,215.37,96.08,1389.5,7.0794,1.7976,2.9881,8.0782,1.5123,10.378,,,,,,,,,,,,,,,,,
1.5228,1.2232,1.1913,20.015,5.8757,0.78895,0.6783399999999999,7.7501,213.45,96.387,1410.7,6.9053,1.7942,2.9463,7.8854,1.5182,10.222,,,,,,,,,,,,,,,,,
1.5348,1.2245,1.1967,20.059,5.8826,0.78989,0.67002,7.7501,212.09,96.311,1430.0,6.9447,1.795,2.9803,7.9092,1.523,10.059,,,,,,,,,,,,,,,,,
1.5419999999999998,1.2293,1.1986,20.276,5.8867,0.79033,0.6655300000000001,7.75,214.25,96.357,1453.5,7.0339,1.8164,3.0266,8.0487,1.5263,10.265999999999998,,,,,,,,,,,,,,,,,
1.5472,1.2375,1.2053,20.356,5.8967,0.79151,0.66471,7.7501,214.5,96.62,1446.9,7.0207,1.8229,3.0473,8.0244,1.5275,10.451,,,,,,,,,,,,,,,,,
1.5888,1.2609,1.2191,20.439,5.942,0.79732,0.67142,7.7501,215.23,95.575,1508.7,7.0722,1.8505,3.0697,8.1646,1.5289,10.55,,,,,,,,,,,,,,,,,
1.6091,1.2816,1.2196,20.394,5.9147,0.79352,0.66735,7.7512,211.7,94.668,1500.0,7.0838,1.8929,3.0452,8.2296,1.5297,10.463,,,,,,,,,,,,,,,,,
1.5608,1.2631,1.2086,19.872,5.8366,0.7829,0.6668,7.7527,206.29,95.921,1479.7,6.9976,1.8491,3.0193,8.1437,1.5175,10.334,,,,,,,,,,,,,,,,,
1.5679,1.2421,1.2052,19.872,5.8185,0.78058,0.66642,7.7534,204.75,96.074,1514.0,7.0888,1.8561,2.9938,8.0743,1.5181,10.005,,,,,,,,,,,,,,,,,
1.5456,1.2358,1.1949,19.389,5.7622,0.7731,0.65373,7.7557,201.07,95.168,1469.3,6.9842,1.8228,2.9126,7.976,1.5119,9.9946,,,,,,,,,,,,,,,,,
1.5263,1.2354,1.1977,19.519,5.7768,0.7751899999999999,0.64791,7.7527,202.83,95.38,1475.5,6.8837,1.8139,2.926,7.9488,1.5117,9.8535,,,,,,,,,,,,,,,,,
1.5348,1.2395,1.2143,19.807,5.855,0.78573,0.65208,7.7505,203.94,95.435,1462.0,7.0087,1.8238,2.966,8.0977,1.511,10.097,,,,,,,,,,,,,,,,,
1.5585,1.2472,1.2105,20.315,5.9087,0.79315,0.66747,7.7521,207.96,93.924,1467.0,7.0523,1.8726,3.0493,8.2162,1.5301,10.243,,,,,,,,,,,,,,,,,
1.5438,1.2409,1.2059,20.232,5.8664,0.78759,0.66705,7.7511,205.84,93.376,1468.1,7.0607,1.8748,3.0184,8.2964,1.5299,10.336,,,,,,,,,,,,,,,,,
1.5547,1.2559,1.2146,20.309,5.9023,0.7922,0.67714,7.7519,207.82,92.997,1465.5,7.0546,1.8858,3.0505,8.2817,1.5301,10.3,,,,,,,,,,,,,,,,,
1.5558,1.2637,1.2151,20.38,5.9029,0.7923899999999999,0.68352,7.7517,206.81,92.789,1483.4,7.1605,1.8695,3.0606,8.3455,1.5269,10.289,,,,,,,,,,,,,,,,,
1.5709,1.2913,1.2144,20.343,5.8820000000000014,0.7895800000000001,0.68425,7.7508,209.49,92.31,1469.2,7.2183,1.8962,3.0687,8.3529,1.5246,10.334,,,,,,,,,,,,,,,,,
1.5075,1.25,1.2129,20.003,5.7956,0.7779699999999999,0.67302,7.7511,205.73,93.434,1451.3,7.1005,1.843,3.0244,8.1025,1.5093,10.211,,,,,,,,,,,,,,,,,
1.5264,1.2596,1.2146,20.048,5.803,0.77894,0.67853,7.7504,205.08,92.577,1431.5,7.1273,1.8484,3.055,8.1835,1.505,10.192,,,,,,,,,,,,,,,,,
1.5215,1.2607,1.206,20.039,5.7639,0.77369,0.6756300000000001,7.7501,204.06,92.665,1385.5,7.0627,1.8333,3.0612,8.1756,1.5004,10.207,,,,,,,,,,,,,,,,,
1.505,1.2397,1.1908,19.648,5.6378,0.75672,0.67113,7.7503,200.11,91.313,1362.5,6.9667,1.8154,3.0166,8.0061,1.491,10.139,,,,,,,,,,,,,,,,,
1.5211,1.2442,1.1804,19.483,5.5846,0.74963,0.66893,7.7496,198.28,90.112,1374.5,6.9048,1.8366,2.9679,7.9925,1.49,10.183,,,,,,,,,,,,,,,,,
1.4986,1.2254,1.1687,19.361,5.5146,0.74019,0.66573,7.7498,197.44,90.614,1376.3,6.9001,1.8091,2.957,8.0422,1.4745,10.226,,,,,,,,,,,,,,,,,
1.4882,1.2295,1.1551,19.263,5.4427,0.73046,0.65274,7.7502,196.04,89.993,1365.4,6.9503,1.7763,2.9624,8.0672,1.4752,10.299,,,,,,,,,,,,,,,,,
1.4559,1.2095,1.1125,18.675,5.2992,0.71129,0.65335,7.7502,188.53,88.449,1306.3,6.7679,1.7283,2.9081,7.8299,1.4575,9.9851,,,,,,,,,,,,,,,,,
1.4187,1.1927,1.0515,18.173,5.0969,0.68418,0.65059,7.7497,183.78,88.41,1289.3,6.7495,1.6704,2.8510000000000004,7.5588,1.4286,9.7626,,,,,,,,,,,,,,,,,
1.4684,1.2267,1.1082,18.892,5.3442,0.71736,0.6662100000000001,7.7504,190.7,89.484,1314.8,7.0542,1.7438,2.9286,7.7891,1.4583,9.7618,,,,,,,,,,,,,,,,,
1.4598,1.1999,1.1,18.926,5.3348,0.71582,0.67516,7.7502,190.49,89.95,1318.0,7.0544,1.7356,2.9306,7.7552,1.45,9.6671,,,,,,,,,,,,,,,,,
1.4624,1.2191,1.0856,18.825,5.3327,0.71541,0.6753100000000001,7.75,189.3,90.163,1356.9,6.9824,1.7507,2.9303,7.837999999999999,1.4437,9.7289,,,,,,,,,,,,,,,,,
1.4666,1.2127,1.0741,18.846,5.3192,0.71403,0.67783,7.7501,191.19,90.432,1311.3,7.0796,1.7402,2.9177,8.0186,1.4424,9.6208,,,,,,,,,,,,,,,,,
1.4666,1.2127,1.0741,18.846,5.3192,0.71403,0.67783,7.7501,191.19,90.432,1311.3,7.0796,1.7402,2.9177,8.0186,1.4424,9.6208,,,,,,,,,,,,,,,,,
1.4666,1.2127,1.0741,18.846,5.3192,0.71403,0.67783,7.7501,191.19,90.432,1311.3,7.0796,1.7402,2.9177,8.0186,1.4424,9.6208,,,,,,,,,,,,,,,,,
1.4432,1.2199,1.0463,18.539,5.221,0.70077,0.68574,7.7505,186.85,90.385,1281.4,6.9692,1.721,2.9012,7.6945,1.4388,9.5403,,,,,,,,,,,,,,,,,
1.4495,1.2293,1.0614,18.889,5.2849,0.70932,0.69102,7.75,188.91,90.367,1349.4,6.9797,1.7341,2.9412,7.7671,1.4417,9.4999,,,,,,,,,,,,,,,,,
1.4568,1.2214,1.067,19.311,5.3536,0.71855,0.6844100000000001,7.7502,191.64,90.637,1321.5,7.0058,1.7382,2.9845,7.8106,1.44,9.3892,,,,,,,,,,,,,,,,,
1.4568,1.2214,1.067,19.311,5.3536,0.71855,0.6844100000000001,7.7502,191.64,90.637,1321.5,7.0058,1.7382,2.9845,7.8106,1.44,9.3892,,,,,,,,,,,,,,,,,
1.4340000000000002,1.2218,1.0727,19.346,5.3728,0.72119,0.69306,7.7506,191.46,91.331,1322.0,6.9919,1.7286,3.0029,7.8191,1.4615,9.4202,,,,,,,,,,,,,,,,,
1.4128,1.213,1.1088,19.703,5.4843,0.73627,0.6890000000000001,7.7529,196.68,93.366,1324.9,6.9172,1.7156,3.0452,7.883999999999999,1.4716,9.4728,,,,,,,,,,,,,,,,,
1.4047,1.1889,1.1265,19.809,5.5903,0.75008,0.6882699999999999,7.7535,200.02,94.389,1315.3,7.0395,1.7027,3.0153,7.9268,1.4791,9.3399,,,,,,,,,,,,,,,,,
1.3851,1.1814,1.1038,19.211,5.4816,0.73556,0.6651699999999999,7.7529,195.76,93.248,1309.4,6.9081,1.671,2.9236,7.7793,1.4704,9.3527,,,,,,,,,,,,,,,,,
1.4215,1.2003,1.0972,19.239,5.4732,0.73438,0.6560199999999999,7.7543,199.58,91.312,1334.5,6.9637,1.6966,2.9606,7.8666,1.482,9.6453,,,,,,,,,,,,,,,,,
