Date,SGD,YTD
2005-07-13,1.6881,1.6974
2005-07-14,1.6875,1.6988
2005-07-15,1.6901,1.7018
2005-07-18,1.6856,1.7063
2005-07-19,1.6886,1.7062
2005-07-20,1.6915,1.7009
2005-07-21,1.6869999999999998,1.7041
2005-07-22,1.6581,1.711
2005-07-25,1.6612,1.7155
2005-07-26,1.6636,1.7217
2005-07-27,1.669,1.7207
2005-07-28,1.6685,1.7198
2005-07-29,1.6654,1.7261
2005-08-01,1.6621,1.7274
2005-08-02,1.6586,1.7221
2005-08-03,1.6529,1.7183
2005-08-04,1.6505,1.7206
2005-08-05,1.653,1.7247
2005-08-08,1.6524,1.7227
2005-08-09,1.6504,1.7234
2005-08-10,1.6563,1.7167
2005-08-11,1.6491,1.7127
2005-08-12,1.6496,1.7127
2005-08-15,1.6503,1.7158
2005-08-16,1.6577,1.7208
2005-08-17,1.6595,1.7163
2005-08-18,1.6588,1.7162
2005-08-19,1.6644,1.714
2005-08-22,1.6682,1.7093
2005-08-23,1.6663,1.7093
2005-08-24,1.6693,1.7088
2005-08-25,1.6757,1.711
2005-08-26,1.6722,1.7137
2005-08-29,1.6719,1.714
2005-08-30,1.6813,1.7102
2005-08-31,1.6868,1.714
2005-09-01,1.6881,1.7136
2005-09-02,1.6824,1.7093
2005-09-05,1.6766,1.7028
2005-09-06,1.6733,1.7012
2005-09-07,1.6749,1.7056
2005-09-08,1.6769,1.7027
2005-09-09,1.6776,1.6985
2005-09-12,1.6764,1.6983
2005-09-13,1.6745,1.7006
2005-09-14,1.6812,1.6989
2005-09-15,1.6775,1.6921
2005-09-16,1.6781,1.6889
2005-09-19,1.6788,1.6895
2005-09-20,1.6822,1.692
2005-09-21,1.6806,1.6895
2005-09-22,1.679,1.69
2005-09-23,1.6797,1.6926
2005-09-26,1.6824,1.6946
2005-09-27,1.6888,1.6907
2005-09-28,1.6927,1.6941
2005-09-29,1.6924,1.6951
2005-09-30,1.6880000000000002,1.6931
2005-10-03,1.6902,1.6872
2005-10-04,1.6964,1.6844
2005-10-05,1.6938,1.6853
2005-10-06,1.6926,1.6861
2005-10-07,1.6846,1.6913
2005-10-10,1.6840000000000002,1.689
2005-10-11,1.6855,1.6865
2005-10-12,1.6884,1.6807
2005-10-13,1.6918,1.6855
2005-10-14,1.693,1.6872
2005-10-17,1.6916,1.6817
2005-10-18,1.6924,1.6799
2005-10-19,1.6962,1.6789
2005-10-20,1.6946,1.6751
2005-10-21,1.6951,1.6732
2005-10-24,1.6941,1.6723
2005-10-25,1.695,1.6683
2005-10-26,1.6929,1.6633
2005-10-27,1.6928,1.6646
2005-10-28,1.6879,1.662
2005-10-31,1.6915,1.664
2005-11-01,1.6938,1.6636
2005-11-02,1.6949,1.6672
2005-11-03,1.6968,1.6675
2005-11-04,1.6963,1.6677
2005-11-07,1.6983,1.6568
2005-11-08,1.7003,1.6592
2005-11-09,1.7022,1.6529
2005-11-10,1.7011,1.6518
2005-11-11,1.7017,1.6545
2005-11-14,1.7027,1.658
2005-11-15,1.7049,1.6538
2005-11-16,1.7047,1.6507
2005-11-17,1.7038,1.6503
2005-11-18,1.7005,1.6473
2005-11-21,1.7015,1.6496
2005-11-22,1.6977,1.6475
2005-11-23,1.7013,1.6447
2005-11-24,1.6945,1.6424
2005-11-25,1.6909,1.6414
2005-11-28,1.6925,1.6404
2005-11-29,1.6962,1.6413
2005-11-30,1.6905,1.6374
2005-12-01,1.693,1.6376
2005-12-02,1.6897,1.636
2005-12-05,1.6916,1.6352
2005-12-06,1.6866,1.6391
2005-12-07,1.6868,1.6342
2005-12-08,1.6872,1.6344
2005-12-09,1.6859,1.6467
2005-12-12,1.6832,1.6504
2005-12-13,1.6816,1.659
2005-12-14,1.6744,1.6483
2005-12-15,1.6718,1.6442
2005-12-16,1.6671,1.6404
2005-12-19,1.6691,1.6397
2005-12-20,1.6644,1.6468
2005-12-21,1.6633,1.644
2005-12-22,1.6668,1.6413
2005-12-23,1.6719,1.6393
2005-12-26,1.6661,1.6385
2005-12-27,1.6661,1.6396
2005-12-28,1.6666,1.6401
2005-12-29,1.6666,1.6337
2005-12-30,1.6647,1.6404
2006-01-02,1.6638,1.6381
2006-01-03,1.6618,1.6344
2006-01-04,1.6541,1.6372
2006-01-05,1.6443,1.6432
2006-01-06,1.6468,1.6503
2006-01-09,1.6457,1.6511
2006-01-10,1.6335,1.6455
2006-01-11,1.6342,1.6464
2006-01-12,1.6299,1.643
2006-01-13,1.6221,1.6399
2006-01-16,1.632,1.6292
2006-01-17,1.6341,1.6381
2006-01-18,1.6334,1.6339
2006-01-19,1.6288,1.6361
2006-01-20,1.6306,1.6313
2006-01-23,1.6279,1.6378
2006-01-24,1.6204,1.6398
2006-01-25,1.6213,1.6334
2006-01-26,1.6182,1.6382
2006-01-27,1.6219,1.6347
2006-01-30,1.6259,1.6354
2006-01-31,1.631,1.6352
2006-02-01,1.6234,1.6367
2006-02-02,1.6255,1.6401
2006-02-03,1.6333,1.6357
2006-02-06,1.633,1.6374
2006-02-07,1.6266,1.6346
2006-02-08,1.6274,1.6388
2006-02-09,1.6336,1.6489
2006-02-10,1.6291,1.6493
2006-02-13,1.6255,1.6569999999999998
2006-02-14,1.6307,1.653
2006-02-15,1.6281,1.6416
2006-02-16,1.6277,1.6396
2006-02-17,1.6379,1.6393
2006-02-20,1.6358,1.6427
2006-02-21,1.6281,1.6381
2006-02-22,1.6312,1.6376
2006-02-23,1.6328,1.6277
2006-02-24,1.6238,1.6264
2006-02-27,1.6243,1.6279
2006-02-28,1.6228,1.6346
2006-03-01,1.6237,1.6265
2006-03-02,1.618,1.6229
2006-03-03,1.6177,1.6293
2006-03-06,1.619,1.6267
2006-03-07,1.6257,1.6298
2006-03-08,1.6327,1.6279
2006-03-09,1.6322,1.6233
2006-03-10,1.6272,1.6214
2006-03-13,1.6265,1.6206
2006-03-14,1.6274,1.6199
2006-03-15,1.6249,1.6223
2006-03-16,1.6199,1.6199
2006-03-17,1.62,1.6214
2006-03-20,1.6164,1.6233
2006-03-21,1.6138,1.6276
2006-03-22,1.6168,1.6307
2006-03-23,1.617,1.6348
2006-03-24,1.6168,1.6393
2006-03-27,1.6209,1.6471
2006-03-28,1.6183,1.6471
2006-03-29,1.6172,1.6471
2006-03-30,1.6214,1.6516
2006-03-31,1.6195,1.6514
2006-04-03,1.6178,1.649
2006-04-04,1.6164,1.6551
2006-04-05,1.6118,1.6655
2006-04-06,1.6084,1.665
2006-04-07,1.6038,1.6624
2006-04-10,1.6052,1.6546
2006-04-11,1.6064,1.6607
2006-04-12,1.6154,1.6494
2006-04-13,1.6123,1.6471
2006-04-14,1.6077,1.6432
2006-04-17,1.6077,1.6548
2006-04-18,1.6077,1.6584
2006-04-19,1.6019,1.6557
2006-04-20,1.5974,1.6522
2006-04-21,1.5974,1.6482
2006-04-24,1.5981,1.6514
2006-04-25,1.5861,1.6472
2006-04-26,1.5873,1.6461
2006-04-27,1.5887,1.6473
2006-04-28,1.5871,1.6478
2006-05-01,1.5836,1.6466
2006-05-02,1.5836,1.6355
2006-05-03,1.5783,1.6378
2006-05-04,1.5749,1.6395
2006-05-05,1.5798,1.6352
2006-05-08,1.5764,1.6361
2006-05-09,1.568,1.6408
2006-05-10,1.5693,1.6441
2006-05-11,1.5651,1.6447
2006-05-12,1.568,1.6417
2006-05-15,1.5629,1.6512
2006-05-16,1.5816,1.6572
2006-05-17,1.5774,1.6604
2006-05-18,1.5692,1.6567
2006-05-19,1.5808,1.6526
2006-05-22,1.5872,1.6542
2006-05-23,1.5905,1.6583
2006-05-24,1.5778,1.6607
2006-05-25,1.5868,1.6547
2006-05-26,1.5819,1.6578
2006-05-29,1.5799,1.661
2006-05-30,1.5789,1.6585
2006-05-31,1.5754,1.6613
2006-06-01,1.5763,1.6667
2006-06-02,1.5861,1.6757
2006-06-05,1.5791,1.6729
2006-06-06,1.5745,1.6676
2006-06-07,1.578,1.6627
2006-06-08,1.5849,1.6597
2006-06-09,1.5959,1.6603
2006-06-12,1.5944,1.663
2006-06-13,1.5944,1.6659
2006-06-14,1.5962,1.6786
2006-06-15,1.5948,1.6744
2006-06-16,1.5902,1.676
2006-06-19,1.5889,1.6724
2006-06-20,1.5975,1.6713
2006-06-21,1.5937,1.6717
2006-06-22,1.5921,1.6752
2006-06-23,1.5928,1.6722
2006-06-26,1.5993,1.6697
2006-06-27,1.5978,1.6732
2006-06-28,1.5972,1.6756
2006-06-29,1.5974,1.6809
2006-06-30,1.5988,1.6852
2006-07-03,1.584,1.6852
2006-07-04,1.5844,1.689
2006-07-05,1.579,1.694
2006-07-06,1.5811,1.6996
2006-07-07,1.5829,1.696
2006-07-10,1.5783,1.6954
2006-07-11,1.5739,1.7044
2006-07-12,1.5791,1.6976
2006-07-13,1.5839,1.6881
2006-07-14,1.5830000000000002,1.6875
2006-07-17,1.5848,1.6901
2006-07-18,1.596,1.6856
2006-07-19,1.5918,1.6886
2006-07-20,1.5952,1.6915
2006-07-21,1.5852,1.6869999999999998
2006-07-24,1.5811,1.6581
2006-07-25,1.5851,1.6612
2006-07-26,1.5837,1.6636
2006-07-27,1.5828,1.669
2006-07-28,1.5786,1.6685
2006-07-31,1.585,1.6654
2006-08-01,1.5773,1.6621
2006-08-02,1.5805,1.6586
2006-08-03,1.5823,1.6529
2006-08-04,1.5787,1.6505
2006-08-07,1.5761,1.653
2006-08-08,1.5744,1.6524
2006-08-09,1.5726,1.6504
2006-08-10,1.5725,1.6563
2006-08-11,1.5693,1.6491
2006-08-14,1.5765,1.6496
2006-08-15,1.5813,1.6503
2006-08-16,1.5811,1.6577
2006-08-17,1.5791,1.6595
2006-08-18,1.5717,1.6588
2006-08-21,1.5736,1.6644
2006-08-22,1.5702,1.6682
2006-08-23,1.5749,1.6663
2006-08-24,1.5738,1.6693
2006-08-25,1.5762,1.6757
2006-08-28,1.5788,1.6722
2006-08-29,1.5759,1.6719
2006-08-30,1.5729,1.6813
2006-08-31,1.5743,1.6868
2006-09-01,1.5722,1.6881
2006-09-04,1.5719,1.6824
2006-09-05,1.5682,1.6766
2006-09-06,1.5677,1.6733
2006-09-07,1.5684,1.6749
2006-09-08,1.569,1.6769
2006-09-11,1.5715,1.6776
2006-09-12,1.5748,1.6764
2006-09-13,1.579,1.6745
2006-09-14,1.5768,1.6812
2006-09-15,1.5779,1.6775
2006-09-18,1.5815,1.6781
2006-09-19,1.5889,1.6788
2006-09-20,1.5868,1.6822
2006-09-21,1.586,1.6806
2006-09-22,1.5809,1.679
2006-09-25,1.5827,1.6797
2006-09-26,1.5848,1.6824
2006-09-27,1.5879,1.6888
2006-09-28,1.5891,1.6927
2006-09-29,1.5871,1.6924
2006-10-02,1.5858,1.6880000000000002
2006-10-03,1.5868,1.6902
2006-10-04,1.5816,1.6964
2006-10-05,1.5857,1.6938
2006-10-06,1.5828,1.6926
2006-10-09,1.5843,1.6846
2006-10-10,1.5901,1.6840000000000002
2006-10-11,1.5907,1.6855
2006-10-12,1.5874,1.6884
2006-10-13,1.587,1.6918
2006-10-16,1.5831,1.693
2006-10-17,1.5837,1.6916
2006-10-18,1.581,1.6924
2006-10-19,1.5751,1.6962
2006-10-20,1.5744,1.6946
2006-10-23,1.5719999999999998,1.6951
2006-10-24,1.5757,1.6941
2006-10-25,1.5757,1.695
2006-10-26,1.5727,1.6929
2006-10-27,1.5688,1.6928
2006-10-30,1.5641,1.6879
2006-10-31,1.5613,1.6915
2006-11-01,1.5614,1.6938
2006-11-02,1.5599,1.6949
2006-11-03,1.5616,1.6968
2006-11-06,1.5614,1.6963
2006-11-07,1.5675,1.6983
2006-11-08,1.5602,1.7003
2006-11-09,1.5611,1.7022
2006-11-10,1.5621,1.7011
2006-11-13,1.5564,1.7017
2006-11-14,1.5582,1.7027
2006-11-15,1.5565,1.7049
2006-11-16,1.5603,1.7047
2006-11-17,1.5588,1.7038
2006-11-20,1.5595,1.7005
2006-11-21,1.5579,1.7015
2006-11-22,1.5589,1.6977
2006-11-23,1.5556,1.7013
2006-11-24,1.5484,1.6945
2006-11-27,1.5507,1.6909
2006-11-28,1.5498,1.6925
2006-11-29,1.5505,1.6962
2006-11-30,1.5454,1.6905
2006-12-01,1.5418,1.693
2006-12-04,1.5458,1.6897
2006-12-05,1.543,1.6916
2006-12-06,1.5384,1.6866
2006-12-07,1.5404,1.6868
2006-12-08,1.5379,1.6872
2006-12-11,1.5436,1.6859
2006-12-12,1.5437,1.6832
2006-12-13,1.5411,1.6816
2006-12-14,1.5395,1.6744
2006-12-15,1.5405,1.6718
2006-12-18,1.5427,1.6671
2006-12-19,1.5449,1.6691
2006-12-20,1.5448,1.6644
2006-12-21,1.5387,1.6633
2006-12-22,1.5407,1.6668
2006-12-25,1.5396,1.6719
2006-12-26,1.5396,1.6661
2006-12-27,1.5396,1.6661
2006-12-28,1.5364,1.6666
2006-12-29,1.5341,1.6666
2007-01-01,1.5339,1.6647
2007-01-02,1.5339,1.6638
2007-01-03,1.5304,1.6618
2007-01-04,1.5319999999999998,1.6541
2007-01-05,1.5365,1.6443
2007-01-08,1.535,1.6468
2007-01-09,1.5377,1.6457
2007-01-10,1.5366,1.6335
2007-01-11,1.5373,1.6342
2007-01-12,1.5417,1.6299
2007-01-15,1.5449,1.6221
2007-01-16,1.5418,1.632
2007-01-17,1.5391,1.6341
2007-01-18,1.5382,1.6334
2007-01-19,1.5373,1.6288
2007-01-22,1.5367,1.6306
2007-01-23,1.5379,1.6279
2007-01-24,1.5332,1.6204
2007-01-25,1.5356,1.6213
2007-01-26,1.5356,1.6182
2007-01-29,1.5381,1.6219
2007-01-30,1.5401,1.6259
2007-01-31,1.5379,1.631
2007-02-01,1.5375,1.6234
2007-02-02,1.5336,1.6255
2007-02-05,1.5356,1.6333
2007-02-06,1.5345,1.633
2007-02-07,1.5328,1.6266
2007-02-08,1.5331,1.6274
2007-02-09,1.5338,1.6336
2007-02-12,1.5329,1.6291
2007-02-13,1.5385,1.6255
2007-02-14,1.5411,1.6307
2007-02-15,1.5369,1.6281
2007-02-16,1.5353,1.6277
2007-02-19,1.5323,1.6379
2007-02-20,1.533,1.6358
2007-02-21,1.5332,1.6281
2007-02-22,1.534,1.6312
2007-02-23,1.5343,1.6328
2007-02-26,1.5333,1.6238
2007-02-27,1.5281,1.6243
2007-02-28,1.5255,1.6228
2007-03-01,1.528,1.6237
2007-03-02,1.5259,1.618
2007-03-05,1.526,1.6177
2007-03-06,1.5295,1.619
2007-03-07,1.5282,1.6257
2007-03-08,1.5271,1.6327
2007-03-09,1.5269,1.6322
2007-03-12,1.5257,1.6272
2007-03-13,1.5264,1.6265
2007-03-14,1.5281,1.6274
2007-03-15,1.5348,1.6249
2007-03-16,1.5333,1.6199
2007-03-19,1.5266,1.62
2007-03-20,1.5266,1.6164
2007-03-21,1.5267,1.6138
2007-03-22,1.5234,1.6168
2007-03-23,1.5173,1.617
2007-03-26,1.517,1.6168
2007-03-27,1.5185,1.6209
2007-03-28,1.5166,1.6183
2007-03-29,1.5178,1.6172
2007-03-30,1.5184,1.6214
2007-04-02,1.517,1.6195
2007-04-03,1.5182,1.6178
2007-04-04,1.5186,1.6164
2007-04-05,1.5147,1.6118
2007-04-06,1.5143,1.6084
2007-04-09,1.5143,1.6038
2007-04-10,1.5143,1.6052
2007-04-11,1.5182,1.6064
2007-04-12,1.5166,1.6154
2007-04-13,1.518,1.6123
2007-04-16,1.5155,1.6077
2007-04-17,1.5134,1.6077
2007-04-18,1.5133,1.6077
2007-04-19,1.5113,1.6019
2007-04-20,1.5112,1.5974
2007-04-23,1.511,1.5974
2007-04-24,1.5132,1.5981
2007-04-25,1.5142,1.5861
2007-04-26,1.5114,1.5873
2007-04-27,1.5149,1.5887
2007-04-30,1.516,1.5871
2007-05-01,1.52,1.5836
2007-05-02,1.52,1.5836
2007-05-03,1.5256,1.5783
2007-05-04,1.5238,1.5749
2007-05-07,1.5193,1.5798
2007-05-08,1.514,1.5764
2007-05-09,1.5153,1.568
2007-05-10,1.5164,1.5693
2007-05-11,1.517,1.5651
2007-05-14,1.5188,1.568
2007-05-15,1.5159,1.5629
2007-05-16,1.5182,1.5816
2007-05-17,1.5193,1.5774
2007-05-18,1.5245,1.5692
2007-05-21,1.5239,1.5808
2007-05-22,1.526,1.5872
2007-05-23,1.5335,1.5905
2007-05-24,1.5291,1.5778
2007-05-25,1.5272,1.5868
2007-05-28,1.5286,1.5819
2007-05-29,1.5273,1.5799
2007-05-30,1.5274,1.5789
2007-05-31,1.5306,1.5754
2007-06-01,1.5301,1.5763
2007-06-04,1.5293,1.5861
2007-06-05,1.5293,1.5791
2007-06-06,1.5285,1.5745
2007-06-07,1.5316,1.578
2007-06-08,1.5344,1.5849
2007-06-11,1.5431,1.5959
2007-06-12,1.5436,1.5944
2007-06-13,1.5386,1.5944
2007-06-14,1.5436,1.5962
2007-06-15,1.5427,1.5948
2007-06-18,1.5427,1.5902
2007-06-19,1.5372,1.5889
2007-06-20,1.5376,1.5975
2007-06-21,1.5352,1.5937
2007-06-22,1.5367,1.5921
2007-06-25,1.5373,1.5928
2007-06-26,1.5378,1.5993
2007-06-27,1.5377,1.5978
2007-06-28,1.5382,1.5972
2007-06-29,1.5333,1.5974
2007-07-02,1.5301,1.5988
2007-07-03,1.5252,1.584
2007-07-04,1.5236,1.5844
2007-07-05,1.5207,1.579
2007-07-06,1.5189,1.5811
2007-07-09,1.5223,1.5829
2007-07-10,1.5191,1.5783
2007-07-11,1.5176,1.5739
2007-07-12,1.5152,1.5791
2007-07-13,1.5156,1.5839
2007-07-16,1.5148,1.5830000000000002
2007-07-17,1.5161,1.5848
2007-07-18,1.5173,1.596
2007-07-19,1.5191,1.5918
2007-07-20,1.5127,1.5952
2007-07-23,1.511,1.5852
2007-07-24,1.5081,1.5811
2007-07-25,1.5053,1.5851
2007-07-26,1.5091,1.5837
2007-07-27,1.5151,1.5828
2007-07-30,1.5133,1.5786
2007-07-31,1.5148,1.585
2007-08-01,1.5111,1.5773
2007-08-02,1.5194,1.5805
2007-08-03,1.5184,1.5823
2007-08-06,1.5177,1.5787
2007-08-07,1.5143,1.5761
2007-08-08,1.5144,1.5744
2007-08-09,1.511,1.5726
2007-08-10,1.5152,1.5725
2007-08-13,1.5237,1.5693
2007-08-14,1.5202,1.5765
2007-08-15,1.5211,1.5813
2007-08-16,1.5326,1.5811
2007-08-17,1.5426,1.5791
2007-08-20,1.5356,1.5717
2007-08-21,1.5277,1.5736
2007-08-22,1.5261,1.5702
2007-08-23,1.5275,1.5749
2007-08-24,1.5214,1.5738
2007-08-27,1.5239,1.5762
2007-08-28,1.5203,1.5788
2007-08-29,1.5219999999999998,1.5759
2007-08-30,1.524,1.5729
2007-08-31,1.5254,1.5743
2007-09-03,1.5212,1.5722
2007-09-04,1.5229,1.5719
2007-09-05,1.5289,1.5682
2007-09-06,1.5272,1.5677
2007-09-07,1.5262,1.5684
2007-09-10,1.5236,1.569
2007-09-11,1.524,1.5715
2007-09-12,1.5226,1.5748
2007-09-13,1.5167,1.579
2007-09-14,1.5102,1.5768
2007-09-17,1.5126,1.5779
2007-09-18,1.5151,1.5815
2007-09-19,1.5163,1.5889
2007-09-20,1.5075,1.5868
2007-09-21,1.5037,1.586
2007-09-24,1.5067,1.5809
2007-09-25,1.4995,1.5827
2007-09-26,1.501,1.5848
2007-09-27,1.4973,1.5879
2007-09-28,1.4915,1.5891
2007-10-01,1.4857,1.5871
2007-10-02,1.4795,1.5858
2007-10-03,1.4822,1.5868
2007-10-04,1.48,1.5816
2007-10-05,1.481,1.5857
2007-10-08,1.4747,1.5828
2007-10-09,1.4714,1.5843
2007-10-10,1.4737,1.5901
2007-10-11,1.4651,1.5907
2007-10-12,1.4624,1.5874
2007-10-15,1.4641,1.587
2007-10-16,1.463,1.5831
2007-10-17,1.4676,1.5837
2007-10-18,1.4633,1.581
2007-10-19,1.4591,1.5751
2007-10-22,1.4625,1.5744
2007-10-23,1.4668,1.5719999999999998
2007-10-24,1.4653,1.5757
2007-10-25,1.4618,1.5757
2007-10-26,1.4559,1.5727
2007-10-29,1.4549,1.5688
2007-10-30,1.4514,1.5641
2007-10-31,1.4505,1.5613
2007-11-01,1.4488,1.5614
2007-11-02,1.449,1.5599
2007-11-05,1.4486,1.5616
2007-11-06,1.4504,1.5614
2007-11-07,1.4476,1.5675
2007-11-08,1.4387,1.5602
2007-11-09,1.4399,1.5611
2007-11-12,1.4419,1.5621
2007-11-13,1.4482,1.5564
2007-11-14,1.4486,1.5582
2007-11-15,1.4459,1.5565
2007-11-16,1.4519,1.5603
2007-11-19,1.4521,1.5588
2007-11-20,1.4473,1.5595
2007-11-21,1.4475,1.5579
2007-11-22,1.4524,1.5589
2007-11-23,1.4509,1.5556
2007-11-26,1.442,1.5484
2007-11-27,1.4412,1.5507
2007-11-28,1.444,1.5498
2007-11-29,1.4439,1.5505
2007-11-30,1.4495,1.5454
2007-12-03,1.4454,1.5418
2007-12-04,1.4497,1.5458
2007-12-05,1.4474,1.543
2007-12-06,1.4446,1.5384
2007-12-07,1.4472,1.5404
2007-12-10,1.4413,1.5379
2007-12-11,1.4396,1.5436
2007-12-12,1.4423,1.5437
2007-12-13,1.4413,1.5411
2007-12-14,1.4407,1.5395
2007-12-17,1.4461,1.5405
2007-12-18,1.4598,1.5427
2007-12-19,1.4591,1.5449
2007-12-20,1.4604,1.5448
2007-12-21,1.4614,1.5387
2007-12-24,1.4558,1.5407
2007-12-25,1.4544,1.5396
2007-12-26,1.4544,1.5396
2007-12-27,1.4544,1.5396
2007-12-28,1.4509999999999998,1.5364
2007-12-31,1.4461,1.5341
2008-01-01,1.4376,1.5339
2008-01-02,1.4376,1.5339
2008-01-03,1.4389,1.5304
2008-01-04,1.4332,1.5319999999999998
2008-01-07,1.4329,1.5365
2008-01-08,1.4342,1.535
2008-01-09,1.4313,1.5377
2008-01-10,1.4316,1.5366
2008-01-11,1.4319,1.5373
2008-01-14,1.4326,1.5417
2008-01-15,1.4297,1.5449
2008-01-16,1.4283,1.5418
2008-01-17,1.4293,1.5391
2008-01-18,1.4349,1.5382
2008-01-21,1.4345,1.5373
2008-01-22,1.4446,1.5367
2008-01-23,1.4449,1.5379
2008-01-24,1.4385,1.5332
2008-01-25,1.4301,1.5356
2008-01-28,1.4237,1.5356
2008-01-29,1.4214,1.5381
2008-01-30,1.4201,1.5401
2008-01-31,1.4192,1.5379
2008-02-01,1.4175,1.5375
2008-02-04,1.4149,1.5336
2008-02-05,1.4144,1.5356
2008-02-06,1.4163,1.5345
2008-02-07,1.4155,1.5328
2008-02-08,1.4174,1.5331
2008-02-11,1.4181,1.5338
2008-02-12,1.4179,1.5329
2008-02-13,1.4166,1.5385
2008-02-14,1.4164,1.5411
2008-02-15,1.4168,1.5369
2008-02-18,1.413,1.5353
2008-02-19,1.4121,1.5323
2008-02-20,1.4129,1.533
2008-02-21,1.413,1.5332
2008-02-22,1.4102,1.534
2008-02-25,1.4058,1.5343
2008-02-26,1.4062,1.5333
2008-02-27,1.4055,1.5281
2008-02-28,1.3968,1.5255
2008-02-29,1.3956,1.5255
2008-03-03,1.3953,1.5259
2008-03-04,1.3935,1.5259
2008-03-05,1.3887,1.526
2008-03-06,1.3904,1.5295
2008-03-07,1.3856,1.5282
2008-03-10,1.3844,1.5269
2008-03-11,1.3887,1.5269
2008-03-12,1.3883,1.5257
2008-03-13,1.3842,1.5264
2008-03-14,1.3799,1.5281
2008-03-17,1.384,1.5333
2008-03-18,1.3824,1.5333
2008-03-19,1.3765,1.5266
2008-03-20,1.3794,1.5266
2008-03-21,1.3893,1.5267
2008-03-24,1.3893,1.5173
2008-03-25,1.3893,1.5173
2008-03-26,1.3827,1.517
2008-03-27,1.3794,1.5185
2008-03-28,1.3803,1.5166
2008-03-31,1.3795,1.5184
2008-04-01,1.3799,1.5184
2008-04-02,1.3794,1.517
2008-04-03,1.3797,1.5182
2008-04-04,1.3868,1.5186
2008-04-07,1.3839,1.5143
2008-04-08,1.3816,1.5143
2008-04-09,1.3804,1.5143
2008-04-10,1.3796,1.5143
2008-04-11,1.3567,1.5182
2008-04-14,1.3586,1.518
2008-04-15,1.3578,1.518
2008-04-16,1.3565,1.5155
2008-04-17,1.3530000000000002,1.5134
2008-04-18,1.3516,1.5133
2008-04-21,1.3555,1.5112
2008-04-22,1.3539,1.5112
2008-04-23,1.3514,1.511
2008-04-24,1.3499,1.5132
2008-04-25,1.3566,1.5142
2008-04-28,1.3654,1.5149
2008-04-29,1.3625,1.5149
2008-04-30,1.3609,1.516
2008-05-01,1.3609,1.52
2008-05-02,1.3609,1.52
2008-05-05,1.3623,1.5238
2008-05-06,1.361,1.5238
2008-05-07,1.3585,1.5193
2008-05-08,1.3651,1.514
2008-05-09,1.3773,1.5153
2008-05-12,1.3683,1.517
2008-05-13,1.3704,1.517
2008-05-14,1.3704,1.5188
2008-05-15,1.3807,1.5159
2008-05-16,1.3821,1.5182
2008-05-19,1.3708,1.5245
2008-05-20,1.3677,1.5245
2008-05-21,1.3663,1.5239
2008-05-22,1.3578,1.526
2008-05-23,1.3577,1.5335
2008-05-26,1.3595,1.5272
2008-05-27,1.3616,1.5272
2008-05-28,1.3629,1.5286
2008-05-29,1.3642,1.5273
2008-05-30,1.3676,1.5274
2008-06-02,1.3659,1.5301
2008-06-03,1.3642,1.5301
2008-06-04,1.3597,1.5293
2008-06-05,1.3631,1.5293
2008-06-06,1.3701,1.5285
2008-06-09,1.3653,1.5344
2008-06-10,1.3618,1.5344
2008-06-11,1.3688,1.5431
2008-06-12,1.3727,1.5436
2008-06-13,1.3803,1.5386
2008-06-16,1.3811,1.5427
2008-06-17,1.3762,1.5427
2008-06-18,1.3693,1.5427
2008-06-19,1.3693,1.5372
2008-06-20,1.3701,1.5376
2008-06-23,1.3657,1.5367
2008-06-24,1.369,1.5367
2008-06-25,1.3685,1.5373
2008-06-26,1.3684,1.5378
2008-06-27,1.3651,1.5377
2008-06-30,1.362,1.5333
2008-07-01,1.3604,1.5333
2008-07-02,1.3608,1.5301
2008-07-03,1.3622,1.5252
2008-07-04,1.3596,1.5236
2008-07-07,1.3628,1.5189
2008-07-08,1.3642,1.5189
2008-07-09,1.3639,1.5223
2008-07-10,1.3626,1.5191
2008-07-11,1.3619,1.5176
2008-07-14,1.3583,1.5156
2008-07-15,1.3558,1.5156
2008-07-16,1.3457,1.5148
2008-07-17,1.3491,1.5161
2008-07-18,1.3511,1.5173
2008-07-21,1.3551,1.5127
2008-07-22,1.3521,1.5127
2008-07-23,1.3531,1.511
2008-07-24,1.364,1.5081
2008-07-25,1.3618,1.5053
2008-07-28,1.3606,1.5151
2008-07-29,1.3624,1.5151
2008-07-30,1.364,1.5133
2008-07-31,1.3692,1.5148
2008-08-01,1.3679,1.5111
2008-08-04,1.3693,1.5184
2008-08-05,1.3729,1.5184
2008-08-06,1.3779,1.5177
2008-08-07,1.3799,1.5143
2008-08-08,1.3858,1.5144
2008-08-11,1.4026,1.5152
2008-08-12,1.4073,1.5152
2008-08-13,1.4107,1.5237
2008-08-14,1.4045,1.5202
2008-08-15,1.4077,1.5211
2008-08-18,1.4152,1.5426
2008-08-19,1.4136,1.5426
2008-08-20,1.4184,1.5356
2008-08-21,1.4137,1.5277
2008-08-22,1.4112,1.5261
2008-08-25,1.4102,1.5214
2008-08-26,1.4169,1.5214
2008-08-27,1.4244,1.5239
2008-08-28,1.4163,1.5203
2008-08-29,1.4161,1.5219999999999998
2008-09-01,1.4147,1.5254
2008-09-02,1.4232,1.5254
2008-09-03,1.433,1.5212
2008-09-04,1.4383,1.5229
2008-09-05,1.4282,1.5289
2008-09-08,1.4369999999999998,1.5262
2008-09-09,1.4271,1.5262
2008-09-10,1.4306,1.5236
