Date,NOK,YTD
1999-01-05,7.5112,?
1999-01-06,7.4423,?
1999-01-07,7.4372,?
1999-01-08,7.4188,?
1999-01-11,7.3677,?
1999-01-12,7.3978,?
1999-01-13,7.474,?
1999-01-14,7.4481,?
1999-01-15,7.4869,?
1999-01-18,7.4961,?
1999-01-19,7.4556,?
1999-01-20,7.4294,?
1999-01-21,7.4298,?
1999-01-22,7.4361,?
1999-01-25,7.4544,?
1999-01-26,7.4348,?
1999-01-27,7.4361,?
1999-01-28,7.4581,?
1999-01-29,7.511,?
1999-02-01,7.5356,?
1999-02-02,7.5318,?
1999-02-03,7.5721,?
1999-02-04,7.6078,?
1999-02-05,7.6734,?
1999-02-08,7.6802,?
1999-02-09,7.6649,?
1999-02-10,7.632999999999999,?
1999-02-11,7.6199,?
1999-02-12,7.641,?
1999-02-15,7.6552,?
1999-02-16,7.6464,?
1999-02-17,7.7134,?
1999-02-18,7.7273,?
1999-02-19,7.78,?
1999-02-22,7.8003,?
1999-02-23,7.9044,?
1999-02-24,7.9082,?
1999-02-25,7.8409,?
1999-02-26,7.8837,?
1999-03-01,7.893,?
1999-03-02,7.8714,?
1999-03-03,7.9471,?
1999-03-04,7.9342,?
1999-03-05,7.9289,?
1999-03-08,7.9195,?
1999-03-09,7.8644,?
1999-03-10,7.8804,?
1999-03-11,7.8001,?
1999-03-12,7.8055,?
1999-03-15,7.8014,?
1999-03-16,7.7884,?
1999-03-17,7.8447,?
1999-03-18,7.7877,?
1999-03-19,7.6998,?
1999-03-22,7.7429999999999986,?
1999-03-23,7.7729,?
1999-03-24,7.7492,?
1999-03-25,7.7306,?
1999-03-26,7.7661,?
1999-03-29,7.7448,?
1999-03-30,7.8222,?
1999-03-31,7.8037,?
1999-04-01,7.7709,?
1999-04-02,7.7446,?
1999-04-05,7.7479,?
1999-04-06,7.7665,?
1999-04-07,7.7704,?
1999-04-08,7.74,?
1999-04-09,7.7745,?
1999-04-12,7.8048,?
1999-04-13,7.7342,?
1999-04-14,7.7701,?
1999-04-15,7.7325,?
1999-04-16,7.7369,?
1999-04-19,7.7686,?
1999-04-20,7.7741,?
1999-04-21,7.7733,?
1999-04-22,7.798999999999999,?
1999-04-23,7.8107,?
1999-04-26,7.7831,?
1999-04-27,7.7886,?
1999-04-28,7.786,?
1999-04-29,7.778,?
1999-04-30,7.7985,?
1999-05-03,7.7866,?
1999-05-04,7.7859,?
1999-05-05,7.7987,?
1999-05-06,7.7402,?
1999-05-07,7.6567,?
1999-05-10,7.6567,?
1999-05-11,7.6488,?
1999-05-12,7.6607,?
1999-05-13,7.7015,?
1999-05-14,7.7377,?
1999-05-17,7.6644,?
1999-05-18,7.675,?
1999-05-19,7.6815,?
1999-05-20,7.7716,?
1999-05-21,7.7639,?
1999-05-24,7.7805,?
1999-05-25,7.7879,?
1999-05-26,7.7694,?
1999-05-27,7.8196,?
1999-05-28,7.8779,?
1999-05-31,7.8676,?
1999-06-01,7.8783,?
1999-06-02,7.8929,?
1999-06-03,7.9383,?
1999-06-04,7.9378,?
1999-06-07,7.9762,?
1999-06-08,7.944,?
1999-06-09,7.8888,?
1999-06-10,7.8464,?
1999-06-11,7.8289,?
1999-06-14,7.8256,?
1999-06-15,7.837999999999999,?
1999-06-16,7.8801,?
1999-06-17,7.8961,?
1999-06-18,7.882999999999999,?
1999-06-21,7.8331,?
1999-06-22,7.8383,?
1999-06-23,7.8439999999999985,?
1999-06-24,7.8852,?
1999-06-25,7.8578,?
1999-06-28,7.8071,?
1999-06-29,7.8278,?
1999-06-30,7.8358,?
1999-07-01,7.8471,?
1999-07-02,7.8775,?
1999-07-05,7.8908,?
1999-07-06,7.887,?
1999-07-07,7.8901,?
1999-07-08,7.9109,?
1999-07-09,7.9503,?
1999-07-12,7.9523,?
1999-07-13,8.0082,?
1999-07-14,7.9697,?
1999-07-15,8.0075,?
1999-07-16,8.0075,?
1999-07-19,7.9661,?
1999-07-20,7.982,?
1999-07-21,7.829,?
1999-07-22,7.8981,?
1999-07-23,7.8779,?
1999-07-26,7.8497,?
1999-07-27,7.7968,?
1999-07-28,7.8362,?
1999-07-29,7.8728,?
1999-07-30,7.8218,?
1999-08-02,7.7936,?
1999-08-03,7.7618,?
1999-08-04,7.7501,?
1999-08-05,7.7158,?
1999-08-06,7.7004,?
1999-08-09,7.7398,?
1999-08-10,7.7193,?
1999-08-11,7.7065,?
1999-08-12,7.7226,?
1999-08-13,7.7331,?
1999-08-16,7.7429999999999986,?
1999-08-17,7.7897,?
1999-08-18,7.7885,?
1999-08-19,7.8039999999999985,?
1999-08-20,7.8012,?
1999-08-23,7.7313,?
1999-08-24,7.78,?
1999-08-25,7.8363,?
1999-08-26,7.9014,?
1999-08-27,7.9645,?
1999-08-30,7.9373,?
1999-08-31,7.9391,?
1999-09-01,7.8308,?
1999-09-02,7.7994,?
1999-09-03,7.8044,?
1999-09-06,7.8071,?
1999-09-07,7.8205,?
1999-09-08,7.8301,?
1999-09-09,7.7495,?
1999-09-10,7.7625,?
1999-09-13,7.8175,?
1999-09-14,7.9013,?
1999-09-15,7.8952,?
1999-09-16,7.9362,?
1999-09-17,7.9208,?
1999-09-20,7.8999,?
1999-09-21,7.8637,?
1999-09-22,7.874,?
1999-09-23,7.8238,?
1999-09-24,7.8437,?
1999-09-27,7.8193,?
1999-09-28,7.8687,?
1999-09-29,7.7964,?
1999-09-30,7.7734,?
1999-10-01,7.7647,?
1999-10-04,7.6874,?
1999-10-05,7.6854,?
1999-10-06,7.704,?
1999-10-07,7.6977,?
1999-10-08,7.7123,?
1999-10-11,7.8047,?
1999-10-12,7.7984,?
1999-10-13,7.7807,?
1999-10-14,7.7185,?
1999-10-15,7.7217,?
1999-10-18,7.6755,?
1999-10-19,7.6997,?
1999-10-20,7.7246,?
1999-10-21,7.715,?
1999-10-22,7.7142,?
1999-10-25,7.6994,?
1999-10-26,7.7436,?
1999-10-27,7.7725,?
1999-10-28,7.8085,?
1999-10-29,7.8318,?
1999-11-01,7.8886,?
1999-11-02,7.8079,?
1999-11-03,7.8648,?
1999-11-04,7.8696,?
1999-11-05,7.8627,?
1999-11-08,7.9127,?
1999-11-09,7.9077,?
1999-11-10,7.8679,?
1999-11-11,7.8663,?
1999-11-12,7.8729,?
1999-11-15,7.9458,?
1999-11-16,7.9279,?
1999-11-17,7.9262,?
1999-11-18,7.8886,?
1999-11-19,7.8858,?
1999-11-22,7.9575,?
1999-11-23,7.927,?
1999-11-24,7.9205,?
1999-11-25,7.9956,?
1999-11-26,7.987999999999999,?
1999-11-29,8.0245,?
1999-11-30,8.0505,?
1999-12-01,8.0464,?
1999-12-02,8.0631,?
1999-12-03,8.0859,?
1999-12-06,8.0929,?
1999-12-07,7.9857,?
1999-12-08,7.9241,?
1999-12-09,7.9279,?
1999-12-10,7.9671,?
1999-12-13,7.9938,?
1999-12-14,7.9927,?
1999-12-15,8.0604,?
1999-12-16,8.088,?
1999-12-17,7.9987,?
1999-12-20,7.9883,?
1999-12-21,7.9923,?
1999-12-22,8.0137,?
1999-12-23,7.9844,?
1999-12-24,7.9894,?
1999-12-27,7.9965,?
1999-12-28,7.9998,?
1999-12-29,8.0167,?
1999-12-30,8.0133,?
1999-12-31,8.0395,?
2000-01-03,8.0395,?
2000-01-04,7.9901,?
2000-01-05,7.9088,7.5112
2000-01-06,7.9147,7.4423
2000-01-07,7.8966,7.4372
2000-01-10,7.9682,7.4188
2000-01-11,8.0066,7.3677
2000-01-12,8.0026,7.3978
2000-01-13,7.9705,7.474
2000-01-14,7.9598,7.4481
2000-01-17,7.9575,7.4869
2000-01-18,8.0211,7.4961
2000-01-19,8.0318,7.4556
2000-01-20,7.9916,7.4294
2000-01-21,8.0152,7.4298
2000-01-24,7.9994,7.4361
2000-01-25,8.0238,7.4544
2000-01-26,8.0351,7.4348
2000-01-27,8.0537,7.4361
2000-01-28,8.1009,7.4581
2000-01-31,8.1682,7.511
2000-02-01,8.255,7.5356
2000-02-02,8.3141,7.5318
2000-02-03,8.251,7.5721
2000-02-04,8.2555,7.6078
2000-02-07,8.2186,7.6734
2000-02-08,8.2513,7.6802
2000-02-09,8.1511,7.6649
2000-02-10,8.1362,7.632999999999999
2000-02-11,8.1774,7.6199
2000-02-14,8.2027,7.641
2000-02-15,8.1884,7.6552
2000-02-16,8.2517,7.6464
2000-02-17,8.2747,7.7134
2000-02-18,8.2231,7.7273
2000-02-21,8.2637,7.78
2000-02-22,8.2885,7.8003
2000-02-23,8.1735,7.9044
2000-02-24,8.1401,7.9082
2000-02-25,8.2315,7.8409
2000-02-28,8.2824,7.8837
2000-02-29,8.3645,7.8837
2000-03-01,8.3184,7.893
2000-03-02,8.3609,7.8714
2000-03-03,8.2982,7.9471
2000-03-06,8.3694,7.9289
2000-03-07,8.3781,7.9289
2000-03-08,8.427,7.9195
2000-03-09,8.4722,7.8644
2000-03-10,8.4417,7.8804
2000-03-13,8.4256,7.8055
2000-03-14,8.3579,7.8055
2000-03-15,8.4418,7.8014
2000-03-16,8.4379,7.7884
2000-03-17,8.443,7.8447
2000-03-20,8.4305,7.6998
2000-03-21,8.4102,7.6998
2000-03-22,8.4177,7.7429999999999986
2000-03-23,8.4843,7.7729
2000-03-24,8.3948,7.7492
2000-03-27,8.3685,7.7661
2000-03-28,8.368,7.7661
2000-03-29,8.3767,7.7448
2000-03-30,8.4265,7.8222
2000-03-31,8.4579,7.8037
2000-04-03,8.467,7.7446
2000-04-04,8.4787,7.7446
2000-04-05,8.5075,7.7479
2000-04-06,8.4328,7.7665
2000-04-07,8.4499,7.7704
2000-04-10,8.4975,7.7745
2000-04-11,8.4948,7.7745
2000-04-12,8.5225,7.8048
2000-04-13,8.5197,7.7342
2000-04-14,8.5436,7.7701
2000-04-17,8.5419,7.7369
2000-04-18,8.5736,7.7369
2000-04-19,8.6106,7.7686
2000-04-20,8.6389,7.7741
2000-04-21,8.7089,7.7733
2000-04-24,8.7089,7.8107
2000-04-25,8.7089,7.8107
2000-04-26,8.7755,7.7831
2000-04-27,8.8692,7.7886
2000-04-28,8.9218,7.786
2000-05-01,8.9681,7.7985
2000-05-02,8.9681,7.7985
2000-05-03,8.9277,7.7866
2000-05-04,9.043,7.7859
2000-05-05,9.0595,7.7987
2000-05-08,9.0439,7.6567
2000-05-09,9.0901,7.6567
2000-05-10,9.0772,7.6567
2000-05-11,8.9969,7.6488
2000-05-12,9.0583,7.6607
2000-05-15,9.0503,7.7377
2000-05-16,8.9636,7.7377
2000-05-17,9.0182,7.6644
2000-05-18,9.1392,7.675
2000-05-19,9.1216,7.6815
2000-05-22,9.1837,7.7639
2000-05-23,9.1283,7.7639
2000-05-24,9.0731,7.7805
2000-05-25,9.0949,7.7879
2000-05-26,9.1849,7.7694
2000-05-29,9.0627,7.8779
2000-05-30,8.9694,7.8779
2000-05-31,8.9139,7.8676
2000-06-01,8.9272,7.8783
2000-06-02,8.9185,7.8929
2000-06-05,8.8851,7.9378
2000-06-06,8.7851,7.9378
2000-06-07,8.7285,7.9762
2000-06-08,8.6576,7.944
2000-06-09,8.5948,7.8888
2000-06-12,8.7719,7.8289
2000-06-13,8.7173,7.8289
2000-06-14,8.6445,7.8256
2000-06-15,8.5601,7.837999999999999
2000-06-16,8.635,7.8801
2000-06-19,8.6236,7.882999999999999
2000-06-20,8.5757,7.882999999999999
2000-06-21,8.625,7.8331
2000-06-22,8.6832,7.8383
2000-06-23,8.7331,7.8439999999999985
2000-06-26,8.714,7.8578
2000-06-27,8.7692,7.8578
2000-06-28,8.7358,7.8071
2000-06-29,8.683,7.8278
2000-06-30,8.6053,7.8358
2000-07-03,8.5653,7.8775
2000-07-04,8.6053,7.8775
2000-07-05,8.6223,7.8908
2000-07-06,8.5845,7.887
2000-07-07,8.5726,7.8901
2000-07-10,8.6186,7.9503
2000-07-11,8.5745,7.9503
2000-07-12,8.5814,7.9523
2000-07-13,8.5814,8.0082
2000-07-14,8.7148,7.9697
2000-07-17,8.7238,8.0075
2000-07-18,8.7318,8.0075
2000-07-19,8.756,7.9661
2000-07-20,8.8688,7.982
2000-07-21,8.8818,7.829
2000-07-24,8.7403,7.8779
2000-07-25,8.7779,7.8779
2000-07-26,8.6801,7.8497
2000-07-27,8.7141,7.7968
2000-07-28,8.7283,7.8362
2000-07-31,8.8222,7.8218
2000-08-01,8.8705,7.8218
2000-08-02,8.8498,7.7936
2000-08-03,8.9477,7.7618
2000-08-04,9.0369,7.7501
2000-08-07,8.9929,7.7004
2000-08-08,8.9107,7.7004
2000-08-09,8.9715,7.7398
2000-08-10,8.9903,7.7193
2000-08-11,8.9547,7.7065
2000-08-14,8.8913,7.7331
2000-08-15,8.9557,7.7331
2000-08-16,8.8989,7.7429999999999986
2000-08-17,8.9275,7.7897
2000-08-18,8.8512,7.7885
2000-08-21,8.832,7.8012
2000-08-22,8.9144,7.8012
2000-08-23,8.9651,7.7313
2000-08-24,9.0295,7.78
2000-08-25,8.9897,7.8363
2000-08-28,8.9741,7.9645
2000-08-29,8.9647,7.9645
2000-08-30,9.0033,7.9373
2000-08-31,9.0599,7.9391
2000-09-01,9.0664,7.8308
2000-09-04,9.0682,7.8044
2000-09-05,8.9794,7.8044
2000-09-06,9.0862,7.8071
2000-09-07,9.1308,7.8205
2000-09-08,9.2387,7.8301
2000-09-11,9.2026,7.7625
2000-09-12,9.3205,7.7625
2000-09-13,9.264,7.8175
2000-09-14,9.2945,7.9013
2000-09-15,9.2494,7.8952
2000-09-18,9.307,7.9208
2000-09-19,9.3725,7.9208
2000-09-20,9.373,7.8999
2000-09-21,9.3989,7.8637
2000-09-22,9.3759,7.874
2000-09-25,9.0377,7.8437
2000-09-26,9.1528,7.8437
2000-09-27,9.1601,7.8193
2000-09-28,9.078,7.8687
2000-09-29,9.0721,7.7964
2000-10-02,9.1563,7.7647
2000-10-03,9.1377,7.7647
2000-10-04,9.1687,7.6874
2000-10-05,9.2039,7.6854
2000-10-06,9.16,7.704
2000-10-09,9.233,7.7123
2000-10-10,9.2524,7.7123
2000-10-11,9.2392,7.8047
2000-10-12,9.258,7.7984
2000-10-13,9.3131,7.7807
2000-10-16,9.3277,7.7217
2000-10-17,9.4102,7.7217
2000-10-18,9.4603,7.6755
2000-10-19,9.4387,7.6997
2000-10-20,9.5197,7.7246
2000-10-23,9.4699,7.7142
2000-10-24,9.4801,7.7142
2000-10-25,9.4759,7.6994
2000-10-26,9.5654,7.7436
2000-10-27,9.6062,7.7725
2000-10-30,9.5225,7.8318
2000-10-31,9.3527,7.8318
2000-11-01,9.3543,7.8886
2000-11-02,9.208,7.8079
2000-11-03,9.1829,7.8648
2000-11-06,9.1375,7.8627
2000-11-07,9.2039,7.8627
2000-11-08,9.2914,7.9127
2000-11-09,9.3042,7.9077
2000-11-10,9.3061,7.8679
2000-11-13,9.224,7.8729
2000-11-14,9.268,7.8729
2000-11-15,9.347,7.9458
2000-11-16,9.3491,7.9279
2000-11-17,9.3517,7.9262
2000-11-20,9.3773,7.8858
2000-11-21,9.4092,7.8858
2000-11-22,9.4814,7.9575
2000-11-23,9.5011,7.927
2000-11-24,9.504,7.9205
2000-11-27,9.5092,7.987999999999999
2000-11-28,9.5349,7.987999999999999
2000-11-29,9.3669,8.0245
2000-11-30,9.2809,8.0505
2000-12-01,9.2728,8.0464
2000-12-04,9.2519,8.0859
2000-12-05,9.1014,8.0859
2000-12-06,9.1981,8.0929
2000-12-07,9.1363,7.9857
2000-12-08,9.0741,7.9241
2000-12-11,9.1197,7.9671
2000-12-12,9.1896,7.9671
2000-12-13,9.1915,7.9938
2000-12-14,9.269,7.9927
2000-12-15,9.1769,8.0604
2000-12-18,9.0606,7.9987
2000-12-19,9.0118,7.9987
2000-12-20,9.1076,7.9883
2000-12-21,8.9817,7.9923
2000-12-22,8.9405,8.0137
2000-12-25,8.8653,7.9894
2000-12-26,8.8653,7.9894
2000-12-27,8.8653,7.9965
2000-12-28,8.8598,7.9998
2000-12-29,8.888,8.0167
2001-01-01,8.8485,8.0395
2001-01-02,8.8485,8.0395
2001-01-03,8.8151,8.0395
2001-01-04,8.7246,7.9901
2001-01-05,8.745,7.9088
2001-01-08,8.6862,7.8966
2001-01-09,8.7375,7.8966
2001-01-10,8.7751,7.9682
2001-01-11,8.7176,8.0066
2001-01-12,8.6107,8.0026
2001-01-15,8.5752,7.9598
2001-01-16,8.7092,7.9598
2001-01-17,8.7208,7.9575
2001-01-18,8.7516,8.0211
2001-01-19,8.7484,8.0318
2001-01-22,8.7521,8.0152
2001-01-23,8.8385,8.0152
2001-01-24,8.7972,7.9994
2001-01-25,8.8832,8.0238
2001-01-26,8.9941,8.0351
2001-01-29,8.8968,8.1009
2001-01-30,8.9144,8.1009
2001-01-31,8.9013,8.1682
2001-02-01,8.8292,8.255
2001-02-02,8.7317,8.3141
2001-02-05,8.7222,8.2555
2001-02-06,8.7045,8.2555
2001-02-07,8.7696,8.2186
2001-02-08,8.7802,8.2513
2001-02-09,8.8628,8.1511
2001-02-12,8.8712,8.1774
2001-02-13,8.8307,8.1774
2001-02-14,8.8588,8.2027
2001-02-15,8.9551,8.1884
2001-02-16,9.0292,8.2517
2001-02-19,8.9926,8.2231
2001-02-20,8.907,8.2231
2001-02-21,9.0623,8.2637
2001-02-22,9.0121,8.2885
2001-02-23,9.121,8.1735
2001-02-26,9.097,8.2315
2001-02-27,9.0313,8.2315
2001-02-28,8.9801,8.2824
2001-03-01,8.9144,8.3184
2001-03-02,8.8812,8.3609
2001-03-05,8.7787,8.2982
2001-03-06,8.8404,8.3694
2001-03-07,8.8711,8.3781
2001-03-08,8.8272,8.427
2001-03-09,8.8284,8.4722
2001-03-12,8.771,8.4417
2001-03-13,8.8676,8.4256
2001-03-14,8.9486,8.3579
2001-03-15,8.9447,8.4418
2001-03-16,9.0286,8.4379
2001-03-19,9.131,8.443
2001-03-20,9.0296,8.4305
2001-03-21,9.0094,8.4102
2001-03-22,9.0362,8.4177
2001-03-23,9.1309,8.4843
2001-03-26,9.0624,8.3948
2001-03-27,9.0464,8.3685
2001-03-28,9.0315,8.368
2001-03-29,9.1208,8.3767
2001-03-30,9.1233,8.4265
2001-04-02,9.1225,8.4579
2001-04-03,9.186,8.467
2001-04-04,9.1549,8.4787
2001-04-05,9.0583,8.5075
2001-04-06,9.0543,8.4328
2001-04-09,9.0923,8.4499
2001-04-10,9.0275,8.4975
2001-04-11,9.0604,8.4948
2001-04-12,9.125,8.5225
2001-04-13,9.1225,8.5197
2001-04-16,9.1225,8.5436
2001-04-17,9.1225,8.5419
2001-04-18,9.1548,8.5736
2001-04-19,9.1809,8.6106
2001-04-20,9.1316,8.6389
2001-04-23,9.0366,8.7089
2001-04-24,9.0497,8.7089
2001-04-25,9.0795,8.7089
2001-04-26,9.1232,8.7755
2001-04-27,9.0608,8.8692
2001-04-30,9.038,8.9218
2001-05-01,9.1173,8.9681
2001-05-02,9.1173,8.9681
2001-05-03,9.0973,8.9277
2001-05-04,9.0969,9.043
2001-05-07,9.053,9.0595
2001-05-08,9.0582,9.0439
2001-05-09,9.0841,9.0901
2001-05-10,9.1084,9.0772
2001-05-11,9.1198,8.9969
2001-05-14,9.14,9.0583
2001-05-15,9.1366,9.0503
2001-05-16,9.1458,8.9636
2001-05-17,9.0938,9.0182
2001-05-18,9.0788,9.1392
2001-05-21,9.0697,9.1216
2001-05-22,9.0599,9.1837
2001-05-23,9.1324,9.1283
2001-05-24,9.2533,9.0731
2001-05-25,9.2195,9.0949
2001-05-28,9.1968,9.1849
2001-05-29,9.2166,9.0627
2001-05-30,9.2218,8.9694
2001-05-31,9.2405,8.9139
2001-06-01,9.3514,8.9272
2001-06-04,9.415,8.9185
2001-06-05,9.3739,8.8851
2001-06-06,9.4141,8.7851
2001-06-07,9.3263,8.7285
2001-06-08,9.397,8.6576
2001-06-11,9.3895,8.5948
2001-06-12,9.3637,8.7719
2001-06-13,9.4212,8.7173
2001-06-14,9.3596,8.6445
2001-06-15,9.3671,8.5601
2001-06-18,9.2334,8.635
2001-06-19,9.2326,8.6236
2001-06-20,9.2257,8.5757
2001-06-21,9.2288,8.625
2001-06-22,9.2306,8.6832
2001-06-25,9.2167,8.7331
2001-06-26,9.2117,8.714
2001-06-27,9.2161,8.7692
2001-06-28,9.1614,8.7358
2001-06-29,9.2633,8.683
2001-07-02,9.3001,8.6053
2001-07-03,9.3844,8.5653
2001-07-04,9.3568,8.6053
2001-07-05,9.3742,8.6223
2001-07-06,9.3938,8.5845
2001-07-09,9.4561,8.5726
2001-07-10,9.3604,8.6186
2001-07-11,9.2984,8.5745
2001-07-12,9.2701,8.5814
2001-07-13,9.3277,8.5814
2001-07-16,9.3178,8.7148
2001-07-17,9.2945,8.7238
2001-07-18,9.3712,8.7318
2001-07-19,9.2787,8.756
2001-07-20,9.1838,8.8688
2001-07-23,9.1351,8.8818
2001-07-24,9.2053,8.7403
2001-07-25,9.1893,8.7779
2001-07-26,9.1129,8.6801
2001-07-27,9.1425,8.7141
2001-07-30,9.1058,8.7283
2001-07-31,9.119,8.8222
2001-08-01,9.1205,8.8705
2001-08-02,9.087,8.8498
2001-08-03,9.0988,8.9477
2001-08-06,9.0489,9.0369
2001-08-07,9.0602,8.9929
2001-08-08,9.0887,8.9107
2001-08-09,9.0814,8.9715
2001-08-10,9.0195,8.9903
2001-08-13,8.9693,8.9547
2001-08-14,8.9673,8.8913
2001-08-15,8.9964,8.9557
2001-08-16,8.9132,8.8989
2001-08-17,8.8621,8.9275
2001-08-20,8.8996,8.8512
2001-08-21,8.8682,8.832
2001-08-22,8.8973,8.9144
2001-08-23,8.8005,8.9651
2001-08-24,8.9025,9.0295
2001-08-27,8.8999,8.9897
2001-08-28,8.8922,8.9741
2001-08-29,8.9228,8.9647
2001-08-30,8.8446,9.0033
2001-08-31,8.8494,9.0599
2001-09-03,8.8092,9.0664
2001-09-04,8.852,9.0682
2001-09-05,8.8774,8.9794
2001-09-06,8.9197,9.0862
2001-09-07,8.9768,9.1308
2001-09-10,8.9114,9.2387
2001-09-11,8.8455,9.2026
2001-09-12,8.8655,9.3205
2001-09-13,8.8235,9.264
2001-09-14,8.8289,9.2945
2001-09-17,8.7081,9.2494
2001-09-18,8.7016,9.307
2001-09-19,8.636000000000001,9.3725
2001-09-20,8.6055,9.373
2001-09-21,8.5663,9.3989
2001-09-24,8.6185,9.3759
2001-09-25,8.7069,9.0377
2001-09-26,8.7674,9.1528
2001-09-27,8.7331,9.1601
2001-09-28,8.7833,9.078
2001-10-01,8.8818,9.0721
2001-10-02,8.8608,9.1563
2001-10-03,8.8029,9.1377
2001-10-04,8.7778,9.1687
2001-10-05,8.8412,9.2039
2001-10-08,8.7966,9.16
2001-10-09,8.7476,9.233
2001-10-10,8.7278,9.2524
2001-10-11,8.7522,9.2392
2001-10-12,8.7972,9.258
2001-10-15,8.8003,9.3131
2001-10-16,8.765,9.3277
2001-10-17,8.8052,9.4102
2001-10-18,8.8112,9.4603
2001-10-19,8.8162,9.4387
2001-10-22,8.8456,9.5197
2001-10-23,8.8973,9.4699
2001-10-24,8.9445,9.4801
2001-10-25,8.9099,9.4759
2001-10-26,8.9425,9.5654
2001-10-29,8.9244,9.6062
2001-10-30,8.8484,9.5225
2001-10-31,8.798,9.3527
2001-11-01,8.8459,9.3543
2001-11-02,8.7776,9.208
2001-11-05,8.7997,9.1829
2001-11-06,8.8735,9.1375
2001-11-07,8.8456,9.2039
2001-11-08,8.829,9.2914
2001-11-09,8.7963,9.3042
2001-11-12,8.8393,9.3061
2001-11-13,8.8541,9.224
2001-11-14,8.9165,9.268
2001-11-15,8.9106,9.347
2001-11-16,8.9518,9.3491
2001-11-19,8.9542,9.3517
2001-11-20,9.0094,9.3773
2001-11-21,8.967,9.4092
2001-11-22,8.9796,9.4814
2001-11-23,8.9804,9.5011
2001-11-26,9.0153,9.504
2001-11-27,9.0151,9.5092
2001-11-28,9.0362,9.5349
2001-11-29,8.9928,9.3669
2001-11-30,8.9434,9.2809
2001-12-03,8.9357,9.2728
2001-12-04,8.9653,9.2519
2001-12-05,8.9491,9.1014
2001-12-06,8.9696,9.1981
2001-12-07,8.9729,9.1363
2001-12-10,8.9519,9.0741
2001-12-11,9.0277,9.1197
2001-12-12,8.9829,9.1896
2001-12-13,8.9578,9.1915
2001-12-14,8.9398,9.269
2001-12-17,8.9042,9.1769
2001-12-18,8.8816,9.0606
2001-12-19,8.8698,9.0118
2001-12-20,8.884,9.1076
2001-12-21,8.8978,8.9817
2001-12-24,8.931000000000003,8.9405
2001-12-25,9.0651,8.8653
2001-12-26,9.0651,8.8653
2001-12-27,9.0651,8.8653
2001-12-28,9.023,8.8598
2001-12-31,9.0225,8.888
2002-01-01,9.0225,8.8485
2002-01-02,9.0225,8.8485
2002-01-03,8.8642,8.8151
2002-01-04,8.8651,8.7246
2002-01-07,8.9195,8.745
2002-01-08,8.9556,8.6862
2002-01-09,8.9331,8.7375
2002-01-10,8.9088,8.7751
2002-01-11,8.9247,8.7176
2002-01-14,8.9158,8.6107
2002-01-15,8.8988,8.5752
2002-01-16,8.91,8.7092
2002-01-17,8.9736,8.7208
2002-01-18,8.9591,8.7516
2002-01-21,8.979,8.7484
2002-01-22,8.9525,8.7521
2002-01-23,8.9502,8.8385
2002-01-24,8.9459,8.7972
2002-01-25,8.9837,8.8832
2002-01-28,9.0696,8.9941
2002-01-29,9.1391,8.8968
2002-01-30,9.0915,8.9144
2002-01-31,9.0876,8.9013
2002-02-01,9.0784,8.8292
2002-02-04,9.0831,8.7317
2002-02-05,9.067,8.7222
2002-02-06,9.0464,8.7045
2002-02-07,9.0362,8.7696
2002-02-08,9.0051,8.7802
2002-02-11,8.9605,8.8628
2002-02-12,8.9106,8.8712
2002-02-13,8.9478,8.8307
2002-02-14,8.9646,8.8588
2002-02-15,8.9492,8.9551
2002-02-18,8.919,9.0292
2002-02-19,8.8898,8.9926
2002-02-20,8.9145,8.907
2002-02-21,8.8797,9.0623
2002-02-22,8.8927,9.0121
2002-02-25,8.8739,9.121
2002-02-26,8.887,9.097
2002-02-27,8.9092,9.0313
2002-02-28,8.9178,8.9801
2002-03-01,8.9146,8.9144
2002-03-04,8.8789,8.8812
2002-03-05,8.8929,8.7787
2002-03-06,8.8557,8.8404
2002-03-07,8.8458,8.8711
2002-03-08,8.7996,8.8272
2002-03-11,8.7757,8.8284
2002-03-12,8.8388,8.771
2002-03-13,8.836,8.8676
2002-03-14,8.8682,8.9486
2002-03-15,8.8203,8.9447
2002-03-18,8.7739,9.0286
2002-03-19,8.8131,9.131
2002-03-20,8.766,9.0296
2002-03-21,8.7537,9.0094
2002-03-22,8.732000000000001,9.0362
2002-03-25,8.747,9.1309
2002-03-26,8.7938,9.0624
2002-03-27,8.8234,9.0464
2002-03-28,8.8166,9.0315
2002-03-29,8.8297,9.1208
2002-04-01,8.8297,9.1233
2002-04-02,8.8297,9.1225
2002-04-03,8.76,9.186
2002-04-04,8.7101,9.1549
2002-04-05,8.6703,9.0583
2002-04-08,8.7025,9.0543
2002-04-09,8.6945,9.0923
2002-04-10,8.7116,9.0275
2002-04-11,8.6849,9.0604
2002-04-12,8.6684,9.125
2002-04-15,8.6601,9.1225
2002-04-16,8.6503,9.1225
2002-04-17,8.6709,9.1225
2002-04-18,8.6008,9.1548
2002-04-19,8.5823,9.1809
2002-04-22,8.5573,9.1316
2002-04-23,8.5673,9.0366
2002-04-24,8.5578,9.0497
2002-04-25,8.5734,9.0795
2002-04-26,8.4569,9.1232
2002-04-29,8.4433,9.0608
2002-04-30,8.3807,9.038
2002-05-01,8.407,9.1173
2002-05-02,8.407,9.1173
2002-05-03,8.3669,9.0973
2002-05-06,8.3282,9.0969
2002-05-07,8.2972,9.053
2002-05-08,8.354,9.0582
