Date,HUF,YTD
2006-04-17,221.37,192.57
2006-04-18,221.37,192.53
2006-04-19,217.65,191.62
2006-04-20,214.28,192.67
2006-04-21,215.64,190.23
2006-04-24,215.65,190.08
2006-04-25,212.24,190.53
2006-04-26,212.03,192.8
2006-04-27,213.91,192.0
2006-04-28,213.77,193.13
2006-05-01,210.64,195.34
2006-05-02,210.64,194.88
2006-05-03,208.21,195.95
2006-05-04,206.61,195.67
2006-05-05,207.33,193.04
2006-05-08,204.76,192.15
2006-05-09,203.44,192.85
2006-05-10,205.44,194.56
2006-05-11,203.9,195.53
2006-05-12,205.09,194.6
2006-05-15,205.23,196.05
2006-05-16,208.93,198.31
2006-05-17,205.06,200.3
2006-05-18,203.92,200.21
2006-05-19,207.74,200.18
2006-05-22,206.51,198.9
2006-05-23,207.25,199.85
2006-05-24,204.21,201.19
2006-05-25,204.91,201.24
2006-05-26,205.76,203.1
2006-05-29,204.08,203.03
2006-05-30,204.55,201.71
2006-05-31,203.68,203.66
2006-06-01,203.68,205.66
2006-06-02,206.66,207.79
2006-06-05,204.34,206.14
2006-06-06,203.69,203.95
2006-06-07,205.07,203.19
2006-06-08,205.52,203.05
2006-06-09,207.64,202.84
2006-06-12,208.64,204.72
2006-06-13,212.93,204.41
2006-06-14,215.36,206.91
2006-06-15,214.24,205.6
2006-06-16,215.31,206.05
2006-06-19,215.64,204.68
2006-06-20,218.78,203.57
2006-06-21,220.21,203.5
2006-06-22,221.07,205.03
2006-06-23,221.77,204.55
2006-06-26,224.64,204.94
2006-06-27,222.95,204.58
2006-06-28,222.11,203.65
2006-06-29,222.96,204.85
2006-06-30,226.04,205.46
2006-07-03,222.88,204.47
2006-07-04,220.9,204.05
2006-07-05,218.87,207.79
2006-07-06,218.81,208.03
2006-07-07,221.07,207.52
2006-07-10,220.11,207.88
2006-07-11,220.36,208.18
2006-07-12,217.12,205.76
2006-07-13,218.13,202.42
2006-07-14,220.56,202.83
2006-07-17,223.0,204.43
2006-07-18,223.63,204.31
2006-07-19,222.21,204.48
2006-07-20,222.62,205.89
2006-07-21,217.51,204.23
2006-07-24,217.73,201.49
2006-07-25,218.52,202.36
2006-07-26,215.57,203.5
2006-07-27,216.74,205.3
2006-07-28,213.27,204.56
2006-07-31,214.51,202.55
2006-08-01,213.23,202.59
2006-08-02,214.13,200.48
2006-08-03,213.53,200.47
2006-08-04,213.79,198.55
2006-08-07,213.59,198.26
2006-08-08,210.35,197.07
2006-08-09,210.81,197.05
2006-08-10,209.32,197.26
2006-08-11,210.28,196.82
2006-08-14,211.55,196.41
2006-08-15,215.36,195.81
2006-08-16,216.33,197.32
2006-08-17,215.82,198.04
2006-08-18,212.79,198.63
2006-08-21,216.38,199.45
2006-08-22,215.62,199.94
2006-08-23,216.62,199.45
2006-08-24,215.15,201.16
2006-08-25,217.62,201.28
2006-08-28,217.32,200.13
2006-08-29,215.88,199.55
2006-08-30,215.04,200.02
2006-08-31,215.54,201.17
2006-09-01,213.72,200.43
2006-09-04,216.63,196.85
2006-09-05,215.7,194.44
2006-09-06,215.6,194.41
2006-09-07,215.27,195.35
2006-09-08,217.13,196.1
2006-09-11,216.2,196.79
2006-09-12,215.96,196.82
2006-09-13,215.84,198.59
2006-09-14,215.95,200.02
2006-09-15,214.67,199.3
2006-09-18,215.01,200.68
2006-09-19,213.76,200.38
2006-09-20,216.11,202.43
2006-09-21,215.74,202.18
2006-09-22,215.6,201.46
2006-09-25,216.1,202.34
2006-09-26,215.05,204.72
2006-09-27,215.11,205.26
2006-09-28,215.73,205.96
2006-09-29,215.01,206.29
2006-10-02,215.64,206.21
2006-10-03,216.79,207.28
2006-10-04,215.69,210.05
2006-10-05,217.5,209.83
2006-10-06,215.71,208.71
2006-10-09,216.17,208.73
2006-10-10,215.85,206.37
2006-10-11,215.93,207.5
2006-10-12,213.15,207.92
2006-10-13,212.92,208.49
2006-10-16,211.43,210.87
2006-10-17,212.07,211.25
2006-10-18,212.97,209.41
2006-10-19,212.72,211.4
2006-10-20,209.67,212.07
2006-10-23,208.19,212.09
2006-10-24,209.84,211.59
2006-10-25,209.65,212.21
2006-10-26,208.96,210.63
2006-10-27,206.35,209.47
2006-10-30,206.34,208.1
2006-10-31,206.72,207.09
2006-11-01,204.96,208.38
2006-11-02,203.29,208.7
2006-11-03,203.92,208.8
2006-11-06,204.05,206.15
2006-11-07,204.16,208.77
2006-11-08,204.37,211.09
2006-11-09,204.76,211.79
2006-11-10,203.02,212.0
2006-11-13,202.74,213.63
2006-11-14,202.88,214.7
2006-11-15,201.48,213.53
2006-11-16,201.41,214.5
2006-11-17,200.75,214.64
2006-11-20,201.6,215.73
2006-11-21,201.53,216.31
2006-11-22,200.41,214.93
2006-11-23,199.79,217.23
2006-11-24,199.67,214.46
2006-11-27,198.32,213.66
2006-11-28,196.93,213.87
2006-11-29,196.69,214.08
2006-11-30,195.45,213.23
2006-12-01,194.14,214.69
2006-12-04,193.39,215.62
2006-12-05,192.67,215.7
2006-12-06,191.66,213.97
2006-12-07,192.41,214.54
2006-12-08,192.55,216.44
2006-12-11,193.15,217.32
2006-12-12,194.19,217.28
2006-12-13,191.77,213.38
2006-12-14,191.09,212.01
2006-12-15,192.07,209.84
2006-12-18,193.32,210.58
2006-12-19,193.15,211.24
2006-12-20,192.38,210.95
2006-12-21,190.79,210.16
2006-12-22,191.27,211.58
2006-12-25,191.2,212.19
2006-12-26,191.2,212.08
2006-12-27,191.2,212.08
2006-12-28,192.61,212.08
2006-12-29,191.24,211.13
2007-01-01,191.17,213.54
2007-01-02,191.17,214.35
2007-01-03,189.48,213.67
2007-01-04,189.86,211.76
2007-01-05,192.84,207.75
2007-01-08,193.85,207.17
2007-01-09,194.73,207.38
2007-01-10,194.35,206.69
2007-01-11,197.66,207.73
2007-01-12,196.73,206.72
2007-01-15,196.27,206.55
2007-01-16,194.81,208.08
2007-01-17,195.2,206.67
2007-01-18,196.72,207.11
2007-01-19,195.45,207.66
2007-01-22,194.51,208.22
2007-01-23,194.38,207.66
2007-01-24,194.47,203.63
2007-01-25,195.41,203.7
2007-01-26,196.22,202.33
2007-01-29,198.43,203.64
2007-01-30,198.65,206.65
2007-01-31,198.69,208.28
2007-02-01,198.56,208.54
2007-02-02,195.84,207.95
2007-02-05,196.44,207.84
2007-02-06,197.02,208.17
2007-02-07,194.89,208.96
2007-02-08,194.99,208.72
2007-02-09,194.84,210.32
2007-02-12,194.51,209.65
2007-02-13,196.6,209.43
2007-02-14,195.07,211.44
2007-02-15,193.79,211.4
2007-02-16,191.73,210.79
2007-02-19,192.54,211.61
2007-02-20,191.75,212.17
2007-02-21,192.07,210.93
2007-02-22,191.29,211.55
2007-02-23,192.03,213.31
2007-02-26,192.13,211.64
2007-02-27,192.2,212.48
2007-02-28,192.46,213.04
2007-03-01,192.79,213.25
2007-03-02,193.72,212.0
2007-03-05,193.29,212.47
2007-03-06,194.63,211.71
2007-03-07,193.32,211.97
2007-03-08,192.55,214.34
2007-03-09,191.34,214.71
2007-03-12,190.86,215.81
2007-03-13,189.94,217.06
2007-03-14,189.14,219.29
2007-03-15,190.61,220.89
2007-03-16,189.19,218.22
2007-03-19,186.94,216.87
2007-03-20,185.05,212.68
2007-03-21,185.33,214.87
2007-03-22,186.32,217.23
2007-03-23,184.25,220.4
2007-03-26,185.11,218.17
2007-03-27,186.08,220.97
2007-03-28,185.48,219.69
2007-03-29,186.66,220.42
2007-03-30,185.74,222.53
2007-04-02,186.06,219.41
2007-04-03,184.76,219.55
2007-04-04,184.83,218.21
2007-04-05,184.33,216.59
2007-04-06,183.68,217.12
2007-04-09,183.68,217.69
2007-04-10,183.68,219.29
2007-04-11,183.06,220.91
2007-04-12,182.76,218.88
2007-04-13,182.33,218.73
2007-04-16,181.7,221.37
2007-04-17,180.93,221.37
2007-04-18,181.34,221.37
2007-04-19,181.26,217.65
2007-04-20,181.62,214.28
2007-04-23,180.53,215.64
2007-04-24,180.81,215.65
2007-04-25,181.0,212.24
2007-04-26,180.45,212.03
2007-04-27,180.85,213.91
2007-04-30,180.3,213.77
2007-05-01,181.68,210.64
2007-05-02,181.68,210.64
2007-05-03,181.65,208.21
2007-05-04,181.22,206.61
2007-05-07,181.81,207.33
2007-05-08,180.83,204.76
2007-05-09,181.33,203.44
2007-05-10,182.76,205.44
2007-05-11,183.45,203.9
2007-05-14,184.35,205.09
2007-05-15,182.47,205.23
2007-05-16,183.76,208.93
2007-05-17,183.25,205.06
2007-05-18,184.4,203.92
2007-05-21,186.12,207.74
2007-05-22,185.13,206.51
2007-05-23,184.21,207.25
2007-05-24,183.6,204.21
2007-05-25,185.51,204.91
2007-05-28,185.87,205.76
2007-05-29,185.71,204.08
2007-05-30,184.62,204.55
2007-05-31,187.06,203.68
2007-06-01,186.02,203.68
2007-06-04,186.31,206.66
2007-06-05,185.28,204.34
2007-06-06,185.28,203.69
2007-06-07,187.22,205.07
2007-06-08,187.94,205.52
2007-06-11,190.82,207.64
2007-06-12,190.1,208.64
2007-06-13,189.54,212.93
2007-06-14,191.44,215.36
2007-06-15,190.09,214.24
2007-06-18,189.04,215.31
2007-06-19,186.66,215.64
2007-06-20,186.36,218.78
2007-06-21,184.76,220.21
2007-06-22,185.8,221.07
2007-06-25,182.8,221.77
2007-06-26,183.37,224.64
2007-06-27,184.08,222.95
2007-06-28,184.34,222.11
2007-06-29,183.74,222.96
2007-07-02,182.27,226.04
2007-07-03,180.68,222.88
2007-07-04,180.69,220.9
2007-07-05,180.73,218.87
2007-07-06,180.51,218.81
2007-07-09,181.18,221.07
2007-07-10,180.38,220.11
2007-07-11,180.15,220.36
2007-07-12,179.47,217.12
2007-07-13,178.87,218.13
2007-07-16,178.28,220.56
2007-07-17,178.14,223.0
2007-07-18,178.51,223.63
2007-07-19,178.48,222.21
2007-07-20,177.91,222.62
2007-07-23,177.95,217.51
2007-07-24,177.76,217.73
2007-07-25,177.86,218.52
2007-07-26,179.33,215.57
2007-07-27,181.49,216.74
2007-07-30,184.54,213.27
2007-07-31,184.9,214.51
2007-08-01,182.72,213.23
2007-08-02,184.74,214.13
2007-08-03,184.29,213.53
2007-08-06,182.96,213.79
2007-08-07,181.88,213.59
2007-08-08,181.78,210.35
2007-08-09,180.46,210.81
2007-08-10,182.57,209.32
2007-08-13,185.46,210.28
2007-08-14,184.62,211.55
2007-08-15,187.19,215.36
2007-08-16,192.13,216.33
2007-08-17,194.11,215.82
2007-08-20,193.4,212.79
2007-08-21,192.33,216.38
2007-08-22,192.77,215.62
2007-08-23,191.84,216.62
2007-08-24,189.5,215.15
2007-08-27,189.77,217.62
2007-08-28,187.4,217.32
2007-08-29,188.39,215.88
2007-08-30,188.96,215.04
2007-08-31,187.69,215.54
2007-09-03,185.27,213.72
2007-09-04,187.04,216.63
2007-09-05,188.27,215.7
2007-09-06,188.22,215.6
2007-09-07,186.99,215.27
2007-09-10,185.8,217.13
2007-09-11,186.2,216.2
2007-09-12,184.16,215.96
2007-09-13,183.43,215.84
2007-09-14,182.73,215.95
2007-09-17,183.95,214.67
2007-09-18,183.91,215.01
2007-09-19,183.52,213.76
2007-09-20,180.47,216.11
2007-09-21,178.8,215.74
2007-09-24,177.91,215.6
2007-09-25,177.18,216.1
2007-09-26,177.68,215.05
2007-09-27,177.63,215.11
2007-09-28,176.4,215.73
2007-10-01,176.8,215.01
2007-10-02,176.66,215.64
2007-10-03,177.41,216.79
2007-10-04,177.6,215.69
2007-10-05,179.04,217.5
2007-10-08,177.42,215.71
2007-10-09,177.34,216.17
2007-10-10,178.23,215.85
2007-10-11,176.5,215.93
2007-10-12,175.52,213.15
2007-10-15,176.53,212.92
2007-10-16,175.8,211.43
2007-10-17,177.42,212.07
2007-10-18,176.37,212.97
2007-10-19,175.73,212.72
2007-10-22,175.36,209.67
2007-10-23,178.98,208.19
2007-10-24,176.55,209.84
2007-10-25,176.61,209.65
2007-10-26,175.27,208.96
2007-10-29,175.37,206.35
2007-10-30,174.17,206.34
2007-10-31,174.26,206.72
2007-11-01,174.02,204.96
2007-11-02,174.69,203.29
2007-11-05,174.27,203.92
2007-11-06,174.57,204.05
2007-11-07,173.38,204.16
2007-11-08,172.29,204.37
2007-11-09,172.74,204.76
2007-11-12,172.79,203.02
2007-11-13,174.57,202.74
2007-11-14,174.07,202.88
2007-11-15,172.67,201.48
2007-11-16,173.8,201.41
2007-11-19,173.48,200.75
2007-11-20,173.49,201.6
2007-11-21,172.47,201.53
2007-11-22,172.98,200.41
2007-11-23,173.07,199.79
2007-11-26,173.75,199.67
2007-11-27,173.05,198.32
2007-11-28,173.91,196.93
2007-11-29,173.1,196.69
2007-11-30,172.68,195.45
2007-12-03,171.4,194.14
2007-12-04,172.62,193.39
2007-12-05,171.94,192.67
2007-12-06,171.8,191.66
2007-12-07,173.21,192.41
2007-12-10,172.29,192.55
2007-12-11,170.95,193.15
2007-12-12,171.5,194.19
2007-12-13,171.97,191.77
2007-12-14,171.91,191.09
2007-12-17,174.38,192.07
2007-12-18,176.63,193.32
2007-12-19,176.05,193.15
2007-12-20,176.5,192.38
2007-12-21,177.0,190.79
2007-12-24,176.66,191.27
2007-12-25,176.39,191.2
2007-12-26,176.39,191.2
2007-12-27,176.39,191.2
2007-12-28,174.99,192.61
2007-12-31,172.75,191.24
2008-01-01,172.36,191.17
2008-01-02,172.36,191.17
2008-01-03,172.4,189.48
2008-01-04,171.94,189.86
2008-01-07,172.23,192.84
2008-01-08,173.42,193.85
2008-01-09,173.04,194.73
2008-01-10,173.26,194.35
2008-01-11,173.35,197.66
2008-01-14,171.51,196.73
2008-01-15,170.15,196.27
2008-01-16,170.42,194.81
2008-01-17,172.51,195.2
2008-01-18,173.77,196.72
2008-01-21,174.55,195.45
2008-01-22,178.48,194.51
2008-01-23,179.19,194.38
2008-01-24,177.73,194.47
2008-01-25,175.63,195.41
2008-01-28,175.19,196.22
2008-01-29,175.21,198.43
2008-01-30,174.8,198.65
2008-01-31,174.11,198.69
2008-02-01,174.49,198.56
2008-02-04,172.87,195.84
2008-02-05,173.17,196.44
2008-02-06,175.8,197.02
2008-02-07,178.37,194.89
2008-02-08,182.51,194.99
2008-02-11,182.93,194.84
2008-02-12,181.87,194.51
2008-02-13,180.7,196.6
2008-02-14,180.34,195.07
2008-02-15,178.74,193.79
2008-02-18,179.63,191.73
2008-02-19,179.82,192.54
2008-02-20,178.79,191.75
2008-02-21,181.41,192.07
2008-02-22,179.17,191.29
2008-02-25,178.08,192.03
2008-02-26,177.35,192.13
2008-02-27,174.26,192.2
2008-02-28,171.48,192.46
2008-02-29,172.09,192.46
2008-03-03,174.16,193.72
2008-03-04,173.93,193.72
2008-03-05,173.14,193.29
2008-03-06,173.08,194.63
2008-03-07,171.8,193.32
2008-03-10,171.81,191.34
2008-03-11,171.75,191.34
2008-03-12,169.51,190.86
2008-03-13,167.54,189.94
2008-03-14,166.79,189.14
2008-03-17,165.2,189.19
2008-03-18,165.21,189.19
2008-03-19,163.28,186.94
2008-03-20,163.69,185.05
2008-03-21,167.41,185.33
2008-03-24,167.41,184.25
2008-03-25,167.41,184.25
2008-03-26,164.74,185.11
2008-03-27,163.55,186.08
2008-03-28,162.2,185.48
2008-03-31,163.16,185.74
2008-04-01,164.07,185.74
2008-04-02,165.1,186.06
2008-04-03,164.39,184.76
2008-04-04,165.81,184.83
2008-04-07,163.62,183.68
2008-04-08,161.89,183.68
2008-04-09,161.72,183.68
2008-04-10,161.07,183.68
2008-04-11,159.7,183.06
2008-04-14,159.62,182.33
2008-04-15,159.05,182.33
2008-04-16,159.32,181.7
2008-04-17,159.63,180.93
2008-04-18,159.62,181.34
2008-04-21,160.43,181.62
2008-04-22,158.81,181.62
2008-04-23,158.01,180.53
2008-04-24,157.9,180.81
2008-04-25,159.97,181.0
2008-04-28,162.16,180.85
2008-04-29,161.43,180.85
2008-04-30,162.44,180.3
2008-05-01,163.01,181.68
2008-05-02,163.01,181.68
2008-05-05,162.98,181.22
2008-05-06,163.09,181.22
2008-05-07,162.31,181.81
2008-05-08,163.34,180.83
2008-05-09,164.89,181.33
2008-05-12,163.59,183.45
2008-05-13,162.5,183.45
2008-05-14,161.64,184.35
2008-05-15,161.9,182.47
2008-05-16,161.34,183.76
2008-05-19,159.36,184.4
2008-05-20,158.07,184.4
2008-05-21,157.09,186.12
2008-05-22,154.43,185.13
2008-05-23,155.79,184.21
2008-05-26,155.62,185.51
2008-05-27,154.77,185.51
2008-05-28,154.84,185.87
2008-05-29,155.72,185.71
2008-05-30,155.18,184.62
2008-06-02,155.62,186.02
2008-06-03,155.31,186.02
2008-06-04,154.86,186.31
2008-06-05,156.92,185.28
2008-06-06,157.03,185.28
2008-06-09,157.36,187.94
2008-06-10,156.61,187.94
2008-06-11,159.51,190.82
2008-06-12,159.21,190.1
2008-06-13,160.07,189.54
2008-06-16,161.38,190.09
2008-06-17,159.93,190.09
2008-06-18,159.17,189.04
2008-06-19,157.13,186.66
2008-06-20,155.32,186.36
2008-06-23,152.82,185.8
2008-06-24,154.31,185.8
2008-06-25,153.62,182.8
2008-06-26,151.91,183.37
2008-06-27,150.47,184.08
2008-06-30,151.37,183.74
2008-07-01,149.35,183.74
2008-07-02,149.58,182.27
2008-07-03,149.5,180.68
2008-07-04,149.03,180.69
2008-07-07,149.2,180.51
2008-07-08,148.82,180.51
2008-07-09,147.29,181.18
2008-07-10,146.67,180.38
2008-07-11,146.8,180.15
2008-07-14,146.2,178.87
2008-07-15,145.27,178.87
2008-07-16,145.57,178.28
2008-07-17,146.26,178.14
2008-07-18,145.2,178.51
2008-07-21,144.26,177.91
2008-07-22,144.63,177.91
2008-07-23,143.9,177.95
2008-07-24,147.45,177.76
2008-07-25,148.18,177.86
2008-07-28,147.04,181.49
2008-07-29,146.62,181.49
2008-07-30,146.93,184.54
2008-07-31,148.64,184.9
2008-08-01,148.14,182.72
2008-08-04,150.1,184.29
2008-08-05,150.16,184.29
2008-08-06,151.82,182.96
2008-08-07,152.66,181.88
2008-08-08,151.38,181.78
2008-08-11,156.61,182.57
2008-08-12,157.68,182.57
2008-08-13,158.63,185.46
2008-08-14,159.12,184.62
2008-08-15,159.17,187.19
2008-08-18,162.57,194.11
2008-08-19,161.06,194.11
2008-08-20,160.65,193.4
2008-08-21,159.26,192.33
2008-08-22,157.88,192.77
2008-08-25,157.81,189.5
2008-08-26,158.41,189.5
2008-08-27,162.08,189.77
2008-08-28,159.62,187.4
2008-08-29,161.51,188.39
2008-09-01,161.3,187.69
2008-09-02,162.57,187.69
2008-09-03,164.12,185.27
2008-09-04,165.4,187.04
2008-09-05,164.78,188.27
2008-09-08,169.83,186.99
2008-09-09,169.62,186.99
2008-09-10,169.14,185.8
2008-09-11,171.27,186.2
2008-09-12,173.07,184.16
2008-09-15,170.34,182.73
2008-09-16,170.25,182.73
2008-09-17,170.53,183.95
2008-09-18,170.06,183.91
2008-09-19,166.98,183.52
2008-09-22,168.56,178.8
2008-09-23,164.66,178.8
2008-09-24,163.4,177.91
2008-09-25,164.29,177.18
2008-09-26,163.78,177.68
2008-09-29,164.38,176.4
2008-09-30,169.08,176.4
2008-10-01,169.78,176.8
2008-10-02,171.61,176.66
2008-10-03,175.42,177.41
2008-10-06,177.9,179.04
2008-10-07,182.54,179.04
2008-10-08,182.75,177.42
2008-10-09,183.49,177.34
2008-10-10,184.9,178.23
2008-10-13,192.25,175.52
2008-10-14,185.5,175.52
2008-10-15,181.79,176.53
2008-10-16,193.03,175.8
2008-10-17,196.93,177.42
2008-10-20,200.31,175.73
2008-10-21,199.84,175.73
2008-10-22,208.42,175.36
2008-10-23,214.55,178.98
2008-10-24,221.7,176.55
2008-10-27,219.91,175.27
2008-10-28,217.52,175.27
2008-10-29,209.16,175.37
2008-10-30,200.51,174.17
2008-10-31,197.35,174.26
2008-11-03,204.93,174.69
2008-11-04,201.5,174.69
2008-11-05,202.7,174.27
2008-11-06,201.48,174.57
2008-11-07,205.12,173.38
2008-11-10,210.88,172.74
2008-11-11,205.97,172.74
2008-11-12,209.19,172.79
2008-11-13,216.28,174.57
2008-11-14,215.37,174.07
2008-11-17,213.45,173.8
2008-11-18,212.09,173.8
2008-11-19,214.25,173.48
2008-11-20,214.5,173.49
2008-11-21,215.23,172.47
2008-11-24,211.7,173.07
2008-11-25,206.29,173.07
2008-11-26,204.75,173.75
2008-11-27,201.07,173.05
2008-11-28,202.83,173.91
2008-12-01,203.94,172.68
2008-12-02,207.96,172.68
2008-12-03,205.84,171.4
2008-12-04,207.82,172.62
2008-12-05,206.81,171.94
2008-12-08,209.49,173.21
2008-12-09,205.73,173.21
2008-12-10,205.08,172.29
2008-12-11,204.06,170.95
2008-12-12,200.11,171.5
2008-12-15,198.28,171.91
2008-12-16,197.44,171.91
2008-12-17,196.04,174.38
2008-12-18,188.53,176.63
2008-12-19,183.78,176.05
2008-12-22,190.7,177.0
2008-12-23,190.49,177.0
2008-12-24,189.3,176.66
2008-12-25,191.19,176.39
2008-12-26,191.19,176.39
2008-12-29,191.19,174.99
2008-12-30,186.85,174.99
2008-12-31,188.91,172.75
2009-01-01,191.64,172.36
2009-01-02,191.64,172.36
2009-01-05,191.46,171.94
2009-01-06,196.68,171.94
2009-01-07,200.02,172.23
2009-01-08,195.76,173.42
2009-01-09,199.58,173.04
2009-01-12,201.79,173.35
2009-01-13,208.6,173.35
2009-01-14,209.42,171.51
2009-01-15,210.62,170.15
2009-01-16,215.09,170.42
2009-01-19,209.42,173.77
2009-01-20,215.1,173.77
2009-01-21,222.08,174.55
2009-01-22,220.43,178.48
2009-01-23,217.78,179.19
2009-01-26,226.53,175.63
2009-01-27,219.72,175.63
2009-01-28,216.58,175.19
2009-01-29,214.78,175.21
2009-01-30,219.11,174.8
2009-02-02,233.36,174.49
2009-02-03,233.53,174.49
2009-02-04,232.9,172.87
2009-02-05,232.88,173.17
2009-02-06,229.94,175.8
2009-02-09,228.67,182.51
2009-02-10,221.33,182.51
2009-02-11,221.87,182.93
2009-02-12,228.78,181.87
2009-02-13,232.64,180.7
2009-02-16,232.57,178.74
2009-02-17,237.64,178.74
2009-02-18,243.11,179.63
2009-02-19,240.33,179.82
2009-02-20,236.43,178.79
2009-02-23,241.8,179.17
2009-02-24,232.11,179.17
2009-02-25,234.31,178.08
2009-02-26,234.18,177.35
2009-02-27,234.72,174.26
2009-03-02,237.63,172.09
2009-03-03,243.75,174.16
2009-03-04,243.23,173.93
2009-03-05,246.95,173.14
2009-03-06,248.21,173.08
2009-03-09,250.04,171.8
2009-03-10,247.19,171.81
2009-03-11,239.37,171.75
2009-03-12,234.83,169.51
2009-03-13,236.47,167.54
2009-03-16,230.69,166.79
2009-03-17,226.6,165.2
2009-03-18,231.56,165.21
2009-03-19,229.78,163.28
2009-03-20,218.35,163.69
2009-03-23,220.21,167.41
2009-03-24,224.33,167.41
2009-03-25,222.74,167.41
2009-03-26,222.48,164.74
2009-03-27,221.94,163.55
2009-03-30,228.94,162.2
2009-03-31,233.95,163.16
2009-04-01,231.57,164.07
2009-04-02,230.11,165.1
2009-04-03,223.01,164.39
2009-04-06,220.17,165.81
2009-04-07,218.06,163.62
2009-04-08,223.92,161.89
2009-04-09,224.38,161.72
2009-04-10,218.38,161.07
2009-04-13,218.38,159.7
2009-04-14,218.38,159.62
2009-04-15,218.06,159.05
2009-04-16,220.75,159.32
2009-04-17,222.29,159.63
2009-04-20,225.03,159.62
2009-04-21,230.76,160.43
2009-04-22,232.25,158.81
2009-04-23,230.17,158.01
2009-04-24,227.44,157.9
2009-04-27,223.56,159.97
2009-04-28,225.36,162.16
2009-04-29,227.79,161.43
2009-04-30,218.0,162.44
2009-05-01,218.25,163.01
2009-05-04,218.25,163.01
2009-05-05,217.98,162.98
2009-05-06,211.34,163.09
2009-05-07,214.55,162.31
2009-05-08,206.99,163.34
2009-05-11,206.89,164.89
2009-05-12,204.4,163.59
2009-05-13,203.74,162.5
2009-05-14,206.59,161.64
2009-05-15,213.62,161.9
2009-05-18,214.08,161.34
2009-05-19,210.58,159.36
2009-05-20,204.36,158.07
2009-05-21,202.96,157.09
2009-05-22,202.19,154.43
2009-05-25,199.25,155.79
2009-05-26,200.29,155.62
2009-05-27,203.07,154.77
2009-05-28,203.47,154.84
2009-05-29,205.51,155.72
2009-06-01,200.37,155.18
2009-06-02,197.42,155.62
2009-06-03,197.85,155.31
2009-06-04,199.13,154.86
2009-06-05,203.69,156.92
2009-06-08,203.92,157.03
2009-06-09,207.12,157.36
2009-06-10,200.68,156.61
2009-06-11,197.26,159.51
2009-06-12,200.59,159.21
2009-06-15,198.38,160.07
2009-06-16,202.45,161.38
2009-06-17,201.64,159.93
2009-06-18,205.06,159.17
2009-06-19,203.71,157.13
2009-06-22,200.62,155.32
2009-06-23,201.05,152.82
2009-06-24,201.17,154.31
2009-06-25,197.98,153.62
2009-06-26,198.78,151.91
2009-06-29,195.3,150.47
2009-06-30,196.48,151.37
2009-07-01,192.13,149.35
2009-07-02,192.33,149.58
2009-07-03,191.08,149.5
2009-07-06,194.55,149.03
2009-07-07,196.95,149.2
2009-07-08,194.88,148.82
2009-07-09,200.06,147.29
2009-07-10,196.57,146.67
2009-07-13,199.63,146.8
2009-07-14,198.9,146.2
2009-07-15,197.12,145.27
2009-07-16,193.95,145.57
2009-07-17,193.08,146.26
2009-07-20,194.61,145.2
2009-07-21,191.95,144.26
2009-07-22,190.75,144.63
2009-07-23,191.35,143.9
2009-07-24,190.64,147.45
2009-07-27,187.38,148.18
2009-07-28,187.82,147.04
2009-07-29,188.03,146.62
2009-07-30,191.26,146.93
2009-07-31,190.93,148.64
2009-08-03,188.52,148.14
2009-08-04,185.77,150.1
2009-08-05,185.66,150.16
2009-08-06,185.29,151.82
2009-08-07,187.81,152.66
2009-08-10,190.01,151.38
2009-08-11,189.63,156.61
2009-08-12,192.79,157.68
2009-08-13,193.08,158.63
2009-08-14,187.65,159.12
2009-08-17,188.33,159.17
2009-08-18,194.76,162.57
2009-08-19,193.36,161.06
2009-08-20,194.45,160.65
2009-08-21,190.62,159.26
2009-08-24,187.43,157.88
2009-08-25,187.22,157.81
2009-08-26,186.37,158.41
2009-08-27,187.6,162.08
2009-08-28,188.18,159.62
2009-08-31,188.49,161.51
2009-09-01,190.48,161.3
2009-09-02,191.18,162.57
2009-09-03,194.35,164.12
2009-09-04,191.11,165.4
2009-09-07,192.36,164.78
2009-09-08,189.98,169.83
2009-09-09,187.23,169.62
2009-09-10,186.79,169.14
2009-09-11,187.2,171.27
2009-09-14,187.29,173.07
2009-09-15,188.4,170.34
2009-09-16,186.17,170.25
2009-09-17,183.93,170.53
2009-09-18,183.94,170.06
2009-09-21,184.41,166.98
2009-09-22,185.82,168.56
2009-09-23,183.64,164.66
2009-09-24,183.5,163.4
2009-09-25,182.93,164.29
2009-09-28,184.05,163.78
2009-09-29,184.07,164.38
2009-09-30,185.27,169.08
2009-10-01,184.18,169.78
2009-10-02,185.89,171.61
2009-10-05,184.8,175.42
2009-10-06,182.84,177.9
2009-10-07,181.38,182.54
2009-10-08,182.32,182.75
2009-10-09,183.03,183.49
2009-10-12,183.46,184.9
2009-10-13,182.49,192.25
2009-10-14,180.83,185.5
2009-10-15,179.63,181.79
2009-10-16,180.3,193.03
2009-10-19,180.14,196.93
2009-10-20,178.6,200.31
2009-10-21,176.74,199.84
2009-10-22,177.82,208.42
2009-10-23,177.28,214.55
2009-10-26,177.07,221.7
2009-10-27,178.07,219.91
2009-10-28,180.58,217.52
2009-10-29,184.5,209.16
2009-10-30,184.58,200.51
2009-11-02,184.72,197.35
2009-11-03,186.35,204.93
2009-11-04,189.79,201.5
2009-11-05,187.76,202.7
2009-11-06,185.41,201.48
2009-11-09,184.91,205.12
2009-11-10,182.02,210.88
