Date,DKK,YTD
2008-08-19,5.0726,5.5516
2008-08-20,5.0818,5.5306
2008-08-21,5.0624,5.5218
2008-08-22,5.0354,5.5091
2008-08-25,5.0377,5.4822
2008-08-26,5.0515,5.4822
2008-08-27,5.1096,5.466
2008-08-28,5.0511,5.449
2008-08-29,5.0494,5.448
2008-09-01,5.0614,5.4719
2008-09-02,5.1001,5.4719
2008-09-03,5.1371,5.4353
2008-09-04,5.1635,5.464
2008-09-05,5.1464,5.4851
2008-09-08,5.2335,5.4482
2008-09-09,5.2461,5.4482
2008-09-10,5.2721,5.4371
2008-09-11,5.2912,5.3983
2008-09-12,5.3513,5.3872
2008-09-15,5.3008,5.3591
2008-09-16,5.2698,5.3591
2008-09-17,5.2274,5.3743
2008-09-18,5.2446,5.3679
2008-09-19,5.1443,5.372999999999998
2008-09-22,5.2402,5.3127
2008-09-23,5.1193,5.3127
2008-09-24,5.0641,5.3051
2008-09-25,5.0782,5.2818
2008-09-26,5.0748,5.2858
2008-09-29,5.0962,5.257999999999999
2008-09-30,5.1992,5.257999999999999
2008-10-01,5.2165,5.2574
2008-10-02,5.2982,5.2381
2008-10-03,5.3657,5.2627
2008-10-06,5.3934,5.2822
2008-10-07,5.4715,5.2822
2008-10-08,5.4741,5.2715
2008-10-09,5.4288,5.289
2008-10-10,5.4476,5.3089
2008-10-13,5.4855,5.2476
2008-10-14,5.4642,5.2476
2008-10-15,5.4198,5.2571
2008-10-16,5.4708,5.2377
2008-10-17,5.5177,5.267
2008-10-20,5.5598,5.2129
2008-10-21,5.5526,5.2129
2008-10-22,5.654,5.2172
2008-10-23,5.8035,5.2625
2008-10-24,5.8217,5.23
2008-10-27,5.9197,5.2097
2008-10-28,5.9811,5.2097
2008-10-29,5.9515,5.1828
2008-10-30,5.8343,5.18
2008-10-31,5.7137,5.1743
2008-11-03,5.8373,5.1679
2008-11-04,5.8059,5.1679
2008-11-05,5.8058,5.1481
2008-11-06,5.7838,5.1452
2008-11-07,5.8296,5.1242
2008-11-10,5.8369,5.083
2008-11-11,5.7765,5.083
2008-11-12,5.8389,5.0765
2008-11-13,5.9424,5.1118
2008-11-14,5.9464,5.102
2008-11-17,5.8757,5.091
2008-11-18,5.8826,5.091
2008-11-19,5.8867,5.0872
2008-11-20,5.8967,5.0859
2008-11-21,5.942,5.0405
2008-11-24,5.9147,5.0272
2008-11-25,5.8366,5.0272
2008-11-26,5.8185,5.0342
2008-11-27,5.7622,5.0222
2008-11-28,5.7768,5.0132
2008-12-01,5.855,5.06
2008-12-02,5.9087,5.06
2008-12-03,5.8664,5.0522
2008-12-04,5.9023,5.0843
2008-12-05,5.9029,5.0586
2008-12-08,5.8820000000000014,5.1248
2008-12-09,5.7956,5.1248
2008-12-10,5.803,5.0921
2008-12-11,5.7639,5.0691
2008-12-12,5.6378,5.085
2008-12-15,5.5846,5.0817
2008-12-16,5.5146,5.0817
2008-12-17,5.4427,5.1432
2008-12-18,5.2992,5.1847
2008-12-19,5.0969,5.1762
2008-12-22,5.3442,5.2004
2008-12-23,5.3348,5.2004
2008-12-24,5.3327,5.1894
2008-12-25,5.3192,5.1821
2008-12-26,5.3192,5.1821
2008-12-29,5.3192,5.1370000000000005
2008-12-30,5.221,5.1370000000000005
2008-12-31,5.2849,5.0753
2009-01-01,5.3536,5.0664
2009-01-02,5.3536,5.0664
2009-01-05,5.3728,5.052
2009-01-06,5.4843,5.052
2009-01-07,5.5903,5.0593
2009-01-08,5.4816,5.06
2009-01-09,5.4732,5.0653
2009-01-12,5.4460000000000015,5.0797
2009-01-13,5.5642,5.0797
2009-01-14,5.6191,5.0341
2009-01-15,5.6561,4.9985
2009-01-16,5.6945,5.0014
2009-01-19,5.6153,5.0721
2009-01-20,5.6523,5.0721
2009-01-21,5.7629,5.0797
2009-01-22,5.7713,5.1456
2009-01-23,5.7401,5.1406
2009-01-26,5.8253,5.0827
2009-01-27,5.7379,5.0827
2009-01-28,5.6571,5.0675
2009-01-29,5.6203,5.0509
2009-01-30,5.6839,5.0446
2009-02-02,5.8155,5.012
2009-02-03,5.8414,5.012
2009-02-04,5.8005,5.006
2009-02-05,5.8132,5.0257
2009-02-06,5.808,5.0748
2009-02-09,5.8234,5.1152
2009-02-10,5.7288,5.1152
2009-02-11,5.7474,5.1352
2009-02-12,5.7596,5.1257
2009-02-13,5.8072,5.1273
2009-02-16,5.8117,5.0965
2009-02-17,5.8382,5.0965
2009-02-18,5.8984,5.08
2009-02-19,5.9156,5.0939
2009-02-20,5.8641,5.0568
2009-02-23,5.917000000000002,5.0591
2009-02-24,5.8215,5.0591
2009-02-25,5.8370000000000015,5.0209
2009-02-26,5.8222,5.0319
2009-02-27,5.8284,5.0121
2009-03-02,5.8924,4.9289999999999985
2009-03-03,5.9155,4.913
2009-03-04,5.9065,4.9007
2009-03-05,5.9344,4.8995
2009-03-06,5.9344,4.9021
2009-03-09,5.886,4.8629
2009-03-10,5.9299,4.8345
2009-03-11,5.8282,4.8615
2009-03-12,5.8265,4.8483
2009-03-13,5.8305,4.8172
2009-03-16,5.7761,4.7876
2009-03-17,5.7171,4.792
2009-03-18,5.7599,4.7301
2009-03-19,5.6746,4.7299
2009-03-20,5.4505,4.7536
2009-03-23,5.4997,4.8368
2009-03-24,5.4954,4.8368
2009-03-25,5.5153,4.8368
2009-03-26,5.5199,4.7914
2009-03-27,5.4742,4.7482
2009-03-30,5.6029,4.7249
2009-03-31,5.646,4.7207
2009-04-01,5.5968,4.7159
2009-04-02,5.622999999999998,4.7616
2009-04-03,5.5637,4.7707
2009-04-06,5.547999999999999,4.8039
2009-04-07,5.519,4.7439
2009-04-08,5.6195,4.7532
2009-04-09,5.6314,4.7533
2009-04-10,5.6132,4.7439
2009-04-13,5.6132,4.6997
2009-04-14,5.6132,4.711
2009-04-15,5.6111,4.6999
2009-04-16,5.6554,4.7128
2009-04-17,5.6447,4.6838
2009-04-20,5.7047,4.7008
2009-04-21,5.7453,4.7282
2009-04-22,5.7603,4.6935
2009-04-23,5.7531,4.6839
2009-04-24,5.7084,4.6815
2009-04-27,5.6297,4.7325
2009-04-28,5.6753,4.785
2009-04-29,5.7331,4.775
2009-04-30,5.6146,4.7918
2009-05-01,5.6108,4.8018
2009-05-04,5.6108,4.8018
2009-05-05,5.6328,4.8271
2009-05-06,5.5571,4.8269
2009-05-07,5.5911,4.806
2009-05-08,5.5741,4.8362
2009-05-11,5.5483,4.8621
2009-05-12,5.4877,4.8269
2009-05-13,5.4436,4.8355
2009-05-14,5.4668,4.8229
2009-05-15,5.4912,4.8336
2009-05-18,5.5086,4.8228
2009-05-19,5.5176,4.8138
2009-05-20,5.4705,4.7899
2009-05-21,5.4384,4.7696
2009-05-22,5.4069,4.7348
2009-05-25,5.3291,4.7349
2009-05-26,5.315,4.739
2009-05-27,5.3532,4.7333
2009-05-28,5.3552,4.7332
2009-05-29,5.3728,4.7648
2009-06-01,5.2811,4.7966
2009-06-02,5.2361,4.8096
2009-06-03,5.2294,4.8058
2009-06-04,5.2413,4.7831
2009-06-05,5.2841,4.8226
2009-06-08,5.252999999999999,4.8428
2009-06-09,5.3703,4.7825
2009-06-10,5.3339,4.7262
2009-06-11,5.2802,4.8047
2009-06-12,5.3307,4.8077
2009-06-15,5.3168,4.8373
2009-06-16,5.3765,4.8622
2009-06-17,5.3597,4.8244
2009-06-18,5.3791,4.819
2009-06-19,5.3477,4.8146
2009-06-22,5.3427,4.8182
2009-06-23,5.3719,4.7777
2009-06-24,5.3257,4.8053
2009-06-25,5.3067,4.7912
2009-06-26,5.3411,4.7813
2009-06-29,5.2826,4.7415
2009-06-30,5.2968,4.7358
2009-07-01,5.2689,4.731
2009-07-02,5.282,4.7274
2009-07-03,5.3,4.7184
2009-07-06,5.3151,4.6947
2009-07-07,5.3581,4.7585
2009-07-08,5.3117,4.7647
2009-07-09,5.3571,4.754
2009-07-10,5.323,4.7469
2009-07-13,5.3569,4.7492
2009-07-14,5.3274,4.7116
2009-07-15,5.3218,4.708
2009-07-16,5.2845,4.6652
2009-07-17,5.2694,4.6945
2009-07-20,5.2841,4.7062
2009-07-21,5.2375,4.7167
2009-07-22,5.2355,4.7051
2009-07-23,5.2468,4.6869
2009-07-24,5.2324,4.7404
2009-07-27,5.2328,4.7596
2009-07-28,5.2175,4.7425
2009-07-29,5.2325,4.7388
2009-07-30,5.2787,4.7512
2009-07-31,5.297999999999999,4.7866
2009-08-03,5.2667,4.7795
2009-08-04,5.2051,4.7899
2009-08-05,5.176,4.7928
2009-08-06,5.1666,4.8173
2009-08-07,5.1809,4.8205
2009-08-10,5.1855,4.8225
2009-08-11,5.2422,4.949
2009-08-12,5.2555,4.9692
2009-08-13,5.2537,5.0042
2009-08-14,5.2086,5.0053
2009-08-17,5.2081,5.0038
2009-08-18,5.2896,5.0639
2009-08-19,5.2786,5.0726
2009-08-20,5.2744,5.0818
2009-08-21,5.2261,5.0624
2009-08-24,5.1943,5.0354
2009-08-25,5.1966,5.0377
2009-08-26,5.1961,5.0515
2009-08-27,5.2155,5.1096
2009-08-28,5.2170000000000005,5.0511
2009-08-31,5.1818,5.0494
2009-09-01,5.2152,5.0614
2009-09-02,5.1999,5.1001
2009-09-03,5.234,5.1371
2009-09-04,5.1927,5.1635
2009-09-07,5.2192,5.1464
2009-09-08,5.1943,5.2335
2009-09-09,5.1432,5.2461
2009-09-10,5.1258,5.2721
2009-09-11,5.1178,5.2912
2009-09-14,5.1001,5.3513
2009-09-15,5.1119,5.3008
2009-09-16,5.0941,5.2698
2009-09-17,5.0725,5.2274
2009-09-18,5.058,5.2446
2009-09-21,5.06,5.1443
2009-09-22,5.0766,5.2402
2009-09-23,5.0353,5.1193
2009-09-24,5.034,5.0641
2009-09-25,5.0393,5.0782
2009-09-28,5.0729,5.0748
2009-09-29,5.0801,5.0962
2009-09-30,5.1165,5.1992
2009-10-01,5.0839,5.2165
2009-10-02,5.1206,5.2982
2009-10-05,5.1213,5.3657
2009-10-06,5.0933,5.3934
2009-10-07,5.0566,5.4715
2009-10-08,5.0657,5.4741
2009-10-09,5.0427,5.4288
2009-10-12,5.0465,5.4476
2009-10-13,5.0418,5.4855
2009-10-14,5.0081,5.4642
2009-10-15,5.0022,5.4198
2009-10-16,5.008,5.4708
2009-10-19,5.0066,5.5177
2009-10-20,4.9897,5.5598
2009-10-21,4.972,5.5526
2009-10-22,4.9885,5.654
2009-10-23,4.9625,5.8035
2009-10-26,4.9559,5.8217
2009-10-27,4.956,5.9197
2009-10-28,5.0042,5.9811
2009-10-29,5.0342,5.9515
2009-10-30,5.0333,5.8343
2009-11-02,5.0291,5.7137
2009-11-03,5.0382,5.8373
2009-11-04,5.0772,5.8059
2009-11-05,5.0416,5.8058
2009-11-06,5.0053,5.7838
2009-11-09,5.0075,5.8296
2009-11-10,4.9662,5.8369
2009-11-11,4.9719,5.7765
2009-11-12,4.9482,5.8389
2009-11-13,4.9867,5.9424
2009-11-16,5.0045,5.9464
2009-11-17,4.9721,5.8757
2009-11-18,5.0023,5.8826
2009-11-19,4.9748,5.8867
2009-11-20,5.0065,5.8967
2009-11-23,5.023,5.942
2009-11-24,4.9716,5.9147
2009-11-25,4.9711,5.8366
2009-11-26,4.9336,5.8185
2009-11-27,4.9378,5.7622
2009-11-30,4.9891,5.7768
2009-12-01,4.954,5.855
2009-12-02,4.9371,5.9087
2009-12-03,4.9317,5.8664
2009-12-04,4.9218,5.9023
2009-12-07,4.9387,5.9029
2009-12-08,5.0325,5.8820000000000014
2009-12-09,5.037,5.7956
2009-12-10,5.039,5.803
2009-12-11,5.0521,5.7639
2009-12-14,5.043,5.6378
2009-12-15,5.0806,5.5846
2009-12-16,5.1177,5.5146
2009-12-17,5.1109,5.4427
2009-12-18,5.1882,5.2992
2009-12-21,5.1904,5.0969
2009-12-22,5.1792,5.3442
2009-12-23,5.2118,5.3348
2009-12-24,5.2139,5.3327
2009-12-25,5.1702,5.3192
2009-12-28,5.1702,5.3192
2009-12-29,5.1669,5.3192
2009-12-30,5.1559,5.221
2009-12-31,5.1901,5.2849
2010-01-01,5.1658,5.3536
2010-01-04,5.1658,5.3536
2010-01-05,5.1717,5.3728
2010-01-06,5.1527,5.4843
2010-01-07,5.1852,5.5903
2010-01-08,5.2021,5.4816
2010-01-11,5.2133,5.4732
2010-01-12,5.1219,5.4460000000000015
2010-01-13,5.1381,5.5642
2010-01-14,5.1092,5.6191
2010-01-15,5.1362,5.6561
2010-01-18,5.1774,5.6945
2010-01-19,5.1791,5.6153
2010-01-20,5.2119,5.6523
2010-01-21,5.2662,5.7629
2010-01-22,5.292000000000002,5.7713
2010-01-25,5.2675,5.7401
2010-01-26,5.2611,5.8253
2010-01-27,5.2858,5.7379
2010-01-28,5.2906,5.6571
2010-01-29,5.318,5.6203
2010-02-01,5.3303,5.6839
2010-02-02,5.3514,5.8155
2010-02-03,5.3422,5.8414
2010-02-04,5.3239,5.8005
2010-02-05,5.3763,5.8132
2010-02-08,5.4378,5.808
2010-02-09,5.4437,5.8234
2010-02-10,5.4105,5.7288
2010-02-11,5.4184,5.7474
2010-02-12,5.4273,5.7596
2010-02-15,5.4852,5.8072
2010-02-16,5.4705,5.8117
2010-02-17,5.4531,5.8382
2010-02-18,5.4229,5.8984
2010-02-19,5.4863,5.9156
2010-02-22,5.5055,5.8641
2010-02-23,5.4628,5.917000000000002
2010-02-24,5.4824,5.8215
2010-02-25,5.494,5.8370000000000015
2010-02-26,5.5176,5.8222
2010-03-01,5.4847,5.8284
2010-03-02,5.5029,5.8924
2010-03-03,5.4933,5.9155
2010-03-04,5.4556,5.9065
2010-03-05,5.4451,5.9344
2010-03-08,5.4794,5.9344
2010-03-09,5.4472,5.886
2010-03-10,5.4892,5.9299
2010-03-11,5.4674,5.8282
2010-03-12,5.4484,5.8265
2010-03-15,5.4059,5.8305
2010-03-16,5.4297,5.7761
2010-03-17,5.4221,5.7171
2010-03-18,5.409,5.7599
2010-03-19,5.4471,5.6746
2010-03-22,5.4922,5.4505
2010-03-23,5.5233,5.4997
2010-03-24,5.5037,5.4954
2010-03-25,5.5783,5.5153
2010-03-26,5.5718,5.5199
2010-03-29,5.5731,5.4742
2010-03-30,5.5244,5.6029
2010-03-31,5.5214,5.646
2010-04-01,5.5232,5.5968
2010-04-02,5.5278,5.622999999999998
2010-04-05,5.5278,5.5637
2010-04-06,5.5278,5.547999999999999
2010-04-07,5.557,5.519
2010-04-08,5.5798,5.6195
2010-04-09,5.5985,5.6314
2010-04-12,5.5611,5.6132
2010-04-13,5.4788,5.6132
2010-04-14,5.48,5.6132
2010-04-15,5.4668,5.6111
2010-04-16,5.4953,5.6554
2010-04-19,5.4986,5.6447
2010-04-20,5.541,5.7047
2010-04-21,5.5185,5.7453
2010-04-22,5.565,5.7603
2010-04-23,5.5791,5.7531
2010-04-26,5.591,5.7084
2010-04-27,5.5867,5.6297
2010-04-28,5.5998,5.6753
2010-04-29,5.619,5.7331
2010-04-30,5.6141,5.6146
2010-05-03,5.5896,5.6108
2010-05-04,5.6221,5.6108
2010-05-05,5.6863,5.6328
2010-05-06,5.7588,5.5571
2010-05-07,5.8482,5.5911
2010-05-10,5.8399,5.5741
2010-05-11,5.7382,5.5483
2010-05-12,5.8612,5.4877
2010-05-13,5.8662,5.4436
2010-05-14,5.9099,5.4668
2010-05-17,5.9551,5.4912
2010-05-18,6.0252,5.5086
2010-05-19,5.9868,5.5176
2010-05-20,6.0641,5.4705
2010-05-21,6.0339,5.4384
2010-05-24,5.9555,5.4069
2010-05-25,6.0211,5.3291
2010-05-26,6.0872,5.315
2010-05-27,6.0446,5.3532
2010-05-28,6.0707,5.3552
2010-05-31,6.0086,5.3728
2010-06-01,6.0449,5.2811
2010-06-02,6.1204,5.2361
2010-06-03,6.0896,5.2294
2010-06-04,6.0656,5.2413
2010-06-07,6.169,5.2841
2010-06-08,6.2193,5.252999999999999
2010-06-09,6.2286,5.3703
2010-06-10,6.1938,5.3339
2010-06-11,6.176,5.2802
2010-06-14,6.1343,5.3307
2010-06-15,6.0719,5.3168
2010-06-16,6.0676,5.3765
2010-06-17,6.0586,5.3597
2010-06-18,6.0169,5.3791
2010-06-21,6.0134,5.3477
2010-06-22,6.0045,5.3427
2010-06-23,6.0711,5.3719
2010-06-24,6.0662,5.3257
2010-06-25,6.0697,5.3067
2010-06-28,6.0545,5.3411
2010-06-29,6.0331,5.2826
2010-06-30,6.1064,5.2968
2010-07-01,6.0702,5.2689
2010-07-02,6.0421,5.282
2010-07-05,5.937,5.3
2010-07-06,5.9463,5.3151
2010-07-07,5.9253,5.3581
2010-07-08,5.9308,5.3117
2010-07-09,5.8881,5.3571
2010-07-12,5.8996,5.323
2010-07-13,5.93,5.3569
2010-07-14,5.9317,5.3274
2010-07-15,5.8649,5.3218
2010-07-16,5.8078,5.2845
2010-07-19,5.7317,5.2694
2010-07-20,5.752000000000002,5.2841
2010-07-21,5.8019,5.2375
2010-07-22,5.8141,5.2355
2010-07-23,5.7991,5.2468
2010-07-26,5.7781,5.2324
2010-07-27,5.7634,5.2328
2010-07-28,5.7186,5.2175
2010-07-29,5.7358,5.2325
2010-07-30,5.7006,5.2787
2010-08-02,5.7192,5.297999999999999
2010-08-03,5.6993,5.2667
2010-08-04,5.6351,5.2051
2010-08-05,5.6424,5.176
2010-08-06,5.6518,5.1666
2010-08-09,5.6554,5.1809
2010-08-10,5.622000000000001,5.1855
2010-08-11,5.6728,5.2422
2010-08-12,5.724,5.2555
2010-08-13,5.8254,5.2537
2010-08-16,5.8211,5.2086
2010-08-17,5.8111,5.2081
2010-08-18,5.7925,5.2896
2010-08-19,5.7839,5.2786
2010-08-20,5.8045,5.2744
2010-08-23,5.8615,5.2261
2010-08-24,5.8638,5.1943
2010-08-25,5.9065,5.1966
2010-08-26,5.9046,5.1961
2010-08-27,5.8669,5.2155
2010-08-30,5.8586,5.2170000000000005
2010-08-31,5.8636,5.1818
2010-09-01,5.8713,5.2152
2010-09-02,5.8161,5.1999
2010-09-03,5.808,5.234
2010-09-06,5.8009,5.1927
2010-09-07,5.7837,5.2192
2010-09-08,5.8419,5.1943
2010-09-09,5.8641,5.1432
2010-09-10,5.8562,5.1258
2010-09-13,5.8508,5.1178
2010-09-14,5.8172,5.1001
2010-09-15,5.7946,5.1119
2010-09-16,5.7334,5.0941
2010-09-17,5.6938,5.0725
2010-09-20,5.702000000000001,5.058
2010-09-21,5.6963,5.06
2010-09-22,5.6775,5.0766
2010-09-23,5.5746,5.0353
2010-09-24,5.5915,5.034
2010-09-27,5.5551,5.0393
2010-09-28,5.5282,5.0729
2010-09-29,5.5360000000000005,5.0801
2010-09-30,5.4748,5.1165
2010-10-01,5.4601,5.0839
2010-10-04,5.4293,5.1206
2010-10-05,5.439,5.1213
2010-10-06,5.4099,5.0933
2010-10-07,5.3801,5.0566
2010-10-08,5.3372,5.0657
2010-10-11,5.3742,5.0427
2010-10-12,5.3514,5.0465
2010-10-13,5.3907,5.0418
2010-10-14,5.3421,5.0081
2010-10-15,5.2883,5.0022
2010-10-18,5.2924,5.008
2010-10-19,5.3667,5.0066
2010-10-20,5.3809,4.9897
2010-10-21,5.3806,4.972
2010-10-22,5.3213,4.9885
2010-10-25,5.3522,4.9625
2010-10-26,5.3153,4.9559
2010-10-27,5.3606,4.956
2010-10-28,5.4035,5.0042
2010-10-29,5.3824,5.0342
2010-11-01,5.3808,5.0333
2010-11-02,5.3547,5.0291
2010-11-03,5.3192,5.0382
2010-11-04,5.3199,5.0772
2010-11-05,5.2336,5.0416
2010-11-08,5.2922,5.0053
2010-11-09,5.3557,5.0075
2010-11-10,5.3456,4.9662
2010-11-11,5.4128,4.9719
2010-11-12,5.4407,4.9482
2010-11-15,5.4367,4.9867
2010-11-16,5.4705,5.0045
2010-11-17,5.4766,4.9721
2010-11-18,5.53,5.0023
2010-11-19,5.4627,4.9748
2010-11-22,5.4522,5.0065
2010-11-23,5.4635,5.023
2010-11-24,5.5241,4.9716
2010-11-25,5.5887,4.9711
2010-11-26,5.597,4.9336
2010-11-29,5.6363,4.9378
2010-11-30,5.6704,4.9891
2010-12-01,5.7339,4.954
2010-12-02,5.6827,4.9371
2010-12-03,5.6648,4.9317
2010-12-06,5.6265,4.9218
2010-12-07,5.6118,4.9387
2010-12-08,5.5771,5.0325
2010-12-09,5.6473,5.037
2010-12-10,5.6421,5.039
2010-12-13,5.6288,5.0521
2010-12-14,5.6188,5.043
2010-12-15,5.5479,5.0806
2010-12-16,5.5775,5.1177
2010-12-17,5.627999999999999,5.1109
2010-12-20,5.6183,5.1882
2010-12-21,5.6666,5.1904
2010-12-22,5.6638,5.1792
2010-12-23,5.6834,5.2118
2010-12-24,5.705,5.2139
2010-12-27,5.6895,5.1702
2010-12-28,5.6739,5.1702
2010-12-29,5.6494,5.1669
2010-12-30,5.6736,5.1559
2010-12-31,5.6133,5.1901
2011-01-03,5.5781,5.1658
2011-01-04,5.5837,5.1658
2011-01-05,5.5535,5.1717
2011-01-06,5.6404,5.1527
2011-01-07,5.6922,5.1852
2011-01-10,5.7482,5.2021
2011-01-11,5.7734,5.2133
2011-01-12,5.7538,5.1219
2011-01-13,5.7424,5.1381
2011-01-14,5.6444,5.1092
2011-01-17,5.5808,5.1362
2011-01-18,5.5969,5.1774
2011-01-19,5.5724,5.1791
2011-01-20,5.517,5.2119
2011-01-21,5.5313,5.2662
2011-01-24,5.5124,5.292000000000002
2011-01-25,5.4919,5.2675
2011-01-26,5.4824,5.2611
2011-01-27,5.4472,5.2858
2011-01-28,5.4344,5.2906
2011-01-31,5.4369,5.318
2011-02-01,5.4443,5.3303
2011-02-02,5.4197,5.3514
2011-02-03,5.4009,5.3422
2011-02-04,5.4243,5.3239
2011-02-07,5.4687,5.3763
2011-02-08,5.5003,5.4378
2011-02-09,5.4673,5.4437
2011-02-10,5.4635,5.4105
2011-02-11,5.4807,5.4184
2011-02-14,5.5136,5.4273
2011-02-15,5.5482,5.4852
2011-02-16,5.5194,5.4705
2011-02-17,5.5191,5.4531
2011-02-18,5.4982,5.4229
2011-02-21,5.4705,5.4863
2011-02-22,5.4546,5.5055
2011-02-23,5.455,5.4628
2011-02-24,5.4294,5.4824
2011-02-25,5.4125,5.494
2011-02-28,5.4173,5.5176
2011-03-01,5.3899,5.4847
2011-03-02,5.3931,5.5029
2011-03-03,5.3993,5.4933
2011-03-04,5.3837,5.4556
2011-03-07,5.3428,5.4451
2011-03-08,5.3159,5.4794
2011-03-09,5.3660000000000005,5.4472
2011-03-10,5.3547,5.4892
2011-03-11,5.3978,5.4674
2011-03-14,5.4151,5.4484
2011-03-15,5.3473,5.4059
2011-03-16,5.3722,5.4297
2011-03-17,5.3463,5.4221
2011-03-18,5.3260000000000005,5.409
2011-03-21,5.2773,5.4471
2011-03-22,5.2537,5.4922
2011-03-23,5.2475,5.5233
2011-03-24,5.2754,5.5037
2011-03-25,5.2783,5.5783
2011-03-28,5.2837,5.5718
2011-03-29,5.3146,5.5731
2011-03-30,5.3017,5.5244
2011-03-31,5.2926,5.5214
2011-04-01,5.2486,5.5232
2011-04-04,5.2729,5.5278
2011-04-05,5.2364,5.5278
2011-04-06,5.2642,5.5278
2011-04-07,5.2146,5.557
2011-04-08,5.221,5.5798
2011-04-11,5.1783,5.5985
2011-04-12,5.1666,5.5611
2011-04-13,5.1544,5.4788
2011-04-14,5.1462,5.48
2011-04-15,5.1792,5.4668
2011-04-18,5.1613,5.4953
2011-04-19,5.2247,5.4986
2011-04-20,5.2144,5.541
2011-04-21,5.1379,5.5185
2011-04-22,5.1133,5.565
2011-04-25,5.1133,5.5791
2011-04-26,5.1133,5.591
2011-04-27,5.1013,5.5867
2011-04-28,5.083,5.5998
2011-04-29,5.0408,5.619
2011-05-02,5.0186,5.6141
2011-05-03,5.0262,5.5896
2011-05-04,5.0452,5.6221
2011-05-05,5.0106,5.6863
2011-05-06,5.0339,5.7588
2011-05-09,5.1424,5.8482
2011-05-10,5.1796,5.8399
2011-05-11,5.1931,5.7382
2011-05-12,5.1932,5.8612
2011-05-13,5.2683,5.8662
2011-05-16,5.2211,5.9099
2011-05-17,5.2721,5.9551
2011-05-18,5.2619,6.0252
2011-05-19,5.2417,5.9868
2011-05-20,5.228,6.0641
2011-05-23,5.2374,6.0339
2011-05-24,5.3182,5.9555
2011-05-25,5.2925,6.0211
2011-05-26,5.3002,6.0872
2011-05-27,5.2631,6.0446
2011-05-30,5.2269,6.0707
2011-05-31,5.2242,6.0086
2011-06-01,5.1832,6.0449
2011-06-02,5.1742,6.1204
2011-06-03,5.1558,6.0896
2011-06-06,5.1457,6.0656
2011-06-07,5.1080000000000005,6.169
2011-06-08,5.0893,6.2193
2011-06-09,5.1048,6.2286
2011-06-10,5.1033,6.1938
2011-06-13,5.1483,6.176
2011-06-14,5.1963,6.1343
2011-06-15,5.1627,6.0719
2011-06-16,5.2191,6.0676
2011-06-17,5.2944,6.0586
2011-06-20,5.2272,6.0169
2011-06-21,5.2402,6.0134
2011-06-22,5.1894,6.0045
2011-06-23,5.1805,6.0711
2011-06-24,5.2478,6.0662
2011-06-27,5.2452,6.0697
2011-06-28,5.2503,6.0545
2011-06-29,5.2303,6.0331
2011-06-30,5.171,6.1064
2011-07-01,5.1607,6.0702
2011-07-04,5.1483,6.0421
2011-07-05,5.1444,5.937
2011-07-06,5.1581,5.9463
2011-07-07,5.2095,5.9253
2011-07-08,5.2355,5.9308
2011-07-11,5.2371,5.8881
2011-07-12,5.3062,5.8996
2011-07-13,5.3366,5.93
2011-07-14,5.2989,5.9317
2011-07-15,5.2507,5.8649
2011-07-18,5.2713,5.8078
2011-07-19,5.3091,5.7317
2011-07-20,5.2658,5.752000000000002
2011-07-21,5.2476,5.8019
2011-07-22,5.2413,5.8141
2011-07-25,5.1793,5.7991
2011-07-26,5.1832,5.7781
2011-07-27,5.1504,5.7634
2011-07-28,5.1589,5.7186
2011-07-29,5.2242,5.7358
2011-08-01,5.224,5.7006
2011-08-02,5.1683,5.7192
2011-08-03,5.2569,5.6993
2011-08-04,5.209,5.6351
2011-08-05,5.2348,5.6424
2011-08-08,5.2624,5.6518
2011-08-09,5.2368,5.6554
2011-08-10,5.2216,5.622000000000001
2011-08-11,5.1861,5.6728
2011-08-12,5.268,5.724
2011-08-15,5.2274,5.8254
2011-08-16,5.206,5.8211
2011-08-17,5.1877,5.8111
2011-08-18,5.146,5.7925
2011-08-19,5.1852,5.7839
2011-08-22,5.1781,5.8045
2011-08-23,5.1678,5.8615
2011-08-24,5.1513,5.8638
2011-08-25,5.1617,5.9065
2011-08-26,5.1647,5.9046
2011-08-29,5.1735,5.8669
2011-08-30,5.1431,5.8586
2011-08-31,5.1737,5.8636
2011-09-01,5.1565,5.8713
2011-09-02,5.2153,5.8161
2011-09-05,5.226,5.808
2011-09-06,5.2733,5.8009
2011-09-07,5.2835,5.7837
2011-09-08,5.3061,5.8419
2011-09-09,5.3032,5.8641
2011-09-12,5.39,5.8562
2011-09-13,5.4534,5.8508
2011-09-14,5.4581,5.8172
2011-09-15,5.425,5.7946
2011-09-16,5.3988,5.7334
2011-09-19,5.4127,5.6938
2011-09-20,5.4595,5.702000000000001
2011-09-21,5.4319,5.6963
2011-09-22,5.4614,5.6775
2011-09-23,5.5367,5.5746
2011-09-26,5.5414,5.5915
2011-09-27,5.5131,5.5551
2011-09-28,5.48,5.5282
2011-09-29,5.4589,5.5360000000000005
2011-09-30,5.4662,5.4748
2011-10-03,5.5111,5.4601
2011-10-04,5.5844,5.4293
2011-10-05,5.6465,5.439
2011-10-06,5.581,5.4099
2011-10-07,5.6092,5.3801
2011-10-10,5.5411,5.3372
2011-10-11,5.4759,5.3742
2011-10-12,5.4703,5.3514
2011-10-13,5.4078,5.3907
