Date,ZAR,YTD
2015-11-02,13.817,10.904000000000002
2015-11-03,13.765,10.981
2015-11-04,13.898,11.035
2015-11-05,13.816,11.052
2015-11-06,13.886,11.138
2015-11-09,13.948,11.122
2015-11-10,14.253,11.3
2015-11-11,14.352,11.208
2015-11-12,14.185,11.285
2015-11-13,14.258,11.238
2015-11-16,14.35,11.224
2015-11-17,14.39,11.197
2015-11-18,14.238,11.119000000000002
2015-11-19,14.208,11.034
2015-11-20,14.205,11.058
2015-11-23,13.928,10.991
2015-11-24,14.021,10.919
2015-11-25,14.065,10.991
2015-11-26,14.09,11.0
2015-11-27,14.225,10.970999999999998
2015-11-30,14.319,10.964
2015-12-01,14.452,11.027
2015-12-02,14.468,11.031
2015-12-03,14.336,11.067
2015-12-04,14.314,11.174
2015-12-07,14.427,11.18
2015-12-08,14.487,11.226
2015-12-09,14.669,11.521
2015-12-10,14.577,11.453
2015-12-11,15.274,11.494000000000002
2015-12-14,15.886,11.537
2015-12-15,15.3,11.628
2015-12-16,14.942,11.645
2015-12-17,15.065,11.65
2015-12-18,14.999,11.705
2015-12-21,15.042,11.549
2015-12-22,15.098,11.603
2015-12-23,15.134,11.59
2015-12-24,15.263,11.605
2015-12-25,15.187,11.662
2015-12-28,15.187,11.662
2015-12-29,15.249,11.662
2015-12-30,15.303,11.606
2015-12-31,15.454,11.636
2016-01-01,15.572,11.56
2016-01-04,15.572,11.56
2016-01-05,15.559,11.662
2016-01-06,15.6,11.728
2016-01-07,15.829,11.732
2016-01-08,16.101,11.714
2016-01-11,16.009,11.634
2016-01-12,16.575,11.569
2016-01-13,16.587,11.527
2016-01-14,16.489,11.5
2016-01-15,16.567999999999998,11.502
2016-01-18,16.699,11.45
2016-01-19,16.79,11.566
2016-01-20,16.665,11.651
2016-01-21,16.769000000000002,11.626
2016-01-22,16.657,11.546
2016-01-25,16.482,11.48
2016-01-26,16.512,11.469
2016-01-27,16.506,11.479
2016-01-28,16.33,11.594
2016-01-29,16.305999999999994,11.566
2016-02-01,16.019000000000002,11.624
2016-02-02,16.08,11.59
2016-02-03,16.099,11.576
2016-02-04,16.185,11.456
2016-02-05,15.855,11.421
2016-02-08,15.853,11.379
2016-02-09,16.204,11.312
2016-02-10,16.194000000000006,11.578
2016-02-11,15.845999999999998,11.635
2016-02-12,15.853,11.826
2016-02-15,15.893,11.808
2016-02-16,15.752,11.724
2016-02-17,15.733,11.632
2016-02-18,15.654000000000002,11.595
2016-02-19,15.397,11.688
2016-02-22,15.445,11.645
2016-02-23,15.281,11.655
2016-02-24,15.125,11.711
2016-02-25,15.541,11.608
2016-02-26,15.567,11.48
2016-02-29,15.675999999999998,11.432
2016-03-01,16.032,11.432
2016-03-02,15.822,11.626
2016-03-03,15.669,11.707
2016-03-04,15.709,11.793
2016-03-07,15.613,11.759
2016-03-08,15.371,11.759
2016-03-09,15.368,11.779000000000002
2016-03-10,15.379,12.088
2016-03-11,15.072,12.281
2016-03-14,15.241,12.214
2016-03-15,15.401,12.214
2016-03-16,15.854,12.466
2016-03-17,16.213,12.401
2016-03-18,15.396,12.394
2016-03-21,15.251,12.253
2016-03-22,15.3,12.253
2016-03-23,15.336,12.122
2016-03-24,15.35,11.970999999999998
2016-03-25,15.497,11.837
2016-03-28,15.497,11.865
2016-03-29,15.497,11.865
2016-03-30,15.469,12.021
2016-03-31,14.936,12.121
2016-04-01,14.745,12.206
2016-04-04,14.762,11.999
2016-04-05,14.657,11.999
2016-04-06,14.972,11.999
2016-04-07,15.243,11.999
2016-04-08,15.238,11.832
2016-04-11,15.068,11.789
2016-04-12,14.746,11.789
2016-04-13,14.689,12.059
2016-04-14,14.723,12.155
2016-04-15,14.57,12.126
2016-04-18,14.571,12.050999999999998
2016-04-19,14.599,12.050999999999998
2016-04-20,14.285,11.947
2016-04-21,14.203,12.1
2016-04-22,14.179,12.11
2016-04-25,14.37,12.254
2016-04-26,14.483,12.254
2016-04-27,14.485,12.182
2016-04-28,14.466,12.11
2016-04-29,14.38,11.907
2016-05-02,14.169,11.807
2016-05-03,14.185,11.807
2016-05-04,14.463,11.807
2016-05-05,14.782,12.050999999999998
2016-05-06,14.927,12.048
2016-05-09,14.961,11.996
2016-05-10,15.106,11.996
2016-05-11,15.228,12.055
2016-05-12,15.140999999999998,11.989
2016-05-13,14.991,12.13
2016-05-16,15.168,11.834
2016-05-17,15.57,11.834
2016-05-18,15.6,11.868
2016-05-19,15.884,11.858
2016-05-20,15.848,11.855
2016-05-23,15.747,11.777
2016-05-24,15.619000000000002,11.777
2016-05-25,15.625,11.783
2016-05-26,15.678,11.936
2016-05-27,15.595,12.013
2016-05-30,15.625,12.115
2016-05-31,15.771,12.115
2016-06-01,15.767,12.161
2016-06-02,15.695,12.255
2016-06-03,15.593,12.259
2016-06-06,15.58,12.337
2016-06-07,14.985,12.337
2016-06-08,14.866,12.402
2016-06-09,14.731,12.584
2016-06-10,14.825,12.435
2016-06-13,15.09,12.429
2016-06-14,15.175999999999998,12.429
2016-06-15,15.356,12.414
2016-06-16,15.229,12.424
2016-06-17,15.414,12.449000000000002
2016-06-20,15.214,12.175999999999998
2016-06-21,14.82,12.175999999999998
2016-06-22,14.675999999999998,12.267
2016-06-23,14.692,12.156
2016-06-24,14.457,12.184
2016-06-27,15.12,12.102
2016-06-28,15.326,12.102
2016-06-29,15.247,12.177
2016-06-30,14.97,12.255
2016-07-01,14.814,12.192
2016-07-04,14.575,12.354
2016-07-05,14.493,12.354
2016-07-06,14.751,12.289
2016-07-07,14.89,12.421
2016-07-08,14.66,12.479
2016-07-11,14.696,12.456
2016-07-12,14.442,12.456
2016-07-13,14.304,12.412
2016-07-14,14.333,12.488
2016-07-15,14.212,12.401
2016-07-18,14.348,12.417
2016-07-19,14.265999999999998,12.417
2016-07-20,14.327,12.323
2016-07-21,14.283,12.411
2016-07-22,14.292,12.395
2016-07-25,14.247,12.428
2016-07-26,14.274,12.428
2016-07-27,14.428,12.633
2016-07-28,14.292,12.687
2016-07-29,14.244000000000002,12.561
2016-08-01,14.155,12.685
2016-08-02,13.895,12.685
2016-08-03,13.97,12.694
2016-08-04,13.98,12.718
2016-08-05,13.739,12.657
2016-08-08,13.673,12.761
2016-08-09,13.645,12.761
2016-08-10,13.547,12.7
2016-08-11,13.276,12.726
2016-08-12,13.367,12.720999999999998
2016-08-15,13.505999999999998,12.8
2016-08-16,13.359000000000002,12.8
2016-08-17,13.238,12.795
2016-08-18,13.454,12.914
2016-08-19,13.358,12.916
2016-08-22,13.511,12.946
2016-08-23,13.587,12.946
2016-08-24,13.475,12.941
2016-08-25,14.144,13.267
2016-08-26,14.13,13.055
2016-08-29,14.05,13.117
2016-08-30,14.53,13.117
2016-08-31,14.375,13.237
2016-09-01,14.528,13.335
2016-09-02,14.67,13.386
2016-09-05,14.524,13.615
2016-09-06,14.353,13.615
2016-09-07,14.205,13.624
2016-09-08,14.028,13.915
2016-09-09,13.904000000000002,13.816
2016-09-12,14.324000000000002,13.857
2016-09-13,14.481,13.857
2016-09-14,14.298,13.569
2016-09-15,14.332,13.582
2016-09-16,14.217,13.478
2016-09-19,14.135,13.386
2016-09-20,14.03,13.386
2016-09-21,13.872,13.22
2016-09-22,13.712,13.34
2016-09-23,13.487,13.675
2016-09-26,13.587,13.998
2016-09-27,13.673,13.998
2016-09-28,13.55,13.737
2016-09-29,13.585,14.031
2016-09-30,13.79,13.907
2016-10-03,13.909,13.853
2016-10-04,13.585,13.853
2016-10-05,13.604,13.898
2016-10-06,13.745,13.59
2016-10-07,13.819,13.686
2016-10-10,13.880999999999998,13.467
2016-10-11,13.849,13.467
2016-10-12,14.263,13.261
2016-10-13,14.394,13.273
2016-10-14,14.296,13.457
2016-10-17,14.207,13.11
2016-10-18,14.238,13.11
2016-10-19,14.046,13.146
2016-10-20,13.904000000000002,13.192
2016-10-21,13.911,13.2
2016-10-24,14.032,13.525
2016-10-25,13.88,13.525
2016-10-26,13.834,13.444
2016-10-27,13.75,13.571
2016-10-28,13.857,13.743
2016-10-31,13.880999999999998,13.838
2016-11-01,13.565,13.838
2016-11-02,13.496,13.817
2016-11-03,13.377,13.765
2016-11-04,13.462,13.898
2016-11-07,13.533,13.886
2016-11-08,13.455,13.886
2016-11-09,13.347,13.948
2016-11-10,13.455,14.253
2016-11-11,13.864,14.352
2016-11-14,14.220999999999998,14.258
2016-11-15,14.388,14.258
2016-11-16,14.183,14.35
2016-11-17,14.334,14.39
2016-11-18,14.27,14.238
2016-11-21,14.375,14.205
2016-11-22,14.22,14.205
2016-11-23,14.057,13.928
2016-11-24,14.14,14.021
2016-11-25,14.228,14.065
2016-11-28,14.135,14.225
2016-11-29,13.885,14.225
2016-11-30,13.99,14.319
2016-12-01,14.001,14.452
2016-12-02,14.075,14.468
2016-12-05,14.081,14.314
2016-12-06,13.84,14.314
2016-12-07,13.613,14.427
2016-12-08,13.563,14.487
2016-12-09,13.674,14.669
2016-12-12,13.775,15.274
2016-12-13,13.726,15.274
2016-12-14,13.687,15.886
2016-12-15,13.671,15.3
2016-12-16,14.04,14.942
2016-12-19,13.975,14.999
2016-12-20,14.075,14.999
2016-12-21,14.069,15.042
2016-12-22,13.95,15.098
2016-12-23,14.057,15.134
2016-12-26,14.01,15.187
2016-12-27,14.01,15.187
2016-12-28,13.958,15.187
2016-12-29,13.897,15.249
2016-12-30,13.673,15.303
2017-01-02,13.715,15.572
2017-01-03,13.729,15.572
2017-01-04,13.754,15.572
2017-01-05,13.645,15.559
2017-01-06,13.640999999999998,15.6
2017-01-09,13.616,16.101
2017-01-10,13.706,16.101
2017-01-11,13.7,16.009
2017-01-12,13.781,16.575
2017-01-13,13.436,16.587
2017-01-16,13.515,16.567999999999998
2017-01-17,13.612,16.567999999999998
2017-01-18,13.475,16.699
2017-01-19,13.562,16.79
2017-01-20,13.598,16.665
2017-01-23,13.624,16.657
2017-01-24,13.557,16.657
2017-01-25,13.364,16.482
2017-01-26,13.273,16.512
2017-01-27,13.374,16.506
2017-01-30,13.526,16.305999999999994
2017-01-31,13.595,16.305999999999994
2017-02-01,13.43,16.019000000000002
2017-02-02,13.424,16.08
2017-02-03,13.392,16.099
2017-02-06,13.425999999999998,15.855
2017-02-07,13.296,15.855
2017-02-08,13.437,15.853
2017-02-09,13.423,16.204
2017-02-10,13.41,16.194000000000006
2017-02-13,13.347,15.853
2017-02-14,13.342,15.853
2017-02-15,13.098,15.893
2017-02-16,13.046,15.752
2017-02-17,12.94,15.733
2017-02-20,13.085,15.397
2017-02-21,13.11,15.397
2017-02-22,13.16,15.445
2017-02-23,13.105,15.281
2017-02-24,12.88,15.125
2017-02-27,12.915,15.567
2017-02-28,12.956,15.567
2017-03-01,13.014,16.032
2017-03-02,13.082,15.822
2017-03-03,13.106,15.669
2017-03-06,13.083,15.709
2017-03-07,12.995,15.613
2017-03-08,12.958,15.371
2017-03-09,13.065,15.368
2017-03-10,13.267,15.379
2017-03-13,13.264,15.072
2017-03-14,13.139,15.241
2017-03-15,13.16,15.401
2017-03-16,13.053,15.854
2017-03-17,12.705,16.213
2017-03-20,12.76,15.396
2017-03-21,12.675999999999998,15.251
2017-03-22,12.574000000000002,15.3
2017-03-23,12.595,15.336
2017-03-24,12.51,15.35
2017-03-27,12.478,15.497
2017-03-28,12.638,15.497
2017-03-29,12.94,15.497
2017-03-30,13.139,15.469
2017-03-31,12.868,14.936
2017-04-03,13.32,14.745
2017-04-04,13.555,14.762
2017-04-05,13.762,14.657
2017-04-06,13.704,14.972
2017-04-07,13.804,15.243
2017-04-10,13.814,15.238
2017-04-11,13.889,15.068
2017-04-12,13.837,14.746
2017-04-13,13.69,14.689
2017-04-14,13.528,14.723
2017-04-17,13.528,14.57
2017-04-18,13.528,14.571
2017-04-19,13.387,14.599
2017-04-20,13.297,14.285
2017-04-21,13.148,14.203
2017-04-24,13.142,14.179
2017-04-25,12.965,14.37
2017-04-26,13.045,14.483
2017-04-27,13.236,14.485
2017-04-28,13.359000000000002,14.466
2017-05-01,13.257,14.38
2017-05-02,13.257,14.169
2017-05-03,13.274,14.185
2017-05-04,13.345999999999998,14.463
2017-05-05,13.544,14.782
2017-05-08,13.585,14.927
2017-05-09,13.576,14.961
2017-05-10,13.665,15.106
2017-05-11,13.49,15.228
2017-05-12,13.366,15.140999999999998
2017-05-15,13.455,14.991
2017-05-16,13.199000000000002,15.168
2017-05-17,13.138,15.57
2017-05-18,13.091,15.6
2017-05-19,13.529000000000002,15.884
2017-05-22,13.263,15.848
2017-05-23,13.182,15.747
2017-05-24,13.204,15.619000000000002
2017-05-25,12.953,15.625
2017-05-26,12.895,15.678
2017-05-29,12.872,15.595
2017-05-30,12.948,15.625
2017-05-31,13.147,15.771
2017-06-01,13.133,15.767
2017-06-02,13.05,15.695
2017-06-05,12.871,15.593
2017-06-06,12.741,15.58
2017-06-07,12.849,14.985
2017-06-08,12.865,14.866
2017-06-09,12.867,14.731
2017-06-12,12.885,14.825
2017-06-13,12.812,15.09
2017-06-14,12.775,15.175999999999998
2017-06-15,12.738,15.356
2017-06-16,12.871,15.229
2017-06-19,12.88,15.414
2017-06-20,12.979,15.214
2017-06-21,13.102,14.82
2017-06-22,13.031,14.675999999999998
2017-06-23,13.0,14.692
2017-06-26,12.936,14.457
2017-06-27,12.88,15.12
2017-06-28,12.907,15.326
2017-06-29,13.018,15.247
2017-06-30,12.99,14.97
2017-07-03,13.074000000000002,14.814
2017-07-04,13.188,14.575
2017-07-05,13.228,14.493
2017-07-06,13.352,14.751
2017-07-07,13.48,14.89
2017-07-10,13.376,14.66
2017-07-11,13.36,14.696
2017-07-12,13.555,14.442
2017-07-13,13.395,14.304
2017-07-14,13.222,14.333
2017-07-17,13.168,14.212
2017-07-18,12.944,14.348
2017-07-19,12.935,14.265999999999998
2017-07-20,12.911,14.327
2017-07-21,12.975,14.283
2017-07-24,12.934,14.292
2017-07-25,12.957,14.247
2017-07-26,13.012,14.274
2017-07-27,13.054,14.428
2017-07-28,12.964,14.292
2017-07-31,13.028,14.244000000000002
2017-08-01,13.108,14.155
2017-08-02,13.285,13.895
2017-08-03,13.281,13.97
2017-08-04,13.291,13.98
2017-08-07,13.336,13.739
2017-08-08,13.364,13.673
2017-08-09,13.165,13.645
2017-08-10,13.481,13.547
2017-08-11,13.36,13.276
2017-08-14,13.493,13.367
2017-08-15,13.271,13.505999999999998
2017-08-16,13.326,13.359000000000002
2017-08-17,13.235,13.238
2017-08-18,13.202,13.454
2017-08-21,13.225,13.358
2017-08-22,13.205,13.511
2017-08-23,13.203,13.587
2017-08-24,13.265,13.475
2017-08-25,13.209,14.144
2017-08-28,13.168,14.13
2017-08-29,13.045,14.05
2017-08-30,12.975,14.53
2017-08-31,13.055,14.375
2017-09-01,13.071,14.528
2017-09-04,12.935,14.67
2017-09-05,12.944,14.524
2017-09-06,12.944,14.353
2017-09-07,12.904000000000002,14.205
2017-09-08,12.811,14.028
2017-09-11,12.862,13.904000000000002
2017-09-12,12.932,14.324000000000002
2017-09-13,12.972,14.481
2017-09-14,13.115,14.298
2017-09-15,13.177,14.332
2017-09-18,13.175,14.217
2017-09-19,13.215,14.135
2017-09-20,13.319,14.03
2017-09-21,13.247,13.872
2017-09-22,13.345999999999998,13.712
2017-09-25,13.24,13.487
2017-09-26,13.275,13.587
2017-09-27,13.348,13.673
2017-09-28,13.547,13.55
2017-09-29,13.515999999999998,13.585
2017-10-02,13.505,13.79
2017-10-03,13.636,13.909
2017-10-04,13.716,13.585
2017-10-05,13.56,13.604
2017-10-06,13.628,13.745
2017-10-09,13.727,13.819
2017-10-10,13.791,13.880999999999998
2017-10-11,13.688,13.849
2017-10-12,13.569,14.263
2017-10-13,13.503,14.394
2017-10-16,13.383,14.296
2017-10-17,13.316,14.207
2017-10-18,13.435,14.238
2017-10-19,13.533,14.046
2017-10-20,13.544,13.904000000000002
2017-10-23,13.684,13.911
2017-10-24,13.689,14.032
2017-10-25,13.723,13.88
2017-10-26,13.829,13.834
2017-10-27,14.242,13.75
2017-10-30,14.206,13.857
2017-10-31,14.068,13.880999999999998
2017-11-01,14.121,13.565
2017-11-02,14.116,13.496
2017-11-03,13.987,13.377
2017-11-06,14.127,13.462
2017-11-07,14.202,13.533
2017-11-08,14.172,13.455
2017-11-09,14.186,13.347
2017-11-10,14.214,13.455
2017-11-13,14.38,13.864
2017-11-14,14.558,14.220999999999998
2017-11-15,14.383,14.388
2017-11-16,14.376,14.183
2017-11-17,14.277,14.334
2017-11-20,14.013,14.27
2017-11-21,14.055,14.375
2017-11-22,14.08,14.22
2017-11-23,13.880999999999998,14.057
2017-11-24,13.877,14.14
2017-11-27,13.993,14.228
2017-11-28,13.728,14.135
2017-11-29,13.74,13.885
2017-11-30,13.677,13.99
2017-12-01,13.61,14.001
2017-12-04,13.707,14.075
2017-12-05,13.63,14.081
2017-12-06,13.512,13.84
2017-12-07,13.527,13.613
2017-12-08,13.652,13.563
2017-12-11,13.66,13.674
2017-12-12,13.616,13.775
2017-12-13,13.612,13.726
2017-12-14,13.622,13.687
2017-12-15,13.469,13.671
2017-12-18,13.367,14.04
2017-12-19,12.858,13.975
2017-12-20,12.735,14.075
2017-12-21,12.673,14.069
2017-12-22,12.720999999999998,13.95
2017-12-25,12.705,14.057
2017-12-26,12.705,14.01
2017-12-27,12.705,14.01
2017-12-28,12.451,13.958
2017-12-29,12.345,13.897
2018-01-01,12.345,13.673
2018-01-02,12.345,13.715
2018-01-03,12.35,13.729
2018-01-04,12.38,13.754
2018-01-05,12.307,13.645
2018-01-08,12.361,13.640999999999998
2018-01-09,12.438,13.616
2018-01-10,12.348,13.706
2018-01-11,12.442,13.7
2018-01-12,12.461,13.781
2018-01-15,12.398,13.436
2018-01-16,12.302,13.515
2018-01-17,12.262,13.612
2018-01-18,12.335,13.475
2018-01-19,12.263,13.562
2018-01-22,12.203,13.598
2018-01-23,12.1,13.624
2018-01-24,12.128,13.557
2018-01-25,11.966,13.364
2018-01-26,11.897,13.273
2018-01-29,11.890999999999998,13.374
2018-01-30,11.977,13.526
2018-01-31,11.914,13.595
2018-02-01,11.866,13.43
2018-02-02,11.898,13.424
2018-02-05,11.974,13.392
2018-02-06,12.029000000000002,13.425999999999998
2018-02-07,12.063,13.296
2018-02-08,11.966,13.437
2018-02-09,12.08,13.423
2018-02-12,12.121,13.41
2018-02-13,11.964,13.347
2018-02-14,11.982,13.342
2018-02-15,11.819,13.098
2018-02-16,11.655,13.046
2018-02-19,11.66,12.94
2018-02-20,11.653,13.085
2018-02-21,11.744000000000002,13.11
2018-02-22,11.645,13.16
2018-02-23,11.717,13.105
2018-02-26,11.565,12.88
2018-02-27,11.593,12.915
2018-02-28,11.656,12.956
2018-03-01,11.764,13.014
2018-03-02,11.93,13.082
2018-03-05,11.945,13.106
2018-03-06,11.878,13.083
2018-03-07,11.719,12.995
2018-03-08,11.905,12.958
