Date,HKD,YTD
2005-06-10,7.7816,7.7958
2005-06-13,7.7787,7.7975
2005-06-14,7.7773,7.794
2005-06-15,7.7749,7.7971
2005-06-16,7.7748,7.7978
2005-06-17,7.7759,7.7981
2005-06-20,7.7741,7.7982
2005-06-21,7.7746,7.7988
2005-06-22,7.7737,7.7991
2005-06-23,7.7683,7.7996
2005-06-24,7.7701,7.7989
2005-06-27,7.7708,7.7979
2005-06-28,7.7711,7.7984
2005-06-29,7.7705,7.7979
2005-06-30,7.7732,7.8001
2005-07-01,7.7729,7.7995
2005-07-04,7.7711,7.7997
2005-07-05,7.7738,7.7998
2005-07-06,7.7739,7.7996
2005-07-07,7.7733,7.7997
2005-07-08,7.7729,7.7999
2005-07-11,7.7748,7.7993
2005-07-12,7.7788,7.7995
2005-07-13,7.7768,7.7997
2005-07-14,7.7774,7.7998
2005-07-15,7.7779,7.802
2005-07-18,7.7734,7.7997
2005-07-19,7.7763,7.8
2005-07-20,7.7777,7.8
2005-07-21,7.7787,7.7998
2005-07-22,7.7689,7.7999
2005-07-25,7.7728,7.8
2005-07-26,7.7738,7.7999
2005-07-27,7.7776,7.8
2005-07-28,7.7782,7.7998
2005-07-29,7.7761,7.7998
2005-08-01,7.7723,7.7997
2005-08-02,7.7733,7.7998
2005-08-03,7.7728,7.7998
2005-08-04,7.7727,7.7999
2005-08-05,7.7739,7.7998
2005-08-08,7.7718,7.7998
2005-08-09,7.7716,7.7985
2005-08-10,7.7721,7.7985
2005-08-11,7.7698,7.7993
2005-08-12,7.769,7.7992
2005-08-15,7.769,7.8004
2005-08-16,7.7685,7.7995
2005-08-17,7.771,7.7994
2005-08-18,7.7712,7.7999
2005-08-19,7.7697,7.7999
2005-08-22,7.7717,7.7996
2005-08-23,7.7712,7.7995
2005-08-24,7.7736,7.7998
2005-08-25,7.7737,7.7997
2005-08-26,7.7718,7.8
2005-08-29,7.7693,7.8
2005-08-30,7.7696,7.8
2005-08-31,7.771,7.8
2005-09-01,7.7727,7.8
2005-09-02,7.7707,7.8
2005-09-05,7.7677,7.7981
2005-09-06,7.7673,7.7992
2005-09-07,7.7682,7.8
2005-09-08,7.7674,7.7995
2005-09-09,7.7664,7.7996
2005-09-12,7.7659,7.7993
2005-09-13,7.7613,7.7999
2005-09-14,7.7621,7.7997
2005-09-15,7.7599,7.7977
2005-09-16,7.7591,7.8
2005-09-19,7.7602,7.7996
2005-09-20,7.7617,7.7996
2005-09-21,7.7618,7.7999
2005-09-22,7.7615,7.7997
2005-09-23,7.7599,7.7995
2005-09-26,7.7585,7.7989
2005-09-27,7.7575,7.7988
2005-09-28,7.7575,7.7997
2005-09-29,7.7592,7.7994
2005-09-30,7.7584,7.798999999999999
2005-10-03,7.7572,7.7964
2005-10-04,7.7576,7.7971
2005-10-05,7.7572,7.7985
2005-10-06,7.7564,7.7975
2005-10-07,7.7554,7.7984
2005-10-10,7.7553,7.7973
2005-10-11,7.7581,7.7903
2005-10-12,7.7573,7.7887
2005-10-13,7.7587,7.7923
2005-10-14,7.7576,7.7941
2005-10-17,7.7571,7.7913
2005-10-18,7.7574,7.7877
2005-10-19,7.7589,7.7908
2005-10-20,7.7592,7.789
2005-10-21,7.7591,7.7871
2005-10-24,7.7572,7.7862
2005-10-25,7.756,7.7866
2005-10-26,7.7553,7.7772
2005-10-27,7.7542,7.7808
2005-10-28,7.7542,7.7773
2005-10-31,7.7533,7.7822
2005-11-01,7.7524,7.7831
2005-11-02,7.7521,7.7794
2005-11-03,7.7528,7.7818
2005-11-04,7.7525,7.782
2005-11-07,7.752999999999999,7.7777
2005-11-08,7.7531,7.775
2005-11-09,7.7543,7.7766
2005-11-10,7.7572,7.7755
2005-11-11,7.7557,7.7799
2005-11-14,7.7554,7.7843
2005-11-15,7.7573,7.7765
2005-11-16,7.7565,7.7754
2005-11-17,7.7558,7.7743
2005-11-18,7.7536,7.7737
2005-11-21,7.7536,7.7779
2005-11-22,7.7538,7.7765
2005-11-23,7.7537,7.7741
2005-11-24,7.7531,7.7768
2005-11-25,7.7536,7.7727
2005-11-28,7.7545,7.7719
2005-11-29,7.7544,7.7731
2005-11-30,7.7538,7.7761
2005-12-01,7.7545,7.7744
2005-12-02,7.755,7.7749
2005-12-05,7.7552,7.773
2005-12-06,7.7541,7.7729
2005-12-07,7.7541,7.7707
2005-12-08,7.7546,7.7713
2005-12-09,7.7542,7.7699
2005-12-12,7.7543,7.7775
2005-12-13,7.7542,7.7758
2005-12-14,7.7535,7.7759
2005-12-15,7.7534,7.775
2005-12-16,7.7526,7.7748
2005-12-19,7.7526,7.7748
2005-12-20,7.7524,7.7797
2005-12-21,7.7525,7.7799
2005-12-22,7.7524,7.7796
2005-12-23,7.7527,7.7809
2005-12-26,7.7532,7.7817
2005-12-27,7.7532,7.7839
2005-12-28,7.7531,7.7837
2005-12-29,7.7531,7.7731
2005-12-30,7.7532,7.7792
2006-01-02,7.754,7.7764
2006-01-03,7.7551,7.7733
2006-01-04,7.7542,7.7782
2006-01-05,7.754,7.7845
2006-01-06,7.7536,7.7896
2006-01-09,7.7536,7.7941
2006-01-10,7.7521,7.7894
2006-01-11,7.7513,7.7952
2006-01-12,7.7517,7.7973
2006-01-13,7.7512,7.7966
2006-01-16,7.7511,7.794
2006-01-17,7.7536,7.7954
2006-01-18,7.7541,7.7975
2006-01-19,7.7541,7.7986
2006-01-20,7.7541,7.7987
2006-01-23,7.7556,7.7992
2006-01-24,7.7549,7.7991
2006-01-25,7.7555,7.7987
2006-01-26,7.7568,7.7988
2006-01-27,7.7561,7.7993
2006-01-30,7.7562,7.798999999999999
2006-01-31,7.7575,7.798999999999999
2006-02-01,7.7566,7.7998
2006-02-02,7.7583,7.8
2006-02-03,7.7577,7.7996
2006-02-06,7.7576,7.8002
2006-02-07,7.7583,7.798999999999999
2006-02-08,7.758999999999999,7.7998
2006-02-09,7.762,7.7998
2006-02-10,7.7617,7.7998
2006-02-13,7.758999999999999,7.7998
2006-02-14,7.7605,7.8001
2006-02-15,7.7608,7.7998
2006-02-16,7.7615,7.7996
2006-02-17,7.7606,7.7998
2006-02-20,7.7609,7.8
2006-02-21,7.7609,7.7997
2006-02-22,7.7619,7.7993
2006-02-23,7.7615,7.7988
2006-02-24,7.7591,7.7997
2006-02-27,7.7591,7.7994
2006-02-28,7.7588,7.7995
2006-03-01,7.7586,7.7997
2006-03-02,7.757999999999999,7.7996
2006-03-03,7.7582,7.7994
2006-03-06,7.7586,7.7998
2006-03-07,7.7596,7.8002
2006-03-08,7.7614,7.7995
2006-03-09,7.7614,7.8001
2006-03-10,7.7612,7.8001
2006-03-13,7.7617,7.7992
2006-03-14,7.7598,7.7996
2006-03-15,7.7585,7.7999
2006-03-16,7.758999999999999,7.8002
2006-03-17,7.7577,7.7993
2006-03-20,7.7578,7.8001
2006-03-21,7.7588,7.797999999999999
2006-03-22,7.7597,7.7998
2006-03-23,7.76,7.7996
2006-03-24,7.7594,7.8
2006-03-27,7.7596,7.8
2006-03-28,7.7598,7.8
2006-03-29,7.7597,7.8
2006-03-30,7.7604,7.7998
2006-03-31,7.7604,7.7996
2006-04-03,7.7597,7.7993
2006-04-04,7.7602,7.7984
2006-04-05,7.76,7.7994
2006-04-06,7.7593,7.7997
2006-04-07,7.758999999999999,7.7994
2006-04-10,7.7567,7.7993
2006-04-11,7.7573,7.7993
2006-04-12,7.7591,7.7997
2006-04-13,7.7577,7.798999999999999
2006-04-14,7.7577,7.7991
2006-04-17,7.7577,7.7989
2006-04-18,7.7577,7.7984
2006-04-19,7.7562,7.798999999999999
2006-04-20,7.7544,7.7993
2006-04-21,7.7549,7.7998
2006-04-24,7.7549,7.7991
2006-04-25,7.7535,7.7954
2006-04-26,7.7536,7.7973
2006-04-27,7.7549,7.7991
2006-04-28,7.7547,7.7988
2006-05-01,7.7534,7.7993
2006-05-02,7.7534,7.7966
2006-05-03,7.7542,7.7968
2006-05-04,7.7531,7.7964
2006-05-05,7.7528,7.7912
2006-05-08,7.7524,7.7937
2006-05-09,7.7512,7.7933
2006-05-10,7.7523,7.7973
2006-05-11,7.7523,7.7984
2006-05-12,7.7535,7.7977
2006-05-15,7.7536,7.7975
2006-05-16,7.7531,7.7988
2006-05-17,7.7534,7.7991
2006-05-18,7.7537,7.7993
2006-05-19,7.7543,7.7961
2006-05-22,7.7555,7.7913
2006-05-23,7.7542,7.7912
2006-05-24,7.755,7.7875
2006-05-25,7.7556,7.7789
2006-05-26,7.7559,7.7818
2006-05-29,7.7562,7.7808
2006-05-30,7.7565,7.7781
2006-05-31,7.7576,7.7794
2006-06-01,7.7577,7.7793
2006-06-02,7.7578,7.784
2006-06-05,7.7584,7.7831
2006-06-06,7.7589,7.782999999999999
2006-06-07,7.7597,7.7823
2006-06-08,7.7614,7.7809
2006-06-09,7.7622,7.7810000000000015
2006-06-12,7.761,7.7816
2006-06-13,7.7615,7.7787
2006-06-14,7.7631,7.7773
2006-06-15,7.7623,7.7749
2006-06-16,7.7615,7.7748
2006-06-19,7.7635,7.7759
2006-06-20,7.7661,7.7741
2006-06-21,7.7664,7.7746
2006-06-22,7.7669,7.7737
2006-06-23,7.766,7.7683
2006-06-26,7.7682,7.7701
2006-06-27,7.7668,7.7708
2006-06-28,7.7668,7.7711
2006-06-29,7.7678,7.7705
2006-06-30,7.7681,7.7732
2006-07-03,7.7672,7.7729
2006-07-04,7.7674,7.7711
2006-07-05,7.768,7.7738
2006-07-06,7.7712,7.7739
2006-07-07,7.7708,7.7733
2006-07-10,7.7696,7.7729
2006-07-11,7.7707,7.7748
2006-07-12,7.7734,7.7788
2006-07-13,7.7765,7.7768
2006-07-14,7.7764,7.7774
2006-07-17,7.7762,7.7779
2006-07-18,7.7755,7.7734
2006-07-19,7.7742,7.7763
2006-07-20,7.7759,7.7777
2006-07-21,7.776,7.7787
2006-07-24,7.7755,7.7689
2006-07-25,7.7777,7.7728
2006-07-26,7.7775,7.7738
2006-07-27,7.7778,7.7776
2006-07-28,7.7733,7.7782
2006-07-31,7.7742,7.7761
2006-08-01,7.7713,7.7723
2006-08-02,7.7729,7.7733
2006-08-03,7.7736,7.7728
2006-08-04,7.7736,7.7727
2006-08-07,7.7739,7.7739
2006-08-08,7.7756,7.7718
2006-08-09,7.7762,7.7716
2006-08-10,7.777,7.7721
2006-08-11,7.7762,7.7698
2006-08-14,7.7771,7.769
2006-08-15,7.7791,7.769
2006-08-16,7.7794,7.7685
2006-08-17,7.7781,7.771
2006-08-18,7.7754,7.7712
2006-08-21,7.7741,7.7697
2006-08-22,7.7754,7.7717
2006-08-23,7.7765,7.7712
2006-08-24,7.7778,7.7736
2006-08-25,7.7772,7.7737
2006-08-28,7.7793,7.7718
2006-08-29,7.7789,7.7693
2006-08-30,7.7773,7.7696
2006-08-31,7.7779,7.771
2006-09-01,7.7772,7.7727
2006-09-04,7.7783,7.7707
2006-09-05,7.7777,7.7677
2006-09-06,7.7775,7.7673
2006-09-07,7.7775,7.7682
2006-09-08,7.7768,7.7674
2006-09-11,7.7777,7.7664
2006-09-12,7.7795,7.7659
2006-09-13,7.7792,7.7613
2006-09-14,7.7807,7.7621
2006-09-15,7.7822,7.7599
2006-09-18,7.7824,7.7591
2006-09-19,7.7843,7.7602
2006-09-20,7.7862,7.7617
2006-09-21,7.7857,7.7618
2006-09-22,7.7835,7.7615
2006-09-25,7.7835,7.7599
2006-09-26,7.7843,7.7585
2006-09-27,7.7867,7.7575
2006-09-28,7.7881,7.7575
2006-09-29,7.7894,7.7592
2006-10-02,7.7915,7.7584
2006-10-03,7.791,7.7572
2006-10-04,7.7913,7.7576
2006-10-05,7.7922,7.7572
2006-10-06,7.787000000000001,7.7564
2006-10-09,7.7844,7.7554
2006-10-10,7.7893,7.7553
2006-10-11,7.7933,7.7581
2006-10-12,7.7931,7.7573
2006-10-13,7.792000000000002,7.7587
2006-10-16,7.7872,7.7576
2006-10-17,7.7836,7.7571
2006-10-18,7.7815,7.7574
2006-10-19,7.7844,7.7589
2006-10-20,7.7881,7.7592
2006-10-23,7.7859,7.7591
2006-10-24,7.7847,7.7572
2006-10-25,7.782,7.756
2006-10-26,7.7826,7.7553
2006-10-27,7.7812,7.7542
2006-10-30,7.782,7.7542
2006-10-31,7.774,7.7533
2006-11-01,7.7793,7.7524
2006-11-02,7.7786,7.7521
2006-11-03,7.7774,7.7528
2006-11-06,7.7772,7.7525
2006-11-07,7.782,7.752999999999999
2006-11-08,7.785,7.7531
2006-11-09,7.7845,7.7543
2006-11-10,7.7847,7.7572
2006-11-13,7.7837,7.7557
2006-11-14,7.7853,7.7554
2006-11-15,7.7852,7.7573
2006-11-16,7.7867,7.7565
2006-11-17,7.7862,7.7558
2006-11-20,7.7881,7.7536
2006-11-21,7.787000000000001,7.7536
2006-11-22,7.7864,7.7538
2006-11-23,7.7867,7.7537
2006-11-24,7.7835,7.7531
2006-11-27,7.7779,7.7536
2006-11-28,7.7757,7.7545
2006-11-29,7.7752,7.7544
2006-11-30,7.7753,7.7538
2006-12-01,7.778,7.7545
2006-12-04,7.7756,7.755
2006-12-05,7.7729,7.7552
2006-12-06,7.7714,7.7541
2006-12-07,7.7693,7.7541
2006-12-08,7.7672,7.7546
2006-12-11,7.7719,7.7542
2006-12-12,7.7726,7.7543
2006-12-13,7.7726,7.7542
2006-12-14,7.7716,7.7535
2006-12-15,7.7714,7.7534
2006-12-18,7.7735,7.7526
2006-12-19,7.774,7.7526
2006-12-20,7.7747,7.7524
2006-12-21,7.7747,7.7525
2006-12-22,7.7751,7.7524
2006-12-25,7.7767,7.7527
2006-12-26,7.7767,7.7532
2006-12-27,7.7767,7.7532
2006-12-28,7.7757,7.7531
2006-12-29,7.7727,7.7531
2007-01-01,7.776,7.7532
2007-01-02,7.776,7.754
2007-01-03,7.7822,7.7551
2007-01-04,7.7863,7.7542
2007-01-05,7.7888,7.754
2007-01-08,7.7889,7.7536
2007-01-09,7.7933,7.7536
2007-01-10,7.7969,7.7521
2007-01-11,7.797999999999999,7.7513
2007-01-12,7.7981,7.7517
2007-01-15,7.7988,7.7512
2007-01-16,7.7992,7.7511
2007-01-17,7.7997,7.7536
2007-01-18,7.8039,7.7541
2007-01-19,7.8092,7.7541
2007-01-22,7.8114,7.7541
2007-01-23,7.8015,7.7556
2007-01-24,7.7983,7.7549
2007-01-25,7.8032,7.7555
2007-01-26,7.8063,7.7568
2007-01-29,7.8087,7.7561
2007-01-30,7.8113,7.7562
2007-01-31,7.8099,7.7575
2007-02-01,7.8069,7.7566
2007-02-02,7.8041,7.7583
2007-02-05,7.8072,7.7577
2007-02-06,7.8081,7.7576
2007-02-07,7.8086,7.7583
2007-02-08,7.8124,7.758999999999999
2007-02-09,7.8154,7.762
2007-02-12,7.8143,7.7617
2007-02-13,7.8134,7.758999999999999
2007-02-14,7.8145,7.7605
2007-02-15,7.813,7.7608
2007-02-16,7.8092,7.7615
2007-02-19,7.8139,7.7606
2007-02-20,7.813,7.7609
2007-02-21,7.8136,7.7609
2007-02-22,7.8136,7.7619
2007-02-23,7.8117,7.7615
2007-02-26,7.8095,7.7591
2007-02-27,7.81,7.7591
2007-02-28,7.8141,7.7588
2007-03-01,7.8117,7.7586
2007-03-02,7.8117,7.757999999999999
2007-03-05,7.8136,7.7582
2007-03-06,7.8147,7.7586
2007-03-07,7.8145,7.7596
2007-03-08,7.8173,7.7614
2007-03-09,7.8155,7.7614
2007-03-12,7.8145,7.7612
2007-03-13,7.8147,7.7617
2007-03-14,7.8151,7.7598
2007-03-15,7.8154,7.7585
2007-03-16,7.8119,7.758999999999999
2007-03-19,7.8109,7.7577
2007-03-20,7.8133,7.7578
2007-03-21,7.8129,7.7588
2007-03-22,7.8109,7.7597
2007-03-23,7.8092,7.76
2007-03-26,7.8112,7.7594
2007-03-27,7.8138,7.7596
2007-03-28,7.8137,7.7598
2007-03-29,7.8132,7.7597
2007-03-30,7.8131,7.7604
2007-04-02,7.8142,7.7604
2007-04-03,7.8154,7.7597
2007-04-04,7.8148,7.7602
2007-04-05,7.8161,7.76
2007-04-06,7.8157,7.7593
2007-04-09,7.8157,7.758999999999999
2007-04-10,7.8157,7.7567
2007-04-11,7.8132,7.7573
2007-04-12,7.8134,7.7591
2007-04-13,7.8147,7.7577
2007-04-16,7.8133,7.7577
2007-04-17,7.8133,7.7577
2007-04-18,7.8116,7.7577
2007-04-19,7.8103,7.7562
2007-04-20,7.8134,7.7544
2007-04-23,7.8142,7.7549
2007-04-24,7.8152,7.7549
2007-04-25,7.8155,7.7535
2007-04-26,7.8174,7.7536
2007-04-27,7.8214,7.7549
2007-04-30,7.8209,7.7547
2007-05-01,7.8207,7.7534
2007-05-02,7.8207,7.7534
2007-05-03,7.8201,7.7542
2007-05-04,7.8212,7.7531
2007-05-07,7.8217,7.7528
2007-05-08,7.8171,7.7524
2007-05-09,7.8197,7.7512
2007-05-10,7.819,7.7523
2007-05-11,7.8207,7.7523
2007-05-14,7.82,7.7535
2007-05-15,7.8124,7.7536
2007-05-16,7.8143,7.7531
2007-05-17,7.8179,7.7534
2007-05-18,7.8204,7.7537
2007-05-21,7.8207,7.7543
2007-05-22,7.8213,7.7555
2007-05-23,7.8237,7.7542
2007-05-24,7.8236,7.755
2007-05-25,7.8235,7.7556
2007-05-28,7.8231,7.7559
2007-05-29,7.8198,7.7562
2007-05-30,7.8185,7.7565
2007-05-31,7.8048,7.7576
2007-06-01,7.8094,7.7577
2007-06-04,7.8096,7.7578
2007-06-05,7.8045,7.7584
2007-06-06,7.8074,7.7589
2007-06-07,7.8117,7.7597
2007-06-08,7.8144,7.7614
2007-06-11,7.8156,7.7622
2007-06-12,7.8136,7.761
2007-06-13,7.8157,7.7615
2007-06-14,7.8144,7.7631
2007-06-15,7.8172,7.7623
2007-06-18,7.8188,7.7615
2007-06-19,7.8178,7.7635
2007-06-20,7.8184,7.7661
2007-06-21,7.8141,7.7664
2007-06-22,7.8122,7.7669
2007-06-25,7.8149,7.766
2007-06-26,7.8129,7.7682
2007-06-27,7.8128,7.7668
2007-06-28,7.8152,7.7668
2007-06-29,7.8161,7.7678
2007-07-02,7.8171,7.7681
2007-07-03,7.8172,7.7672
2007-07-04,7.8127,7.7674
2007-07-05,7.8125,7.768
2007-07-06,7.8152,7.7712
2007-07-09,7.8177,7.7708
2007-07-10,7.8173,7.7696
2007-07-11,7.8165,7.7707
2007-07-12,7.8165,7.7734
2007-07-13,7.8162,7.7765
2007-07-16,7.8189,7.7764
2007-07-17,7.8195,7.7762
2007-07-18,7.8193,7.7755
2007-07-19,7.8213,7.7742
2007-07-20,7.8205,7.7759
2007-07-23,7.8208,7.776
2007-07-24,7.8214,7.7755
2007-07-25,7.8212,7.7777
2007-07-26,7.8236,7.7775
2007-07-27,7.8247,7.7778
2007-07-30,7.8229,7.7733
2007-07-31,7.8249,7.7742
2007-08-01,7.8252,7.7713
2007-08-02,7.8299,7.7729
2007-08-03,7.8293,7.7736
2007-08-06,7.829,7.7736
2007-08-07,7.8289,7.7739
2007-08-08,7.8295,7.7756
2007-08-09,7.8288,7.7762
2007-08-10,7.8236,7.777
2007-08-13,7.819,7.7762
2007-08-14,7.8229,7.7771
2007-08-15,7.8221,7.7791
2007-08-16,7.8176,7.7794
2007-08-17,7.8172,7.7781
2007-08-20,7.8103,7.7754
2007-08-21,7.8161,7.7741
2007-08-22,7.8117,7.7754
2007-08-23,7.807,7.7765
2007-08-24,7.8135,7.7778
2007-08-27,7.8024,7.7772
2007-08-28,7.8049,7.7793
2007-08-29,7.8001,7.7789
2007-08-30,7.8006,7.7773
2007-08-31,7.7987,7.7779
2007-09-03,7.7979,7.7772
2007-09-04,7.7942,7.7783
2007-09-05,7.796,7.7777
2007-09-06,7.7936,7.7775
2007-09-07,7.7906,7.7775
2007-09-10,7.7869,7.7768
2007-09-11,7.7804,7.7777
2007-09-12,7.7843,7.7795
2007-09-13,7.7883,7.7792
2007-09-14,7.7902,7.7807
2007-09-17,7.7886,7.7822
2007-09-18,7.7884,7.7824
2007-09-19,7.7876,7.7843
2007-09-20,7.7882,7.7862
2007-09-21,7.7833,7.7857
2007-09-24,7.7835,7.7835
2007-09-25,7.7765,7.7835
2007-09-26,7.7676,7.7843
2007-09-27,7.7674,7.7867
2007-09-28,7.7581,7.7881
2007-10-01,7.7622,7.7894
2007-10-02,7.7698,7.7915
2007-10-03,7.7621,7.791
2007-10-04,7.7577,7.7913
2007-10-05,7.7568,7.7922
2007-10-08,7.7561,7.787000000000001
2007-10-09,7.7592,7.7844
2007-10-10,7.7595,7.7893
2007-10-11,7.7570000000000014,7.7933
2007-10-12,7.7541,7.7931
2007-10-15,7.7535,7.792000000000002
2007-10-16,7.752000000000002,7.7872
2007-10-17,7.7541,7.7836
2007-10-18,7.7535,7.7815
2007-10-19,7.7509,7.7844
2007-10-22,7.7513,7.7881
2007-10-23,7.751,7.7859
2007-10-24,7.7508,7.7847
2007-10-25,7.7519,7.782
2007-10-26,7.7511,7.7826
2007-10-29,7.751,7.7812
2007-10-30,7.7507,7.782
2007-10-31,7.7504,7.774
2007-11-01,7.7504,7.7793
2007-11-02,7.7577,7.7786
2007-11-05,7.7581,7.7774
2007-11-06,7.7644,7.7772
2007-11-07,7.7631,7.782
2007-11-08,7.7686,7.785
2007-11-09,7.7663,7.7845
2007-11-12,7.7777,7.7847
2007-11-13,7.7865,7.7837
2007-11-14,7.7846,7.7853
2007-11-15,7.7891,7.7852
2007-11-16,7.7847,7.7867
2007-11-19,7.7865,7.7862
2007-11-20,7.7849,7.7881
2007-11-21,7.7822,7.787000000000001
2007-11-22,7.7798,7.7864
2007-11-23,7.7794,7.7867
2007-11-26,7.7791,7.7835
2007-11-27,7.7791,7.7779
2007-11-28,7.7841,7.7757
2007-11-29,7.786,7.7752
2007-11-30,7.7879999999999985,7.7753
2007-12-03,7.7874,7.778
2007-12-04,7.7888,7.7756
2007-12-05,7.7898,7.7729
2007-12-06,7.7955,7.7714
2007-12-07,7.7958,7.7693
2007-12-10,7.7958,7.7672
2007-12-11,7.7973,7.7719
2007-12-12,7.7985,7.7726
2007-12-13,7.7983,7.7726
2007-12-14,7.7968,7.7716
2007-12-17,7.7979,7.7714
2007-12-18,7.7982,7.7735
2007-12-19,7.8011,7.774
2007-12-20,7.8019,7.7747
2007-12-21,7.8019,7.7747
2007-12-24,7.8011,7.7751
2007-12-25,7.8046,7.7767
2007-12-26,7.8046,7.7767
2007-12-27,7.8046,7.7767
2007-12-28,7.7997,7.7757
2007-12-31,7.8015,7.7727
2008-01-01,7.7984,7.776
2008-01-02,7.7984,7.776
2008-01-03,7.8111,7.7822
2008-01-04,7.8032,7.7863
2008-01-07,7.8,7.7888
2008-01-08,7.8014,7.7889
2008-01-09,7.8021,7.7933
2008-01-10,7.8059,7.7969
2008-01-11,7.8045,7.797999999999999
2008-01-14,7.8029,7.7981
2008-01-15,7.8026,7.7988
2008-01-16,7.7973,7.7992
2008-01-17,7.7975,7.7997
2008-01-18,7.8034,7.8039
2008-01-21,7.8063,7.8092
2008-01-22,7.8118,7.8114
2008-01-23,7.8094,7.8015
2008-01-24,7.8071,7.7983
2008-01-25,7.8067,7.8032
2008-01-28,7.8109,7.8063
2008-01-29,7.8062,7.8087
2008-01-30,7.8048,7.8113
2008-01-31,7.8022,7.8099
2008-02-01,7.7976,7.8069
2008-02-04,7.7970000000000015,7.8041
2008-02-05,7.8009,7.8072
2008-02-06,7.7996,7.8081
2008-02-07,7.7997,7.8086
2008-02-08,7.8036,7.8124
2008-02-11,7.8013,7.8154
2008-02-12,7.7967,7.8143
2008-02-13,7.7975,7.8134
2008-02-14,7.8006,7.8145
2008-02-15,7.8005,7.813
2008-02-18,7.7995,7.8092
2008-02-19,7.8013,7.8139
2008-02-20,7.8008,7.813
2008-02-21,7.8016,7.8136
2008-02-22,7.7999,7.8136
2008-02-25,7.7957,7.8117
2008-02-26,7.7971,7.8095
2008-02-27,7.7948,7.81
2008-02-28,7.7872,7.8141
2008-02-29,7.7859,7.8141
2008-03-03,7.782,7.8117
2008-03-04,7.7833,7.8117
2008-03-05,7.7838,7.8136
2008-03-06,7.7889,7.8147
2008-03-07,7.7877,7.8145
2008-03-10,7.7849,7.8155
2008-03-11,7.7888,7.8155
2008-03-12,7.7892,7.8145
2008-03-13,7.7883,7.8147
2008-03-14,7.7846,7.8151
2008-03-17,7.7823,7.8119
2008-03-18,7.7705,7.8119
2008-03-19,7.77,7.8109
2008-03-20,7.774,7.8133
2008-03-21,7.7793,7.8129
2008-03-24,7.7793,7.8092
2008-03-25,7.7793,7.8092
2008-03-26,7.7802,7.8112
2008-03-27,7.7817,7.8138
2008-03-28,7.7816,7.8137
2008-03-31,7.7823,7.8131
2008-04-01,7.784,7.8131
2008-04-02,7.7874,7.8142
2008-04-03,7.7885,7.8154
2008-04-04,7.7921,7.8148
2008-04-07,7.7916,7.8157
2008-04-08,7.7907,7.8157
2008-04-09,7.7902,7.8157
2008-04-10,7.7903,7.8157
2008-04-11,7.7883,7.8132
2008-04-14,7.7888,7.8147
2008-04-15,7.7919,7.8147
2008-04-16,7.7938,7.8133
2008-04-17,7.7938,7.8133
2008-04-18,7.792999999999998,7.8116
2008-04-21,7.7934,7.8134
2008-04-22,7.7966,7.8134
2008-04-23,7.7955,7.8142
2008-04-24,7.7949,7.8152
2008-04-25,7.7925,7.8155
2008-04-28,7.7943,7.8214
2008-04-29,7.7899,7.8214
2008-04-30,7.792000000000002,7.8209
2008-05-01,7.7947,7.8207
2008-05-02,7.7947,7.8207
2008-05-05,7.7953,7.8212
2008-05-06,7.795,7.8212
2008-05-07,7.7943,7.8217
2008-05-08,7.7952,7.8171
2008-05-09,7.795,7.8197
2008-05-12,7.7966,7.8207
2008-05-13,7.7965,7.8207
2008-05-14,7.7975,7.82
2008-05-15,7.8004,7.8124
2008-05-16,7.8002,7.8143
2008-05-19,7.8004,7.8204
2008-05-20,7.8006,7.8204
2008-05-21,7.8004,7.8207
2008-05-22,7.8011,7.8213
2008-05-23,7.8007,7.8237
2008-05-26,7.8027,7.8235
2008-05-27,7.8034,7.8235
2008-05-28,7.8058,7.8231
2008-05-29,7.8039999999999985,7.8198
2008-05-30,7.8039999999999985,7.8185
2008-06-02,7.8056,7.8094
2008-06-03,7.8043,7.8094
2008-06-04,7.8048,7.8096
2008-06-05,7.8074,7.8045
2008-06-06,7.8087,7.8074
2008-06-09,7.8092,7.8144
2008-06-10,7.8085,7.8144
2008-06-11,7.8095,7.8156
2008-06-12,7.8099,7.8136
2008-06-13,7.8089,7.8157
2008-06-16,7.8136,7.8172
2008-06-17,7.8123,7.8172
2008-06-18,7.809,7.8188
2008-06-19,7.8055,7.8178
2008-06-20,7.8089,7.8184
2008-06-23,7.8059,7.8122
2008-06-24,7.8075,7.8122
2008-06-25,7.807,7.8149
2008-06-26,7.8063,7.8129
2008-06-27,7.805,7.8128
2008-06-30,7.8016,7.8161
2008-07-01,7.7988,7.8161
2008-07-02,7.7984,7.8171
2008-07-03,7.7989,7.8172
2008-07-04,7.7979,7.8127
2008-07-07,7.7978,7.8152
2008-07-08,7.8008,7.8152
2008-07-09,7.8001,7.8177
2008-07-10,7.8021,7.8173
2008-07-11,7.8018,7.8165
2008-07-14,7.8036,7.8162
2008-07-15,7.8034,7.8162
2008-07-16,7.7986,7.8189
2008-07-17,7.798999999999999,7.8195
2008-07-18,7.7973,7.8193
2008-07-21,7.7984,7.8205
2008-07-22,7.797999999999999,7.8205
2008-07-23,7.7970000000000015,7.8208
2008-07-24,7.8013,7.8214
2008-07-25,7.7993,7.8212
2008-07-28,7.7984,7.8247
2008-07-29,7.8013,7.8247
2008-07-30,7.8013,7.8229
2008-07-31,7.8036,7.8249
2008-08-01,7.8028,7.8252
