Date,CZK,YTD
2002-08-14,31.935,37.701
2002-08-15,31.843000000000004,37.779
2002-08-16,32.021,37.196
2002-08-19,31.718000000000004,37.152
2002-08-20,31.595,37.231
2002-08-21,31.327,37.253
2002-08-22,31.569000000000006,37.333
2002-08-23,31.766,37.26300000000001
2002-08-26,31.835,37.646
2002-08-27,31.534,37.56800000000001
2002-08-28,31.402,37.604
2002-08-29,31.21,37.81
2002-08-30,31.038,37.503
2002-09-02,30.961,37.649
2002-09-03,30.806,37.478
2002-09-04,30.632,37.717
2002-09-05,30.555,38.067
2002-09-06,30.403,38.415
2002-09-09,30.437,38.523
2002-09-10,30.659,38.153
2002-09-11,30.638,37.751
2002-09-12,30.559,38.041
2002-09-13,30.596,37.772
2002-09-16,30.69,37.663
2002-09-17,31.34,37.051
2002-09-18,31.485,36.973
2002-09-19,31.064,37.089
2002-09-20,30.67,37.02
2002-09-23,30.61,36.986
2002-09-24,30.732,37.258
2002-09-25,30.822,37.358
2002-09-26,31.089,37.228
2002-09-27,30.953000000000007,36.886
2002-09-30,30.987,36.846
2002-10-01,30.715,37.139
2002-10-02,30.813,37.052
2002-10-03,30.872,36.575
2002-10-04,30.701,36.521
2002-10-07,30.748,36.94
2002-10-08,30.88,36.71
2002-10-09,30.957,36.629
2002-10-10,31.231,36.596
2002-10-11,31.005,36.783
2002-10-14,31.176,37.03
2002-10-15,31.138,37.087
2002-10-16,31.371,36.781
2002-10-17,31.518,36.953
2002-10-18,31.563,37.098
2002-10-21,31.416,37.12300000000001
2002-10-22,31.34,37.177
2002-10-23,31.303,37.204
2002-10-24,31.516,37.49
2002-10-25,31.703000000000007,37.344
2002-10-28,31.676,37.49800000000001
2002-10-29,31.727,37.779
2002-10-30,31.485,37.254
2002-10-31,31.453000000000007,37.09
2002-11-01,31.202,37.182
2002-11-04,30.927,36.966
2002-11-05,30.89,37.025
2002-11-06,30.874,37.333
2002-11-07,30.931,37.336
2002-11-08,30.878,37.107
2002-11-11,30.633000000000006,37.166
2002-11-12,30.318,37.382
2002-11-13,30.439,37.336
2002-11-14,30.515,37.616
2002-11-15,30.409,37.76300000000001
2002-11-18,30.484,37.705
2002-11-19,30.385,37.601
2002-11-20,30.169,37.725
2002-11-21,30.525,37.593
2002-11-22,30.57,37.785
2002-11-25,30.592,37.865
2002-11-26,30.977,37.673
2002-11-27,31.088,37.567
2002-11-28,31.176,37.718
2002-11-29,31.097,37.637
2002-12-02,31.084,37.439
2002-12-03,31.223000000000006,37.196
2002-12-04,31.032,37.115
2002-12-05,31.079,37.113
2002-12-06,30.921,37.028
2002-12-09,30.996,37.087
2002-12-10,30.794,37.033
2002-12-11,30.792,37.235
2002-12-12,30.843000000000004,36.88800000000001
2002-12-13,30.704,36.591
2002-12-16,30.558000000000003,36.29
2002-12-17,30.608,36.191
2002-12-18,30.423,35.523
2002-12-19,30.493,35.313
2002-12-20,30.454,35.582
2002-12-23,30.49,35.958
2002-12-24,30.5,36.146
2002-12-25,30.355,36.423
2002-12-26,30.355,36.423
2002-12-27,30.355,36.423
2002-12-30,30.204,36.459
2002-12-31,30.214,36.267
2003-01-01,30.111,36.267
2003-01-02,30.111,36.267
2003-01-03,30.241,35.082
2003-01-06,30.139,35.251
2003-01-07,29.866,35.662
2003-01-08,30.034,35.957
2003-01-09,30.266,36.207
2003-01-10,30.026,36.188
2003-01-13,30.266,36.074
2003-01-14,30.197,36.171
2003-01-15,30.031,36.16
2003-01-16,30.277,36.225
2003-01-17,29.812,36.524
2003-01-20,29.502,36.696
2003-01-21,29.379,36.141
2003-01-22,29.269,36.542
2003-01-23,29.471,36.546
2003-01-24,29.244,36.239
2003-01-27,29.057,36.537
2003-01-28,28.876,36.734
2003-01-29,29.124,37.075
2003-01-30,28.853,36.92
2003-01-31,29.221,36.954
2003-02-03,29.19,36.936
2003-02-04,29.416,36.967
2003-02-05,29.212,36.854
2003-02-06,29.133000000000006,36.713
2003-02-07,29.263,36.779
2003-02-10,29.408,36.796
2003-02-11,29.4,36.37300000000001
2003-02-12,29.706,36.096
2003-02-13,29.627,36.296
2003-02-14,29.287,36.325
2003-02-17,29.081,36.432
2003-02-18,29.37,36.358
2003-02-19,29.422,36.578
2003-02-20,29.475,36.629
2003-02-21,29.371,36.515
2003-02-24,29.277,36.607
2003-02-25,29.557,36.264
2003-02-26,29.309,36.371
2003-02-27,29.372,36.599
2003-02-28,29.246,36.672
2003-03-03,29.495,36.541
2003-03-04,29.465,36.392
2003-03-05,29.213,36.412
2003-03-06,29.04,36.368
2003-03-07,29.036,36.203
2003-03-10,28.854,36.197
2003-03-11,28.775,35.991
2003-03-12,28.666,36.177
2003-03-13,28.702,36.127
2003-03-14,29.073,36.155
2003-03-17,29.353,35.897
2003-03-18,29.341,35.63800000000001
2003-03-19,29.818,35.785
2003-03-20,29.868,35.55699999999999
2003-03-21,29.924,35.515
2003-03-24,29.938,35.42
2003-03-25,29.817,35.421
2003-03-26,29.743,35.51
2003-03-27,29.823,35.619
2003-03-28,29.677,35.597
2003-03-31,29.695,35.549
2003-04-01,29.323,35.549
2003-04-02,29.352,35.549
2003-04-03,29.603,34.866
2003-04-04,29.765,34.67
2003-04-07,29.646,34.405
2003-04-08,29.844,34.986999999999995
2003-04-09,29.59,35.017
2003-04-10,29.189,34.486
2003-04-11,29.098000000000006,34.533
2003-04-14,29.336,34.196
2003-04-15,29.401,34.175
2003-04-16,29.233,34.151
2003-04-17,29.146,34.196
2003-04-18,28.92,34.086
2003-04-21,28.92,34.061
2003-04-22,28.92,33.93
2003-04-23,28.877,33.978
2003-04-24,28.938,33.969
2003-04-25,28.813,34.042
2003-04-28,28.757,33.878
2003-04-29,28.622,33.806
2003-04-30,28.68,33.772
2003-05-01,28.239,34.014
2003-05-02,28.239,34.014
2003-05-05,27.82,33.899
2003-05-06,27.89,33.736999999999995
2003-05-07,27.594,33.39
2003-05-08,27.454,33.323
2003-05-09,27.44,33.473
2003-05-12,27.44,33.646
2003-05-13,27.13,33.576
2003-05-14,27.329,33.591
2003-05-15,27.407,33.681
2003-05-16,27.391,33.585
2003-05-19,27.23,33.267
2003-05-20,26.924,33.28
2003-05-21,27.027,33.241
2003-05-22,26.9,33.355
2003-05-23,26.775,33.409
2003-05-26,26.641,33.248000000000005
2003-05-27,26.577,33.297
2003-05-28,26.394,33.326
2003-05-29,26.7,32.974000000000004
2003-05-30,26.691,32.854
2003-06-02,26.504,32.498000000000005
2003-06-03,26.869,32.404
2003-06-04,26.708,32.648
2003-06-05,26.94,32.183
2003-06-06,26.667,32.529
2003-06-09,26.526,32.548
2003-06-10,26.734,32.397
2003-06-11,26.759,32.353
2003-06-12,26.643,32.303000000000004
2003-06-13,26.662,32.141
2003-06-16,26.589,32.367
2003-06-17,26.434,32.071
2003-06-18,26.647,32.347
2003-06-19,26.853,32.14
2003-06-20,26.984,31.866
2003-06-23,27.01,31.818
2003-06-24,27.294,31.452
2003-06-25,27.263,30.948
2003-06-26,27.253,30.732
2003-06-27,27.528,30.16
2003-06-30,27.688,30.263
2003-07-01,27.629,29.34
2003-07-02,27.345,29.51
2003-07-03,27.389,29.801
2003-07-04,27.656,30.039
2003-07-07,27.582,30.038
2003-07-08,27.847,30.084
2003-07-09,27.908,29.846
2003-07-10,27.825,29.335
2003-07-11,27.891,29.257
2003-07-14,27.986,29.763
2003-07-15,28.167,29.714
2003-07-16,28.134,29.29
2003-07-17,28.62,29.135
2003-07-18,28.446,29.524
2003-07-21,28.634,29.556
2003-07-22,28.625,29.565
2003-07-23,28.38,30.052
2003-07-24,28.22,30.454
2003-07-25,28.016,30.524
2003-07-28,27.962,30.298
2003-07-29,27.853,30.647
2003-07-30,27.893,30.98
2003-07-31,28.006,30.75
2003-08-01,28.468000000000004,31.003
2003-08-04,28.928,31.022
2003-08-05,28.542,30.913
2003-08-06,28.387,31.001
2003-08-07,28.227,31.307
2003-08-08,28.239,31.663
2003-08-11,28.28,31.716
2003-08-12,28.463,31.836
2003-08-13,28.47,31.734
2003-08-14,28.461,31.935
2003-08-15,28.545,31.843000000000004
2003-08-18,28.63,32.021
2003-08-19,28.808000000000003,31.718000000000004
2003-08-20,29.236,31.595
2003-08-21,29.202,31.327
2003-08-22,29.53,31.569000000000006
2003-08-25,29.677,31.766
2003-08-26,29.785,31.835
2003-08-27,29.909,31.534
2003-08-28,29.862,31.402
2003-08-29,30.061,31.21
2003-09-01,29.688,31.038
2003-09-02,29.601,30.961
2003-09-03,29.89,30.806
2003-09-04,30.038,30.632
2003-09-05,29.978,30.555
2003-09-08,29.861,30.403
2003-09-09,29.705,30.437
2003-09-10,29.443,30.659
2003-09-11,29.399,30.638
2003-09-12,29.174,30.559
2003-09-15,29.191,30.596
2003-09-16,28.995,30.69
2003-09-17,29.138,31.34
2003-09-18,29.204,31.485
2003-09-19,28.829,31.064
2003-09-22,28.441,30.67
2003-09-23,27.869,30.61
2003-09-24,27.791,30.732
2003-09-25,27.691,30.822
2003-09-26,27.73,31.089
2003-09-29,27.596,30.953000000000007
2003-09-30,27.806,30.987
2003-10-01,27.329,30.715
2003-10-02,27.325,30.813
2003-10-03,27.334,30.872
2003-10-06,27.355,30.701
2003-10-07,27.498,30.748
2003-10-08,27.124,30.88
2003-10-09,27.136,30.957
2003-10-10,27.246,31.231
2003-10-13,27.235,31.005
2003-10-14,27.441,31.176
2003-10-15,27.596,31.138
2003-10-16,27.442,31.371
2003-10-17,27.581,31.518
2003-10-20,27.494,31.563
2003-10-21,27.333,31.416
2003-10-22,27.364,31.34
2003-10-23,27.268,31.303
2003-10-24,27.078000000000007,31.516
2003-10-27,27.276,31.703000000000007
2003-10-28,27.325,31.676
2003-10-29,27.434,31.727
2003-10-30,27.521,31.485
2003-10-31,27.316,31.453000000000007
2003-11-03,27.564,31.202
2003-11-04,27.63,30.927
2003-11-05,27.952,30.89
2003-11-06,27.836,30.874
2003-11-07,27.921,30.931
2003-11-10,27.911,30.878
2003-11-11,27.896,30.633000000000006
2003-11-12,27.825,30.318
2003-11-13,27.588,30.439
2003-11-14,27.427,30.515
2003-11-17,27.26,30.409
2003-11-18,27.123,30.484
2003-11-19,27.241,30.385
2003-11-20,26.734,30.169
2003-11-21,26.748,30.525
2003-11-24,26.808000000000003,30.57
2003-11-25,26.979,30.592
2003-11-26,27.104,30.977
2003-11-27,26.961,31.088
2003-11-28,26.911,31.176
2003-12-01,26.759,31.097
2003-12-02,26.681,31.084
2003-12-03,27.103,31.223000000000006
2003-12-04,26.81,31.032
2003-12-05,26.746,31.079
2003-12-08,26.766,30.921
2003-12-09,26.365,30.996
2003-12-10,26.233,30.794
2003-12-11,26.223000000000006,30.792
2003-12-12,26.307,30.843000000000004
2003-12-15,26.183000000000003,30.704
2003-12-16,26.271,30.558000000000003
2003-12-17,26.147,30.608
2003-12-18,26.227,30.423
2003-12-19,26.074,30.493
2003-12-22,26.177,30.454
2003-12-23,26.106,30.49
2003-12-24,26.244,30.5
2003-12-25,26.308000000000003,30.355
2003-12-26,26.308000000000003,30.355
2003-12-29,26.308000000000003,30.355
2003-12-30,26.008000000000006,30.204
2003-12-31,26.056,30.214
2004-01-01,25.661,30.111
2004-01-02,25.661,30.111
2004-01-05,25.729,30.241
2004-01-06,25.573,30.139
2004-01-07,25.384,29.866
2004-01-08,25.524,30.034
2004-01-09,25.616,30.266
2004-01-12,25.524,30.026
2004-01-13,25.391,30.266
2004-01-14,25.543000000000006,30.197
2004-01-15,25.678,30.031
2004-01-16,25.793000000000006,30.277
2004-01-19,26.182,29.812
2004-01-20,26.518,29.502
2004-01-21,26.252,29.379
2004-01-22,25.993,29.269
2004-01-23,25.846,29.471
2004-01-26,25.984,29.244
2004-01-27,26.208,29.057
2004-01-28,26.299,28.876
2004-01-29,26.325,29.124
2004-01-30,26.639,28.853
2004-02-02,26.908,29.221
2004-02-03,26.675,29.19
2004-02-04,26.476,29.416
2004-02-05,26.507,29.212
2004-02-06,26.483,29.133000000000006
2004-02-09,26.504,29.263
2004-02-10,26.139,29.408
2004-02-11,25.964,29.4
2004-02-12,25.965,29.706
2004-02-13,25.73,29.627
2004-02-16,25.435,29.287
2004-02-17,25.529,29.081
2004-02-18,25.434,29.37
2004-02-19,25.526,29.422
2004-02-20,25.794,29.475
2004-02-23,25.776,29.371
2004-02-24,25.926,29.277
2004-02-25,25.911,29.557
2004-02-26,25.738000000000003,29.309
2004-02-27,26.059,29.372
2004-03-01,26.119,29.246
2004-03-02,26.005,29.246
2004-03-03,26.334,29.495
2004-03-04,27.111,29.465
2004-03-05,27.196,29.213
2004-03-08,27.161,29.036
2004-03-09,26.776,29.036
2004-03-10,26.743,28.854
2004-03-11,26.993,28.775
2004-03-12,27.044,28.666
2004-03-15,27.032,29.073
2004-03-16,27.012,29.073
2004-03-17,26.881,29.353
2004-03-18,27.088,29.341
2004-03-19,27.039,29.818
2004-03-22,26.904,29.924
2004-03-23,26.853,29.924
2004-03-24,26.988000000000003,29.938
2004-03-25,26.833,29.817
2004-03-26,26.888,29.743
2004-03-29,26.887,29.677
2004-03-30,27.074,29.677
2004-03-31,27.064,29.695
2004-04-01,26.859,29.323
2004-04-02,26.692,29.352
2004-04-05,26.587,29.765
2004-04-06,27.108,29.765
2004-04-07,27.022,29.646
2004-04-08,27.088,29.844
2004-04-09,26.934,29.59
2004-04-12,26.934,29.098000000000006
2004-04-13,26.934,29.098000000000006
2004-04-14,26.858,29.336
2004-04-15,26.99,29.401
2004-04-16,26.998,29.233
2004-04-19,27.157,28.92
2004-04-20,27.03,28.92
2004-04-21,27.289,28.92
2004-04-22,27.507,28.92
2004-04-23,27.337,28.877
2004-04-26,27.19,28.813
2004-04-27,27.306,28.813
2004-04-28,27.305,28.757
2004-04-29,27.407,28.622
2004-04-30,27.655,28.68
2004-05-03,27.239,28.239
2004-05-04,27.232,28.239
2004-05-05,26.794,27.82
2004-05-06,26.545,27.89
2004-05-07,26.577,27.594
2004-05-10,26.678,27.44
2004-05-11,27.2,27.44
2004-05-12,27.26,27.44
2004-05-13,27.071,27.13
2004-05-14,26.98,27.329
2004-05-17,27.069000000000006,27.391
2004-05-18,26.517,27.391
2004-05-19,26.625,27.23
2004-05-20,26.604,26.924
2004-05-21,26.758000000000006,27.027
2004-05-24,26.454,26.775
2004-05-25,26.533,26.775
2004-05-26,26.236,26.641
2004-05-27,26.126,26.577
2004-05-28,26.192,26.394
2004-05-31,25.943,26.691
2004-06-01,25.926,26.691
2004-06-02,25.836,26.504
2004-06-03,25.629,26.869
2004-06-04,25.684,26.708
2004-06-07,25.665,26.667
2004-06-08,25.384,26.667
2004-06-09,25.413,26.526
2004-06-10,25.775,26.734
2004-06-11,25.996,26.759
2004-06-14,26.159,26.662
2004-06-15,26.204,26.662
2004-06-16,26.346,26.589
2004-06-17,26.406,26.434
2004-06-18,26.35,26.647
2004-06-21,26.443,26.984
2004-06-22,26.319000000000006,26.984
2004-06-23,26.412,27.01
2004-06-24,26.384,27.294
2004-06-25,26.079,27.263
2004-06-28,26.085,27.528
2004-06-29,26.065,27.528
2004-06-30,26.263,27.688
2004-07-01,26.125,27.629
2004-07-02,26.196,27.345
2004-07-05,26.21,27.656
2004-07-06,25.888,27.656
2004-07-07,25.807,27.582
2004-07-08,25.514,27.847
2004-07-09,25.475,27.908
2004-07-12,25.453000000000007,27.891
2004-07-13,25.408,27.891
2004-07-14,25.447,27.986
2004-07-15,25.443,28.167
2004-07-16,25.371,28.134
2004-07-19,25.382,28.446
2004-07-20,25.122,28.446
2004-07-21,25.277,28.634
2004-07-22,25.568,28.625
2004-07-23,25.606,28.38
2004-07-26,25.757,28.016
2004-07-27,25.945,28.016
2004-07-28,25.969,27.962
2004-07-29,26.303,27.853
2004-07-30,26.397,27.893
2004-08-02,26.325,28.468000000000004
2004-08-03,26.228,28.468000000000004
2004-08-04,26.407,28.928
2004-08-05,26.512,28.542
2004-08-06,26.349,28.387
2004-08-09,26.203000000000007,28.239
2004-08-10,25.722,28.239
2004-08-11,25.548,28.28
2004-08-12,25.72,28.463
2004-08-13,25.693,28.47
2004-08-16,25.766,28.545
2004-08-17,25.501,28.545
2004-08-18,25.517,28.63
2004-08-19,25.536,28.808000000000003
2004-08-20,25.613000000000003,29.236
2004-08-23,25.754,29.53
2004-08-24,25.893,29.53
2004-08-25,26.1,29.677
2004-08-26,26.244,29.785
2004-08-27,26.237,29.909
2004-08-30,26.347,30.061
2004-08-31,26.426,30.061
2004-09-01,26.322,29.688
2004-09-02,26.163,29.601
2004-09-03,26.075,29.89
2004-09-06,26.0,29.978
2004-09-07,26.253,29.978
2004-09-08,26.255,29.861
2004-09-09,26.369,29.705
2004-09-10,26.007,29.443
2004-09-13,25.999,29.174
2004-09-14,25.865,29.174
2004-09-15,25.762,29.191
2004-09-16,25.655,28.995
2004-09-17,25.846,29.138
2004-09-20,25.757,28.829
2004-09-21,25.851,28.829
2004-09-22,25.642,28.441
2004-09-23,25.715,27.869
2004-09-24,25.613000000000003,27.791
2004-09-27,25.648000000000003,27.73
2004-09-28,25.778,27.73
2004-09-29,25.625,27.596
2004-09-30,25.666,27.806
2004-10-01,25.514,27.329
2004-10-04,25.472,27.334
2004-10-05,25.622,27.334
2004-10-06,25.571,27.355
2004-10-07,25.586,27.498
2004-10-08,25.509,27.124
2004-10-11,25.465,27.246
2004-10-12,25.325,27.246
2004-10-13,25.493,27.235
2004-10-14,25.654,27.441
2004-10-15,25.406,27.596
2004-10-18,25.349,27.581
2004-10-19,25.171,27.581
2004-10-20,25.126,27.494
2004-10-21,25.01,27.333
2004-10-22,25.014,27.364
2004-10-25,25.052,27.078000000000007
2004-10-26,24.677,27.078000000000007
2004-10-27,24.756,27.276
2004-10-28,24.699,27.325
2004-10-29,24.874,27.434
2004-11-01,24.759,27.316
2004-11-02,24.684,27.316
2004-11-03,24.767,27.564
2004-11-04,24.668000000000006,27.63
2004-11-05,24.453000000000007,27.952
2004-11-08,24.467,27.921
2004-11-09,24.325,27.921
2004-11-10,24.336,27.911
2004-11-11,24.216,27.896
2004-11-12,24.424,27.825
2004-11-15,24.387,27.427
2004-11-16,24.284,27.427
2004-11-17,24.204,27.26
2004-11-18,24.05,27.123
2004-11-19,24.007,27.241
2004-11-22,23.912,26.748
2004-11-23,23.855,26.748
2004-11-24,23.698,26.808000000000003
2004-11-25,23.597,26.979
2004-11-26,23.456,27.104
2004-11-29,23.414,26.911
2004-11-30,23.417,26.911
2004-12-01,23.308000000000003,26.759
2004-12-02,23.307,26.681
2004-12-03,23.205,27.103
2004-12-06,23.149,26.746
2004-12-07,22.915,26.746
2004-12-08,22.835,26.766
2004-12-09,23.221,26.365
2004-12-10,23.137,26.233
2004-12-13,23.401,26.307
2004-12-14,23.071,26.307
2004-12-15,22.984,26.183000000000003
2004-12-16,22.871,26.271
2004-12-17,22.849,26.147
2004-12-20,22.953000000000007,26.074
2004-12-21,22.769,26.074
2004-12-22,22.766,26.177
2004-12-23,22.835,26.106
2004-12-24,22.741,26.244
2004-12-27,22.473000000000006,26.308000000000003
2004-12-28,22.588,26.308000000000003
2004-12-29,22.418000000000006,26.308000000000003
2004-12-30,22.41,26.008000000000006
2004-12-31,22.343000000000004,26.056
2005-01-03,22.365,25.661
2005-01-04,22.478,25.661
2005-01-05,22.721,25.729
2005-01-06,23.01,25.573
2005-01-07,23.089,25.384
2005-01-10,22.957,25.616
2005-01-11,23.083,25.616
2005-01-12,23.027,25.524
2005-01-13,23.202,25.391
2005-01-14,22.966,25.543000000000006
2005-01-17,23.195,25.793000000000006
2005-01-18,23.214,25.793000000000006
2005-01-19,23.26,26.182
2005-01-20,23.141,26.518
2005-01-21,23.479,26.252
2005-01-24,23.431,25.846
2005-01-25,23.175,25.846
2005-01-26,23.113000000000003,25.984
2005-01-27,23.083,26.208
2005-01-28,23.187,26.299
2005-01-31,23.186,26.639
2005-02-01,23.122,26.639
2005-02-02,23.051,26.908
2005-02-03,23.03,26.675
2005-02-04,23.125,26.476
2005-02-07,23.123,26.483
2005-02-08,23.318,26.483
2005-02-09,23.465,26.504
2005-02-10,23.452,26.139
2005-02-11,23.472,25.964
2005-02-14,23.388,25.73
2005-02-15,23.189,25.73
2005-02-16,23.111,25.435
2005-02-17,23.054,25.529
2005-02-18,22.993,25.434
2005-02-21,22.926,25.794
2005-02-22,22.92,25.794
2005-02-23,22.622,25.776
2005-02-24,22.673,25.926
2005-02-25,22.519,25.911
2005-02-28,22.577,26.059
2005-03-01,22.436,26.119
2005-03-02,22.42,26.005
2005-03-03,22.63,26.334
2005-03-04,22.508000000000006,27.111
2005-03-07,22.619,27.196
2005-03-08,22.391,27.161
2005-03-09,22.288,26.776
2005-03-10,21.977,26.743
2005-03-11,22.002,26.993
2005-03-14,21.97,27.044
2005-03-15,22.147,27.032
2005-03-16,22.136,27.012
2005-03-17,22.321,26.881
2005-03-18,22.408,27.088
2005-03-21,22.403,27.039
2005-03-22,22.838,26.904
2005-03-23,22.698,26.853
2005-03-24,23.048,26.988000000000003
2005-03-25,23.184,26.833
2005-03-28,23.184,26.888
2005-03-29,23.184,26.887
2005-03-30,23.368,27.074
2005-03-31,23.244,27.064
2005-04-01,23.106,26.859
2005-04-04,23.174,26.692
2005-04-05,23.302,26.587
2005-04-06,23.415,27.108
2005-04-07,23.294,27.022
2005-04-08,23.182,27.088
2005-04-11,23.36,26.934
2005-04-12,23.049,26.934
2005-04-13,23.021,26.934
2005-04-14,23.148000000000003,26.858
2005-04-15,23.372,26.99
2005-04-18,23.388,26.998
2005-04-19,23.282,27.157
2005-04-20,23.414,27.03
2005-04-21,23.147,27.289
2005-04-22,23.125,27.507
2005-04-25,23.154,27.337
2005-04-26,23.411,27.19
2005-04-27,23.301,27.306
2005-04-28,23.394,27.305
2005-04-29,23.65,27.407
2005-05-02,23.539,27.655
2005-05-03,23.622,27.239
2005-05-04,23.587,27.232
2005-05-05,23.275,26.794
2005-05-06,23.129,26.545
2005-05-09,23.093000000000004,26.577
2005-05-10,23.277,26.678
2005-05-11,23.366,27.2
2005-05-12,23.327,27.26
2005-05-13,23.436,27.071
2005-05-16,23.744,26.98
2005-05-17,23.902,27.069000000000006
2005-05-18,23.955,26.517
2005-05-19,23.982,26.625
2005-05-20,23.893,26.604
2005-05-23,23.987,26.758000000000006
2005-05-24,24.19,26.454
2005-05-25,24.056,26.533
2005-05-26,24.312,26.236
2005-05-27,24.351,26.126
2005-05-30,24.314,26.192
2005-05-31,24.436,25.943
2005-06-01,24.631,25.926
2005-06-02,24.865,25.836
2005-06-03,24.753,25.629
2005-06-06,24.554,25.684
2005-06-07,24.579,25.665
2005-06-08,24.496,25.384
2005-06-09,24.419,25.413
2005-06-10,24.569000000000006,25.775
2005-06-13,24.534,25.996
2005-06-14,24.87,26.159
2005-06-15,24.814,26.204
2005-06-16,24.814,26.346
2005-06-17,24.73,26.406
2005-06-20,24.541,26.35
2005-06-21,24.544,26.443
2005-06-22,24.738000000000003,26.319000000000006
2005-06-23,24.664,26.412
2005-06-24,24.691,26.384
2005-06-27,24.779,26.079
2005-06-28,24.642,26.085
2005-06-29,24.835,26.065
2005-06-30,24.913,26.263
2005-07-01,24.835,26.125
2005-07-04,24.812,26.196
2005-07-05,25.234,26.21
2005-07-06,25.308000000000003,25.888
2005-07-07,25.219,25.807
2005-07-08,25.322,25.514
2005-07-11,25.41,25.475
2005-07-12,25.126,25.453000000000007
2005-07-13,24.832,25.408
2005-07-14,24.857,25.447
2005-07-15,25.064,25.443
2005-07-18,25.048,25.371
2005-07-19,25.019,25.382
2005-07-20,25.243,25.122
2005-07-21,25.055,25.277
2005-07-22,24.756,25.568
2005-07-25,24.877,25.606
2005-07-26,25.024,25.757
2005-07-27,25.23,25.945
2005-07-28,25.223000000000006,25.969
2005-07-29,24.947,26.303
2005-08-01,24.932,26.397
2005-08-02,24.612,26.325
2005-08-03,24.56,26.228
2005-08-04,24.248,26.407
2005-08-05,24.263,26.512
2005-08-08,24.026,26.349
2005-08-09,23.875,26.203000000000007
2005-08-10,23.826,25.722
2005-08-11,23.723000000000006,25.548
2005-08-12,23.675,25.72
2005-08-15,23.656,25.693
2005-08-16,23.774,25.766
2005-08-17,23.84,25.501
2005-08-18,23.946,25.517
2005-08-19,24.081,25.536
2005-08-22,24.14,25.613000000000003
2005-08-23,24.081,25.754
2005-08-24,24.249,25.893
2005-08-25,24.29,26.1
2005-08-26,24.2,26.244
2005-08-29,24.079,26.237
2005-08-30,24.1,26.347
2005-08-31,24.272,26.426
2005-09-01,24.24,26.322
2005-09-02,23.684,26.163
2005-09-05,23.351,26.075
2005-09-06,23.176,26.0
2005-09-07,23.344,26.253
2005-09-08,23.493,26.255
2005-09-09,23.492,26.369
2005-09-12,23.496,26.007
2005-09-13,23.707,25.999
2005-09-14,23.876,25.865
2005-09-15,23.747,25.762
2005-09-16,23.957,25.655
2005-09-19,23.747,25.846
2005-09-20,24.034,25.757
2005-09-21,24.159,25.851
2005-09-22,24.043000000000006,25.642
2005-09-23,24.096,25.715
2005-09-26,24.346,25.613000000000003
2005-09-27,24.535,25.648000000000003
2005-09-28,24.474,25.778
2005-09-29,24.522,25.625
2005-09-30,24.546,25.666
2005-10-03,24.542,25.514
2005-10-04,24.803,25.472
2005-10-05,24.801,25.622
2005-10-06,24.76,25.571
2005-10-07,24.665,25.586
2005-10-10,24.405,25.509
2005-10-11,24.463,25.465
2005-10-12,24.572,25.325
2005-10-13,24.622,25.493
2005-10-14,24.808000000000003,25.654
2005-10-17,24.73,25.406
2005-10-18,24.701,25.349
2005-10-19,24.934,25.171
2005-10-20,24.889,25.126
2005-10-21,24.881,25.01
2005-10-24,24.794,25.014
2005-10-25,24.927,25.052
2005-10-26,24.692,24.677
2005-10-27,24.702,24.756
2005-10-28,24.471,24.699
2005-10-31,24.46,24.874
2005-11-01,24.615,24.759
2005-11-02,24.69,24.684
2005-11-03,24.642,24.767
2005-11-04,24.455,24.668000000000006
2005-11-07,24.602,24.453000000000007
2005-11-08,24.807,24.467
2005-11-09,24.908,24.325
2005-11-10,24.943,24.336
2005-11-11,24.97,24.216
2005-11-14,24.991,24.424
2005-11-15,24.976,24.387
2005-11-16,25.101,24.284
2005-11-17,25.078000000000007,24.204
2005-11-18,25.098000000000006,24.05
2005-11-21,25.128,24.007
2005-11-22,24.765,23.912
2005-11-23,25.015,23.855
2005-11-24,24.83,23.698
2005-11-25,24.747,23.597
2005-11-28,24.725,23.456
2005-11-29,24.7,23.414
2005-11-30,24.582,23.417
2005-12-01,24.584,23.308000000000003
2005-12-02,24.656,23.307
2005-12-05,24.728,23.205
2005-12-06,24.606,23.149
2005-12-07,24.562,22.915
2005-12-08,24.753,22.835
2005-12-09,24.735,23.221
2005-12-12,24.64,23.137
2005-12-13,24.394,23.401
2005-12-14,24.325,23.071
2005-12-15,24.115,22.984
2005-12-16,24.129,22.871
2005-12-19,24.222,22.849
2005-12-20,24.156,22.953000000000007
2005-12-21,24.212,22.769
2005-12-22,24.388,22.766
2005-12-23,24.41,22.835
2005-12-26,24.392,22.741
2005-12-27,24.392,22.473000000000006
2005-12-28,24.397,22.588
2005-12-29,24.27,22.418000000000006
2005-12-30,24.533,22.41
2006-01-02,24.583,22.343000000000004
2006-01-03,24.548,22.365
2006-01-04,24.405,22.478
2006-01-05,23.999,22.721
2006-01-06,23.935,23.01
2006-01-09,23.923,23.089
2006-01-10,23.867,22.957
2006-01-11,23.873,23.083
2006-01-12,23.786,23.027
2006-01-13,23.774,23.202
2006-01-16,23.955,22.966
2006-01-17,23.775,23.195
2006-01-18,23.872,23.214
2006-01-19,23.804,23.26
2006-01-20,23.794,23.141
2006-01-23,23.703000000000007,23.479
2006-01-24,23.302,23.431
2006-01-25,23.289,23.175
2006-01-26,23.107,23.113000000000003
