Date,SEK,YTD
1999-01-05,8.0326,?
1999-01-06,7.975,?
1999-01-07,7.9239,?
1999-01-08,7.892,?
1999-01-11,7.8609,?
1999-01-12,7.8646,?
1999-01-13,7.8954,?
1999-01-14,7.7827,?
1999-01-15,7.8392,?
1999-01-18,7.8763,?
1999-01-19,7.8307,?
1999-01-20,7.7518,?
1999-01-21,7.7447,?
1999-01-22,7.7281,?
1999-01-25,7.7903,?
1999-01-26,7.7175,?
1999-01-27,7.7025,?
1999-01-28,7.7041,?
1999-01-29,7.7695,?
1999-02-01,7.8004,?
1999-02-02,7.8144,?
1999-02-03,7.8306,?
1999-02-04,7.8636,?
1999-02-05,7.9011,?
1999-02-08,7.8569,?
1999-02-09,7.8757,?
1999-02-10,7.8593,?
1999-02-11,7.876,?
1999-02-12,7.8845,?
1999-02-15,7.9425,?
1999-02-16,7.9031,?
1999-02-17,7.9214,?
1999-02-18,7.9152,?
1999-02-19,7.9483,?
1999-02-22,7.9826,?
1999-02-23,8.1036,?
1999-02-24,8.1215,?
1999-02-25,8.0742,?
1999-02-26,8.1353,?
1999-03-01,8.1707,?
1999-03-02,8.1927,?
1999-03-03,8.253,?
1999-03-04,8.2485,?
1999-03-05,8.2459,?
1999-03-08,8.2476,?
1999-03-09,8.2032,?
1999-03-10,8.2279,?
1999-03-11,8.1188,?
1999-03-12,8.1085,?
1999-03-15,8.106,?
1999-03-16,8.109,?
1999-03-17,8.2277,?
1999-03-18,8.1871,?
1999-03-19,8.1166,?
1999-03-22,8.1878,?
1999-03-23,8.2221,?
1999-03-24,8.1975,?
1999-03-25,8.2078,?
1999-03-26,8.2648,?
1999-03-29,8.2755,?
1999-03-30,8.3754,?
1999-03-31,8.3582,?
1999-04-01,8.2731,?
1999-04-02,8.2519,?
1999-04-05,8.2446,?
1999-04-06,8.2632,?
1999-04-07,8.2701,?
1999-04-08,8.2584,?
1999-04-09,8.2862,?
1999-04-12,8.2984,?
1999-04-13,8.3004,?
1999-04-14,8.3209,?
1999-04-15,8.2859,?
1999-04-16,8.2783,?
1999-04-19,8.3263,?
1999-04-20,8.3518,?
1999-04-21,8.359,?
1999-04-22,8.4121,?
1999-04-23,8.4198,?
1999-04-26,8.3642,?
1999-04-27,8.38,?
1999-04-28,8.3754,?
1999-04-29,8.3565,?
1999-04-30,8.4034,?
1999-05-03,8.4057,?
1999-05-04,8.4224,?
1999-05-05,8.4707,?
1999-05-06,8.4227,?
1999-05-07,8.3387,?
1999-05-10,8.3047,?
1999-05-11,8.3321,?
1999-05-12,8.3321,?
1999-05-13,8.4021,?
1999-05-14,8.4385,?
1999-05-17,8.3824,?
1999-05-18,8.402000000000001,?
1999-05-19,8.4219,?
1999-05-20,8.4897,?
1999-05-21,8.4562,?
1999-05-24,8.4771,?
1999-05-25,8.4794,?
1999-05-26,8.4591,?
1999-05-27,8.5306,?
1999-05-28,8.5725,?
1999-05-31,8.5838,?
1999-06-01,8.5769,?
1999-06-02,8.5945,?
1999-06-03,8.6525,?
1999-06-04,8.6053,?
1999-06-07,8.6394,?
1999-06-08,8.624,?
1999-06-09,8.5734,?
1999-06-10,8.531,?
1999-06-11,8.4991,?
1999-06-14,8.4767,?
1999-06-15,8.4823,?
1999-06-16,8.5287,?
1999-06-17,8.5162,?
1999-06-18,8.5053,?
1999-06-21,8.4217,?
1999-06-22,8.4433,?
1999-06-23,8.4025,?
1999-06-24,8.4791,?
1999-06-25,8.4599,?
1999-06-28,8.3857,?
1999-06-29,8.4275,?
1999-06-30,8.4412,?
1999-07-01,8.4692,?
1999-07-02,8.4972,?
1999-07-05,8.4958,?
1999-07-06,8.5042,?
1999-07-07,8.5134,?
1999-07-08,8.5062,?
1999-07-09,8.5352,?
1999-07-12,8.5334,?
1999-07-13,8.6102,?
1999-07-14,8.5746,?
1999-07-15,8.6054,?
1999-07-16,8.6045,?
1999-07-19,8.564,?
1999-07-20,8.5881,?
1999-07-21,8.3742,?
1999-07-22,8.377,?
1999-07-23,8.3622,?
1999-07-26,8.3603,?
1999-07-27,8.2445,?
1999-07-28,8.286,?
1999-07-29,8.3127,?
1999-07-30,8.2285,?
1999-08-02,8.2041,?
1999-08-03,8.2114,?
1999-08-04,8.2189,?
1999-08-05,8.1363,?
1999-08-06,8.1336,?
1999-08-09,8.1899,?
1999-08-10,8.2036,?
1999-08-11,8.2062,?
1999-08-12,8.2462,?
1999-08-13,8.2473,?
1999-08-16,8.2427,?
1999-08-17,8.3081,?
1999-08-18,8.2996,?
1999-08-19,8.3123,?
1999-08-20,8.3184,?
1999-08-23,8.2282,?
1999-08-24,8.2604,?
1999-08-25,8.2967,?
1999-08-26,8.3226,?
1999-08-27,8.3362,?
1999-08-30,8.3187,?
1999-08-31,8.337,?
1999-09-01,8.22,?
1999-09-02,8.1984,?
1999-09-03,8.1589,?
1999-09-06,8.16,?
1999-09-07,8.1707,?
1999-09-08,8.1685,?
1999-09-09,8.1193,?
1999-09-10,8.1311,?
1999-09-13,8.182,?
1999-09-14,8.2977,?
1999-09-15,8.2957,?
1999-09-16,8.3176,?
1999-09-17,8.3282,?
1999-09-20,8.2928,?
1999-09-21,8.2438,?
1999-09-22,8.2566,?
1999-09-23,8.2101,?
1999-09-24,8.2392,?
1999-09-27,8.2298,?
1999-09-28,8.273,?
1999-09-29,8.2295,?
1999-09-30,8.2131,?
1999-10-01,8.1796,?
1999-10-04,8.1492,?
1999-10-05,8.1696,?
1999-10-06,8.1279,?
1999-10-07,8.1196,?
1999-10-08,8.134,?
1999-10-11,8.1599,?
1999-10-12,8.1563,?
1999-10-13,8.142999999999999,?
1999-10-14,8.0929,?
1999-10-15,8.1288,?
1999-10-18,8.0771,?
1999-10-19,8.1565,?
1999-10-20,8.1623,?
1999-10-21,8.1604,?
1999-10-22,8.155,?
1999-10-25,8.1247,?
1999-10-26,8.1368,?
1999-10-27,8.1647,?
1999-10-28,8.1861,?
1999-10-29,8.1973,?
1999-11-01,8.2847,?
1999-11-02,8.2099,?
1999-11-03,8.2521,?
1999-11-04,8.2571,?
1999-11-05,8.302999999999999,?
1999-11-08,8.3325,?
1999-11-09,8.333,?
1999-11-10,8.3073,?
1999-11-11,8.3229,?
1999-11-12,8.3101,?
1999-11-15,8.377,?
1999-11-16,8.3647,?
1999-11-17,8.362,?
1999-11-18,8.3292,?
1999-11-19,8.3092,?
1999-11-22,8.3685,?
1999-11-23,8.3532,?
1999-11-24,8.3349,?
1999-11-25,8.4121,?
1999-11-26,8.4236,?
1999-11-29,8.4813,?
1999-11-30,8.5144,?
1999-12-01,8.4738,?
1999-12-02,8.5284,?
1999-12-03,8.5697,?
1999-12-06,8.5951,?
1999-12-07,8.4517,?
1999-12-08,8.4163,?
1999-12-09,8.3753,?
1999-12-10,8.4226,?
1999-12-13,8.4582,?
1999-12-14,8.4627,?
1999-12-15,8.5545,?
1999-12-16,8.5905,?
1999-12-17,8.4886,?
1999-12-20,8.4874,?
1999-12-21,8.5063,?
1999-12-22,8.5274,?
1999-12-23,8.5051,?
1999-12-24,8.4746,?
1999-12-27,8.4553,?
1999-12-28,8.4567,?
1999-12-29,8.4994,?
1999-12-30,8.5028,?
1999-12-31,8.5233,?
2000-01-03,8.5233,?
2000-01-04,8.4757,?
2000-01-05,8.3663,8.0326
2000-01-06,8.3348,7.975
2000-01-07,8.3216,7.9239
2000-01-10,8.4063,7.892
2000-01-11,8.4632,7.8609
2000-01-12,8.4458,7.8646
2000-01-13,8.4134,7.8954
2000-01-14,8.4152,7.7827
2000-01-17,8.4333,7.8392
2000-01-18,8.4842,7.8763
2000-01-19,8.4915,7.8307
2000-01-20,8.4943,7.7518
2000-01-21,8.5152,7.7447
2000-01-24,8.504,7.7281
2000-01-25,8.536,7.7903
2000-01-26,8.5057,7.7175
2000-01-27,8.5233,7.7025
2000-01-28,8.556000000000001,7.7041
2000-01-31,8.6556,7.7695
2000-02-01,8.7836,7.8004
2000-02-02,8.8424,7.8144
2000-02-03,8.7661,7.8306
2000-02-04,8.7038,7.8636
2000-02-07,8.6136,7.9011
2000-02-08,8.6649,7.8569
2000-02-09,8.558,7.8757
2000-02-10,8.5519,7.8593
2000-02-11,8.5934,7.876
2000-02-14,8.6139,7.8845
2000-02-15,8.5994,7.9425
2000-02-16,8.6868,7.9031
2000-02-17,8.7179,7.9214
2000-02-18,8.647,7.9152
2000-02-21,8.6614,7.9483
2000-02-22,8.6964,7.9826
2000-02-23,8.5667,8.1036
2000-02-24,8.5355,8.1215
2000-02-25,8.6452,8.0742
2000-02-28,8.687999999999999,8.1353
2000-02-29,8.7322,8.1353
2000-03-01,8.6803,8.1707
2000-03-02,8.7152,8.1927
2000-03-03,8.6802,8.253
2000-03-06,8.769,8.2459
2000-03-07,8.7578,8.2459
2000-03-08,8.7923,8.2476
2000-03-09,8.8347,8.2032
2000-03-10,8.7854,8.2279
2000-03-13,8.7813,8.1085
2000-03-14,8.6671,8.1085
2000-03-15,8.7297,8.106
2000-03-16,8.7229,8.109
2000-03-17,8.7266,8.2277
2000-03-20,8.7024,8.1166
2000-03-21,8.6696,8.1166
2000-03-22,8.6512,8.1878
2000-03-23,8.7098,8.2221
2000-03-24,8.6708,8.1975
2000-03-27,8.6207,8.2648
2000-03-28,8.5873,8.2648
2000-03-29,8.5736,8.2755
2000-03-30,8.6178,8.3754
2000-03-31,8.6342,8.3582
2000-04-03,8.6701,8.2519
2000-04-04,8.6731,8.2519
2000-04-05,8.7026,8.2446
2000-04-06,8.6106,8.2632
2000-04-07,8.6249,8.2701
2000-04-10,8.6499,8.2862
2000-04-11,8.6309,8.2862
2000-04-12,8.6179,8.2984
2000-04-13,8.6586,8.3004
2000-04-14,8.6919,8.3209
2000-04-17,8.6965,8.2783
2000-04-18,8.701,8.2783
2000-04-19,8.7364,8.3263
2000-04-20,8.7337,8.3518
2000-04-21,8.7929,8.359
2000-04-24,8.7929,8.4198
2000-04-25,8.7929,8.4198
2000-04-26,8.8615,8.3642
2000-04-27,8.9008,8.38
2000-04-28,8.9359,8.3754
2000-05-01,8.9598,8.4034
2000-05-02,8.9598,8.4034
2000-05-03,8.9332,8.4057
2000-05-04,9.0374,8.4224
2000-05-05,9.0723,8.4707
2000-05-08,9.0678,8.3387
2000-05-09,9.0946,8.3387
2000-05-10,9.0939,8.3047
2000-05-11,9.0101,8.3321
2000-05-12,9.0649,8.3321
2000-05-15,9.1234,8.4385
2000-05-16,9.0412,8.4385
2000-05-17,9.102,8.3824
2000-05-18,9.1683,8.402000000000001
2000-05-19,9.1557,8.4219
2000-05-22,9.1927,8.4562
2000-05-23,9.2244,8.4562
2000-05-24,9.1313,8.4771
2000-05-25,9.1581,8.4794
2000-05-26,9.2501,8.4591
2000-05-29,9.137,8.5725
2000-05-30,9.0736,8.5725
2000-05-31,8.9881,8.5838
2000-06-01,9.0127,8.5769
2000-06-02,8.9561,8.5945
2000-06-05,8.937999999999997,8.6053
2000-06-06,8.8286,8.6053
2000-06-07,8.7918,8.6394
2000-06-08,8.7215,8.624
2000-06-09,8.644,8.5734
2000-06-12,8.8003,8.4991
2000-06-13,8.7299,8.4991
2000-06-14,8.6502,8.4767
2000-06-15,8.529,8.4823
2000-06-16,8.6476,8.5287
2000-06-19,8.6566,8.5053
2000-06-20,8.6167,8.5053
2000-06-21,8.6486,8.4217
2000-06-22,8.7159,8.4433
2000-06-23,8.7937,8.4025
2000-06-26,8.7926,8.4599
2000-06-27,8.8817,8.4599
2000-06-28,8.9049,8.3857
2000-06-29,8.9071,8.4275
2000-06-30,8.8426,8.4412
2000-07-03,8.8123,8.4972
2000-07-04,8.8365,8.4972
2000-07-05,8.8368,8.4958
2000-07-06,8.8162,8.5042
2000-07-07,8.8451,8.5134
2000-07-10,8.8906,8.5352
2000-07-11,8.8691,8.5352
2000-07-12,8.8391,8.5334
2000-07-13,8.8346,8.6102
2000-07-14,8.9298,8.5746
2000-07-17,8.9346,8.6045
2000-07-18,8.9377,8.6045
2000-07-19,8.9672,8.564
2000-07-20,9.1135,8.5881
2000-07-21,9.1204,8.3742
2000-07-24,8.9587,8.3622
2000-07-25,9.0249,8.3622
2000-07-26,8.9139,8.3603
2000-07-27,8.9393,8.2445
2000-07-28,8.9908,8.286
2000-07-31,9.1187,8.2285
2000-08-01,9.1907,8.2285
2000-08-02,9.1472,8.2041
2000-08-03,9.2513,8.2114
2000-08-04,9.3476,8.2189
2000-08-07,9.3135,8.1336
2000-08-08,9.2168,8.1336
2000-08-09,9.2334,8.1899
2000-08-10,9.2639,8.2036
2000-08-11,9.2232,8.2062
2000-08-14,9.1579,8.2473
2000-08-15,9.2182,8.2473
2000-08-16,9.1528,8.2427
2000-08-17,9.2499,8.3081
2000-08-18,9.221,8.2996
2000-08-21,9.1985,8.3184
2000-08-22,9.3228,8.3184
2000-08-23,9.3435,8.2282
2000-08-24,9.3698,8.2604
2000-08-25,9.281,8.2967
2000-08-28,9.2894,8.3362
2000-08-29,9.3572,8.3362
2000-08-30,9.4306,8.3187
2000-08-31,9.4685,8.337
2000-09-01,9.4498,8.22
2000-09-04,9.4131,8.1589
2000-09-05,9.3278,8.1589
2000-09-06,9.4278,8.16
2000-09-07,9.5384,8.1707
2000-09-08,9.6243,8.1685
2000-09-11,9.577,8.1311
2000-09-12,9.7317,8.1311
2000-09-13,9.7376,8.182
2000-09-14,9.7261,8.2977
2000-09-15,9.6796,8.2957
2000-09-18,9.7406,8.3282
2000-09-19,9.844,8.3282
2000-09-20,9.8092,8.2928
2000-09-21,9.8779,8.2438
2000-09-22,9.8358,8.2566
2000-09-25,9.4803,8.2392
2000-09-26,9.6385,8.2392
2000-09-27,9.6715,8.2298
2000-09-28,9.6028,8.273
2000-09-29,9.6518,8.2295
2000-10-02,9.7279,8.1796
2000-10-03,9.6876,8.1796
2000-10-04,9.7398,8.1492
2000-10-05,9.8194,8.1696
2000-10-06,9.7485,8.1279
2000-10-09,9.7993,8.134
2000-10-10,9.8384,8.134
2000-10-11,9.8527,8.1599
2000-10-12,9.8836,8.1563
2000-10-13,9.9133,8.142999999999999
2000-10-16,9.8879,8.1288
2000-10-17,10.016,8.1288
2000-10-18,10.01,8.0771
2000-10-19,10.012,8.1565
2000-10-20,10.112,8.1623
2000-10-23,10.098,8.155
2000-10-24,10.135,8.155
2000-10-25,10.077,8.1247
2000-10-26,10.184,8.1368
2000-10-27,10.287,8.1647
2000-10-30,10.18,8.1973
2000-10-31,10.009,8.1973
2000-11-01,10.08,8.2847
2000-11-02,9.9065,8.2099
2000-11-03,9.8554,8.2521
2000-11-06,9.7833,8.302999999999999
2000-11-07,9.8844,8.302999999999999
2000-11-08,10.009,8.3325
2000-11-09,10.03,8.333
2000-11-10,10.046,8.3073
2000-11-13,9.9133,8.3101
2000-11-14,9.9963,8.3101
2000-11-15,10.084,8.377
2000-11-16,10.056,8.3647
2000-11-17,10.095,8.362
2000-11-20,10.158,8.3092
2000-11-21,10.189,8.3092
2000-11-22,10.264,8.3685
2000-11-23,10.286,8.3532
2000-11-24,10.27,8.3349
2000-11-27,10.299,8.4236
2000-11-28,10.34,8.4236
2000-11-29,10.164,8.4813
2000-11-30,10.038,8.5144
2000-12-01,10.036,8.4738
2000-12-04,9.9399,8.5697
2000-12-05,9.6879,8.5697
2000-12-06,9.7395,8.5951
2000-12-07,9.7032,8.4517
2000-12-08,9.6472,8.4163
2000-12-11,9.692,8.4226
2000-12-12,9.713,8.4226
2000-12-13,9.6792,8.4582
2000-12-14,9.778,8.4627
2000-12-15,9.7013,8.5545
2000-12-18,9.5525,8.4886
2000-12-19,9.6375,8.4886
2000-12-20,9.7697,8.4874
2000-12-21,9.6065,8.5063
2000-12-22,9.5424,8.5274
2000-12-25,9.5334,8.4746
2000-12-26,9.5334,8.4746
2000-12-27,9.5334,8.4553
2000-12-28,9.5166,8.4567
2000-12-29,9.5237,8.4994
2001-01-01,9.4909,8.5233
2001-01-02,9.4909,8.5233
2001-01-03,9.4322,8.5233
2001-01-04,9.3879,8.4757
2001-01-05,9.4262,8.3663
2001-01-08,9.3578,8.3216
2001-01-09,9.4015,8.3216
2001-01-10,9.5203,8.4063
2001-01-11,9.4808,8.4632
2001-01-12,9.3327,8.4458
2001-01-15,9.2792,8.4152
2001-01-16,9.4076,8.4152
2001-01-17,9.4874,8.4333
2001-01-18,9.5062,8.4842
2001-01-19,9.4928,8.4915
2001-01-22,9.4543,8.5152
2001-01-23,9.6152,8.5152
2001-01-24,9.5238,8.504
2001-01-25,9.5868,8.536
2001-01-26,9.731,8.5057
2001-01-29,9.6519,8.556000000000001
2001-01-30,9.6378,8.556000000000001
2001-01-31,9.6127,8.6556
2001-02-01,9.512,8.7836
2001-02-02,9.4586,8.8424
2001-02-05,9.4759,8.7038
2001-02-06,9.4815,8.7038
2001-02-07,9.565,8.6136
2001-02-08,9.5576,8.6649
2001-02-09,9.6307,8.558
2001-02-12,9.6581,8.5934
2001-02-13,9.635,8.5934
2001-02-14,9.696,8.6139
2001-02-15,9.8447,8.5994
2001-02-16,9.9208,8.6868
2001-02-19,9.8338,8.647
2001-02-20,9.7612,8.647
2001-02-21,9.8837,8.6614
2001-02-22,9.8458,8.6964
2001-02-23,9.9965,8.5667
2001-02-26,10.02,8.6452
2001-02-27,9.9099,8.6452
2001-02-28,9.8614,8.687999999999999
2001-03-01,9.7954,8.6803
2001-03-02,9.7612,8.7152
2001-03-05,9.6561,8.6802
2001-03-06,9.7435,8.769
2001-03-07,9.7367,8.7578
2001-03-08,9.7282,8.7923
2001-03-09,9.72,8.8347
2001-03-12,9.7104,8.7854
2001-03-13,9.8283,8.7813
2001-03-14,9.9717,8.6671
2001-03-15,9.9975,8.7297
2001-03-16,10.092,8.7229
2001-03-19,10.221,8.7266
2001-03-20,10.157,8.7024
2001-03-21,10.137,8.6696
2001-03-22,10.22,8.6512
2001-03-23,10.394,8.7098
2001-03-26,10.293,8.6708
2001-03-27,10.227,8.6207
2001-03-28,10.189,8.5873
2001-03-29,10.314,8.5736
2001-03-30,10.4,8.6178
2001-04-02,10.368,8.6342
2001-04-03,10.427,8.6701
2001-04-04,10.366,8.6731
2001-04-05,10.216,8.7026
2001-04-06,10.19,8.6106
2001-04-09,10.224,8.6249
2001-04-10,10.087,8.6499
2001-04-11,10.139,8.6309
2001-04-12,10.195,8.6179
2001-04-13,10.172,8.6586
2001-04-16,10.172,8.6919
2001-04-17,10.172,8.6965
2001-04-18,10.3,8.701
2001-04-19,10.305,8.7364
2001-04-20,10.221,8.7337
2001-04-23,10.118,8.7929
2001-04-24,10.147,8.7929
2001-04-25,10.215,8.7929
2001-04-26,10.245,8.8615
2001-04-27,10.16,8.9008
2001-04-30,10.107,8.9359
2001-05-01,10.268,8.9598
2001-05-02,10.268,8.9598
2001-05-03,10.27,8.9332
2001-05-04,10.241,9.0374
2001-05-07,10.22,9.0723
2001-05-08,10.213,9.0678
2001-05-09,10.272,9.0946
2001-05-10,10.327,9.0939
2001-05-11,10.251,9.0101
2001-05-14,10.224,9.0649
2001-05-15,10.294,9.1234
2001-05-16,10.264,9.0412
2001-05-17,10.269,9.102
2001-05-18,10.246,9.1683
2001-05-21,10.268,9.1557
2001-05-22,10.258,9.1927
2001-05-23,10.331,9.2244
2001-05-24,10.543,9.1313
2001-05-25,10.483,9.1581
2001-05-28,10.537,9.2501
2001-05-29,10.554,9.137
2001-05-30,10.565,9.0736
2001-05-31,10.61,8.9881
2001-06-01,10.761,9.0127
2001-06-04,10.819,8.9561
2001-06-05,10.854,8.937999999999997
2001-06-06,10.917,8.8286
2001-06-07,10.800999999999998,8.7918
2001-06-08,11.007,8.7215
2001-06-11,11.01,8.644
2001-06-12,10.962,8.8003
2001-06-13,10.998,8.7299
2001-06-14,10.841,8.6502
2001-06-15,10.894,8.529
2001-06-18,10.575,8.6476
2001-06-19,10.605,8.6566
2001-06-20,10.594,8.6167
2001-06-21,10.706,8.6486
2001-06-22,10.696,8.7159
2001-06-25,10.731,8.7937
2001-06-26,10.63,8.7926
2001-06-27,10.706,8.8817
2001-06-28,10.717,8.9049
2001-06-29,10.800999999999998,8.9071
2001-07-02,10.864,8.8426
2001-07-03,10.92,8.8123
2001-07-04,10.876,8.8365
2001-07-05,10.887,8.8368
2001-07-06,10.95,8.8162
2001-07-09,11.042,8.8451
2001-07-10,10.995,8.8906
2001-07-11,10.87,8.8691
2001-07-12,10.819,8.8391
2001-07-13,10.848,8.8346
2001-07-16,10.812,8.9298
2001-07-17,10.731,8.9346
2001-07-18,10.821,8.9377
2001-07-19,10.697,8.9672
2001-07-20,10.612,9.1135
2001-07-23,10.555,9.1204
2001-07-24,10.709,8.9587
2001-07-25,10.693,9.0249
2001-07-26,10.63,8.9139
2001-07-27,10.613,8.9393
2001-07-30,10.587,8.9908
2001-07-31,10.577,9.1187
2001-08-01,10.598,9.1907
2001-08-02,10.558,9.1472
2001-08-03,10.502,9.2513
2001-08-06,10.416,9.3476
2001-08-07,10.407,9.3135
2001-08-08,10.48,9.2168
2001-08-09,10.443,9.2334
2001-08-10,10.362,9.2639
2001-08-13,10.272,9.2232
2001-08-14,10.238,9.1579
2001-08-15,10.271,9.2182
2001-08-16,10.159,9.1528
2001-08-17,10.125,9.2499
2001-08-20,10.216,9.221
2001-08-21,10.3,9.1985
2001-08-22,10.332,9.3228
2001-08-23,10.276,9.3435
2001-08-24,10.342,9.3698
2001-08-27,10.307,9.281
2001-08-28,10.322,9.2894
2001-08-29,10.358,9.3572
2001-08-30,10.332,9.4306
2001-08-31,10.409,9.4685
2001-09-03,10.411,9.4498
2001-09-04,10.483,9.4131
2001-09-05,10.648,9.3278
2001-09-06,10.704,9.4278
2001-09-07,10.674,9.5384
2001-09-10,10.607,9.6243
2001-09-11,10.546,9.577
2001-09-12,10.595,9.7317
2001-09-13,10.58,9.7376
2001-09-14,10.577,9.7261
2001-09-17,10.404000000000002,9.6796
2001-09-18,10.475,9.7406
2001-09-19,10.502,9.844
2001-09-20,10.501,9.8092
2001-09-21,10.561,9.8779
2001-09-24,10.829,9.8358
2001-09-25,10.823,9.4803
2001-09-26,10.717,9.6385
2001-09-27,10.76,9.6715
2001-09-28,10.728,9.6028
2001-10-01,10.658,9.6518
2001-10-02,10.666,9.7279
2001-10-03,10.642,9.6876
2001-10-04,10.576,9.7398
2001-10-05,10.628,9.8194
2001-10-08,10.611,9.7485
2001-10-09,10.571,9.7993
2001-10-10,10.528,9.8384
2001-10-11,10.564,9.8527
2001-10-12,10.553,9.8836
2001-10-15,10.532,9.9133
2001-10-16,10.447,9.8879
2001-10-17,10.48,10.016
2001-10-18,10.476,10.01
2001-10-19,10.518,10.012
2001-10-22,10.513,10.112
2001-10-23,10.6,10.098
2001-10-24,10.699000000000002,10.135
2001-10-25,10.647,10.077
2001-10-26,10.629,10.184
2001-10-29,10.584,10.287
2001-10-30,10.521,10.18
2001-10-31,10.573,10.009
2001-11-01,10.630999999999998,10.08
2001-11-02,10.536,9.9065
2001-11-05,10.527,9.8554
2001-11-06,10.615,9.7833
2001-11-07,10.579,9.8844
2001-11-08,10.51,10.009
2001-11-09,10.455,10.03
2001-11-12,10.554,10.046
2001-11-13,10.550999999999998,9.9133
2001-11-14,10.585,9.9963
2001-11-15,10.603,10.084
2001-11-16,10.577,10.056
2001-11-19,10.601,10.095
2001-11-20,10.652,10.158
2001-11-21,10.614,10.189
2001-11-22,10.702,10.264
2001-11-23,10.694,10.286
2001-11-26,10.644,10.27
2001-11-27,10.619000000000002,10.299
2001-11-28,10.629,10.34
2001-11-29,10.654000000000002,10.164
2001-11-30,10.654000000000002,10.038
2001-12-03,10.666,10.036
2001-12-04,10.727,9.9399
2001-12-05,10.642,9.6879
2001-12-06,10.591,9.7395
2001-12-07,10.532,9.7032
2001-12-10,10.501,9.6472
2001-12-11,10.559,9.692
2001-12-12,10.515,9.713
2001-12-13,10.498,9.6792
2001-12-14,10.428,9.778
2001-12-17,10.497,9.7013
2001-12-18,10.478,9.5525
2001-12-19,10.502,9.6375
2001-12-20,10.579,9.7697
2001-12-21,10.601,9.6065
2001-12-24,10.63,9.5424
2001-12-25,10.804,9.5334
2001-12-26,10.804,9.5334
2001-12-27,10.804,9.5334
2001-12-28,10.701,9.5166
2001-12-31,10.554,9.5237
2002-01-01,10.554,9.4909
2002-01-02,10.554,9.4909
2002-01-03,10.271,9.4322
2002-01-04,10.219,9.3879
2002-01-07,10.314,9.4262
2002-01-08,10.344,9.3578
2002-01-09,10.366,9.4015
2002-01-10,10.364,9.5203
2002-01-11,10.304,9.4808
2002-01-14,10.26,9.3327
2002-01-15,10.308,9.2792
2002-01-16,10.344,9.4076
2002-01-17,10.45,9.4874
2002-01-18,10.523,9.5062
2002-01-21,10.495,9.4928
2002-01-22,10.427,9.4543
2002-01-23,10.467,9.6152
2002-01-24,10.486,9.5238
2002-01-25,10.534,9.5868
2002-01-28,10.673,9.731
2002-01-29,10.757,9.6519
2002-01-30,10.697,9.6378
2002-01-31,10.656,9.6127
2002-02-01,10.617,9.512
2002-02-04,10.644,9.4586
2002-02-05,10.66,9.4759
2002-02-06,10.662,9.4815
2002-02-07,10.634,9.565
2002-02-08,10.652,9.5576
2002-02-11,10.595,9.6307
2002-02-12,10.53,9.6581
2002-02-13,10.568,9.635
2002-02-14,10.572,9.696
2002-02-15,10.573,9.8447
2002-02-18,10.544,9.9208
2002-02-19,10.550999999999998,9.8338
2002-02-20,10.575,9.7612
2002-02-21,10.515999999999998,9.8837
2002-02-22,10.495,9.8458
2002-02-25,10.466,9.9965
2002-02-26,10.442,10.02
2002-02-27,10.441,9.9099
2002-02-28,10.496,9.8614
2002-03-01,10.476,9.7954
2002-03-04,10.472,9.7612
2002-03-05,10.481,9.6561
2002-03-06,10.413,9.7435
2002-03-07,10.376,9.7367
2002-03-08,10.345,9.7282
2002-03-11,10.307,9.72
2002-03-12,10.392,9.7104
2002-03-13,10.403,9.8283
2002-03-14,10.442,9.9717
2002-03-15,10.375,9.9975
2002-03-18,10.316,10.092
2002-03-19,10.324000000000002,10.221
2002-03-20,10.272,10.157
2002-03-21,10.243,10.137
2002-03-22,10.223,10.22
2002-03-25,10.253,10.394
2002-03-26,10.279000000000002,10.293
2002-03-27,10.303,10.227
2002-03-28,10.316,10.189
2002-03-29,10.351,10.314
2002-04-01,10.351,10.4
2002-04-02,10.351,10.368
2002-04-03,10.27,10.427
2002-04-04,10.296,10.366
2002-04-05,10.292,10.216
2002-04-08,10.279000000000002,10.19
2002-04-09,10.317,10.224
2002-04-10,10.362,10.087
2002-04-11,10.334,10.139
2002-04-12,10.333,10.195
2002-04-15,10.335,10.172
2002-04-16,10.349,10.172
2002-04-17,10.389,10.172
2002-04-18,10.297,10.3
2002-04-19,10.291,10.305
2002-04-22,10.316,10.221
2002-04-23,10.367,10.118
2002-04-24,10.36,10.147
2002-04-25,10.313,10.215
2002-04-26,10.292,10.245
2002-04-29,10.29,10.16
2002-04-30,10.224,10.107
2002-05-01,10.273,10.268
2002-05-02,10.273,10.268
2002-05-03,10.262,10.27
2002-05-06,10.2,10.241
2002-05-07,10.144,10.22
2002-05-08,10.271,10.213
2002-05-09,10.246,10.272
2002-05-10,10.273,10.327
2002-05-13,10.206,10.251
2002-05-14,10.247,10.224
2002-05-15,10.251,10.294
2002-05-16,10.203,10.264
2002-05-17,10.118,10.269
2002-05-20,10.073,10.246
2002-05-21,10.011,10.268
2002-05-22,9.9569,10.258
2002-05-23,9.9022,10.331
2002-05-24,9.907,10.543
2002-05-27,9.9182,10.483
2002-05-28,9.9473,10.537
2002-05-29,9.8749,10.554
2002-05-30,9.8256,10.565
2002-05-31,9.7209,10.61
2002-06-03,9.7017,10.761
2002-06-04,9.7442,10.819
2002-06-05,9.6927,10.854
2002-06-06,9.7394,10.917
