Date,JPY,YTD
2016-06-09,107.02,125.28
2016-06-10,106.43,124.06
2016-06-13,106.86,123.71
2016-06-14,106.06,123.71
2016-06-15,106.0,123.69
2016-06-16,106.22,123.5
2016-06-17,104.39,123.42
2016-06-20,104.27,122.71
2016-06-21,104.63,122.71
2016-06-22,104.64,123.19
2016-06-23,104.59,123.23
2016-06-24,105.7,123.81
2016-06-27,102.32,123.61
2016-06-28,101.65,123.61
2016-06-29,102.41,123.71
2016-06-30,102.66,122.89
2016-07-01,102.73,122.45
2016-07-04,102.64,123.64
2016-07-05,102.61,123.64
2016-07-06,101.83,122.91
2016-07-07,100.71,122.74
2016-07-08,100.99,122.48
2016-07-11,100.42,121.49
2016-07-12,102.48,121.49
2016-07-13,103.94,122.38
2016-07-14,104.61,123.36
2016-07-15,105.66,123.31
2016-07-18,105.71,124.14
2016-07-19,105.69,124.14
2016-07-20,106.21,123.99
2016-07-21,106.54,124.24
2016-07-22,106.26,124.39
2016-07-25,106.1,123.78
2016-07-26,106.21,123.78
2016-07-27,104.27,124.05
2016-07-28,105.75,123.2
2016-07-29,104.72,123.77
2016-08-01,103.33,124.37
2016-08-02,102.36,124.37
2016-08-03,101.6,124.32
2016-08-04,101.09,124.25
2016-08-05,101.17,124.0
2016-08-08,101.05,124.89
2016-08-09,102.45,124.89
2016-08-10,102.25,124.7
2016-08-11,101.12,124.7
2016-08-12,101.36,124.82
2016-08-15,101.96,124.43
2016-08-16,101.05,124.43
2016-08-17,99.814,124.16
2016-08-18,100.68,124.52
2016-08-19,100.34,124.27
2016-08-22,100.24,123.85
2016-08-23,100.59,123.85
2016-08-24,100.08,122.68
2016-08-25,100.24,119.86
2016-08-26,100.49,119.8
2016-08-29,100.38,120.19
2016-08-30,102.27,120.19
2016-08-31,102.32,120.84
2016-09-01,103.31,121.33
2016-09-02,103.71,120.03
2016-09-05,103.48,120.21
2016-09-06,103.3,120.21
2016-09-07,103.41,119.25
2016-09-08,101.66,119.41
2016-09-09,101.63,119.89
2016-09-12,102.81,121.04
2016-09-13,101.89,121.04
2016-09-14,102.23,120.71
2016-09-15,102.84,120.34
2016-09-16,102.17,119.65
2016-09-19,101.86,120.9
2016-09-20,101.79,120.9
2016-09-21,101.87,119.37
2016-09-22,100.89,120.44
2016-09-23,100.72,119.9
2016-09-26,100.78,119.63
2016-09-27,100.44,119.63
2016-09-28,100.29,120.99
2016-09-29,100.61,120.08
2016-09-30,101.49,119.94
2016-10-03,101.33,119.75
2016-10-04,101.37,119.75
2016-10-05,102.59,120.29
2016-10-06,103.16,120.21
2016-10-07,103.71,120.34
2016-10-10,103.63,119.89
2016-10-11,103.4,119.89
2016-10-12,103.71,120.27
2016-10-13,103.9,120.12
2016-10-14,103.72,119.71
2016-10-17,104.31,118.22
2016-10-18,104.11,118.22
2016-10-19,104.04,119.06
2016-10-20,103.37,119.38
2016-10-21,103.61,119.72
2016-10-24,103.77,119.76
2016-10-25,104.02,119.76
2016-10-26,104.53,120.71
2016-10-27,104.32,121.02
2016-10-28,104.69,120.3
2016-10-31,105.38,121.04
2016-11-01,105.03,121.04
2016-11-02,104.83,120.61
2016-11-03,103.31,120.58
2016-11-04,103.26,120.85
2016-11-07,102.98,121.89
2016-11-08,104.32,121.89
2016-11-09,104.78,121.88
2016-11-10,103.92,123.5
2016-11-11,106.84,123.22
2016-11-14,106.35,122.99
2016-11-15,107.89,122.99
2016-11-16,108.27,122.67
2016-11-17,109.56,123.11
2016-11-18,109.28,123.23
2016-11-21,110.03,123.14
2016-11-22,110.61,123.14
2016-11-23,110.9,122.83
2016-11-24,111.34,123.15
2016-11-25,113.23,122.54
2016-11-28,113.04,122.56
2016-11-29,112.63,122.56
2016-11-30,112.97,122.64
2016-12-01,113.29,123.09
2016-12-02,114.23,123.18
2016-12-05,113.89,123.31
2016-12-06,114.3,123.31
2016-12-07,113.92,122.99
2016-12-08,114.09,123.42
2016-12-09,113.93,122.89
2016-12-12,115.05,121.51
2016-12-13,115.79,121.51
2016-12-14,115.24,121.48
2016-12-15,114.98,120.68
2016-12-16,118.08,120.99
2016-12-19,118.19,122.52
2016-12-20,117.24,122.52
2016-12-21,118.13,121.45
2016-12-22,117.37,121.37
2016-12-23,117.64,120.91
2016-12-26,117.37,120.43
2016-12-27,117.37,120.43
2016-12-28,117.39,120.43
2016-12-29,117.67,120.46
2016-12-30,116.75,120.42
2017-01-02,117.07,120.39
2017-01-03,117.46,120.39
2017-01-04,118.2,120.39
2017-01-05,117.51,119.09
2017-01-06,116.54,119.0
2017-01-09,116.0,117.54
2017-01-10,116.64,117.54
2017-01-11,116.25,118.32
2017-01-12,116.29,117.86
2017-01-13,113.95,117.93
2017-01-16,114.35,117.75
2017-01-17,114.13,117.75
2017-01-18,113.35,117.1
2017-01-19,113.51,117.32
2017-01-20,114.58,117.89
2017-01-23,115.19,116.98
2017-01-24,113.6,116.98
2017-01-25,113.37,118.22
2017-01-26,113.37,118.42
2017-01-27,114.39,118.32
2017-01-30,115.17,118.88
2017-01-31,114.54,118.88
2017-02-01,113.38,121.11
2017-02-02,113.3,121.27
2017-02-03,112.32,120.74
2017-02-06,113.11,117.34
2017-02-07,112.29,117.34
2017-02-08,112.36,116.68
2017-02-09,111.95,116.3
2017-02-10,112.27,114.87
2017-02-13,113.51,112.19
2017-02-14,113.75,112.19
2017-02-15,113.37,112.7
2017-02-16,114.5,114.13
2017-02-17,113.55,113.76
2017-02-20,112.75,113.83
2017-02-21,113.14,113.83
2017-02-22,113.67,113.01
2017-02-23,112.99,113.23
2017-02-24,112.83,111.91
2017-02-27,112.21,112.46
2017-02-28,112.28,112.46
2017-03-01,112.14,113.1
2017-03-02,113.78,113.08
2017-03-03,114.36,114.29
2017-03-06,114.37,113.96
2017-03-07,113.81,113.74
2017-03-08,114.04,113.62
2017-03-09,114.3,112.99
2017-03-10,114.63,112.67
2017-03-13,115.43,114.09
2017-03-14,114.74,113.77
2017-03-15,114.88,113.64
2017-03-16,114.64,112.85
2017-03-17,113.32,113.59
2017-03-20,113.15,111.64
2017-03-21,112.71,111.53
2017-03-22,112.55,111.74
2017-03-23,111.1,111.6
2017-03-24,110.66,112.8
2017-03-27,111.14,112.44
2017-03-28,110.14,112.44
2017-03-29,110.36,112.44
2017-03-30,110.88,113.57
2017-03-31,111.19,112.48
2017-04-03,111.82,112.34
2017-04-04,111.28,112.03
2017-04-05,110.37,111.57
2017-04-06,110.97,110.68
2017-04-07,110.85,110.38
2017-04-10,110.67,108.37
2017-04-11,111.29,108.56
2017-04-12,110.55,108.24
2017-04-13,109.59,108.32
2017-04-14,109.13,109.28
2017-04-17,109.13,109.39
2017-04-18,109.13,108.92
2017-04-19,108.84,108.19
2017-04-20,109.01,109.41
2017-04-21,109.04,109.15
2017-04-24,109.1,109.64
2017-04-25,110.32,110.86
2017-04-26,110.49,110.93
2017-04-27,111.4,111.15
2017-04-28,111.45,111.29
2017-05-01,111.4,108.15
2017-05-02,111.4,107.29
2017-05-03,112.28,106.56
2017-05-04,112.16,105.91
2017-05-05,112.85,106.58
2017-05-08,112.48,107.1
2017-05-09,112.54,106.97
2017-05-10,113.92,108.28
2017-05-11,113.8,109.12
2017-05-12,113.9,108.77
2017-05-15,113.85,109.32
2017-05-16,113.43,108.88
2017-05-17,113.64,108.86
2017-05-18,112.28,109.5
2017-05-19,110.57,109.39
2017-05-22,111.24,110.0
2017-05-23,111.34,110.36
2017-05-24,111.12,109.41
2017-05-25,111.81,109.74
2017-05-26,111.76,110.17
2017-05-29,111.09,110.07
2017-05-30,111.34,109.65
2017-05-31,110.95,111.19
2017-06-01,110.86,111.02
2017-06-02,111.0,109.24
2017-06-05,111.46,109.01
2017-06-06,110.5,108.9
2017-06-07,109.36,107.13
2017-06-08,109.46,107.65
2017-06-09,110.22,107.02
2017-06-12,110.45,106.43
2017-06-13,109.88,106.86
2017-06-14,110.04,106.06
2017-06-15,110.31,106.0
2017-06-16,110.11,106.22
2017-06-19,111.34,104.39
2017-06-20,110.96,104.27
2017-06-21,111.38,104.63
2017-06-22,111.43,104.64
2017-06-23,111.26,104.59
2017-06-26,111.3,105.7
2017-06-27,111.67,102.32
2017-06-28,111.86,101.65
2017-06-29,112.11,102.41
2017-06-30,112.67,102.66
2017-07-03,111.94,102.73
2017-07-04,112.99,102.64
2017-07-05,113.25,102.61
2017-07-06,113.55,101.83
2017-07-07,113.32,100.71
2017-07-10,113.74,100.99
2017-07-11,114.15,100.42
2017-07-12,114.3,102.48
2017-07-13,113.56,103.94
2017-07-14,113.14,104.61
2017-07-17,113.1,105.66
2017-07-18,112.42,105.71
2017-07-19,112.04,105.69
2017-07-20,111.88,106.21
2017-07-21,112.25,106.54
2017-07-24,111.42,106.26
2017-07-25,110.83,106.1
2017-07-26,111.41,106.21
2017-07-27,111.87,104.27
2017-07-28,111.44,105.75
2017-07-31,111.15,104.72
2017-08-01,110.6,103.33
2017-08-02,110.51,102.36
2017-08-03,110.73,101.6
2017-08-04,110.38,101.09
2017-08-07,110.1,101.17
2017-08-08,110.86,101.05
2017-08-09,110.3,102.45
2017-08-10,109.74,102.25
2017-08-11,109.75,101.12
2017-08-14,109.15,101.36
2017-08-15,109.59,101.96
2017-08-16,110.41,101.05
2017-08-17,110.84,99.814
2017-08-18,110.12,100.68
2017-08-21,109.05,100.34
2017-08-22,108.98,100.24
2017-08-23,109.36,100.59
2017-08-24,109.09,100.08
2017-08-25,109.32,100.24
2017-08-28,109.75,100.49
2017-08-29,109.3,100.38
2017-08-30,108.62,102.27
2017-08-31,110.15,102.32
2017-09-01,110.62,103.31
2017-09-04,110.14,103.71
2017-09-05,109.7,103.48
2017-09-06,109.33,103.3
2017-09-07,108.89,103.41
2017-09-08,108.88,101.66
2017-09-11,107.38,101.63
2017-09-12,108.68,102.81
2017-09-13,109.72,101.89
2017-09-14,110.02,102.23
2017-09-15,110.69,102.84
2017-09-18,111.11,102.17
2017-09-19,111.39,101.86
2017-09-20,111.46,101.79
2017-09-21,111.29,101.87
2017-09-22,112.44,100.89
2017-09-25,112.04,100.72
2017-09-26,112.24,100.78
2017-09-27,111.98,100.44
2017-09-28,112.94,100.29
2017-09-29,112.55,100.61
2017-10-02,112.5,101.49
2017-10-03,112.82,101.33
2017-10-04,112.97,101.37
2017-10-05,112.39,102.59
2017-10-06,112.46,103.16
2017-10-09,112.95,103.71
2017-10-10,112.69,103.63
2017-10-11,112.36,103.4
2017-10-12,112.19,103.71
2017-10-13,112.28,103.9
2017-10-16,112.18,103.72
2017-10-17,111.83,104.31
2017-10-18,112.2,104.11
2017-10-19,112.88,104.04
2017-10-20,112.54,103.37
2017-10-23,113.17,103.61
2017-10-24,113.79,103.77
2017-10-25,113.89,104.02
2017-10-26,114.05,104.53
2017-10-27,113.8,104.32
2017-10-30,114.19,104.69
2017-10-31,113.53,105.38
2017-11-01,113.42,105.03
2017-11-02,114.19,104.83
2017-11-03,114.13,103.31
2017-11-06,113.94,103.26
2017-11-07,114.14,102.98
2017-11-08,114.19,104.32
2017-11-09,113.49,104.78
2017-11-10,113.28,103.92
2017-11-13,113.33,106.84
2017-11-14,113.31,106.35
2017-11-15,113.49,107.89
2017-11-16,112.71,108.27
2017-11-17,113.09,109.56
2017-11-20,112.61,109.28
2017-11-21,112.13,110.03
2017-11-22,112.54,110.61
2017-11-23,112.02,110.9
2017-11-24,111.23,111.34
2017-11-27,111.34,113.23
2017-11-28,111.02,113.04
2017-11-29,111.24,112.63
2017-11-30,111.81,112.97
2017-12-01,112.31,113.29
2017-12-04,112.49,114.23
2017-12-05,112.86,113.89
2017-12-06,112.58,114.3
2017-12-07,112.14,113.92
2017-12-08,112.74,114.09
2017-12-11,113.49,113.93
2017-12-12,113.31,115.05
2017-12-13,113.5,115.79
2017-12-14,113.32,115.24
2017-12-15,112.61,114.98
2017-12-18,112.19,118.08
2017-12-19,112.47,118.19
2017-12-20,112.69,117.24
2017-12-21,113.26,118.13
2017-12-22,113.49,117.37
2017-12-25,113.36,117.64
2017-12-26,113.36,117.37
2017-12-27,113.36,117.37
2017-12-28,113.24,117.39
2017-12-29,112.9,117.67
2018-01-01,112.57,116.75
2018-01-02,112.57,117.07
2018-01-03,112.18,117.46
2018-01-04,112.26,118.2
2018-01-05,112.66,117.51
2018-01-08,113.28,116.54
2018-01-09,113.04,116.0
2018-01-10,112.56,116.64
2018-01-11,111.42,116.25
2018-01-12,111.67,116.29
2018-01-15,111.13,113.95
2018-01-16,110.62,114.35
2018-01-17,110.71,114.13
2018-01-18,110.8,113.35
2018-01-19,111.21,113.51
2018-01-22,110.6,114.58
2018-01-23,110.84,115.19
2018-01-24,110.5,113.6
2018-01-25,109.4,113.37
2018-01-26,108.91,113.37
2018-01-29,109.32,114.39
2018-01-30,108.85,115.17
2018-01-31,108.67,114.54
2018-02-01,108.85,113.38
2018-02-02,109.66,113.3
2018-02-05,109.85,112.32
2018-02-06,109.86,113.11
2018-02-07,109.47,112.29
2018-02-08,109.29,112.36
2018-02-09,109.62,111.95
2018-02-12,108.85,112.27
2018-02-13,108.64,113.51
2018-02-14,107.69,113.75
2018-02-15,107.22,113.37
2018-02-16,106.55,114.5
2018-02-19,106.18,113.55
2018-02-20,106.56,112.75
2018-02-21,107.17,113.14
2018-02-22,107.55,113.67
2018-02-23,107.1,112.99
2018-02-26,106.74,112.83
2018-02-27,106.82,112.21
2018-02-28,107.12,112.28
2018-03-01,107.02,112.14
2018-03-02,106.79,113.78
2018-03-05,105.4,114.36
2018-03-06,105.65,114.37
2018-03-07,106.23,113.81
2018-03-08,105.83,114.04
