Date,LTL,YTD
2008-10-09,2.5146,2.4507
2008-10-10,2.5236,2.4598
2008-10-13,2.5427,2.4317
2008-10-14,2.5316,2.4317
2008-10-15,2.5108,2.4362
2008-10-16,2.5342,2.4271
2008-10-17,2.5563,2.4401
2008-10-20,2.5759,2.4147
2008-10-21,2.5721,2.4147
2008-10-22,2.6189,2.4166
2008-10-23,2.6885,2.4374
2008-10-24,2.6954,2.4223
2008-10-27,2.7412,2.413
2008-10-28,2.7711,2.413
2008-10-29,2.7565,2.4004
2008-10-30,2.7038,2.3993
2008-10-31,2.6489,2.3966
2008-11-03,2.7066,2.394
2008-11-04,2.6929,2.394
2008-11-05,2.6933,2.3847
2008-11-06,2.6828,2.3832
2008-11-07,2.7038,2.3735
2008-11-10,2.7068,2.3543
2008-11-11,2.6785,2.3543
2008-11-12,2.7087,2.3516
2008-11-13,2.7556,2.3683
2008-11-14,2.7567,2.3638
2008-11-17,2.7241,2.3586
2008-11-18,2.7273,2.3586
2008-11-19,2.7288,2.3567
2008-11-20,2.7329,2.3562
2008-11-21,2.753,2.3353
2008-11-24,2.7399,2.3284
2008-11-25,2.7032,2.3284
2008-11-26,2.6952,2.3316
2008-11-27,2.6693,2.3259
2008-11-28,2.6766,2.3214
2008-12-01,2.713,2.3428
2008-12-02,2.7386,2.3428
2008-12-03,2.7194,2.3391
2008-12-04,2.7353,2.3543
2008-12-05,2.736,2.3423
2008-12-08,2.7263,2.3724
2008-12-09,2.6862,2.3724
2008-12-10,2.6895,2.357
2008-12-11,2.6714,2.346
2008-12-12,2.6128,2.3533
2008-12-15,2.5883,2.3516
2008-12-16,2.5557,2.3516
2008-12-17,2.5221,2.3798
2008-12-18,2.4559,2.3989
2008-12-19,2.3623,2.3951
2008-12-22,2.4769,2.4063
2008-12-23,2.4716,2.4063
2008-12-24,2.4702,2.4011
2008-12-25,2.4654,2.3981
2008-12-26,2.4654,2.3981
2008-12-29,2.4654,2.3786
2008-12-30,2.4196,2.3786
2008-12-31,2.4491,2.3501
2009-01-01,2.481,2.3455
2009-01-02,2.481,2.3455
2009-01-05,2.4901,2.3404
2009-01-06,2.5422,2.3404
2009-01-07,2.5899,2.3445
2009-01-08,2.5398,2.3452
2009-01-09,2.5357,2.348
2009-01-12,2.5232,2.3549
2009-01-13,2.5779,2.3549
2009-01-14,2.6035,2.3342
2009-01-15,2.6211,2.3181
2009-01-16,2.6387,2.3195
2009-01-19,2.602,2.3503
2009-01-20,2.6193,2.3503
2009-01-21,2.6704,2.353
2009-01-22,2.6745,2.3842
2009-01-23,2.6593,2.3822
2009-01-26,2.6986,2.3548
2009-01-27,2.658,2.3548
2009-01-28,2.6209,2.348
2009-01-29,2.6039,2.3401
2009-01-30,2.6335,2.3372
2009-02-02,2.6941,2.322
2009-02-03,2.706,2.322
2009-02-04,2.6872,2.319
2009-02-05,2.6937,2.3284
2009-02-06,2.6914,2.3508
2009-02-09,2.6983,2.37
2009-02-10,2.6544,2.37
2009-02-11,2.6628,2.3791
2009-02-12,2.6687,2.3744
2009-02-13,2.6906,2.375
2009-02-16,2.6927,2.3607
2009-02-17,2.7049,2.3607
2009-02-18,2.7329,2.353
2009-02-19,2.7412,2.3591
2009-02-20,2.7177,2.3422
2009-02-23,2.7423,2.3431
2009-02-24,2.6979,2.3431
2009-02-25,2.7053,2.3254
2009-02-26,2.6986,2.3303
2009-02-27,2.7013,2.3214
2009-03-02,2.7308,2.2834
2009-03-03,2.7412,2.2765
2009-03-04,2.7371,2.2711
2009-03-05,2.7501,2.2707
2009-03-06,2.7501,2.2722
2009-03-09,2.7278,2.2539
2009-03-10,2.748,2.2396
2009-03-11,2.7011,2.2508
2009-03-12,2.7005,2.2451
2009-03-13,2.7013,2.2309
2009-03-16,2.6756,2.2166
2009-03-17,2.6474,2.2189
2009-03-18,2.6679,2.1895
2009-03-19,2.6297,2.1893
2009-03-20,2.5256,2.2004
2009-03-23,2.5484,2.2387
2009-03-24,2.5467,2.2387
2009-03-25,2.5563,2.2387
2009-03-26,2.5588,2.2177
2009-03-27,2.5375,2.1978
2009-03-30,2.5971,2.1873
2009-03-31,2.6171,2.1859
2009-04-01,2.5945,2.1837
2009-04-02,2.6067,2.2049
2009-04-03,2.5783,2.2088
2009-04-06,2.5719,2.2239
2009-04-07,2.5584,2.1962
2009-04-08,2.6049,2.2002
2009-04-09,2.6096,2.2001
2009-04-10,2.6014,2.1956
2009-04-13,2.6014,2.175
2009-04-14,2.6014,2.1808
2009-04-15,2.6008,2.1758
2009-04-16,2.6211,2.1815
2009-04-17,2.6166,2.1678
2009-04-20,2.6442,2.1754
2009-04-21,2.663,2.1881
2009-04-22,2.67,2.1718
2009-04-23,2.6669,2.1673
2009-04-24,2.6458,2.1661
2009-04-27,2.6094,2.1896
2009-04-28,2.6307,2.2139
2009-04-29,2.6576,2.2094
2009-04-30,2.6027,2.2175
2009-05-01,2.601,2.2219
2009-05-04,2.601,2.2219
2009-05-05,2.6112,2.2337
2009-05-06,2.5761,2.2334
2009-05-07,2.5918,2.2236
2009-05-08,2.5839,2.2377
2009-05-11,2.5719,2.2498
2009-05-12,2.5437,2.2337
2009-05-13,2.5234,2.2377
2009-05-14,2.5345,2.2315
2009-05-15,2.5457,2.2364
2009-05-18,2.5542,2.2314
2009-05-19,2.5588,2.2279
2009-05-20,2.5366,2.2166
2009-05-21,2.5221,2.2078
2009-05-22,2.5073,2.1918
2009-05-25,2.4712,2.1916
2009-05-26,2.4645,2.1934
2009-05-27,2.4826,2.1907
2009-05-28,2.4839,2.1909
2009-05-29,2.4919,2.2054
2009-06-01,2.4491,2.2203
2009-06-02,2.4281,2.2265
2009-06-03,2.4251,2.2246
2009-06-04,2.4304,2.2143
2009-06-05,2.4497,2.2325
2009-06-08,2.4355,2.2418
2009-06-09,2.4901,2.2138
2009-06-10,2.4735,2.1875
2009-06-11,2.4484,2.2239
2009-06-12,2.4718,2.2255
2009-06-15,2.4656,2.2396
2009-06-16,2.493,2.2514
2009-06-17,2.4858,2.2335
2009-06-18,2.4948,2.2309
2009-06-19,2.4805,2.2286
2009-06-22,2.4783,2.2303
2009-06-23,2.4916,2.2119
2009-06-24,2.4702,2.2246
2009-06-25,2.4612,2.2179
2009-06-26,2.4769,2.2135
2009-06-29,2.4495,2.1949
2009-06-30,2.4561,2.1925
2009-07-01,2.4429,2.1903
2009-07-02,2.4495,2.1888
2009-07-03,2.4577,2.1845
2009-07-06,2.4647,2.1736
2009-07-07,2.4846,2.2033
2009-07-08,2.4629,2.2061
2009-07-09,2.4839,2.2011
2009-07-10,2.468,2.1971
2009-07-13,2.4839,2.1981
2009-07-14,2.4707,2.1805
2009-07-15,2.4679,2.1788
2009-07-16,2.4507,2.1593
2009-07-17,2.4436,2.1732
2009-07-20,2.4505,2.1786
2009-07-21,2.4286,2.1831
2009-07-22,2.4276,2.1773
2009-07-23,2.4331,2.169
2009-07-24,2.4266,2.1935
2009-07-27,2.4269,2.2025
2009-07-28,2.4198,2.1945
2009-07-29,2.4266,2.1928
2009-07-30,2.4481,2.1985
2009-07-31,2.457,2.2149
2009-08-03,2.4422,2.2118
2009-08-04,2.414,2.217
2009-08-05,2.4004,2.2182
2009-08-06,2.3961,2.2295
2009-08-07,2.4028,2.2308
2009-08-10,2.405,2.2318
2009-08-11,2.4312,2.2906
2009-08-12,2.4374,2.3
2009-08-13,2.4367,2.3162
2009-08-14,2.4157,2.3168
2009-08-17,2.4156,2.3162
2009-08-18,2.4537,2.3442
2009-08-19,2.4486,2.3482
2009-08-20,2.4467,2.3525
2009-08-21,2.4242,2.3434
2009-08-24,2.4095,2.3308
2009-08-25,2.4107,2.3317
2009-08-26,2.4105,2.3382
2009-08-27,2.4196,2.3653
2009-08-28,2.42,2.3382
2009-08-31,2.4038,2.3376
2009-09-01,2.4193,2.3433
2009-09-02,2.4122,2.3615
2009-09-03,2.4281,2.3786
2009-09-04,2.4087,2.391
2009-09-07,2.421,2.3832
2009-09-08,2.4095,2.4235
2009-09-09,2.3857,2.4292
2009-09-10,2.3776,2.4412
2009-09-11,2.3739,2.4498
2009-09-14,2.3659,2.478
2009-09-15,2.3713,2.4547
2009-09-16,2.3632,2.44
2009-09-17,2.3535,2.4201
2009-09-18,2.3469,2.4274
2009-09-21,2.348,2.3809
2009-09-22,2.3556,2.4254
2009-09-23,2.3361,2.3696
2009-09-24,2.3357,2.3439
2009-09-25,2.338,2.3504
2009-09-28,2.3536,2.3488
2009-09-29,2.3569,2.3585
2009-09-30,2.3732,2.4063
2009-10-01,2.358,2.414
2009-10-02,2.3749,2.4521
2009-10-05,2.3752,2.4835
2009-10-06,2.3623,2.4959
2009-10-07,2.3453,2.5325
2009-10-08,2.3498,2.5329
2009-10-09,2.3388,2.5146
2009-10-12,2.3409,2.5236
2009-10-13,2.3385,2.5427
2009-10-14,2.3229,2.5316
2009-10-15,2.3203,2.5108
2009-10-16,2.3229,2.5342
2009-10-19,2.3221,2.5563
2009-10-20,2.3145,2.5759
2009-10-21,2.3063,2.5721
2009-10-22,2.3141,2.6189
2009-10-23,2.3019,2.6885
2009-10-26,2.2988,2.6954
2009-10-27,2.299,2.7412
2009-10-28,2.3214,2.7711
2009-10-29,2.3353,2.7565
2009-10-30,2.3349,2.7038
2009-11-02,2.333,2.6489
2009-11-03,2.3374,2.7066
2009-11-04,2.3556,2.6929
2009-11-05,2.3391,2.6933
2009-11-06,2.3225,2.6828
2009-11-09,2.3232,2.7038
2009-11-10,2.3043,2.7068
2009-11-11,2.3071,2.6785
2009-11-12,2.2962,2.7087
2009-11-13,2.3139,2.7556
2009-11-16,2.3223,2.7567
2009-11-17,2.3073,2.7241
2009-11-18,2.3212,2.7273
2009-11-19,2.3085,2.7288
2009-11-20,2.3231,2.7329
2009-11-23,2.3306,2.753
2009-11-24,2.3068,2.7399
2009-11-25,2.3066,2.7032
2009-11-26,2.2892,2.6952
2009-11-27,2.291,2.6693
2009-11-30,2.3145,2.6766
2009-12-01,2.2983,2.713
2009-12-02,2.2906,2.7386
2009-12-03,2.2881,2.7194
2009-12-04,2.2836,2.7353
2009-12-07,2.2915,2.736
2009-12-08,2.335,2.7263
2009-12-09,2.3371,2.6862
2009-12-10,2.338,2.6895
2009-12-11,2.3441,2.6714
2009-12-14,2.3398,2.6128
2009-12-15,2.3573,2.5883
2009-12-16,2.3745,2.5557
2009-12-17,2.3714,2.5221
2009-12-18,2.4073,2.4559
2009-12-21,2.4083,2.3623
2009-12-22,2.4031,2.4769
2009-12-23,2.4181,2.4716
2009-12-24,2.4186,2.4702
2009-12-25,2.3981,2.4654
2009-12-28,2.3981,2.4654
2009-12-29,2.3969,2.4654
2009-12-30,2.3923,2.4196
2009-12-31,2.4081,2.4491
2010-01-01,2.3968,2.481
2010-01-04,2.3968,2.481
2010-01-05,2.3996,2.4901
2010-01-06,2.3908,2.5422
2010-01-07,2.4061,2.5899
2010-01-08,2.4139,2.5398
2010-01-11,2.4191,2.5357
2010-01-12,2.3767,2.5232
2010-01-13,2.3844,2.5779
2010-01-14,2.3709,2.6035
2010-01-15,2.3835,2.6211
2010-01-18,2.4021,2.6387
2010-01-19,2.403,2.602
2010-01-20,2.4181,2.6193
2010-01-21,2.4432,2.6704
2010-01-22,2.4551,2.6745
2010-01-25,2.4427,2.6593
2010-01-26,2.44,2.6986
2010-01-27,2.4514,2.658
2010-01-28,2.4537,2.6209
2010-01-29,2.4665,2.6039
2010-02-01,2.4723,2.6335
2010-02-02,2.4817,2.6941
2010-02-03,2.4774,2.706
2010-02-04,2.4691,2.6872
2010-02-05,2.4935,2.6937
2010-02-08,2.5219,2.6914
2010-02-09,2.5249,2.6983
2010-02-10,2.5093,2.6544
2010-02-11,2.513,2.6628
2010-02-12,2.517,2.6687
2010-02-15,2.5441,2.6906
2010-02-16,2.5375,2.6927
2010-02-17,2.5297,2.7049
2010-02-18,2.5155,2.7329
2010-02-19,2.545,2.7412
2010-02-22,2.554,2.7177
2010-02-23,2.534,2.7423
2010-02-24,2.5431,2.6979
2010-02-25,2.5488,2.7053
2010-02-26,2.5597,2.6986
2010-03-01,2.5444,2.7013
2010-03-02,2.5529,2.7308
2010-03-03,2.5486,2.7412
2010-03-04,2.5312,2.7371
2010-03-05,2.5262,2.7501
2010-03-08,2.5422,2.7501
2010-03-09,2.5273,2.7278
2010-03-10,2.5469,2.748
2010-03-11,2.537,2.7011
2010-03-12,2.5282,2.7005
2010-03-15,2.5084,2.7013
2010-03-16,2.5194,2.6756
2010-03-17,2.5161,2.6474
2010-03-18,2.51,2.6679
2010-03-19,2.5277,2.6297
2010-03-22,2.5486,2.5256
2010-03-23,2.5631,2.5484
2010-03-24,2.554,2.5467
2010-03-25,2.5887,2.5563
2010-03-26,2.5852,2.5588
2010-03-29,2.5858,2.5375
2010-03-30,2.5631,2.5971
2010-03-31,2.561,2.6171
2010-04-01,2.5616,2.5945
2010-04-02,2.5637,2.6067
2010-04-05,2.5637,2.5783
2010-04-06,2.5637,2.5719
2010-04-07,2.5775,2.5584
2010-04-08,2.5883,2.6049
2010-04-09,2.5969,2.6096
2010-04-12,2.5798,2.6014
2010-04-13,2.5416,2.6014
2010-04-14,2.542,2.6014
2010-04-15,2.536,2.6008
2010-04-16,2.5493,2.6211
2010-04-19,2.551,2.6166
2010-04-20,2.5706,2.6442
2010-04-21,2.5603,2.663
2010-04-22,2.5819,2.67
2010-04-23,2.5885,2.6669
2010-04-26,2.5939,2.6458
2010-04-27,2.592,2.6094
2010-04-28,2.598,2.6307
2010-04-29,2.6069,2.6576
2010-04-30,2.6047,2.6027
2010-05-03,2.5932,2.601
2010-05-04,2.6082,2.601
2010-05-05,2.6379,2.6112
2010-05-06,2.6716,2.5761
2010-05-07,2.713,2.5918
2010-05-10,2.7089,2.5839
2010-05-11,2.6623,2.5719
2010-05-12,2.7192,2.5437
2010-05-13,2.7217,2.5234
2010-05-14,2.7431,2.5345
2010-05-17,2.764,2.5457
2010-05-18,2.796,2.5542
2010-05-19,2.7782,2.5588
2010-05-20,2.814,2.5366
2010-05-21,2.7994,2.5221
2010-05-24,2.7629,2.5073
2010-05-25,2.7935,2.4712
2010-05-26,2.8248,2.4645
2010-05-27,2.8051,2.4826
2010-05-28,2.8175,2.4839
2010-05-31,2.7881,2.4919
2010-06-01,2.8056,2.4491
2010-06-02,2.8406,2.4281
2010-06-03,2.826,2.4251
2010-06-04,2.8145,2.4304
2010-06-07,2.863,2.4497
2010-06-08,2.8872,2.4355
2010-06-09,2.8913,2.4901
2010-06-10,2.8749,2.4735
2010-06-11,2.8666,2.4484
2010-06-14,2.8472,2.4718
2010-06-15,2.8188,2.4656
2010-06-16,2.8168,2.493
2010-06-17,2.8124,2.4858
2010-06-18,2.7928,2.4948
2010-06-21,2.7908,2.4805
2010-06-22,2.7865,2.4783
2010-06-23,2.8168,2.4916
2010-06-24,2.8138,2.4702
2010-06-25,2.8159,2.4612
2010-06-28,2.8085,2.4769
2010-06-29,2.7983,2.4495
2010-06-30,2.8306,2.4561
2010-07-01,2.8138,2.4429
2010-07-02,2.8008,2.4495
2010-07-05,2.7517,2.4577
2010-07-06,2.7554,2.4647
2010-07-07,2.7449,2.4846
2010-07-08,2.7475,2.4629
2010-07-09,2.7273,2.4839
2010-07-12,2.7323,2.468
2010-07-13,2.7464,2.4839
2010-07-14,2.7471,2.4707
2010-07-15,2.7181,2.4679
2010-07-16,2.6916,2.4507
2010-07-19,2.656,2.4436
2010-07-20,2.6648,2.4505
2010-07-21,2.6883,2.4286
2010-07-22,2.6939,2.4276
2010-07-23,2.687,2.4331
2010-07-26,2.6772,2.4266
2010-07-27,2.6702,2.4269
2010-07-28,2.6493,2.4198
2010-07-29,2.6576,2.4266
2010-07-30,2.642,2.4481
2010-08-02,2.6503,2.457
2010-08-03,2.6412,2.4422
2010-08-04,2.6116,2.414
2010-08-05,2.6146,2.4004
2010-08-06,2.6189,2.3961
2010-08-09,2.6205,2.4028
2010-08-10,2.6053,2.405
2010-08-11,2.6291,2.4312
2010-08-12,2.6527,2.4374
2010-08-13,2.6996,2.4367
2010-08-16,2.6977,2.4157
2010-08-17,2.6933,2.4156
2010-08-18,2.6849,2.4537
2010-08-19,2.6807,2.4486
2010-08-20,2.6899,2.4467
2010-08-23,2.7164,2.4242
2010-08-24,2.7179,2.4095
2010-08-25,2.7379,2.4107
2010-08-26,2.7375,2.4105
2010-08-27,2.7202,2.4196
2010-08-30,2.716,2.42
2010-08-31,2.7187,2.4038
2010-09-01,2.723,2.4193
2010-09-02,2.6975,2.4122
2010-09-03,2.6937,2.4281
2010-09-06,2.6904,2.4087
2010-09-07,2.682,2.421
2010-09-08,2.7094,2.4095
2010-09-09,2.7194,2.3857
2010-09-10,2.7155,2.3776
2010-09-13,2.7134,2.3739
2010-09-14,2.6973,2.3659
2010-09-15,2.687,2.3713
2010-09-16,2.6582,2.3632
2010-09-17,2.6402,2.3535
2010-09-20,2.6438,2.3469
2010-09-21,2.641,2.348
2010-09-22,2.6317,2.3556
2010-09-23,2.5837,2.3361
2010-09-24,2.5916,2.3357
2010-09-27,2.5744,2.338
2010-09-28,2.562,2.3536
2010-09-29,2.5652,2.3569
2010-09-30,2.5368,2.3732
2010-10-01,2.5299,2.358
2010-10-04,2.5155,2.3749
2010-10-05,2.5194,2.3752
2010-10-06,2.5057,2.3623
2010-10-07,2.4919,2.3453
2010-10-08,2.4716,2.3498
2010-10-11,2.4887,2.3388
2010-10-12,2.4776,2.3409
2010-10-13,2.4961,2.3385
2010-10-14,2.4737,2.3229
2010-10-15,2.4486,2.3203
2010-10-18,2.4507,2.3229
2010-10-19,2.4847,2.3221
2010-10-20,2.4914,2.3145
2010-10-21,2.491,2.3063
2010-10-22,2.4635,2.3141
2010-10-25,2.478,2.3019
2010-10-26,2.4608,2.2988
2010-10-27,2.4819,2.299
2010-10-28,2.5015,2.3214
2010-10-29,2.4917,2.3353
2010-11-01,2.4917,2.3349
2010-11-02,2.4794,2.333
2010-11-03,2.4631,2.3374
2010-11-04,2.4638,2.3556
2010-11-05,2.424,2.3391
2010-11-08,2.4516,2.3225
2010-11-09,2.481,2.3232
2010-11-10,2.476,2.3043
2010-11-11,2.5075,2.3071
2010-11-12,2.5203,2.2962
2010-11-15,2.5183,2.3139
2010-11-16,2.534,2.3223
2010-11-17,2.5366,2.3073
2010-11-18,2.5612,2.3212
2010-11-19,2.5301,2.3085
2010-11-22,2.5251,2.3231
2010-11-23,2.5301,2.3306
2010-11-24,2.5584,2.3068
2010-11-25,2.5885,2.3066
2010-11-26,2.592,2.2892
2010-11-29,2.6108,2.291
2010-11-30,2.6265,2.3145
2010-12-01,2.6564,2.2983
2010-12-02,2.6327,2.2906
2010-12-03,2.6247,2.2881
2010-12-06,2.6067,2.2836
2010-12-07,2.6,2.2915
2010-12-08,2.5839,2.335
2010-12-09,2.6158,2.3371
2010-12-10,2.613,2.338
2010-12-13,2.6071,2.3441
2010-12-14,2.6025,2.3398
2010-12-15,2.57,2.3573
2010-12-16,2.5844,2.3745
2010-12-17,2.6082,2.3714
2010-12-20,2.6039,2.4073
2010-12-21,2.6263,2.4083
2010-12-22,2.6247,2.4031
2010-12-23,2.6333,2.4181
2010-12-24,2.643,2.4186
2010-12-27,2.6359,2.3981
2010-12-28,2.6285,2.3981
2010-12-29,2.6167,2.3969
2010-12-30,2.6285,2.3923
2010-12-31,2.6,2.4081
2011-01-03,2.584,2.3968
2011-01-04,2.5868,2.3968
2011-01-05,2.5727,2.3996
2011-01-06,2.6132,2.3908
2011-01-07,2.6375,2.4061
2011-01-10,2.664,2.4139
2011-01-11,2.676,2.4191
2011-01-12,2.6667,2.3767
2011-01-13,2.6615,2.3844
2011-01-14,2.616,2.3709
2011-01-17,2.5866,2.3835
2011-01-18,2.5939,2.4021
2011-01-19,2.5823,2.403
2011-01-20,2.5565,2.4181
2011-01-21,2.5629,2.4432
2011-01-24,2.5537,2.4551
2011-01-25,2.5442,2.4427
2011-01-26,2.5396,2.44
2011-01-27,2.5238,2.4514
2011-01-28,2.5174,2.4537
2011-01-31,2.5185,2.4665
2011-02-01,2.5218,2.4723
2011-02-02,2.5102,2.4817
2011-02-03,2.5015,2.4774
2011-02-04,2.512,2.4691
2011-02-07,2.533,2.4935
2011-02-08,2.5476,2.5219
2011-02-09,2.5323,2.5249
2011-02-10,2.5301,2.5093
2011-02-11,2.5381,2.513
2011-02-14,2.5531,2.517
2011-02-15,2.569,2.5441
2011-02-16,2.5557,2.5375
2011-02-17,2.5557,2.5297
2011-02-18,2.5463,2.5155
2011-02-21,2.5338,2.545
2011-02-22,2.5262,2.554
2011-02-23,2.5264,2.534
2011-02-24,2.5146,2.5431
2011-02-25,2.5069,2.5488
2011-02-28,2.5089,2.5597
2011-03-01,2.4959,2.5444
2011-03-02,2.4975,2.5529
2011-03-03,2.5004,2.5486
2011-03-04,2.493,2.5312
2011-03-07,2.4739,2.5262
2011-03-08,2.4614,2.5422
2011-03-09,2.4844,2.5273
2011-03-10,2.479,2.5469
2011-03-11,2.499,2.537
2011-03-14,2.5069,2.5282
2011-03-15,2.4755,2.5084
2011-03-16,2.4869,2.5194
2011-03-17,2.4749,2.5161
2011-03-18,2.4656,2.51
2011-03-21,2.4436,2.5277
2011-03-22,2.4326,2.5486
2011-03-23,2.4297,2.5631
2011-03-24,2.4426,2.554
2011-03-25,2.4439,2.5887
2011-03-28,2.4462,2.5852
2011-03-29,2.4607,2.5858
2011-03-30,2.4547,2.5631
2011-03-31,2.4505,2.561
2011-04-01,2.4304,2.5616
2011-04-04,2.4417,2.5637
2011-04-05,2.4247,2.5637
2011-04-06,2.4374,2.5637
2011-04-07,2.4145,2.5775
2011-04-08,2.4174,2.5883
2011-04-11,2.3976,2.5969
2011-04-12,2.3921,2.5798
2011-04-13,2.3862,2.5416
2011-04-14,2.3824,2.542
2011-04-15,2.3976,2.536
2011-04-18,2.3895,2.5493
2011-04-19,2.4188,2.551
2011-04-20,2.4142,2.5706
2011-04-21,2.3788,2.5603
2011-04-22,2.3675,2.5819
2011-04-25,2.3675,2.5885
2011-04-26,2.3675,2.5939
2011-04-27,2.3622,2.592
2011-04-28,2.354,2.598
2011-04-29,2.3339,2.6069
2011-05-02,2.3236,2.6047
2011-05-03,2.3272,2.5932
2011-05-04,2.3361,2.6082
2011-05-05,2.3201,2.6379
2011-05-06,2.3308,2.6716
2011-05-09,2.3811,2.713
2011-05-10,2.3983,2.7089
2011-05-11,2.4048,2.6623
2011-05-12,2.405,2.7192
2011-05-13,2.4396,2.7217
2011-05-16,2.4179,2.7431
2011-05-17,2.4413,2.764
2011-05-18,2.4365,2.796
2011-05-19,2.4269,2.7782
2011-05-20,2.4205,2.814
2011-05-23,2.4252,2.7994
2011-05-24,2.4628,2.7629
2011-05-25,2.4507,2.7935
2011-05-26,2.4542,2.8248
2011-05-27,2.437,2.8051
2011-05-30,2.4205,2.8175
2011-05-31,2.4193,2.7881
2011-06-01,2.4003,2.8056
2011-06-02,2.3964,2.8406
2011-06-03,2.3878,2.826
2011-06-06,2.3832,2.8145
2011-06-07,2.3656,2.863
2011-06-08,2.3565,2.8872
2011-06-09,2.3636,2.8913
2011-06-10,2.3627,2.8749
2011-06-13,2.3835,2.8666
2011-06-14,2.4055,2.8472
2011-06-15,2.3898,2.8188
2011-06-16,2.4159,2.8168
2011-06-17,2.4509,2.8124
2011-06-20,2.4196,2.7928
2011-06-21,2.4256,2.7908
2011-06-22,2.4023,2.7865
2011-06-23,2.3983,2.8168
2011-06-24,2.4295,2.8138
2011-06-27,2.4281,2.8159
2011-06-28,2.4307,2.8085
2011-06-29,2.4211,2.7983
2011-06-30,2.3936,2.8306
2011-07-01,2.389,2.8138
2011-07-04,2.3832,2.8008
2011-07-05,2.3812,2.7517
2011-07-06,2.3877,2.7554
2011-07-07,2.4115,2.7449
2011-07-08,2.4235,2.7475
2011-07-11,2.4244,2.7273
2011-07-12,2.4565,2.7323
2011-07-13,2.4707,2.7464
2011-07-14,2.4535,2.7471
2011-07-15,2.4312,2.7181
2011-07-18,2.4408,2.6916
2011-07-19,2.4584,2.656
2011-07-20,2.4384,2.6648
2011-07-21,2.4304,2.6883
2011-07-22,2.4278,2.6939
2011-07-25,2.3993,2.687
2011-07-26,2.4011,2.6772
2011-07-27,2.386,2.6702
2011-07-28,2.3901,2.6493
2011-07-29,2.4213,2.6576
2011-08-01,2.4213,2.642
2011-08-02,2.3953,2.6503
2011-08-03,2.4367,2.6412
2011-08-04,2.4145,2.6116
2011-08-05,2.4266,2.6146
2011-08-08,2.4393,2.6189
2011-08-09,2.4273,2.6205
2011-08-10,2.4201,2.6053
2011-08-11,2.4033,2.6291
2011-08-12,2.4413,2.6527
2011-08-15,2.423,2.6996
2011-08-16,2.413,2.6977
2011-08-17,2.4045,2.6933
2011-08-18,2.385,2.6849
2011-08-19,2.403,2.6807
2011-08-22,2.4003,2.6899
2011-08-23,2.3956,2.7164
2011-08-24,2.3875,2.7179
2011-08-25,2.3923,2.7379
2011-08-26,2.3938,2.7375
2011-08-29,2.3974,2.7202
2011-08-30,2.3834,2.716
2011-08-31,2.3974,2.7187
2011-09-01,2.3895,2.723
2011-09-02,2.4171,2.6975
2011-09-05,2.4222,2.6937
2011-09-06,2.4443,2.6904
2011-09-07,2.449,2.682
2011-09-08,2.46,2.7094
2011-09-09,2.4586,2.7194
2011-09-12,2.499,2.7155
2011-09-13,2.5284,2.7134
2011-09-14,2.5305,2.6973
2011-09-15,2.515,2.687
2011-09-16,2.5029,2.6582
2011-09-19,2.5093,2.6402
2011-09-20,2.5312,2.6438
2011-09-21,2.5185,2.641
2011-09-22,2.5321,2.6317
2011-09-23,2.5675,2.5837
2011-09-26,2.571,2.5916
2011-09-27,2.5576,2.5744
2011-09-28,2.5427,2.562
2011-09-29,2.533,2.5652
2011-09-30,2.536,2.5368
2011-10-03,2.5571,2.5299
2011-10-04,2.5908,2.5155
2011-10-05,2.6195,2.5194
2011-10-06,2.5889,2.5057
2011-10-07,2.6022,2.4919
2011-10-10,2.5702,2.4716
2011-10-11,2.5401,2.4887
2011-10-12,2.5375,2.4776
2011-10-13,2.5082,2.4961
2011-10-14,2.5153,2.4737
2011-10-17,2.5008,2.4486
2011-10-18,2.5064,2.4507
2011-10-19,2.5247,2.4847
2011-10-20,2.497,2.4914
2011-10-21,2.5008,2.491
2011-10-24,2.5024,2.4635
2011-10-25,2.4919,2.478
2011-10-26,2.4808,2.4608
2011-10-27,2.4792,2.4819
2011-10-28,2.4596,2.5015
2011-10-31,2.4384,2.4917
2011-11-01,2.4661,2.4917
2011-11-02,2.5338,2.4794
2011-11-03,2.5004,2.4631
2011-11-04,2.5069,2.4638
2011-11-07,2.5069,2.424
2011-11-08,2.5126,2.4516
2011-11-09,2.5042,2.481
2011-11-10,2.5327,2.476
2011-11-11,2.5358,2.5075
2011-11-14,2.5295,2.5203
2011-11-15,2.5279,2.5183
2011-11-16,2.5516,2.534
2011-11-17,2.5607,2.5366
2011-11-18,2.5614,2.5612
2011-11-21,2.5433,2.5301
2011-11-22,2.5656,2.5251
2011-11-23,2.551,2.5301
2011-11-24,2.5792,2.5584
2011-11-25,2.5819,2.5885
2011-11-28,2.61,2.592
2011-11-29,2.5868,2.6108
2011-11-30,2.5891,2.6265
2011-12-01,2.5733,2.6564
2011-12-02,2.5591,2.6327
2011-12-05,2.5555,2.6247
2011-12-06,2.5687,2.6067
2011-12-07,2.5779,2.6
2011-12-08,2.5811,2.5839
2011-12-09,2.5748,2.6158
2011-12-12,2.5798,2.613
2011-12-13,2.6057,2.6071
2011-12-14,2.6195,2.6025
2011-12-15,2.6574,2.57
2011-12-16,2.6521,2.5844
2011-12-19,2.643,2.6082
2011-12-20,2.6481,2.6039
