Date,CAD,YTD
1999-01-05,1.5272,?
1999-01-06,1.5237,?
1999-01-07,1.5082,?
1999-01-08,1.5132,?
1999-01-11,1.5133,?
1999-01-12,1.5095,?
1999-01-13,1.5097,?
1999-01-14,1.5432,?
1999-01-15,1.5195,?
1999-01-18,1.5308,?
1999-01-19,1.5257,?
1999-01-20,1.5271,?
1999-01-21,1.5228,?
1999-01-22,1.5148,?
1999-01-25,1.5142,?
1999-01-26,1.5211,?
1999-01-27,1.5204,?
1999-01-28,1.5202,?
1999-01-29,1.5227,?
1999-02-01,1.5162,?
1999-02-02,1.5102,?
1999-02-03,1.5065,?
1999-02-04,1.5128,?
1999-02-05,1.505,?
1999-02-08,1.4847,?
1999-02-09,1.4872,?
1999-02-10,1.4951,?
1999-02-11,1.494,?
1999-02-12,1.4896,?
1999-02-15,1.4899,?
1999-02-16,1.4932,?
1999-02-17,1.5038,?
1999-02-18,1.5,?
1999-02-19,1.4922,?
1999-02-22,1.4885,?
1999-02-23,1.4875,?
1999-02-24,1.4972,?
1999-02-25,1.5024,?
1999-02-26,1.4997,?
1999-03-01,1.5142,?
1999-03-02,1.5091,?
1999-03-03,1.5252,?
1999-03-04,1.5245,?
1999-03-05,1.5285,?
1999-03-08,1.5219999999999998,?
1999-03-09,1.5151,?
1999-03-10,1.514,?
1999-03-11,1.5162,?
1999-03-12,1.5229,?
1999-03-15,1.5238,?
1999-03-16,1.5263,?
1999-03-17,1.5281,?
1999-03-18,1.5215,?
1999-03-19,1.5191,?
1999-03-22,1.5156,?
1999-03-23,1.5119999999999998,?
1999-03-24,1.5065,?
1999-03-25,1.5071,?
1999-03-26,1.5114,?
1999-03-29,1.5054,?
1999-03-30,1.5137,?
1999-03-31,1.5146,?
1999-04-01,1.5091,?
1999-04-02,1.5044,?
1999-04-05,1.5004,?
1999-04-06,1.497,?
1999-04-07,1.5048,?
1999-04-08,1.5026,?
1999-04-09,1.4989,?
1999-04-12,1.5032,?
1999-04-13,1.4982,?
1999-04-14,1.4908,?
1999-04-15,1.4928,?
1999-04-16,1.494,?
1999-04-19,1.4858,?
1999-04-20,1.4817,?
1999-04-21,1.4865,?
1999-04-22,1.4902,?
1999-04-23,1.4866,?
1999-04-26,1.4787,?
1999-04-27,1.4784,?
1999-04-28,1.4811,?
1999-04-29,1.4743,?
1999-04-30,1.4718,?
1999-05-03,1.4645,?
1999-05-04,1.4558,?
1999-05-05,1.4524,?
1999-05-06,1.4564,?
1999-05-07,1.4474,?
1999-05-10,1.4579,?
1999-05-11,1.459,?
1999-05-12,1.4553,?
1999-05-13,1.4556,?
1999-05-14,1.463,?
1999-05-17,1.4576,?
1999-05-18,1.4678,?
1999-05-19,1.4579,?
1999-05-20,1.4668,?
1999-05-21,1.4656,?
1999-05-24,1.4607,?
1999-05-25,1.4604,?
1999-05-26,1.4568,?
1999-05-27,1.4662,?
1999-05-28,1.4680000000000002,?
1999-05-31,1.4756,?
1999-06-01,1.4739,?
1999-06-02,1.4764,?
1999-06-03,1.4833,?
1999-06-04,1.4779,?
1999-06-07,1.4768,?
1999-06-08,1.4684,?
1999-06-09,1.4677,?
1999-06-10,1.4727,?
1999-06-11,1.4698,?
1999-06-14,1.4582,?
1999-06-15,1.4596,?
1999-06-16,1.4633,?
1999-06-17,1.4633,?
1999-06-18,1.4551,?
1999-06-21,1.4647,?
1999-06-22,1.4623,?
1999-06-23,1.4715,?
1999-06-24,1.4693,?
1999-06-25,1.4693,?
1999-06-28,1.4702,?
1999-06-29,1.4673,?
1999-06-30,1.4722,?
1999-07-01,1.4777,?
1999-07-02,1.4648,?
1999-07-05,1.4711,?
1999-07-06,1.4645,?
1999-07-07,1.466,?
1999-07-08,1.4692,?
1999-07-09,1.4699,?
1999-07-12,1.4703,?
1999-07-13,1.4784,?
1999-07-14,1.4826,?
1999-07-15,1.4866,?
1999-07-16,1.4811,?
1999-07-19,1.4836,?
1999-07-20,1.4905,?
1999-07-21,1.4896,?
1999-07-22,1.4965,?
1999-07-23,1.5026,?
1999-07-26,1.5072,?
1999-07-27,1.5146,?
1999-07-28,1.5092,?
1999-07-29,1.513,?
1999-07-30,1.5088,?
1999-08-02,1.5054,?
1999-08-03,1.509,?
1999-08-04,1.4978,?
1999-08-05,1.4974,?
1999-08-06,1.4922,?
1999-08-09,1.4998,?
1999-08-10,1.4999,?
1999-08-11,1.5022,?
1999-08-12,1.4929,?
1999-08-13,1.4867,?
1999-08-16,1.4836,?
1999-08-17,1.4789,?
1999-08-18,1.4795,?
1999-08-19,1.4837,?
1999-08-20,1.4880000000000002,?
1999-08-23,1.4972,?
1999-08-24,1.4966,?
1999-08-25,1.4969,?
1999-08-26,1.493,?
1999-08-27,1.5019,?
1999-08-30,1.4946,?
1999-08-31,1.4872,?
1999-09-01,1.4899,?
1999-09-02,1.4936,?
1999-09-03,1.4892,?
1999-09-06,1.4967,?
1999-09-07,1.4903,?
1999-09-08,1.4888,?
1999-09-09,1.49,?
1999-09-10,1.4852,?
1999-09-13,1.4808,?
1999-09-14,1.4736,?
1999-09-15,1.4703,?
1999-09-16,1.4780000000000002,?
1999-09-17,1.4774,?
1999-09-20,1.4697,?
1999-09-21,1.4764,?
1999-09-22,1.4754,?
1999-09-23,1.4701,?
1999-09-24,1.4708,?
1999-09-27,1.473,?
1999-09-28,1.4689,?
1999-09-29,1.4628,?
1999-09-30,1.4621,?
1999-10-01,1.4676,?
1999-10-04,1.4635,?
1999-10-05,1.4749,?
1999-10-06,1.4672,?
1999-10-07,1.4691,?
1999-10-08,1.4688,?
1999-10-11,1.4691,?
1999-10-12,1.4727,?
1999-10-13,1.4745,?
1999-10-14,1.4767,?
1999-10-15,1.4822,?
1999-10-18,1.4807,?
1999-10-19,1.4888,?
1999-10-20,1.4933,?
1999-10-21,1.4876,?
1999-10-22,1.4886,?
1999-10-25,1.4786,?
1999-10-26,1.4798,?
1999-10-27,1.4696,?
1999-10-28,1.4727,?
1999-10-29,1.4722,?
1999-11-01,1.4751,?
1999-11-02,1.4686,?
1999-11-03,1.4652,?
1999-11-04,1.4689,?
1999-11-05,1.464,?
1999-11-08,1.4581,?
1999-11-09,1.4666,?
1999-11-10,1.4697,?
1999-11-11,1.4698,?
1999-11-12,1.4679,?
1999-11-15,1.4631,?
1999-11-16,1.4635,?
1999-11-17,1.4658,?
1999-11-18,1.4641,?
1999-11-19,1.4663,?
1999-11-22,1.4644,?
1999-11-23,1.4634,?
1999-11-24,1.4649,?
1999-11-25,1.4666,?
1999-11-26,1.4686,?
1999-11-29,1.4661,?
1999-11-30,1.4724,?
1999-12-01,1.4725,?
1999-12-02,1.4748,?
1999-12-03,1.4793,?
1999-12-06,1.4801,?
1999-12-07,1.4808,?
1999-12-08,1.4735,?
1999-12-09,1.4785,?
1999-12-10,1.4787,?
1999-12-13,1.476,?
1999-12-14,1.4777,?
1999-12-15,1.481,?
1999-12-16,1.4836,?
1999-12-17,1.4824,?
1999-12-20,1.4774,?
1999-12-21,1.4802,?
1999-12-22,1.4808,?
1999-12-23,1.4768,?
1999-12-24,1.4759,?
1999-12-27,1.471,?
1999-12-28,1.4671,?
1999-12-29,1.4549,?
1999-12-30,1.4509,?
1999-12-31,1.4541,?
2000-01-03,1.4541,?
2000-01-04,1.4447,?
2000-01-05,1.4494,1.5272
2000-01-06,1.453,1.5237
2000-01-07,1.4527,1.5082
2000-01-10,1.4595,1.5132
2000-01-11,1.454,1.5133
2000-01-12,1.459,1.5095
2000-01-13,1.4568,1.5097
2000-01-14,1.4497,1.5432
2000-01-17,1.4493,1.5195
2000-01-18,1.4515,1.5308
2000-01-19,1.4491,1.5257
2000-01-20,1.4495,1.5271
2000-01-21,1.4496,1.5228
2000-01-24,1.4467,1.5148
2000-01-25,1.4421,1.5142
2000-01-26,1.4432,1.5211
2000-01-27,1.4378,1.5204
2000-01-28,1.4365,1.5202
2000-01-31,1.4397,1.5227
2000-02-01,1.4498,1.5162
2000-02-02,1.4543,1.5102
2000-02-03,1.4509,1.5065
2000-02-04,1.4408,1.5128
2000-02-07,1.442,1.505
2000-02-08,1.4380000000000002,1.4847
2000-02-09,1.4495,1.4872
2000-02-10,1.4429,1.4951
2000-02-11,1.4509,1.494
2000-02-14,1.4461,1.4896
2000-02-15,1.4501,1.4899
2000-02-16,1.4583,1.4932
2000-02-17,1.4564,1.5038
2000-02-18,1.4527,1.5
2000-02-21,1.4495,1.4922
2000-02-22,1.4525,1.4885
2000-02-23,1.4554,1.4875
2000-02-24,1.4654,1.4972
2000-02-25,1.4628,1.5024
2000-02-28,1.4537,1.4997
2000-02-29,1.4492,1.4997
2000-03-01,1.4512,1.5142
2000-03-02,1.4449,1.5091
2000-03-03,1.4522,1.5252
2000-03-06,1.4547,1.5285
2000-03-07,1.4498,1.5285
2000-03-08,1.453,1.5219999999999998
2000-03-09,1.4583,1.5151
2000-03-10,1.4580000000000002,1.514
2000-03-13,1.4544,1.5229
2000-03-14,1.4580000000000002,1.5229
2000-03-15,1.4609,1.5238
2000-03-16,1.4659,1.5263
2000-03-17,1.4664,1.5281
2000-03-20,1.4761,1.5191
2000-03-21,1.4701,1.5191
2000-03-22,1.4698,1.5156
2000-03-23,1.4689,1.5119999999999998
2000-03-24,1.4709,1.5065
2000-03-27,1.4656,1.5114
2000-03-28,1.4628,1.5114
2000-03-29,1.4574,1.5054
2000-03-30,1.4564,1.5137
2000-03-31,1.457,1.5146
2000-04-03,1.4528,1.5044
2000-04-04,1.4505,1.5044
2000-04-05,1.4512,1.5004
2000-04-06,1.4554,1.497
2000-04-07,1.4489,1.5048
2000-04-10,1.4551,1.4989
2000-04-11,1.4587,1.4989
2000-04-12,1.461,1.5032
2000-04-13,1.4639,1.4982
2000-04-14,1.4607,1.4908
2000-04-17,1.4741,1.494
2000-04-18,1.4817,1.494
2000-04-19,1.4891,1.4858
2000-04-20,1.4791,1.4817
2000-04-21,1.4734,1.4865
2000-04-24,1.4734,1.4866
2000-04-25,1.4734,1.4866
2000-04-26,1.4754,1.4787
2000-04-27,1.4676,1.4784
2000-04-28,1.4780000000000002,1.4811
2000-05-01,1.4812,1.4718
2000-05-02,1.4812,1.4718
2000-05-03,1.4771,1.4645
2000-05-04,1.4868,1.4558
2000-05-05,1.4932,1.4524
2000-05-08,1.4979,1.4474
2000-05-09,1.4891,1.4474
2000-05-10,1.4945,1.4579
2000-05-11,1.4926,1.459
2000-05-12,1.4941,1.4553
2000-05-15,1.4875,1.463
2000-05-16,1.4877,1.463
2000-05-17,1.4865,1.4576
2000-05-18,1.4895,1.4678
2000-05-19,1.5034,1.4579
2000-05-22,1.5013,1.4656
2000-05-23,1.4944,1.4656
2000-05-24,1.4945,1.4607
2000-05-25,1.5074,1.4604
2000-05-26,1.5143,1.4568
2000-05-29,1.5019999999999998,1.4680000000000002
2000-05-30,1.5024,1.4680000000000002
2000-05-31,1.5028,1.4756
2000-06-01,1.503,1.4739
2000-06-02,1.496,1.4764
2000-06-05,1.4905,1.4779
2000-06-06,1.4741,1.4779
2000-06-07,1.4778,1.4768
2000-06-08,1.4751,1.4684
2000-06-09,1.4761,1.4677
2000-06-12,1.4733,1.4698
2000-06-13,1.4756,1.4698
2000-06-14,1.4716,1.4582
2000-06-15,1.4703,1.4596
2000-06-16,1.4711,1.4633
2000-06-19,1.4738,1.4551
2000-06-20,1.4671,1.4551
2000-06-21,1.4676,1.4647
2000-06-22,1.472,1.4623
2000-06-23,1.4754,1.4715
2000-06-26,1.4741,1.4693
2000-06-27,1.4874,1.4693
2000-06-28,1.4827,1.4702
2000-06-29,1.4806,1.4673
2000-06-30,1.4785,1.4722
2000-07-03,1.4815,1.4648
2000-07-04,1.4799,1.4648
2000-07-05,1.4814,1.4711
2000-07-06,1.4867,1.4645
2000-07-07,1.4878,1.466
2000-07-10,1.4837,1.4699
2000-07-11,1.4804,1.4699
2000-07-12,1.4764,1.4703
2000-07-13,1.4774,1.4784
2000-07-14,1.4826,1.4826
2000-07-17,1.4836,1.4811
2000-07-18,1.4839,1.4811
2000-07-19,1.4807,1.4836
2000-07-20,1.4752,1.4905
2000-07-21,1.4778,1.4896
2000-07-24,1.4721,1.5026
2000-07-25,1.4681,1.5026
2000-07-26,1.4668,1.5072
2000-07-27,1.4667,1.5146
2000-07-28,1.4669,1.5092
2000-07-31,1.4729,1.5088
2000-08-01,1.4824,1.5088
2000-08-02,1.489,1.5054
2000-08-03,1.4815,1.509
2000-08-04,1.4812,1.4978
2000-08-07,1.4864,1.4922
2000-08-08,1.4944,1.4922
2000-08-09,1.4869,1.4998
2000-08-10,1.4879,1.4999
2000-08-11,1.4829,1.5022
2000-08-14,1.4832,1.4867
2000-08-15,1.4831,1.4867
2000-08-16,1.4876,1.4836
2000-08-17,1.4816,1.4789
2000-08-18,1.4776,1.4795
2000-08-21,1.4756,1.4880000000000002
2000-08-22,1.4727,1.4880000000000002
2000-08-23,1.4784,1.4972
2000-08-24,1.4843,1.4966
2000-08-25,1.4841,1.4969
2000-08-28,1.4811,1.5019
2000-08-29,1.4845,1.5019
2000-08-30,1.4822,1.4946
2000-08-31,1.4839,1.4872
2000-09-01,1.4755,1.4899
2000-09-04,1.4718,1.4892
2000-09-05,1.4728,1.4892
2000-09-06,1.4752,1.4967
2000-09-07,1.4779,1.4903
2000-09-08,1.4837,1.4888
2000-09-11,1.475,1.4852
2000-09-12,1.4771,1.4852
2000-09-13,1.4803,1.4808
2000-09-14,1.4792,1.4736
2000-09-15,1.4904,1.4703
2000-09-18,1.4875,1.4774
2000-09-19,1.4846,1.4774
2000-09-20,1.4868,1.4697
2000-09-21,1.4805,1.4764
2000-09-22,1.4865,1.4754
2000-09-25,1.4906,1.4708
2000-09-26,1.4885,1.4708
2000-09-27,1.4878,1.473
2000-09-28,1.4904,1.4689
2000-09-29,1.4992,1.4628
2000-10-02,1.5058,1.4676
2000-10-03,1.5036,1.4676
2000-10-04,1.5077,1.4635
2000-10-05,1.5003,1.4749
2000-10-06,1.4962,1.4672
2000-10-09,1.4934,1.4688
2000-10-10,1.503,1.4688
2000-10-11,1.5021,1.4691
2000-10-12,1.503,1.4727
2000-10-13,1.5057,1.4745
2000-10-16,1.5177,1.4822
2000-10-17,1.5099,1.4822
2000-10-18,1.521,1.4807
2000-10-19,1.5179,1.4888
2000-10-20,1.5123,1.4933
2000-10-23,1.5114,1.4886
2000-10-24,1.5135,1.4886
2000-10-25,1.5119,1.4786
2000-10-26,1.5221,1.4798
2000-10-27,1.5137,1.4696
2000-10-30,1.5216,1.4722
2000-10-31,1.5315,1.4722
2000-11-01,1.5311,1.4751
2000-11-02,1.5242,1.4686
2000-11-03,1.5338,1.4652
2000-11-06,1.5297,1.464
2000-11-07,1.5326,1.464
2000-11-08,1.5286,1.4581
2000-11-09,1.5372,1.4666
2000-11-10,1.5424,1.4697
2000-11-13,1.5489,1.4679
2000-11-14,1.5473,1.4679
2000-11-15,1.5412,1.4631
2000-11-16,1.5491,1.4635
2000-11-17,1.5518,1.4658
2000-11-20,1.5569,1.4663
2000-11-21,1.5567,1.4663
2000-11-22,1.557,1.4644
2000-11-23,1.5497,1.4634
2000-11-24,1.5456,1.4649
2000-11-27,1.5454,1.4686
2000-11-28,1.5387,1.4686
2000-11-29,1.5296,1.4661
2000-11-30,1.5347,1.4724
2000-12-01,1.5402,1.4725
2000-12-04,1.5296,1.4793
2000-12-05,1.5507,1.4793
2000-12-06,1.5406,1.4801
2000-12-07,1.5429,1.4808
2000-12-08,1.526,1.4735
2000-12-11,1.5269,1.4787
2000-12-12,1.519,1.4787
2000-12-13,1.527,1.476
2000-12-14,1.529,1.4777
2000-12-15,1.5187,1.481
2000-12-18,1.516,1.4824
2000-12-19,1.5259,1.4824
2000-12-20,1.5261,1.4774
2000-12-21,1.5241,1.4802
2000-12-22,1.5224,1.4808
2000-12-25,1.5209,1.4759
2000-12-26,1.5209,1.4759
2000-12-27,1.5209,1.471
2000-12-28,1.5104,1.4671
2000-12-29,1.5102,1.4549
2001-01-01,1.5008,1.4541
2001-01-02,1.5008,1.4541
2001-01-03,1.4979,1.4541
2001-01-04,1.497,1.4447
2001-01-05,1.4951,1.4494
2001-01-08,1.5032,1.4527
2001-01-09,1.4965,1.4527
2001-01-10,1.4959,1.4595
2001-01-11,1.4962,1.454
2001-01-12,1.4973,1.459
2001-01-15,1.4923,1.4497
2001-01-16,1.503,1.4497
2001-01-17,1.5024,1.4493
2001-01-18,1.5074,1.4515
2001-01-19,1.5096,1.4491
2001-01-22,1.509,1.4496
2001-01-23,1.5095,1.4496
2001-01-24,1.5049,1.4467
2001-01-25,1.5127,1.4421
2001-01-26,1.5155,1.4432
2001-01-29,1.5039,1.4365
2001-01-30,1.5039,1.4365
2001-01-31,1.5015,1.4397
2001-02-01,1.5016,1.4498
2001-02-02,1.4964,1.4543
2001-02-05,1.4931,1.4408
2001-02-06,1.4968,1.4408
2001-02-07,1.5108,1.442
2001-02-08,1.5112,1.4380000000000002
2001-02-09,1.5093,1.4495
2001-02-12,1.5098,1.4509
2001-02-13,1.5142,1.4509
2001-02-14,1.5251,1.4461
2001-02-15,1.5219999999999998,1.4501
2001-02-16,1.5293,1.4583
2001-02-19,1.5353,1.4527
2001-02-20,1.5415,1.4527
2001-02-21,1.5356,1.4495
2001-02-22,1.5413,1.4525
2001-02-23,1.5367,1.4554
2001-02-26,1.5376,1.4628
2001-02-27,1.5342,1.4628
2001-02-28,1.5292,1.4537
2001-03-01,1.5302,1.4512
2001-03-02,1.5399,1.4449
2001-03-05,1.5474,1.4522
2001-03-06,1.5435,1.4547
2001-03-07,1.5426,1.4498
2001-03-08,1.5467,1.453
2001-03-09,1.5519,1.4583
2001-03-12,1.5457,1.4580000000000002
2001-03-13,1.5485,1.4544
2001-03-14,1.5526,1.4580000000000002
2001-03-15,1.5467,1.4609
2001-03-16,1.5589,1.4659
2001-03-19,1.5657,1.4664
2001-03-20,1.5671,1.4761
2001-03-21,1.5654,1.4701
2001-03-22,1.5726,1.4698
2001-03-23,1.5722,1.4689
2001-03-26,1.5661,1.4709
2001-03-27,1.5615,1.4656
2001-03-28,1.5597,1.4628
2001-03-29,1.5728,1.4574
2001-03-30,1.5706,1.4564
2001-04-02,1.5743,1.457
2001-04-03,1.5741,1.4528
2001-04-04,1.5799,1.4505
2001-04-05,1.5731,1.4512
2001-04-06,1.5747,1.4554
2001-04-09,1.5744,1.4489
2001-04-10,1.5630000000000002,1.4551
2001-04-11,1.5594,1.4587
2001-04-12,1.5571,1.461
2001-04-13,1.5584,1.4639
2001-04-16,1.5584,1.4607
2001-04-17,1.5584,1.4741
2001-04-18,1.5615,1.4817
2001-04-19,1.5687,1.4891
2001-04-20,1.5556,1.4791
2001-04-23,1.5453,1.4734
2001-04-24,1.5454,1.4734
2001-04-25,1.5486,1.4734
2001-04-26,1.5429,1.4754
2001-04-27,1.5447,1.4676
2001-04-30,1.5437,1.4780000000000002
2001-05-01,1.5435,1.4812
2001-05-02,1.5435,1.4812
2001-05-03,1.5315,1.4771
2001-05-04,1.5339,1.4868
2001-05-07,1.531,1.4932
2001-05-08,1.5345,1.4979
2001-05-09,1.5426,1.4891
2001-05-10,1.541,1.4945
2001-05-11,1.5398,1.4926
2001-05-14,1.5421,1.4941
2001-05-15,1.5529,1.4875
2001-05-16,1.5535,1.4877
2001-05-17,1.547,1.4865
2001-05-18,1.536,1.4895
2001-05-21,1.5365,1.5034
2001-05-22,1.5344,1.5013
2001-05-23,1.5384,1.4944
2001-05-24,1.5456,1.4945
2001-05-25,1.551,1.5074
2001-05-28,1.5411,1.5143
2001-05-29,1.5439,1.5019999999999998
2001-05-30,1.5396,1.5024
2001-05-31,1.5417,1.5028
2001-06-01,1.5502,1.503
2001-06-04,1.5344,1.496
2001-06-05,1.5325,1.4905
2001-06-06,1.5363,1.4741
2001-06-07,1.5272,1.4778
2001-06-08,1.5211,1.4751
2001-06-11,1.5191,1.4761
2001-06-12,1.5168,1.4733
2001-06-13,1.5241,1.4756
2001-06-14,1.5235,1.4716
2001-06-15,1.5219999999999998,1.4703
2001-06-18,1.529,1.4711
2001-06-19,1.5292,1.4738
2001-06-20,1.5326,1.4671
2001-06-21,1.5355,1.4676
2001-06-22,1.529,1.472
2001-06-25,1.5246,1.4754
2001-06-26,1.5219,1.4741
2001-06-27,1.5196,1.4874
2001-06-28,1.5116,1.4827
2001-06-29,1.5221,1.4806
2001-07-02,1.5244,1.4785
2001-07-03,1.5139,1.4815
2001-07-04,1.5111,1.4799
2001-07-05,1.5114,1.4814
2001-07-06,1.5114,1.4867
2001-07-09,1.5146,1.4878
2001-07-10,1.518,1.4837
2001-07-11,1.519,1.4804
2001-07-12,1.5215,1.4764
2001-07-13,1.5254,1.4774
2001-07-16,1.5333,1.4826
2001-07-17,1.539,1.4836
2001-07-18,1.5363,1.4839
2001-07-19,1.5344,1.4807
2001-07-20,1.5398,1.4752
2001-07-23,1.5418,1.4778
2001-07-24,1.5445,1.4721
2001-07-25,1.5389,1.4681
2001-07-26,1.536,1.4668
2001-07-27,1.5364,1.4667
2001-07-30,1.5312,1.4669
2001-07-31,1.5321,1.4729
2001-08-01,1.5293,1.4824
2001-08-02,1.5371,1.489
2001-08-03,1.5379,1.4815
2001-08-06,1.5349,1.4812
2001-08-07,1.5292,1.4864
2001-08-08,1.5277,1.4944
2001-08-09,1.5338,1.4869
2001-08-10,1.5344,1.4879
2001-08-13,1.5435,1.4829
2001-08-14,1.5382,1.4832
2001-08-15,1.539,1.4831
2001-08-16,1.5312,1.4876
2001-08-17,1.5269,1.4816
2001-08-20,1.5379,1.4776
2001-08-21,1.5461,1.4756
2001-08-22,1.5455,1.4727
2001-08-23,1.5486,1.4784
2001-08-24,1.5443,1.4843
2001-08-27,1.5424,1.4841
2001-08-28,1.5411,1.4811
2001-08-29,1.5437,1.4845
2001-08-30,1.5406,1.4822
2001-08-31,1.5445,1.4839
2001-09-03,1.5443,1.4755
2001-09-04,1.5515,1.4718
2001-09-05,1.5495,1.4728
2001-09-06,1.5605,1.4752
2001-09-07,1.5566,1.4779
2001-09-10,1.5574,1.4837
2001-09-11,1.5668,1.475
2001-09-12,1.56,1.4771
2001-09-13,1.5633,1.4803
2001-09-14,1.5627,1.4792
2001-09-17,1.571,1.4904
2001-09-18,1.5703,1.4875
2001-09-19,1.5703,1.4846
2001-09-20,1.5716,1.4868
2001-09-21,1.5686,1.4805
2001-09-24,1.5636,1.4865
2001-09-25,1.5683,1.4906
2001-09-26,1.5673,1.4885
2001-09-27,1.5701,1.4878
2001-09-28,1.5728,1.4904
2001-10-01,1.579,1.4992
2001-10-02,1.5788,1.5058
2001-10-03,1.5704,1.5036
2001-10-04,1.5671,1.5077
2001-10-05,1.5666,1.5003
2001-10-08,1.5677,1.4962
2001-10-09,1.5628,1.4934
2001-10-10,1.5593,1.503
2001-10-11,1.5659,1.5021
2001-10-12,1.5665,1.503
2001-10-15,1.5613,1.5057
2001-10-16,1.5615,1.5177
2001-10-17,1.5588,1.5099
2001-10-18,1.5652,1.521
2001-10-19,1.5745,1.5179
2001-10-22,1.5766,1.5123
2001-10-23,1.5761,1.5114
2001-10-24,1.5762,1.5135
2001-10-25,1.5737,1.5119
2001-10-26,1.5741,1.5221
2001-10-29,1.5741,1.5137
2001-10-30,1.5768,1.5216
2001-10-31,1.5756,1.5315
2001-11-01,1.5867,1.5311
2001-11-02,1.5924,1.5242
2001-11-05,1.5972,1.5338
2001-11-06,1.5927,1.5297
2001-11-07,1.5938,1.5326
2001-11-08,1.5924,1.5286
2001-11-09,1.5965,1.5372
2001-11-12,1.5989,1.5424
2001-11-13,1.6022,1.5489
2001-11-14,1.5961,1.5473
2001-11-15,1.5904,1.5412
2001-11-16,1.592,1.5491
2001-11-19,1.5913,1.5518
2001-11-20,1.584,1.5569
2001-11-21,1.5916,1.5567
2001-11-22,1.5985,1.557
2001-11-23,1.6004,1.5497
2001-11-26,1.5981,1.5456
2001-11-27,1.599,1.5454
2001-11-28,1.5931,1.5387
2001-11-29,1.5888,1.5296
2001-11-30,1.5822,1.5347
2001-12-03,1.5798,1.5402
2001-12-04,1.5747,1.5296
2001-12-05,1.5735,1.5507
2001-12-06,1.5736,1.5406
2001-12-07,1.5719,1.5429
2001-12-10,1.5767,1.526
2001-12-11,1.5781,1.5269
2001-12-12,1.5787,1.519
2001-12-13,1.5669,1.527
2001-12-14,1.5672,1.529
2001-12-17,1.5683,1.5187
2001-12-18,1.5614,1.516
2001-12-19,1.5691,1.5259
2001-12-20,1.5773,1.5261
2001-12-21,1.5775,1.5241
2001-12-24,1.5817,1.5224
2001-12-25,1.5963,1.5209
2001-12-26,1.5963,1.5209
2001-12-27,1.5963,1.5209
2001-12-28,1.6019,1.5104
2001-12-31,1.5973,1.5102
2002-01-01,1.5973,1.5008
2002-01-02,1.5973,1.5008
2002-01-03,1.5973,1.4979
2002-01-04,1.5961,1.497
2002-01-07,1.5976,1.4951
2002-01-08,1.596,1.5032
2002-01-09,1.6014,1.4965
2002-01-10,1.5952,1.4959
2002-01-11,1.6,1.4962
2002-01-14,1.6024,1.4973
2002-01-15,1.5965,1.4923
2002-01-16,1.5926,1.503
2002-01-17,1.5909,1.5024
2002-01-18,1.6136,1.5074
2002-01-21,1.614,1.5096
2002-01-22,1.6173,1.509
2002-01-23,1.6084,1.5095
2002-01-24,1.6072,1.5049
2002-01-25,1.6003,1.5127
2002-01-28,1.6084,1.5155
2002-01-29,1.6123,1.5039
2002-01-30,1.5882,1.5039
2002-01-31,1.5867,1.5015
2002-02-01,1.5830000000000002,1.5016
2002-02-04,1.5882,1.4964
2002-02-05,1.5904,1.4931
2002-02-06,1.5986,1.4968
2002-02-07,1.6019,1.5108
2002-02-08,1.6046,1.5112
2002-02-11,1.5968,1.5093
2002-02-12,1.5937,1.5098
2002-02-13,1.5915,1.5142
2002-02-14,1.595,1.5251
2002-02-15,1.5897,1.5219999999999998
2002-02-18,1.5913,1.5293
2002-02-19,1.5906,1.5353
2002-02-20,1.5893,1.5415
2002-02-21,1.5908,1.5356
2002-02-22,1.5887,1.5413
2002-02-25,1.5907,1.5367
2002-02-26,1.5977,1.5376
2002-02-27,1.6055,1.5342
2002-02-28,1.6067,1.5292
2002-03-01,1.6051,1.5302
2002-03-04,1.6,1.5399
2002-03-05,1.5912,1.5474
2002-03-06,1.5893,1.5435
2002-03-07,1.5882,1.5426
2002-03-08,1.5809,1.5467
2002-03-11,1.5853,1.5519
2002-03-12,1.587,1.5457
2002-03-13,1.5838,1.5485
2002-03-14,1.5858,1.5526
2002-03-15,1.5966,1.5467
2002-03-18,1.5925,1.5589
2002-03-19,1.5868,1.5657
2002-03-20,1.5822,1.5671
2002-03-21,1.5779,1.5654
2002-03-22,1.5829,1.5726
2002-03-25,1.5758,1.5722
2002-03-26,1.5836,1.5661
2002-03-27,1.594,1.5615
2002-03-28,1.589,1.5597
2002-03-29,1.5959,1.5728
2002-04-01,1.5959,1.5706
2002-04-02,1.5959,1.5743
2002-04-03,1.6002,1.5741
2002-04-04,1.5915,1.5799
2002-04-05,1.591,1.5731
2002-04-08,1.5931,1.5747
2002-04-09,1.59,1.5744
2002-04-10,1.5959,1.5630000000000002
2002-04-11,1.5939,1.5594
2002-04-12,1.5895,1.5571
2002-04-15,1.5891,1.5584
2002-04-16,1.5865,1.5584
2002-04-17,1.5874,1.5584
2002-04-18,1.5782,1.5615
2002-04-19,1.5723,1.5687
2002-04-22,1.5746,1.5556
2002-04-23,1.5733,1.5453
2002-04-24,1.5727,1.5454
2002-04-25,1.5698,1.5486
2002-04-26,1.5645,1.5429
2002-04-29,1.5644,1.5447
2002-04-30,1.5634,1.5437
2002-05-01,1.5682,1.5435
2002-05-02,1.5682,1.5435
2002-05-03,1.5637,1.5315
