Date,PLN,YTD
2005-07-20,3.4435,3.5605
2005-07-21,3.4384,3.6143
2005-07-22,3.3839,3.6326
2005-07-25,3.3884,3.6326
2005-07-26,3.4023,3.6315
2005-07-27,3.4421,3.6512
2005-07-28,3.4239,3.6366
2005-07-29,3.3796,3.6643
2005-08-01,3.3668,3.6495
2005-08-02,3.3211,3.6478
2005-08-03,3.3191,3.634
2005-08-04,3.3125,3.6758
2005-08-05,3.3078,3.7011
2005-08-08,3.2914,3.6647
2005-08-09,3.2804,3.6489
2005-08-10,3.2634,3.5801
2005-08-11,3.259,3.5726
2005-08-12,3.2531,3.6153
2005-08-15,3.2428,3.5964
2005-08-16,3.2766,3.6467
2005-08-17,3.2615,3.5992
2005-08-18,3.2802,3.5935
2005-08-19,3.2875,3.6009
2005-08-22,3.314,3.6132
2005-08-23,3.2871,3.6298
2005-08-24,3.2931,3.6298
2005-08-25,3.2910000000000004,3.6524
2005-08-26,3.2945,3.6519
2005-08-29,3.2976,3.6822
2005-08-30,3.3033,3.6941
2005-08-31,3.3193,3.7045
2005-09-01,3.3051,3.6811
2005-09-02,3.2145,3.6488
2005-09-05,3.1682,3.6456
2005-09-06,3.1399,3.6402
2005-09-07,3.1463,3.6498
2005-09-08,3.1534,3.6284
2005-09-09,3.1632,3.6426
2005-09-12,3.1655,3.5994
2005-09-13,3.194,3.6026
2005-09-14,3.2081,3.5943
2005-09-15,3.1824,3.5773
2005-09-16,3.1878,3.5647
2005-09-19,3.1714,3.5766
2005-09-20,3.1959,3.5618
2005-09-21,3.1902,3.5589
2005-09-22,3.1864,3.516
2005-09-23,3.199,3.5254
2005-09-26,3.2198,3.5265
2005-09-27,3.2404,3.542
2005-09-28,3.2456,3.5639
2005-09-29,3.2403,3.5473
2005-09-30,3.2338,3.5395
2005-10-03,3.254,3.5295
2005-10-04,3.2833,3.5152
2005-10-05,3.2944,3.5142
2005-10-06,3.2759,3.5075
2005-10-07,3.2729,3.5182
2005-10-10,3.2298,3.5323
2005-10-11,3.2139,3.5168
2005-10-12,3.2233,3.4746
2005-10-13,3.2349,3.4904
2005-10-14,3.2743,3.5119
2005-10-17,3.2772,3.4701
2005-10-18,3.2403,3.4730000000000003
2005-10-19,3.2547,3.4393
2005-10-20,3.2653,3.4282
2005-10-21,3.2628,3.4133
2005-10-24,3.2393,3.4135
2005-10-25,3.2729,3.3998
2005-10-26,3.2681,3.3831
2005-10-27,3.2853,3.4082
2005-10-28,3.3026,3.3992
2005-10-31,3.2868,3.4163
2005-11-01,3.3096,3.3955
2005-11-02,3.3099,3.3852
2005-11-03,3.3097,3.3902
2005-11-04,3.2895,3.3713
2005-11-07,3.3439,3.3510000000000004
2005-11-08,3.4133,3.3373
2005-11-09,3.4019,3.2960000000000003
2005-11-10,3.4059,3.3023
2005-11-11,3.4244,3.2827
2005-11-14,3.4434,3.3257
2005-11-15,3.4134,3.3189
2005-11-16,3.4233,3.293
2005-11-17,3.4123,3.2832
2005-11-18,3.4002,3.2686
2005-11-21,3.4022,3.2663
2005-11-22,3.3686,3.2601
2005-11-23,3.399,3.2443
2005-11-24,3.3482,3.2109
2005-11-25,3.3313,3.2068
2005-11-28,3.3287,3.1919
2005-11-29,3.3149,3.1827
2005-11-30,3.3103,3.1797
2005-12-01,3.321,3.1647
2005-12-02,3.3291,3.1432
2005-12-05,3.3161,3.1343
2005-12-06,3.2833,3.1386
2005-12-07,3.2515,3.1044
2005-12-08,3.2779,3.1022
2005-12-09,3.2806,3.162
2005-12-12,3.2727,3.1475
2005-12-13,3.219,3.1898
2005-12-14,3.2117,3.1671
2005-12-15,3.1954,3.1378
2005-12-16,3.204,3.1066
2005-12-19,3.2312,3.1051
2005-12-20,3.2193,3.1261
2005-12-21,3.2086,3.0814
2005-12-22,3.2246,3.0626
2005-12-23,3.2452,3.0565
2005-12-26,3.2397,3.0262
2005-12-27,3.2397,3.0097
2005-12-28,3.228,2.9988
2005-12-29,3.2262,2.9727
2005-12-30,3.2644,2.9872
2006-01-02,3.272,2.9947
2006-01-03,3.2695,2.9987
2006-01-04,3.2358,3.0187
2006-01-05,3.1733,3.0572
2006-01-06,3.1425,3.1158
2006-01-09,3.1512,3.1246
2006-01-10,3.1109,3.0994
2006-01-11,3.1389,3.111
2006-01-12,3.1223,3.0941
2006-01-13,3.1204,3.0996
2006-01-16,3.1679,3.0772
2006-01-17,3.1451,3.1034
2006-01-18,3.1746,3.1085
2006-01-19,3.1795,3.1221
2006-01-20,3.1819,3.1194
2006-01-23,3.1804,3.18
2006-01-24,3.129,3.1446
2006-01-25,3.1302,3.119
2006-01-26,3.0974,3.1263
2006-01-27,3.124,3.1278
2006-01-30,3.1423,3.1165
2006-01-31,3.1606,3.1093
2006-02-01,3.1669,3.1305
2006-02-02,3.1551,3.109
2006-02-03,3.1638,3.1053
2006-02-06,3.178,3.0689
2006-02-07,3.1828,3.0722
2006-02-08,3.1878,3.0848
2006-02-09,3.1993,3.1229
2006-02-10,3.1828,3.1505
2006-02-13,3.1557,3.1367
2006-02-14,3.19,3.1286
2006-02-15,3.1868,3.0932
2006-02-16,3.1704,3.0524
2006-02-17,3.1736,3.072
2006-02-20,3.1741,3.0683
2006-02-21,3.1566,3.0604
2006-02-22,3.1726,3.0545
2006-02-23,3.2109,3.0072
2006-02-24,3.172,2.9935
2006-02-27,3.1817,2.9705
2006-02-28,3.1792,2.9801
2006-03-01,3.1895,2.9468
2006-03-02,3.1578,2.9330000000000003
2006-03-03,3.1663,2.9844
2006-03-06,3.1626,2.9702
2006-03-07,3.1769,2.9956
2006-03-08,3.237,2.9369
2006-03-09,3.2631,2.9360000000000004
2006-03-10,3.2519,2.9252
2006-03-13,3.2765,2.9626
2006-03-14,3.2969,2.9457
2006-03-15,3.2876,2.9963
2006-03-16,3.2317,2.9929
2006-03-17,3.2258,3.0428
2006-03-20,3.1487,3.0775
2006-03-21,3.1915,3.0631
2006-03-22,3.2085,3.1265
2006-03-23,3.2424,3.0839
2006-03-24,3.219,3.1569
2006-03-27,3.2647,3.1742
2006-03-28,3.2472,3.1742
2006-03-29,3.2597,3.1742
2006-03-30,3.2963,3.2161
2006-03-31,3.2459,3.1769
2006-04-03,3.2572,3.1477
2006-04-04,3.2449,3.1543
2006-04-05,3.2318,3.1913
2006-04-06,3.2403,3.2238
2006-04-07,3.2258,3.2094
2006-04-10,3.2531,3.1789
2006-04-11,3.2846,3.207
2006-04-12,3.2499,3.1516
2006-04-13,3.2374,3.1415
2006-04-14,3.2641,3.1631
2006-04-17,3.2641,3.2151
2006-04-18,3.2641,3.2192
2006-04-19,3.205,3.2325
2006-04-20,3.1571,3.2381
2006-04-21,3.1545,3.1862
2006-04-24,3.1541,3.1935
2006-04-25,3.1207,3.198
2006-04-26,3.1146,3.2418
2006-04-27,3.1286,3.2397
2006-04-28,3.1204,3.266
2006-05-01,3.0906,3.3097
2006-05-02,3.0906,3.2967
2006-05-03,3.049,3.3147
2006-05-04,3.0225,3.2899
2006-05-05,3.033,3.2386
2006-05-08,3.0067,3.2069
2006-05-09,3.0037,3.1907
2006-05-10,3.0265,3.2125
2006-05-11,3.0022,3.242
2006-05-12,3.0064,3.2367
2006-05-15,3.002,3.2419
2006-05-16,3.0678,3.2969
2006-05-17,3.0514,3.3479
2006-05-18,3.0173,3.3344
2006-05-19,3.1092,3.3256
2006-05-22,3.0878,3.2918
2006-05-23,3.1071,3.3105
2006-05-24,3.0687,3.3309
2006-05-25,3.0816,3.3136
2006-05-26,3.0986,3.3297
2006-05-29,3.0725,3.3359
2006-05-30,3.0744,3.3158
2006-05-31,3.0628,3.3226
2006-06-01,3.0593,3.3379
2006-06-02,3.0923,3.4038
2006-06-05,3.0588,3.3595
2006-06-06,3.052,3.3492
2006-06-07,3.0811,3.3322
2006-06-08,3.0919,3.304
2006-06-09,3.1111,3.2953
2006-06-12,3.1286,3.3207
2006-06-13,3.1721,3.293
2006-06-14,3.209,3.347
2006-06-15,3.1985,3.3424
2006-06-16,3.2004,3.3406
2006-06-19,3.2029,3.3482
2006-06-20,3.2277,3.3289
2006-06-21,3.2425,3.3354
2006-06-22,3.2430000000000003,3.357
2006-06-23,3.2566,3.3365
2006-06-26,3.2873,3.3255
2006-06-27,3.2541,3.3343
2006-06-28,3.2338,3.3292
2006-06-29,3.2414,3.3525
2006-06-30,3.2579,3.3616
2006-07-03,3.1893,3.3401
2006-07-04,3.1591,3.3286
2006-07-05,3.138,3.3772
2006-07-06,3.1460000000000004,3.4004
2006-07-07,3.1724,3.4085
2006-07-10,3.1531,3.4377
2006-07-11,3.1779,3.4212
2006-07-12,3.1598,3.4025
2006-07-13,3.1802,3.3733
2006-07-14,3.1843,3.4147
2006-07-17,3.1907,3.4346
2006-07-18,3.2215,3.4254
2006-07-19,3.2131,3.4131
2006-07-20,3.2219,3.4435
2006-07-21,3.1213,3.4384
2006-07-24,3.1226,3.3839
2006-07-25,3.1214,3.3884
2006-07-26,3.0948,3.4023
2006-07-27,3.1180000000000003,3.4421
2006-07-28,3.0819,3.4239
2006-07-31,3.1054,3.3796
2006-08-01,3.0833,3.3668
2006-08-02,3.0803,3.3211
2006-08-03,3.0735,3.3191
2006-08-04,3.0696,3.3125
2006-08-07,3.057,3.3078
2006-08-08,3.013,3.2914
2006-08-09,3.016,3.2804
2006-08-10,3.0033,3.2634
2006-08-11,3.0129,3.259
2006-08-14,3.0272,3.2531
2006-08-15,3.0487,3.2428
2006-08-16,3.0533,3.2766
2006-08-17,3.0359,3.2615
2006-08-18,3.0063,3.2802
2006-08-21,3.0368,3.2875
2006-08-22,3.0208,3.314
2006-08-23,3.0444,3.2871
2006-08-24,3.0475,3.2931
2006-08-25,3.0655,3.2910000000000004
2006-08-28,3.0762,3.2945
2006-08-29,3.0741,3.2976
2006-08-30,3.0848,3.3033
2006-08-31,3.0884,3.3193
2006-09-01,3.0642,3.3051
2006-09-04,3.0963,3.2145
2006-09-05,3.0903,3.1682
2006-09-06,3.0896,3.1399
2006-09-07,3.0921,3.1463
2006-09-08,3.1236,3.1534
2006-09-11,3.1287,3.1632
2006-09-12,3.1314,3.1655
2006-09-13,3.1318,3.194
2006-09-14,3.1267,3.2081
2006-09-15,3.1141,3.1824
2006-09-18,3.1167,3.1878
2006-09-19,3.1017,3.1714
2006-09-20,3.1293,3.1959
2006-09-21,3.1148,3.1902
2006-09-22,3.1,3.1864
2006-09-25,3.104,3.199
2006-09-26,3.1096,3.2198
2006-09-27,3.1180000000000003,3.2404
2006-09-28,3.1364,3.2456
2006-09-29,3.1295,3.2403
2006-10-02,3.1369,3.2338
2006-10-03,3.1224,3.254
2006-10-04,3.0959,3.2833
2006-10-05,3.1067,3.2944
2006-10-06,3.0942,3.2759
2006-10-09,3.1031,3.2729
2006-10-10,3.111,3.2298
2006-10-11,3.1180000000000003,3.2139
2006-10-12,3.1171,3.2233
2006-10-13,3.1217,3.2349
2006-10-16,3.0951,3.2743
2006-10-17,3.1014,3.2772
2006-10-18,3.1107,3.2403
2006-10-19,3.1087,3.2547
2006-10-20,3.0915,3.2653
2006-10-23,3.064,3.2628
2006-10-24,3.085,3.2393
2006-10-25,3.0915,3.2729
2006-10-26,3.0886,3.2681
2006-10-27,3.0659,3.2853
2006-10-30,3.0577,3.3026
2006-10-31,3.0596,3.2868
2006-11-01,3.0506,3.3096
2006-11-02,3.0284,3.3099
2006-11-03,3.0289,3.3097
2006-11-06,3.0281,3.2895
2006-11-07,3.0124,3.3439
2006-11-08,3.0024,3.4133
2006-11-09,3.0032,3.4019
2006-11-10,2.9873,3.4059
2006-11-13,2.9793,3.4244
2006-11-14,2.9852,3.4434
2006-11-15,2.9743,3.4134
2006-11-16,2.9796,3.4233
2006-11-17,2.9663,3.4123
2006-11-20,2.9739,3.4002
2006-11-21,2.9665,3.4022
2006-11-22,2.9634,3.3686
2006-11-23,2.9494,3.399
2006-11-24,2.95,3.3482
2006-11-27,2.9264,3.3313
2006-11-28,2.9159,3.3287
2006-11-29,2.9184,3.3149
2006-11-30,2.9067,3.3103
2006-12-01,2.8873,3.321
2006-12-04,2.8735,3.3291
2006-12-05,2.8672,3.3161
2006-12-06,2.861,3.2833
2006-12-07,2.8711,3.2515
2006-12-08,2.8655,3.2779
2006-12-11,2.8849,3.2806
2006-12-12,2.8931,3.2727
2006-12-13,2.8799,3.219
2006-12-14,2.8653,3.2117
2006-12-15,2.879,3.1954
2006-12-18,2.8939,3.204
2006-12-19,2.8994,3.2312
2006-12-20,2.8966,3.2193
2006-12-21,2.8776,3.2086
2006-12-22,2.8866,3.2246
2006-12-25,2.8965,3.2452
2006-12-26,2.8965,3.2397
2006-12-27,2.8965,3.2397
2006-12-28,2.9174,3.228
2006-12-29,2.9078,3.2262
2007-01-01,2.9089,3.2644
2007-01-02,2.9089,3.272
2007-01-03,2.8852,3.2695
2007-01-04,2.8924,3.2358
2007-01-05,2.9392,3.1733
2007-01-08,2.9602,3.1425
2007-01-09,2.9727,3.1512
2007-01-10,2.965,3.1109
2007-01-11,3.0057,3.1389
2007-01-12,2.9873,3.1223
2007-01-15,3.0041,3.1204
2007-01-16,2.99,3.1679
2007-01-17,2.9976,3.1451
2007-01-18,3.0158,3.1746
2007-01-19,3.0029,3.1795
2007-01-22,2.9719,3.1819
2007-01-23,2.9737,3.1804
2007-01-24,2.9601,3.129
2007-01-25,2.9881,3.1302
2007-01-26,3.0032,3.0974
2007-01-29,3.0419,3.124
2007-01-30,3.0408,3.1423
2007-01-31,3.0362,3.1606
2007-02-01,3.0318,3.1669
2007-02-02,2.9952,3.1551
2007-02-05,2.9975,3.1638
2007-02-06,3.0008,3.178
2007-02-07,2.9829,3.1828
2007-02-08,2.9787,3.1878
2007-02-09,2.9839,3.1993
2007-02-12,2.9891,3.1828
2007-02-13,3.0255,3.1557
2007-02-14,3.0026,3.19
2007-02-15,2.9926,3.1868
2007-02-16,2.9678,3.1704
2007-02-19,2.9781,3.1736
2007-02-20,2.9674,3.1741
2007-02-21,2.9617,3.1566
2007-02-22,2.9564,3.1726
2007-02-23,2.9576,3.2109
2007-02-26,2.9553,3.172
2007-02-27,2.9584,3.1817
2007-02-28,2.9575,3.1792
2007-03-01,2.9658,3.1895
2007-03-02,2.9652,3.1578
2007-03-05,2.9635,3.1663
2007-03-06,2.9886,3.1626
2007-03-07,2.9753,3.1769
2007-03-08,2.9747,3.237
2007-03-09,2.9535,3.2631
2007-03-12,2.9516,3.2519
2007-03-13,2.9491,3.2765
2007-03-14,2.9464,3.2969
2007-03-15,2.9606,3.2876
2007-03-16,2.945,3.2317
2007-03-19,2.9216,3.2258
2007-03-20,2.9081,3.1487
2007-03-21,2.9122,3.1915
2007-03-22,2.9146,3.2085
2007-03-23,2.8978,3.2424
2007-03-26,2.9084,3.219
2007-03-27,2.9175,3.2647
2007-03-28,2.8999,3.2472
2007-03-29,2.9095,3.2597
2007-03-30,2.8982,3.2963
2007-04-02,2.9034,3.2459
2007-04-03,2.8837,3.2572
2007-04-04,2.8849,3.2449
2007-04-05,2.8842,3.2318
2007-04-06,2.8703,3.2403
2007-04-09,2.8703,3.2258
2007-04-10,2.8703,3.2531
2007-04-11,2.8633,3.2846
2007-04-12,2.8532,3.2499
2007-04-13,2.847,3.2374
2007-04-16,2.8362,3.2641
2007-04-17,2.8177,3.2641
2007-04-18,2.8165,3.2641
2007-04-19,2.8046,3.205
2007-04-20,2.801,3.1571
2007-04-23,2.7868,3.1545
2007-04-24,2.7881,3.1541
2007-04-25,2.7884,3.1207
2007-04-26,2.7741,3.1146
2007-04-27,2.7761,3.1286
2007-04-30,2.7696,3.1204
2007-05-01,2.7791,3.0906
2007-05-02,2.7791,3.0906
2007-05-03,2.7737,3.049
2007-05-04,2.7609,3.0225
2007-05-07,2.7656,3.033
2007-05-08,2.7479,3.0067
2007-05-09,2.7652,3.0037
2007-05-10,2.7786,3.0265
2007-05-11,2.7821,3.0022
2007-05-14,2.8019,3.0064
2007-05-15,2.7787,3.002
2007-05-16,2.7946,3.0678
2007-05-17,2.792,3.0514
2007-05-18,2.798,3.0173
2007-05-21,2.8101,3.1092
2007-05-22,2.8039,3.0878
2007-05-23,2.81,3.1071
2007-05-24,2.8102,3.0687
2007-05-25,2.8257,3.0816
2007-05-28,2.835,3.0986
2007-05-29,2.8336,3.0725
2007-05-30,2.8248,3.0744
2007-05-31,2.8529,3.0628
2007-06-01,2.8359,3.0593
2007-06-04,2.8394,3.0923
2007-06-05,2.8154,3.0588
2007-06-06,2.8175,3.052
2007-06-07,2.8354,3.0811
2007-06-08,2.8474,3.0919
2007-06-11,2.8817,3.1111
2007-06-12,2.8701,3.1286
2007-06-13,2.8686,3.1721
2007-06-14,2.887,3.209
2007-06-15,2.874,3.1985
2007-06-18,2.8627,3.2004
2007-06-19,2.8358,3.2029
2007-06-20,2.8326,3.2277
2007-06-21,2.8125,3.2425
2007-06-22,2.8332,3.2430000000000003
2007-06-25,2.8108,3.2566
2007-06-26,2.8145,3.2873
2007-06-27,2.8212,3.2541
2007-06-28,2.83,3.2338
2007-06-29,2.8083,3.2414
2007-07-02,2.7899,3.2579
2007-07-03,2.765,3.1893
2007-07-04,2.7617,3.1591
2007-07-05,2.761,3.138
2007-07-06,2.7597,3.1460000000000004
2007-07-09,2.7699,3.1724
2007-07-10,2.7547,3.1531
2007-07-11,2.7583,3.1779
2007-07-12,2.7445,3.1598
2007-07-13,2.7256,3.1802
2007-07-16,2.72,3.1843
2007-07-17,2.7206,3.1907
2007-07-18,2.7239,3.2215
2007-07-19,2.7283,3.2131
2007-07-20,2.7185,3.2219
2007-07-23,2.7217,3.1213
2007-07-24,2.7249,3.1226
2007-07-25,2.7185,3.1214
2007-07-26,2.7546,3.0948
2007-07-27,2.7736,3.1180000000000003
2007-07-30,2.7865,3.0819
2007-07-31,2.7891,3.1054
2007-08-01,2.7643,3.0833
2007-08-02,2.7834,3.0803
2007-08-03,2.7741,3.0735
2007-08-06,2.7653,3.0696
2007-08-07,2.7418,3.057
2007-08-08,2.7439,3.013
2007-08-09,2.7351,3.016
2007-08-10,2.7511,3.0033
2007-08-13,2.7683,3.0129
2007-08-14,2.7657,3.0272
2007-08-15,2.7884,3.0487
2007-08-16,2.8422,3.0533
2007-08-17,2.8631,3.0359
2007-08-20,2.8495,3.0063
2007-08-21,2.8478,3.0368
2007-08-22,2.8468,3.0208
2007-08-23,2.8415,3.0444
2007-08-24,2.8216,3.0475
2007-08-27,2.8156,3.0655
2007-08-28,2.8017,3.0762
2007-08-29,2.8044,3.0741
2007-08-30,2.814,3.0848
2007-08-31,2.812,3.0884
2007-09-03,2.7845,3.0642
2007-09-04,2.8022,3.0963
2007-09-05,2.8161,3.0903
2007-09-06,2.8131,3.0896
2007-09-07,2.7946,3.0921
2007-09-10,2.7804,3.1236
2007-09-11,2.7628,3.1287
2007-09-12,2.7412,3.1314
2007-09-13,2.7224,3.1318
2007-09-14,2.7211,3.1267
2007-09-17,2.7335,3.1141
2007-09-18,2.7262,3.1167
2007-09-19,2.7286,3.1017
2007-09-20,2.7013,3.1293
2007-09-21,2.6872,3.1148
2007-09-24,2.6803,3.1
2007-09-25,2.6646,3.104
2007-09-26,2.6733,3.1096
2007-09-27,2.6731,3.1180000000000003
2007-09-28,2.6647,3.1364
2007-10-01,2.661,3.1295
2007-10-02,2.649,3.1369
2007-10-03,2.6609,3.1224
2007-10-04,2.6588,3.0959
2007-10-05,2.6728,3.1067
2007-10-08,2.6605,3.0942
2007-10-09,2.6592,3.1031
2007-10-10,2.6721,3.111
2007-10-11,2.6485,3.1180000000000003
2007-10-12,2.6319,3.1171
2007-10-15,2.6359,3.1217
2007-10-16,2.6049,3.0951
2007-10-17,2.6287,3.1014
2007-10-18,2.6071,3.1107
2007-10-19,2.5951,3.1087
2007-10-22,2.5784,3.0915
2007-10-23,2.604,3.064
2007-10-24,2.5655,3.085
2007-10-25,2.5684,3.0915
2007-10-26,2.5351,3.0886
2007-10-29,2.5243,3.0659
2007-10-30,2.5187,3.0577
2007-10-31,2.5252,3.0596
2007-11-01,2.518,3.0506
2007-11-02,2.5274,3.0284
2007-11-05,2.5202,3.0289
2007-11-06,2.5156,3.0281
2007-11-07,2.5007,3.0124
2007-11-08,2.4749,3.0024
2007-11-09,2.4799,3.0032
2007-11-12,2.4767,2.9873
2007-11-13,2.4993,2.9793
2007-11-14,2.495,2.9852
2007-11-15,2.4786,2.9743
2007-11-16,2.5051,2.9796
2007-11-19,2.503,2.9663
2007-11-20,2.5048,2.9739
2007-11-21,2.4937,2.9665
2007-11-22,2.4905,2.9634
2007-11-23,2.4867,2.9494
2007-11-26,2.4927,2.95
2007-11-27,2.4763,2.9264
2007-11-28,2.4842,2.9159
2007-11-29,2.4743,2.9184
2007-11-30,2.4744,2.9067
2007-12-03,2.4479,2.8873
2007-12-04,2.4667,2.8735
2007-12-05,2.4546,2.8672
2007-12-06,2.4457,2.861
2007-12-07,2.4614,2.8711
2007-12-10,2.4475,2.8655
2007-12-11,2.4289,2.8849
2007-12-12,2.4362,2.8931
2007-12-13,2.439,2.8799
2007-12-14,2.4426,2.8653
2007-12-17,2.4897,2.879
2007-12-18,2.5134,2.8939
2007-12-19,2.5052,2.8994
2007-12-20,2.5129,2.8966
2007-12-21,2.5227,2.8776
2007-12-24,2.5209,2.8866
2007-12-25,2.5041,2.8965
2007-12-26,2.5041,2.8965
2007-12-27,2.5041,2.8965
2007-12-28,2.4855,2.9174
2007-12-31,2.4513,2.9078
2008-01-01,2.4411,2.9089
2008-01-02,2.4411,2.9089
2008-01-03,2.4519,2.8852
2008-01-04,2.4453,2.8924
2008-01-07,2.4456,2.9392
2008-01-08,2.4485,2.9602
2008-01-09,2.4443,2.9727
2008-01-10,2.4475,2.965
2008-01-11,2.4533,3.0057
2008-01-14,2.4216,2.9873
2008-01-15,2.405,3.0041
2008-01-16,2.4008,2.99
2008-01-17,2.4352,2.9976
2008-01-18,2.4505,3.0158
2008-01-21,2.4646,3.0029
2008-01-22,2.5175,2.9719
2008-01-23,2.5199,2.9737
2008-01-24,2.4969,2.9601
2008-01-25,2.4664,2.9881
2008-01-28,2.4606,3.0032
2008-01-29,2.4531,3.0419
2008-01-30,2.4486,3.0408
2008-01-31,2.4386,3.0362
2008-02-01,2.4374,3.0318
2008-02-04,2.4142,2.9952
2008-02-05,2.4091,2.9975
2008-02-06,2.4374,3.0008
2008-02-07,2.4595,2.9829
2008-02-08,2.4834,2.9787
2008-02-11,2.4916,2.9839
2008-02-12,2.4851,2.9891
2008-02-13,2.48,3.0255
2008-02-14,2.468,3.0026
2008-02-15,2.451,2.9926
2008-02-18,2.4465,2.9678
2008-02-19,2.4445,2.9781
2008-02-20,2.4204,2.9674
2008-02-21,2.4451,2.9617
2008-02-22,2.4203,2.9564
2008-02-25,2.4057,2.9576
2008-02-26,2.3966,2.9553
2008-02-27,2.3735,2.9584
2008-02-28,2.3521,2.9575
2008-02-29,2.3301,2.9575
2008-03-03,2.3278,2.9652
2008-03-04,2.3199,2.9652
2008-03-05,2.3229,2.9635
2008-03-06,2.3224,2.9886
2008-03-07,2.309,2.9753
2008-03-10,2.323,2.9535
2008-03-11,2.323,2.9535
2008-03-12,2.2978,2.9516
2008-03-13,2.2854,2.9491
2008-03-14,2.2748,2.9464
2008-03-17,2.2672,2.945
2008-03-18,2.2491,2.945
2008-03-19,2.2381,2.9216
2008-03-20,2.2499,2.9081
2008-03-21,2.2932,2.9122
2008-03-24,2.2932,2.8978
2008-03-25,2.2932,2.8978
2008-03-26,2.268,2.9084
2008-03-27,2.2482,2.9175
2008-03-28,2.2334,2.8999
2008-03-31,2.2299,2.8982
2008-04-01,2.2274,2.8982
2008-04-02,2.2418,2.9034
2008-04-03,2.2346,2.8837
2008-04-04,2.2435,2.8849
2008-04-07,2.2098,2.8703
2008-04-08,2.2028,2.8703
2008-04-09,2.2043,2.8703
2008-04-10,2.1971,2.8703
2008-04-11,2.1676,2.8633
2008-04-14,2.1686,2.847
2008-04-15,2.1504,2.847
2008-04-16,2.1546,2.8362
2008-04-17,2.148,2.8177
2008-04-18,2.1546,2.8165
2008-04-21,2.1667,2.801
2008-04-22,2.1504,2.801
2008-04-23,2.1435,2.7868
2008-04-24,2.1436,2.7881
2008-04-25,2.1676,2.7884
2008-04-28,2.1974,2.7761
2008-04-29,2.1967,2.7761
2008-04-30,2.2198,2.7696
2008-05-01,2.221,2.7791
2008-05-02,2.221,2.7791
2008-05-05,2.233,2.7609
2008-05-06,2.2266,2.7609
2008-05-07,2.2135,2.7656
2008-05-08,2.2183,2.7479
2008-05-09,2.2305,2.7652
2008-05-12,2.2002,2.7821
2008-05-13,2.1988,2.7821
2008-05-14,2.1869,2.8019
2008-05-15,2.2016,2.7787
2008-05-16,2.1976,2.7946
2008-05-19,2.1867,2.798
2008-05-20,2.1731,2.798
2008-05-21,2.1665,2.8101
2008-05-22,2.1523,2.8039
2008-05-23,2.1704,2.81
2008-05-26,2.1612,2.8257
2008-05-27,2.156,2.8257
2008-05-28,2.1559,2.835
2008-05-29,2.1689,2.8336
2008-05-30,2.1762,2.8248
2008-06-02,2.1762,2.8359
2008-06-03,2.1783,2.8359
2008-06-04,2.158,2.8394
2008-06-05,2.1830000000000003,2.8154
2008-06-06,2.1926,2.8175
2008-06-09,2.1682,2.8474
2008-06-10,2.1445,2.8474
2008-06-11,2.178,2.8817
2008-06-12,2.1747,2.8701
2008-06-13,2.1998,2.8686
2008-06-16,2.2092,2.874
2008-06-17,2.1924,2.874
2008-06-18,2.1852,2.8627
2008-06-19,2.1803,2.8358
2008-06-20,2.1754,2.8326
2008-06-23,2.1563,2.8332
2008-06-24,2.1669,2.8332
2008-06-25,2.1623,2.8108
2008-06-26,2.1523,2.8145
2008-06-27,2.133,2.8212
2008-06-30,2.1381,2.8083
2008-07-01,2.1259,2.8083
2008-07-02,2.1306,2.7899
2008-07-03,2.1242,2.765
2008-07-04,2.108,2.7617
2008-07-07,2.1221,2.7597
2008-07-08,2.1155,2.7597
2008-07-09,2.1039,2.7699
2008-07-10,2.0815,2.7547
2008-07-11,2.0817,2.7583
2008-07-14,2.065,2.7256
2008-07-15,2.0529,2.7256
2008-07-16,2.0381,2.72
2008-07-17,2.0278,2.7206
2008-07-18,2.0339,2.7239
2008-07-21,2.0352,2.7185
2008-07-22,2.0313,2.7185
2008-07-23,2.0295,2.7217
2008-07-24,2.065,2.7249
2008-07-25,2.0541,2.7185
2008-07-28,2.0389,2.7736
2008-07-29,2.0356,2.7736
2008-07-30,2.0418,2.7865
2008-07-31,2.0646,2.7891
2008-08-01,2.0539,2.7643
2008-08-04,2.0695,2.7741
2008-08-05,2.0642,2.7741
2008-08-06,2.0765,2.7653
2008-08-07,2.0932,2.7418
2008-08-08,2.0980000000000003,2.7439
2008-08-11,2.1656,2.7511
2008-08-12,2.1756,2.7511
2008-08-13,2.1972,2.7683
2008-08-14,2.205,2.7657
2008-08-15,2.2198,2.7884
2008-08-18,2.2663,2.8631
2008-08-19,2.2732,2.8631
2008-08-20,2.2694,2.8495
